Current Date:,7/30/2020,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
7/29/2020
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.035,.041,C,C,.046,.047,.038,.033,.033,.040,.048,.060,.070,.073,.071,.065,.058,.054,.047,.039,.033,.035,.040,.040,.047,.073,13
,CHULA VISTA,.027,.026,C,C,.020,.017,.020,.020,.025,.035,.038,.041,.039,.039,.039,.037,.032,.029,.026,.029,.027,.027,.027,.030,.029,.041,11
,DOWNTOWN SES,.033,.033,C,C,.026,.024,.023,.027,.032,.035,.038,.040,.039,.039,.039,.035,.033,.031,.031,.033,.034,.035,.036,.039,.033,.040,11
,EL CAJON LES,.017,.019,C,C,C,.017,.016,.017,.024,.033,M,.055,.058,.059,.054,.051,.048,.040,.031,.026,.024,.020,.018,.022,.032,.059,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.031,.030,C,C,.024,.025,.025,.028,.032,.039,.042,.044,.046,.045,.044,.042,.037,.036,.033,.032,.031,.031,.034,.037,.034,.046,12
,OTAY MESA DVN,.022,.021,C,C,.018,.016,.016,.020,.025,.034,.042,.046,.048,.046,.044,.043,.037,.033,.029,.027,.026,.026,.025,.025,.030,.048,12
,PENDLETON,.030,.031,.030,.030,.028,.026,.023,.024,.030,.034,.035,.038,.038,.039,.038,.033,.035,.036,.039,.037,.035,.031,.026,.030,.032,.039,13
02 NOX PPM,ALPINE,.005,.003,C,C,.003,.006,.016,.021,.017,.007,.006,.005,.005,.004,.004,.004,.004,.004,.004,.005,.009,.008,.004,.006,.007,.021,07
,CARMEL MT RCH,.008,.009,C,C,.021,.034,.025,.028,.024,.026,.026,.023,.018,.020,.021,.021,.018,.015,.013,.011,.014,.013,.008,.007,.018,.034,05
,CHULA VISTA,.003,.003,C,C,.004,.005,.004,.006,.009,.004,.003,.003,.003,.002,.002,.002,.002,.003,.006,.005,.005,.005,.005,.003,.004,.009,08
,DOWNTOWN SES,.002,.002,C,C,.004,.006,.007,.006,.005,.005,.004,.004,.004,.003,.003,.003,.003,.003,.004,.004,.004,.003,.003,.001,.004,.007,06
,EL CAJON LES,.005,.004,C,C,C,.003,.004,.006,.007,.006,M,.005,.004,.004,.004,.004,.004,.005,.007,.008,.008,.009,.007,.005,.005,.009,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.001,.002,C,C,.003,.004,.004,.004,.005,.004,.003,.003,.003,.003,.002,.002,.002,.002,.003,.003,.003,.003,.003,.002,.003,.005,08
,OTAY MESA DVN,.004,.004,C,C,.003,.004,.004,.005,.005,.007,.006,.004,.004,.004,.004,.004,.004,.003,.003,.004,.004,.004,.004,.004,.004,.007,09
,PENDLETON,.001,.001,.002,.002,.002,.002,.005,.005,.003,.002,.002,.002,.002,.001,.001,.000,.001,.001,.001,.001,.001,.002,.007,.005,.002,.007,22
03 NO2 PPM,ALPINE,.005,.003,C,C,.002,.004,.012,.015,.012,.005,.005,.004,.004,.004,.004,.003,.003,.003,.004,.005,.008,.008,.004,.006,.006,.015,07
,CARMEL MT RCH,.005,.006,C,C,.010,.014,.012,.013,.012,.013,.013,.013,.010,.011,.011,.012,.010,.008,.008,.007,.009,.008,.006,.005,.010,.014,05
,CHULA VISTA,.003,.003,C,C,.004,.005,.004,.005,.006,.003,.002,.002,.002,.002,.002,.002,.001,.003,.005,.005,.005,.005,.005,.003,.004,.006,08
,DOWNTOWN SES,.002,.002,C,C,.004,.005,.007,.005,.004,.003,.003,.003,.003,.003,.002,.002,.002,.002,.004,.004,.004,.003,.003,.001,.003,.007,06
,EL CAJON LES,.004,.004,C,C,C,.003,.003,.004,.005,.004,M,.004,.003,.003,.003,.003,.003,.004,.006,.007,.008,.008,.007,.005,.005,.008,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.002,.002,C,C,.003,.004,.003,.003,.003,.003,.002,.002,.003,.003,.002,.002,.002,.002,.003,.003,.003,.003,.003,.002,.003,.004,05
,OTAY MESA DVN,.004,.003,C,C,.003,.003,.003,.003,.003,.005,.004,.003,.003,.003,.003,.003,.003,.003,.002,.003,.004,.004,.003,.004,.003,.005,09
,PENDLETON,.001,.001,.002,.002,.002,.002,.004,.004,.002,.002,.001,.002,.001,.001,.001,.000,.000,.001,.001,.001,.001,.002,.007,.005,.002,.007,22
04 NO PPM,ALPINE,.000,.000,C,C,.000,.002,.004,.006,.005,.001,.001,.001,.001,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.001,.006,07
