,DOWNTOWN SES,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,M,M,18.5,17.1,15.5,13.9,13.9,15.1,16.3,16.4,15.9,16.4,19.1,18.4,17.6,18.1,17.0,19.1,20
,EL CAJON LES,12.2,12.0,10.8,18.4,12.6,12.2,12.2,14.8,16.9,16.8,15.8,14.7,19.9,20.4,17.5,15.4,20.1,11.2,18.5,13.8,14.1,23.0,14.2,13.1,15.4,23.0,21
,OTAY MESA DVN,10.5,8.6,8.9,11.9,10.0,10.7,12.5,10.0,16.5,17.8,12.2,17.7,19.5,17.5,18.1,12.6,12.5,13.2,12.1,10.0,9.0,7.3,11.0,10.0,12.5,19.5,12
,PENDLETON,7.8,6.9,7.7,9.5,9.6,7.0,10.0,8.5,11.4,12.0,11.2,10.0,10.1,10.4,12.9,8.9,10.2,11.4,10.4,8.1,8.8,6.8,9.7,11.1,9.6,12.9,14
12 VWDR °,ALPINE,60,62,115,329,76,152,276,266,269,248,253,268,294,293,282,308,294,303,322,161,111,107,23,41,0,329,03
,CHULA VISTA,324,348,287,268,260,339,256,246,259,245,251,261,260,251,250,254,252,255,254,289,300,278,270,348,0,348,01
,DOWNTOWN SES,231,344,297,49,101,110,227,254,212,240,236,235,236,239,222,222,213,211,215,210,331,343,340,326,0,344,01
,EL CAJON LES,13,344,28,10,110,143,135,112,220,296,285,M,M,M,243,243,237,258,217,244,242,259,332,287,0,344,01
,KEARNY MESA,315,333,19,86,21,303,344,285,228,284,285,261,272,267,260,259,256,270,285,309,306,321,339,330,0,344,06
,OTAY MESA DVN,0,15,14,18,20,17,303,343,305,294,304,295,295,291,295,293,284,290,306,339,343,307,359,353,0,359,22
,PENDLETON,105,61,19,321,340,111,29,237,222,240,246,249,249,247,242,231,220,211,248,218,310,276,323,14,0,340,04
13 SIGTHETA °,ALPINE,26,48,36,33,74,67,38,31,35,41,33,34,32,32,31,27,28,28,23,37,35,47,34,50,38,74,04
,CHULA VISTA,41,30,31,32,26,60,39,32,32,29,26,23,25,28,25,24,23,25,22,24,14,22,26,23,28,60,05
,DOWNTOWN SES,65,62,41,22,41,57,63,22,20,24,20,23,23,25,23,23,23,18,22,29,23,18,17,21,30,65,00
,EL CAJON LES,14,17,29,31,21,18,45,50,72,66,44,M,M,M,26,23,27,28,25,21,19,19,21,26,31,72,08
,KEARNY MESA,21,26,22,33,36,52,26,40,50,38,38,19,24,24,24,18,20,22,11,9,7,7,10,9,24,52,05
,OTAY MESA DVN,37,14,21,22,48,59,54,32,21,22,22,16,21,23,17,18,17,15,17,15,14,15,17,21,24,59,05
,PENDLETON,33,19,47,57,39,47,42,57,21,16,14,13,11,12,14,17,19,22,23,27,28,29,21,12,27,57,03
14 VWSP MPH,ALPINE,.7,.4,1.4,.8,.4,.5,1.7,2.4,2.8,2.9,3.7,4.1,5.1,5.0,4.8,5.1,4.5,3.7,1.9,.4,.9,1.4,1.2,.8,.0,5.1,12
,CHULA VISTA,1.4,1.8,2.0,2.5,2.0,.7,1.4,2.4,2.5,3.4,5.9,6.4,5.5,6.5,6.3,5.7,5.4,4.4,3.2,1.9,2.3,1.4,.9,.7,.0,6.5,13
,DOWNTOWN SES,.9,.8,1.0,2.1,.9,1.0,1.7,3.5,4.2,5.0,6.8,6.6,6.4,7.2,6.9,6.3,5.5,4.8,2.7,1.6,2.7,3.0,2.8,2.5,.0,7.2,13
,EL CAJON LES,2.5,3.0,1.1,1.1,1.8,2.2,1.8,.2,.8,1.7,3.5,M,M,M,7.0,6.2,5.3,4.5,3.8,2.6,2.7,1.6,1.9,.8,.0,7.0,14
,KEARNY MESA,2.8,1.3,1.2,.8,1.5,1.5,2.1,1.0,2.4,5.0,5.3,9.7,7.2,8.2,7.2,7.5,6.5,5.0,5.1,4.1,4.0,3.5,3.2,3.5,.0,9.7,11
,OTAY MESA DVN,1.3,2.4,2.1,1.9,1.3,.8,1.9,2.2,5.6,6.4,6.1,8.8,7.4,7.7,8.8,7.9,6.9,6.9,4.9,3.9,3.4,2.1,2.3,2.1,.0,8.8,11
,PENDLETON,.9,2.5,2.2,1.3,1.1,1.4,.7,1.5,3.3,5.8,6.9,7.9,8.6,8.3,7.9,6.0,4.8,4.3,2.4,.2,1.3,1.3,1.4,1.2,.0,8.6,12
15 SWSP MPH,ALPINE,1.0,1.1,1.5,1.4,.7,.8,2.0,2.8,3.3,3.6,4.4,5.0,5.8,5.7,5.9,5.6,5.0,4.1,2.0,1.4,1.1,1.6,1.4,1.6,2.9,5.9,14
,CHULA VISTA,1.8,2.1,2.3,2.8,2.2,1.4,2.1,2.7,3.0,4.2,6.4,6.9,6.1,7.2,6.9,6.2,5.9,4.8,3.4,2.3,2.4,1.5,1.0,.9,3.6,7.2,13
,DOWNTOWN SES,1.6,1.6,1.6,2.4,1.4,1.6,2.7,3.8,4.5,5.6,7.2,7.2,7.0,8.0,7.5,6.9,6.0,5.0,3.0,1.8,3.1,3.2,2.9,2.6,4.1,8.0,13
,EL CAJON LES,2.6,3.2,2.1,1.6,1.9,2.7,2.4,1.9,2.3,3.3,4.5,M,M,M,7.7,6.7,5.9,4.9,4.4,2.9,2.8,1.7,2.0,1.3,3.3,7.7,14
,KEARNY MESA,2.8,1.7,1.4,1.0,1.8,2.3,2.6,2.6,3.7,5.8,6.6,10.2,7.9,8.8,7.7,8.0,6.9,5.3,5.2,4.2,4.0,3.5,3.2,3.6,4.6,10.2,11
,OTAY MESA DVN,1.4,2.5,2.3,2.0,1.9,1.2,2.7,2.7,6.0,6.8,6.6,9.2,7.9,8.3,9.2,8.3,7.3,7.1,5.2,4.0,3.5,2.3,2.4,2.3,4.7,9.2,11
,PENDLETON,1.7,2.7,2.6,1.7,1.4,1.6,1.2,1.8,3.5,6.1,7.0,8.1,8.8,8.5,8.1,6.3,5.1,4.6,2.6,1.4,1.8,1.6,1.7,1.2,3.8,8.8,12
16 AMBTEMP °F,ALPINE,53.7,52.6,52.9,55.0,52.0,52.5,54.5,57.5,61.6,67.0,71.4,74.7,76.2,76.7,75.9,72.3,70.4,67.3,64.2,62.8,63.8,65.1,66.7,69.7,64.0,76.7,13
,CARMEL MT RCH,55.7,55.8,55.2,55.3,55.6,55.8,56.6,58.6,62.4,66.7,69.7,71.3,71.0,72.0,72.0,70.7,68.5,64.2,60.5,58.5,57.8,57.2,56.8,56.5,61.9,72.0,13
,CHULA VISTA,60.0,60.1,60.0,59.8,59.5,59.7,59.9,60.4,61.1,62.7,64.9,64.5,64.7,65.5,64.8,64.0,63.3,62.0,61.1,60.3,60.1,60.0,59.5,59.1,61.5,65.5,13
,DOWNTOWN SES,59.6,59.8,59.9,59.9,59.9,60.1,60.5,60.8,61.6,62.7,63.1,63.4,64.1,65.0,64.3,63.4,62.4,61.8,60.8,60.5,60.5,60.0,59.5,59.1,61.4,65.0,13
,EL CAJON LES,58.9,59.0,58.0,57.4,57.4,57.8,58.8,60.8,65.9,70.3,74.2,75.3,74.7,75.3,73.5,71.9,70.6,68.2,65.4,62.6,61.7,60.8,60.3,59.5,64.9,75.3,11
,KEARNY MESA,59.2,59.2,58.3,57.9,58.4,58.5,59.0,60.8,63.5,66.6,68.4,68.6,67.7,67.9,67.7,67.1,66.0,63.9,61.7,59.7,58.7,58.0,57.8,56.7,62.1,68.6,11
,OTAY MESA DVN,56.7,56.4,56.7,56.6,57.2,57.4,58.4,59.5,62.3,65.2,67.3,68.5,67.9,69.2,68.0,67.3,65.9,63.4,60.7,59.3,58.4,57.0,56.9,56.6,61.4,69.2,13
,PENDLETON,59.9,59.9,59.3,59.0,58.9,59.3,60.1,61.6,63.1,65.2,66.5,66.4,66.5,66.6,65.2,63.7,62.3,61.5,60.8,60.5,60.7,60.7,60.4,59.7,62.0,66.6,13
17 RELHUM %,ALPINE,95,97,95,91,98,97,96,89,78,66,52,46,43,44,46,53,56,64,74,77,73,70,66,52,72,98,04
,EL CAJON LES,79,79,81,82,82,83,81,76,66,57,51,51,52,51,54,56,58,62,68,74,76,78,80,82,69,83,05
,KEARNY MESA,87,87,87,87,88,88,87,83,78,72,69,69,71,71,70,71,73,78,83,87,90,92,93,96,82,96,23
18 PRES mmHg,EL CAJON LES,745,745,745,745,745,745,745,746,746,745,745,745,745,745,744,745,744,745,745,745,745,746,746,746,745,746,07
,KEARNY MESA,747,746,746,746,746,746,747,747,747,747,747,747,746,746,746,746,746,746,746,746,747,747,747,747,746,747,00
19 SOLAR W/M2,EL CAJON LES,1,3,0,2,5,39,125,278,669,849,959,1011,1009,924,782,579,368,164,22,-1,0,0,0,0,325,1011,11
,KEARNY MESA,0,0,0,0,2,33,105,242,576,868,970,998,988,958,811,625,403,194,31,0,0,-1,-1,-1,325,998,11
25 NOY,EL CAJON LES,4.07,3.98,3.78,4.61,4.87,C,C,6.17,9.01,10.72,M,M,M,M,7.14,6.98,6.64,6.97,7.17,7.72,8.89,8.65,8.28,8.32,6.88,10.72,09
26 NOY-NO,EL CAJON LES,4.09,3.99,3.81,4.55,4.87,C,C,5.15,6.88,8.12,M,M,M,M,5.87,6.13,6.00,6.51,6.92,7.65,8.77,8.37,8.23,8.26,6.34,8.77,20
27 NO Trace,EL CAJON LES,-.02,-.01,-.02,.06,.00,C,C,1.01,2.12,2.59,M,M,M,M,1.26,.85,.64,.46,.24,.06,.11,.28,.04,.06,.54,2.59,09
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.1,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.1,11
29 CO Tr PPB,EL CAJON LES,188.2,187.4,C,C,C,204.6,217.5,256.9,298.7,319.5,C,C,M,M,256.4,236.2,236.3,246.8,247.8,260.2,287.2,293.4,259.5,229.8,248.6,319.5,09
BCarbon ug/m3,10TH AVE MARINE TERM,.31,.29,.28,.29,.32,.36,.43,.50,.54,.61,.50,.41,.36,.42,.48,.48,.50,.45,.43,.47,.52,.55,.64,.52,.44,.64,22
,ALPINE,.34,.32,.35,.33,.40,.61,.51,.43,.40,.37,.44,.48,.50,.55,.54,.51,.49,.41,.42,.51,.53,.55,.44,.38,.45,.61,05
,CHICANO PARK,.27,.33,.24,.29,.36,.37,.40,.47,.50,.60,.55,.38,.43,.52,.39,.47,.45,.44,.34,.39,.59,.54,.42,.45,.42,.60,09
,DOWNTOWN SES,.02,.02,.02,.02,.02,.02,.03,.03,.03,.03,.03,<,<,<,.33,.38,.41,.40,.50,.47,.66,.52,.53,.50,.24,.66,20
,OCEANVIEW BLVD,.23,.25,.26,.30,.36,.36,.46,.55,.61,.69,.54,.42,.39,.52,.42,.45,.46,.44,.45,.43,.57,.50,.43,.44,.44,.69,09
,SAN YSIDRO,.88,1.41,.93,.53,.66,.55,.67,.73,.81,.72,.52,.39,.38,.30,.32,.23,.22,.24,.23,.34,.52,.51,.42,.33,.54,1.41,01
PM10 STD,DOWNTOWN SES,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,41.1,42.8,42.8,49.7,32.8,39.0,32.0,34.3,34.5,31.0,32.9,37.5,36.2,34.6,33.0,36.4,49.7,12
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
