,CHULA VISTA,.001,.000,C,C,.003,.005,.008,.011,.005,M,M,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.003,.002,.001,.003,.011,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.005,.004,C,C,C,.004,.004,.005,.007,.008,.008,.005,.004,.003,.003,.003,.003,.003,.004,.004,.005,.005,.005,.005,.005,.008,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.010,.006,C,C,.005,.006,.007,.010,.014,.009,.007,M,M,.004,.004,.004,.004,.003,.003,.005,.006,.008,.010,.006,.007,.014,08
,OTAY MESA DVN,.011,.008,C,C,.010,.017,.021,.038,M,.015,.009,.006,.004,.004,.004,.004,.003,.003,.003,.003,.003,.004,.008,.008,.009,.038,07
,PENDLETON,.001,.001,C,C,.005,.006,.005,.006,.008,.008,.001,M,.002,.013,.002,.001,.000,.000,.000,.001,.001,.001,.001,.001,.003,.013,13
03 NO2 PPM,ALPINE,.004,.003,C,C,.003,.005,.004,.008,.008,.005,.005,.005,.004,.004,.003,.003,.002,.004,.004,.005,.008,.011,.012,.010,.005,.012,22
,CARMEL MT RCH,.008,.006,C,C,C,.006,.009,.012,.013,M,.022,.023,.018,.016,.017,.012,.010,.010,.011,.010,.010,.011,.012,.012,.012,.023,11
,CHULA VISTA,.001,.000,C,C,.003,.004,.006,.007,.004,M,M,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.003,.002,.001,.002,.007,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.005,.004,C,C,C,.004,.003,.004,.005,.006,.006,.004,.003,.002,.002,.002,.002,.002,.003,.004,.005,.005,.005,.005,.004,.006,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.006,C,C,.005,.006,.006,.007,.010,.007,.005,M,M,.003,.003,.003,.003,.003,.003,.005,.006,.008,.010,.006,.006,.010,08
,OTAY MESA DVN,.007,.007,C,C,.009,.011,.014,.022,M,.011,.007,.004,.003,.002,.003,.003,.002,.002,.002,.002,.002,.003,.006,.006,.006,.022,07
,PENDLETON,.001,.001,C,C,.005,.006,.004,.005,.004,.004,.001,M,.001,.005,.001,.001,.000,.000,.000,.001,.001,.001,.001,.001,.002,.006,05
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,.002,.003,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,08
,CARMEL MT RCH,.002,.000,C,C,C,.001,.007,.013,.010,M,.016,.014,.012,.013,.012,.008,.008,.009,.009,.008,.008,.008,.004,.003,.008,.016,10
,CHULA VISTA,.000,.000,C,C,.000,.000,.002,.003,.001,M,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.000,.001,.001,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.001,.002,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.001,.003,.004,.002,.001,M,M,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.004,08
,OTAY MESA DVN,.004,.001,C,C,.001,.005,.008,.016,M,.004,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.003,.003,.016,07
,PENDLETON,.000,.000,C,C,.000,.000,.000,.002,.004,.004,.000,M,.001,.008,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.008,13
06 CO PPM,CARMEL MT RCH,.3,.2,C,C,C,.2,.3,.3,.3,M,C,.4,.4,.5,.4,.3,.3,.5,.5,.4,.4,.5,.5,.3,.4,.5,13
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,25,26,26,25,25,26,25,24,24,23,23,23,23,23,23,24,23,24,24,24,24,24,25,25,24,26,01
,CARMEL MT RCH,26,26,26,26,26,26,26,25,25,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,00
,CHULA VISTA,25,25,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,24,25,25,26,02
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,25,24,25,24,25,00
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,26,26,26,26,25,25,25,25,25,25,26,27,27,27,27,26,27,00
,PENDLETON,24,24,24,24,24,24,24,24,24,23,24,24,25,25,24,24,24,24,24,24,24,24,24,24,24,25,12
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,10.4,9.1,8.2,4.5,3.7,6.2,4.0,.6,1.1,M,7.7,13.3,20.3,13.1,13.2,12.1,12.1,14.2,12.4,10.4,10.9,13.3,14.0,15.9,10.0,20.3,12
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,8.8,12.1,10.2,8.6,15.2,12.5,10.1,14.0,16.4,19.3,21.4,21.3,18.4,17.0,14.8,14.9,12.8,14.5,10.8,13.0,13.7,11.4,10.6,9.4,13.8,21.4,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,14.3,10.7,18.5,18.4,15.7,26.8,27.4,42.7,32.3,31.7,23.1,16.9,13.3,14.7,15.3,13.4,16.0,15.3,15.2,6.3,5.9,12.5,8.1,8.6,17.6,42.7,07
,PENDLETON,12.3,13.0,9.5,12.7,13.2,11.8,13.6,15.7,19.1,18.6,13.8,14.0,17.5,11.7,9.8,14.2,11.8,16.5,15.2,11.1,15.6,13.4,13.6,14.2,13.8,19.1,08
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,350,105,112,353,341,45,112,158,267,275,296,275,252,262,289,282,275,307,328,2,335,109,131,87,223,353,03
,CHULA VISTA,246,219,129,133,215,131,190,233,246,256,268,258,251,251,248,250,251,253,253,246,247,208,201,195,224,268,10
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,174,163,171,105,116,92,83,165,274,269,277,232,217,230,221,228,233,226,212,204,199,185,196,163,193,277,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,90,133,148,150,145,128,131,179,197,226,225,221,214,221,229,227,202,219,235,275,287,269,140,143,193,287,20
,OTAY MESA DVN,15,18,21,21,360,13,78,148,296,294,290,297,290,283,280,289,289,290,298,286,347,287,7,8,200,360,04
,PENDLETON,138,164,172,175,122,97,181,200,217,222,217,236,248,248,243,246,250,252,230,187,160,168,167,155,196,252,17
13 SIGTHETA °,ALPINE,33,33,32,48,21,33,13,28,23,26,28,34,33,29,29,28,26,24,22,23,53,14,50,18,29,53,20
,CHULA VISTA,44,40,32,39,45,48,42,60,21,26,M,24,25,26,26,24,26,22,23,17,17,20,21,23,30,60,07
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,29,42,32,38,34,15,21,45,62,31,28,27,23,21,22,22,23,23,17,15,16,14,19,16,26,62,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,33,18,23,20,30,37,25,37,41,21,26,24,18,19,20,21,22,20,13,8,9,4,45,17,23,45,22
,OTAY MESA DVN,18,42,57,27,29,42,46,48,34,16,20,19,16,15,24,19,15,15,12,12,18,36,33,18,26,57,02
,PENDLETON,33,21,14,16,20,25,18,17,16,16,18,19,11,13,19,14,15,15,16,20,23,13,13,16,18,33,00
14 VWSP MPH,ALPINE,.6,.8,.9,.9,.7,.2,2.5,2.6,3.2,4.3,4.3,3.8,4.7,5.2,5.1,4.7,4.4,4.0,2.7,1.3,1.3,1.7,1.0,1.4,2.6,5.2,13
,CHULA VISTA,1.3,1.3,1.3,1.0,.7,.6,1.0,1.6,5.3,6.1,5.4,6.0,7.2,6.4,5.8,6.2,5.4,5.1,3.4,2.4,2.4,1.9,1.7,2.3,3.4,7.2,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,2.1,.9,1.9,1.5,1.0,3.3,3.1,1.1,1.7,4.5,4.8,4.4,6.7,6.9,5.9,6.0,5.8,4.7,4.4,3.1,2.8,3.0,2.5,2.0,3.5,6.9,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.2,2.8,2.9,3.6,3.1,3.2,4.2,3.3,3.5,6.8,5.4,6.8,8.4,8.3,8.2,8.1,6.7,6.4,4.3,4.4,3.8,3.0,.4,2.9,4.6,8.4,12
,OTAY MESA DVN,1.7,.9,1.1,2.1,2.4,1.8,1.0,1.7,3.5,7.2,6.7,6.5,9.4,9.3,7.3,7.2,7.5,6.6,6.8,4.4,2.7,1.1,1.5,1.8,4.3,9.4,12
,PENDLETON,2.6,3.0,5.3,3.7,3.0,3.1,3.7,4.4,5.8,6.6,5.9,6.2,6.7,6.5,5.4,6.0,5.1,4.9,4.3,3.1,2.5,3.8,4.1,4.6,4.6,6.7,12
15 SWSP MPH,ALPINE,.7,1.1,1.0,1.1,.9,.2,2.6,3.5,3.4,4.7,4.9,4.5,5.5,6.0,5.7,5.3,4.9,4.4,2.9,1.4,2.1,1.8,1.0,1.5,3.0,6.0,13
,CHULA VISTA,1.9,2.0,2.0,1.6,1.3,1.9,1.7,2.5,5.7,6.7,6.1,6.5,7.8,7.0,6.4,6.7,6.0,5.5,3.7,2.5,2.5,2.0,1.8,2.5,3.9,7.8,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,2.4,1.4,2.1,2.0,2.5,3.5,3.4,1.8,2.7,5.2,5.3,5.2,7.3,7.4,6.4,6.4,6.3,5.0,4.6,3.3,2.9,3.1,2.6,2.0,4.0,7.4,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.4,3.0,3.2,4.2,3.7,3.9,4.6,4.2,4.3,7.2,6.0,7.4,8.9,8.7,8.6,8.6,7.7,7.0,4.5,4.5,3.8,3.0,2.0,3.1,5.1,8.9,12
,OTAY MESA DVN,1.8,1.1,1.7,2.3,2.7,2.1,2.0,2.4,3.9,7.5,7.2,7.0,9.8,9.7,7.9,7.8,7.8,6.8,6.9,4.6,3.0,1.4,1.7,1.9,4.6,9.8,12
,PENDLETON,3.0,3.6,5.5,3.9,3.6,3.3,3.9,4.7,6.0,6.8,6.1,6.5,6.8,6.6,5.7,6.2,5.2,5.1,4.6,3.4,2.7,3.9,4.2,4.9,4.8,6.8,09
16 AMBTEMP °F,ALPINE,64.3,63.1,63.8,64.1,64.3,64.5,71.9,78.2,79.6,80.4,81.3,84.6,86.8,86.1,84.3,82.6,79.8,75.2,69.6,65.5,63.3,61.8,61.1,60.6,72.4,86.8,12
,CARMEL MT RCH,59.4,60.5,60.1,59.8,60.4,60.8,62.1,66.2,72.2,75.4,78.0,81.4,82.0,80.1,80.9,79.8,76.8,73.5,69.4,65.7,63.9,63.0,61.8,60.8,68.9,82.0,12
,CHULA VISTA,63.6,63.0,62.6,62.7,62.6,62.6,64.0,66.6,67.5,68.4,69.2,70.1,70.1,69.8,70.0,70.0,68.7,67.6,66.1,65.0,64.4,64.1,63.5,63.2,66.1,70.1,11
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,62.0,62.6,61.7,61.5,60.8,61.0,63.0,67.2,72.6,76.0,78.1,79.9,80.1,78.3,78.0,78.0,75.8,73.6,70.0,67.2,65.7,63.8,62.8,61.7,69.2,80.1,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,60.9,62.2,62.5,62.8,62.7,62.4,63.8,67.5,70.9,72.1,72.8,75.0,74.6,73.6,74.1,73.8,73.1,70.6,68.2,65.7,63.5,63.3,63.0,63.9,67.6,75.0,11
,OTAY MESA DVN,61.0,61.0,60.6,61.0,61.2,61.4,63.4,67.8,72.7,74.1,74.4,76.1,75.9,75.4,75.7,75.6,73.1,70.9,67.2,63.8,63.5,62.2,61.7,61.4,67.5,76.1,11
,PENDLETON,65.3,64.1,63.0,63.2,63.1,63.2,63.6,65.2,66.8,67.9,69.1,69.9,70.1,70.5,71.5,71.2,70.9,69.6,67.6,66.6,66.6,66.2,65.9,65.9,67.0,71.5,14
17 RELHUM %,ALPINE,54,52,38,36,37,33,20,16,25,30,35,29,28,31,32,33,36,43,56,65,73,74,68,69,42,74,21
,EL CAJON LES,93,91,92,92,90,87,81,67,57,51,49,45,44,47,47,45,51,56,65,72,78,84,87,90,69,93,00
,KEARNY MESA,95,93,94,92,90,89,85,76,65,63,61,56,57,59,58,60,60,68,72,78,84,87,86,86,76,95,00
18 PRES mmHg,KEARNY MESA,745,745,745,745,745,745,746,746,746,746,745,745,745,745,744,744,744,744,744,744,744,744,745,744,745,746,06
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,1,33,222,508,696,853,963,1025,1024,964,847,679,480,262,65,0,0,0,0,0,359,1025,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.1,.1,.1,.4,.4,.3,.2,.2,.2,.1,.1,.1,.0,.0,.0,.0,.0,.1,.4,10
29 CO Tr PPB,EL CAJON LES,196.8,196.5,C,C,C,196.2,203.4,203.3,250.5,272.8,248.4,204.0,182.6,155.7,150.8,158.0,149.6,162.9,191.1,184.7,206.2,201.0,188.0,165.5,193.7,272.8,09
