Current Date:,7/22/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
7/21/2019
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.023,C,C,.022,.020,.020,.023,.021,.027,.034,.041,.043,.046,.054,.057,.056,.051,.044,.037,.033,.029,.025,.019,.016,.033,.057,14
,CHULA VISTA,.022,C,C,.022,.025,.026,.026,.028,.032,.035,.036,.039,.039,.037,.032,.030,.030,.027,.027,.025,.025,.028,.028,.027,.029,.039,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.026,C,C,C,.027,.026,.024,.024,.029,.037,.043,.047,.049,.051,.047,.042,.038,.035,.029,.024,.022,.020,.020,.022,.032,.051,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.027,C,C,.029,.030,.031,.031,.031,.033,.036,.039,.043,.041,.038,.036,.033,.034,.029,.029,.024,.024,.023,.026,.026,.031,.043,11
,OTAY MESA DVN,.017,C,C,.021,.022,.019,.020,.022,.026,.033,.039,.041,.042,.040,.038,.033,.032,.030,.026,.024,.023,.022,.022,.022,.027,.042,12
,PENDLETON,.018,C,C,.015,.016,.018,.021,.025,.027,.033,.038,.038,.035,.035,.039,.034,.037,.039,.037,.035,.030,.029,.030,.029,.029,.039,14
02 NOX PPM,ALPINE,.007,C,C,.003,.004,.005,.005,.010,.005,.004,.003,.003,.002,.003,.003,.003,.003,.003,.003,.003,.005,.005,.005,.007,.004,.010,07
,CARMEL MT RCH,.007,C,C,C,.004,.008,.012,.011,.010,.011,.011,.012,.012,.012,.012,.009,.011,.010,.012,.014,.011,.009,.009,.007,.010,.014,19
,CHULA VISTA,.005,C,C,.004,.003,.002,.002,.002,.003,.003,.003,.002,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.002,.002,.005,00
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.003,C,C,C,.001,.001,.002,.003,.003,.003,.003,.002,.002,.003,.003,.002,.003,.003,.004,.005,.004,.004,.003,.002,.003,.005,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.001,C,C,.001,.001,.001,.001,.001,.001,.002,.002,.002,.002,.002,.002,.001,.002,.003,.002,.004,.003,.003,.003,.004,.002,.004,19
,OTAY MESA DVN,.005,C,C,.004,.003,.005,.004,.003,.003,.003,.004,.004,.003,.003,.003,.002,.002,.002,.002,.003,.003,.003,.003,.003,.003,.005,00
,PENDLETON,.004,C,C,.004,.003,.003,.002,.002,.002,.003,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.001,.002,.004,00
03 NO2 PPM,ALPINE,.007,C,C,.003,.004,.004,.004,.006,.004,.003,.003,.002,.002,.002,.003,.003,.002,.003,.003,.003,.005,.005,.005,.007,.004,.007,00
,CARMEL MT RCH,.004,C,C,C,.003,.005,.008,.006,.006,.006,.007,.008,.007,.007,.006,.005,.006,.006,.007,.009,.007,.006,.006,.005,.006,.009,19
,CHULA VISTA,.005,C,C,.004,.003,.002,.002,.002,.002,.003,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.005,00
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.003,C,C,C,.001,.001,.001,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.003,.004,.004,.004,.003,.002,.002,.004,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.001,C,C,.001,.001,.001,.001,.001,.001,.001,.002,.002,.002,.002,.001,.001,.001,.002,.001,.004,.003,.003,.003,.004,.002,.004,19
,OTAY MESA DVN,.004,C,C,.003,.002,.003,.003,.002,.002,.002,.002,.002,.002,.002,.001,.001,.001,.001,.001,.002,.002,.002,.002,.002,.002,.004,00
,PENDLETON,.003,C,C,.003,.003,.003,.002,.002,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.001,.002,.003,00
