Current Date:,7/16/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
7/15/2019
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.039,.040,.042,.044,.043,.042,.040,.042,.045,.052,.063,.077,.085,.096,.093,.082,.074,.067,.058,.050,.050,.052,.058,.055,.057,.096,13
,CHULA VISTA,.026,.023,C,C,.019,.018,.021,.023,.032,.048,.056,.057,.056,.051,.046,.040,.037,.037,.036,.030,.025,.021,.023,.030,.034,.057,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.023,.019,C,C,C,.009,.016,.019,.027,.042,.056,.070,.079,.076,.068,.063,.054,.045,.035,.027,.024,.018,.014,.010,.037,.079,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.037,.033,C,C,.029,.024,.026,.027,.033,.041,M,M,M,M,.052,.047,.041,.040,.035,.027,.018,.010,.018,.018,.030,.052,14
,OTAY MESA DVN,.018,.017,C,C,.008,.009,.010,.021,.030,.043,.049,.061,.065,.057,.051,.049,.044,.036,.031,.027,.020,.012,.008,.019,.031,.065,12
,PENDLETON,.040,.039,C,C,.032,.031,.029,.027,.030,.036,.042,.045,.045,.042,.038,.039,.040,.040,.038,.038,.039,.023,.033,.011,.035,.045,11
02 NOX PPM,ALPINE,.002,.001,.001,.001,.002,.004,.006,.009,.007,.005,.005,.006,.005,.005,.005,.004,.005,.005,.005,.005,.004,.004,.001,.000,.004,.009,07
,CARMEL MT RCH,.011,.018,C,C,C,.043,.041,.040,.041,.042,.039,.028,.022,.025,.023,.015,.017,.020,.021,.030,.037,.041,.027,.027,.029,.043,05
,CHULA VISTA,.005,.006,C,C,.008,.010,.012,.012,.015,.008,.004,.003,.002,.002,.002,.002,.002,.002,.002,.002,.005,.006,.006,.002,.005,.015,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.004,.004,C,C,C,.009,.010,.019,.019,.012,.011,.011,.007,.007,.007,.006,.007,.008,.010,.009,.010,.011,.012,.014,.010,.019,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.002,.003,C,C,.004,.007,.006,.011,.011,.010,M,M,M,M,.006,.005,.005,.004,.005,.008,.015,.019,.012,.010,.008,.019,21
,OTAY MESA DVN,.009,.008,C,C,.018,.016,.036,.012,.016,.009,.012,.007,.006,.006,.006,.005,.004,.005,.005,.005,.011,.016,.026,.011,.011,.036,06
,PENDLETON,.002,.002,C,C,.004,.005,.005,.010,.006,.008,.002,.001,.008,.009,.014,.006,.001,.000,.001,.001,.001,.012,.005,.025,.006,.025,23
03 NO2 PPM,ALPINE,.002,.001,.001,.001,.002,.003,.004,.007,.006,.004,.005,.005,.005,.005,.005,.004,.004,.005,.005,.005,.004,.004,.001,.001,.004,.007,07
,CARMEL MT RCH,.008,.013,C,C,C,.017,.015,.015,.019,.022,.023,.018,.014,.016,.015,.010,.011,.012,.013,.020,.029,.031,.019,.021,.017,.031,21
,CHULA VISTA,.005,.006,C,C,.008,.010,.009,.009,.011,.007,.004,.003,.002,.002,.002,.001,.001,.002,.002,.002,.005,.006,.006,.002,.005,.011,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.004,.004,C,C,C,.007,.007,.012,.012,.009,.009,.009,.007,.007,.006,.005,.006,.007,.009,.009,.009,.011,.011,.014,.008,.014,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.002,.003,C,C,.004,.006,.005,.008,.008,.008,M,M,M,M,.005,.004,.004,.004,.005,.008,.014,.018,.011,.009,.007,.018,21
,OTAY MESA DVN,.008,.007,C,C,.015,.012,.019,.008,.011,.007,.010,.006,.005,.005,.004,.003,.003,.003,.004,.004,.010,.015,.024,.010,.009,.024,22
,PENDLETON,.002,.002,C,C,.004,.005,.005,.006,.004,.003,.002,.001,.004,.005,.007,.003,.001,.000,.001,.000,.001,.012,.004,.021,.004,.021,23
04 NO PPM,ALPINE,.000,.000,.000,.000,.000,.001,.001,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,07
,CARMEL MT RCH,.003,.005,C,C,C,.026,.026,.025,.022,.020,.016,.010,.008,.009,.009,.006,.006,.008,.008,.010,.008,.011,.008,.006,.012,.026,05
,CHULA VISTA,.000,.000,C,C,.000,.001,.003,.003,.004,.002,.001,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.002,.003,.007,.006,.003,.002,.002,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.001,.000,.002,.007,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
