,KEARNY MESA,.000,.000,C,C,.000,.006,.005,.002,.004,.004,.002,.002,.002,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.002,.006,05
,OTAY MESA DVN,.001,.001,C,C,.002,.002,.021,M,M,M,M,M,M,.001,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.021,06
,PENDLETON,.000,.000,C,C,.001,.002,.001,.001,.001,.002,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,05
06 CO PPM,CARMEL MT RCH,.4,.4,C,C,C,.4,.8,.6,.6,.4,C,C,M,M,M,M,C,.5,.4,.4,.3,.4,.3,.3,.4,.8,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,24,24,23,23,23,23,23,23,23,23,23,24,24,24,24,25,24,24,25,00
,CARMEL MT RCH,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,25,26,00
,CHULA VISTA,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,01
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,24,25,00
,OTAY MESA DVN,27,27,27,27,28,27,28,27,25,26,25,25,25,25,25,25,25,25,25,26,26,27,27,27,26,28,04
,PENDLETON,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,23,23,24,24,24,24,24,24,24,24,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,3.9,4.4,2.7,1.0,3.5,4.7,3.0,.0,-1.9,-.9,1.5,4.5,6.9,10.5,11.9,12.9,8.6,7.6,12.9,10.5,7.6,11.8,13.9,10.4,6.3,13.9,22
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,11.0,13.9,10.5,10.0,10.4,11.2,12.3,11.4,10.1,10.3,8.6,12.2,16.9,13.9,12.5,11.2,11.7,9.5,12.2,11.1,9.0,10.0,9.4,10.3,11.2,16.9,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,9.3,7.0,4.7,5.4,8.2,8.9,37.4,25.2,16.4,17.9,15.0,13.9,10.7,14.3,12.4,11.5,13.3,10.5,13.5,9.9,8.4,6.9,7.6,8.6,12.3,37.4,06
,PENDLETON,7.5,6.2,6.7,11.3,8.5,8.6,7.1,5.9,11.9,13.9,12.3,8.6,8.1,9.3,9.1,14.4,9.6,11.1,17.2,13.9,10.1,11.6,9.9,14.6,10.3,17.2,18
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,84,84,118,311,56,52,198,246,269,287,287,279,285,277,255,263,266,280,311,315,88,94,68,72,202,315,19
,CHULA VISTA,145,145,219,344,350,21,263,268,277,260,263,263,259,258,265,269,266,258,261,262,243,236,229,192,242,350,04
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,102,146,311,87,90,77,344,295,275,251,248,241,244,262,262,251,266,256,260,256,179,181,173,158,217,344,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,330,328,351,11,10,356,301,301,293,287,295,283,270,281,277,284,295,295,289,289,295,287,279,299,274,356,05
,OTAY MESA DVN,0,7,345,353,22,15,165,293,301,296,295,296,296,298,295,296,295,296,295,302,273,338,320,9,238,353,03
,PENDLETON,30,19,22,30,25,16,19,228,258,243,249,246,246,257,262,252,238,193,263,271,275,251,191,167,177,275,20
13 SIGTHETA °,ALPINE,20,19,43,13,19,17,47,26,36,29,33,34,33,29,28,27,26,28,21,17,35,29,24,23,27,47,06
,CHULA VISTA,18,17,36,32,24,21,65,27,30,25,25,22,23,23,23,23,20,18,18,21,15,15,31,47,26,65,06
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,32,43,36,34,30,49,54,64,49,55,36,33,25,20,21,26,21,21,18,28,15,16,21,15,32,64,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,13,13,17,17,13,19,19,33,46,35,27,20,17,18,18,19,17,13,10,7,7,10,8,29,19,46,08
,OTAY MESA DVN,17,14,34,14,37,22,32,36,19,17,15,14,12,12,13,13,13,12,12,20,14,23,46,18,20,46,22
,PENDLETON,10,10,9,12,10,13,15,58,24,17,15,12,12,12,10,13,14,18,16,19,25,21,36,29,18,58,07
14 VWSP MPH,ALPINE,1.1,1.4,.3,.9,.8,1.0,.1,2.2,3.0,3.6,4.3,4.3,4.7,6.2,6.3,5.3,4.5,3.6,3.0,1.1,.3,.4,.4,.4,2.5,6.3,14
,CHULA VISTA,1.0,1.2,.7,1.4,1.7,1.6,.6,2.9,3.3,4.6,5.2,6.6,6.8,6.8,6.9,6.2,6.3,6.1,5.3,3.4,2.5,2.3,1.6,1.4,3.6,6.9,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.4,.1,.5,.4,.3,.5,.6,1.0,1.7,2.1,3.4,4.6,6.2,8.0,6.9,5.7,5.6,4.6,4.6,3.2,3.7,2.1,2.3,2.1,2.9,8.0,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.6,2.9,2.7,2.5,2.8,1.9,3.4,3.5,2.7,4.6,5.7,7.1,8.9,9.0,8.6,7.5,8.4,7.7,6.5,5.3,4.9,2.3,2.2,.9,4.8,9.0,13
,OTAY MESA DVN,1.0,2.0,1.0,2.1,.7,1.1,1.6,2.6,5.6,6.8,8.0,7.1,9.0,9.4,8.6,8.2,8.6,8.3,7.0,4.7,2.2,1.8,.5,1.6,4.6,9.4,13
,PENDLETON,1.8,2.9,3.4,3.1,3.4,2.8,2.9,.6,2.5,4.0,5.0,6.3,6.9,6.9,7.2,6.0,5.4,4.9,3.1,2.4,2.0,2.0,1.5,2.4,3.7,7.2,14
15 SWSP MPH,ALPINE,1.1,1.5,.8,1.0,1.0,1.1,.5,2.6,3.5,4.1,5.0,5.1,5.6,7.0,7.1,5.9,5.1,4.1,3.2,1.3,.5,.4,.6,.4,2.9,7.1,14
,CHULA VISTA,1.1,1.2,1.1,1.6,1.8,1.8,1.0,3.1,3.8,5.1,5.8,7.1,7.3,7.4,7.4,6.7,6.7,6.5,5.6,3.7,2.6,2.3,1.9,2.0,3.9,7.4,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.5,.4,.6,.5,.4,.6,.9,1.6,2.5,3.0,4.0,5.4,6.9,8.5,7.4,6.3,6.0,4.9,4.8,3.9,3.9,2.3,2.5,2.2,3.3,8.5,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.9,3.1,2.9,2.6,2.9,2.3,3.6,3.9,3.4,5.5,6.3,7.6,9.3,9.5,9.0,7.9,8.8,7.9,6.6,5.4,4.9,2.3,2.2,1.0,5.1,9.5,13
,OTAY MESA DVN,1.2,2.0,1.4,2.2,.9,1.4,1.8,3.0,6.0,7.1,8.3,7.3,9.2,9.6,8.9,8.4,8.8,8.5,7.3,4.9,2.3,2.2,.7,1.7,4.8,9.6,13
,PENDLETON,1.9,3.0,3.4,3.2,3.4,2.9,3.0,.9,2.8,4.2,5.1,6.4,7.0,7.0,7.3,6.2,5.6,5.3,3.4,2.6,2.3,2.1,1.9,2.7,3.9,7.3,14
16 AMBTEMP °F,ALPINE,68.9,68.5,68.3,65.9,66.2,67.8,73.2,78.0,80.2,82.1,85.6,89.2,91.2,91.1,88.2,85.7,82.8,79.4,74.2,68.5,65.7,64.8,64.3,64.8,75.6,91.2,12
,CARMEL MT RCH,60.1,59.0,58.6,58.0,59.0,60.0,64.8,68.6,74.1,78.0,81.3,83.1,82.9,81.4,80.4,79.1,76.9,73.9,70.3,66.8,63.8,62.6,61.1,59.7,69.3,83.1,11
,CHULA VISTA,63.3,62.7,63.5,62.8,62.2,62.0,63.1,65.9,68.7,72.0,72.7,72.9,73.0,73.1,72.6,71.4,70.7,69.8,67.9,66.0,65.0,64.1,63.9,63.8,67.2,73.1,13
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,64.6,63.3,62.5,61.2,60.2,61.2,66.1,71.4,76.5,80.9,85.2,88.2,88.4,86.7,85.1,84.3,83.0,80.3,76.3,71.6,67.2,65.4,63.8,62.4,73.2,88.4,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,61.3,61.7,61.5,61.3,61.0,61.0,64.2,68.0,73.5,77.6,80.5,82.5,81.3,78.8,77.4,76.5,74.0,72.0,68.8,64.5,62.7,62.1,61.6,60.3,68.9,82.5,11
,OTAY MESA DVN,61.9,61.6,60.0,59.3,59.5,60.2,65.3,70.5,73.2,77.1,79.1,80.3,79.2,77.0,76.1,75.9,74.8,71.9,68.5,65.4,63.4,63.2,62.1,61.1,68.6,80.3,11
,PENDLETON,63.5,63.3,62.8,61.9,61.2,61.0,61.0,62.1,64.7,66.5,68.1,68.8,70.0,71.1,70.9,70.9,70.8,69.9,69.0,67.7,67.4,67.0,66.3,65.7,66.3,71.1,13
17 RELHUM %,ALPINE,30,27,27,30,28,28,27,18,20,21,17,14,16,23,26,24,26,34,46,59,64,66,61,58,33,66,21
,EL CAJON LES,80,82,77,81,78,72,58,48,43,36,23,27,32,31,29,27,36,42,49,58,75,81,86,91,56,91,23
,KEARNY MESA,96,97,97,98,97,97,93,81,63,54,45,41,44,47,49,52,59,60,67,82,89,92,94,95,75,98,03
18 PRES mmHg,KEARNY MESA,746,746,746,746,746,746,746,747,746,746,746,746,746,745,745,745,745,745,745,745,745,745,745,745,746,747,07
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,3,98,302,512,704,857,968,1024,1020,960,843,676,483,268,72,0,0,0,0,0,366,1024,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.1,.1,.2,.2,.2,.1,.2,.2,.1,.2,.2,.2,.2,.3,.1,.1,.0,.0,.0,.1,.3,18
29 CO Tr PPB,EL CAJON LES,290.3,285.4,C,C,C,284.3,309.7,372.1,367.3,301.8,244.0,272.1,267.6,231.1,221.8,214.5,234.1,207.1,197.6,198.1,216.4,227.0,214.9,194.8,254.8,372.1,07
