Current Date:,4/2/2022,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
4/1/2022
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.027,.026,C,C,.026,.022,.022,.031,.034,.036,.040,.046,.052,.060,.063,.064,.060,.055,.048,.048,.045,.043,.045,.045,.042,.064,15
,CHULA VISTA,.026,.024,C,C,.018,.020,.018,.025,.032,.039,.046,.051,.052,.051,.049,.047,.048,.046,.042,.038,.033,.031,.040,.028,.036,.052,12
,DOWNTOWN SES,.035,.032,C,C,.026,.021,.019,.032,.036,.040,.042,.047,.053,.051,.049,.050,.048,.046,.045,.043,.040,.039,.039,.040,.039,.053,12
,EL CAJON LES,.017,.017,C,C,C,C,C,M,M,M,M,M,M,C,C,.055,.052,.050,.045,.041,.038,.035,.033,.033,.037,.055,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.020,.021,C,C,.013,.007,.012,.023,.035,.039,.042,.044,.050,.053,.053,.053,.056,.054,.045,.042,.039,.037,.037,.038,.036,.056,16
,OTAY MESA DVN,.017,.015,C,C,.017,.015,.016,.021,.029,M,.035,.044,.050,.051,.051,.048,.046,.045,.044,.043,.039,.035,.031,.028,.034,.051,13
,PENDLETON,.032,.035,C,C,.033,.033,.035,.035,.036,.036,.040,.044,.046,.050,.055,.054,.052,.047,.047,.045,.035,.037,.029,.021,.039,.055,14
02 NOX PPM,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CARMEL MT RCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CHULA VISTA,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN SES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 NO2 PPB,ALPINE,4.7,4.1,C,C,3.5,6.6,8.0,3.2,1.8,1.3,1.6,1.5,1.5,2.2,2.5,2.5,3.0,3.3,4.7,4.6,5.1,3.7,2.6,2.2,3.3,8.0,06
,CARMEL MT RCH,6.3,9.0,C,C,6.1,8.3,17.9,12.5,14.4,15.2,17.2,14.0,14.1,13.3,12.6,13.6,12.7,12.3,12.5,12.1,12.5,10.2,10.6,9.2,12.1,17.9,06
