Current Date:,4/13/2022,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
4/12/2022
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.046,.049,C,C,.045,.043,.042,.042,.045,.048,.050,.054,.057,.057,.058,.061,.060,.056,.052,.049,.044,.041,.039,.038,.048,.061,15
,CHULA VISTA,.049,.050,C,C,.045,.044,.041,.041,.044,.045,.048,.049,.050,.051,.054,.049,.049,.047,.044,.042,.043,.038,.016,.026,.043,.054,14
,DOWNTOWN SES,.050,.048,C,C,.043,.042,.039,.042,.041,.044,.047,.047,.047,.051,.052,.047,.047,.045,.043,.041,.039,.039,.029,.022,.042,.052,14
,EL CAJON LES,.046,.049,C,C,C,.040,.038,.038,.040,.042,.048,.051,.052,.052,.056,.056,.053,.050,.046,.043,.039,.035,.033,.033,.044,.056,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.047,.046,C,C,.043,.040,.038,.040,.043,.046,.050,.049,.049,.054,.056,.053,.051,.048,.045,.042,.039,.029,.028,.028,.043,.056,14
,OTAY MESA DVN,.038,.045,C,C,.034,.035,.032,.027,.032,.034,.042,.049,.049,.049,.053,.049,.048,.046,.042,.039,.038,.036,.031,.032,.040,.053,14
,PENDLETON,.051,.049,C,C,.034,.032,.034,.041,.043,.045,.043,.047,.050,.051,.050,.050,.049,.049,.048,.047,.041,.037,.031,.032,.043,.051,00
02 NOX PPM,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CARMEL MT RCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CHULA VISTA,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN SES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 NO2 PPB,ALPINE,.7,1.0,C,C,1.4,1.6,2.7,2.1,1.6,1.8,2.0,2.1,1.9,1.8,1.9,1.8,1.5,1.6,2.0,2.2,3.2,2.9,1.7,1.6,1.8,3.2,20
