11 PM2.5 µg/M3,ALPINE,14.7,13.7,14.9,15.3,15.6,11.8,12.7,11.4,10.4,7.9,M,M,11.4,8.6,22.1,19.9,18.8,22.5,13.8,9.1,12.3,M,5.7,10.7,13.4,22.5,17
,DOWNTOWN SES,13.5,9.6,9.7,9.5,10.6,12.5,12.6,23.1,26.2,24.1,28.8,22.8,24.8,23.5,23.7,18.8,21.4,19.4,17.1,13.8,14.4,15.7,7.6,10.2,17.2,28.8,10
,EL CAJON LES,9.7,6.1,10.9,10.2,9.7,6.4,12.8,31.6,12.4,16.2,15.8,17.1,30.7,25.0,26.0,25.0,21.1,24.0,24.1,26.5,26.2,23.0,26.0,24.7,19.2,31.6,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,30.1,18.7,41.0,30.7,19.0,18.1,27.9,39.3,32.6,17.1,22.3,23.5,24.3,24.7,18.5,14.8,19.7,17.2,18.2,12.5,11.0,10.1,11.6,12.6,21.4,41.0,02
,PENDLETON,10.2,8.8,7.7,9.9,10.9,5.9,12.9,17.6,18.2,20.1,18.4,18.0,11.5,12.0,14.2,16.5,13.3,20.0,13.8,19.5,19.6,9.8,8.3,4.1,13.3,20.1,09
12 VWDR °,ALPINE,35,66,81,298,32,350,334,319,309,346,306,297,281,310,308,306,308,312,271,301,239,289,100,6,0,350,05
,CHULA VISTA,56,82,100,88,34,102,33,254,310,288,251,248,248,257,260,257,251,268,280,243,270,276,285,25,0,310,08
,DOWNTOWN SES,344,24,2,32,12,353,338,245,224,230,204,201,222,213,205,201,203,211,202,212,207,203,210,44,0,353,05
,EL CAJON LES,244,165,236,177,233,145,275,7,249,313,322,261,225,244,256,260,279,212,233,184,93,77,93,122,0,322,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,40,30,275,24,13,350,323,316,285,276,332,256,233,237,252,261,273,257,282,287,277,315,324,357,0,357,23
,OTAY MESA DVN,103,66,135,118,63,12,34,241,301,310,307,300,M,306,305,303,299,334,341,335,344,359,359,7,0,359,21
,PENDLETON,76,72,61,43,42,36,43,288,244,239,248,260,274,254,217,210,223,235,224,254,270,324,315,357,0,357,23
13 SIGTHETA °,ALPINE,30,53,38,48,53,51,68,42,52,46,37,54,44,24,24,26,23,30,68,46,48,54,36,25,43,68,06
,CHULA VISTA,20,24,11,27,34,39,57,51,61,59,21,21,20,21,27,25,23,23,20,20,22,24,54,32,31,61,08
,DOWNTOWN SES,16,14,37,45,19,35,35,73,35,24,20,16,20,23,21,22,19,22,19,16,15,28,26,49,27,73,07
,EL CAJON LES,54,51,31,57,29,44,57,65,54,38,55,55,22,21,23,31,32,21,22,54,52,61,53,40,43,65,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,10,11,37,39,30,6,13,33,65,57,40,32,16,19,24,25,18,11,8,6,9,10,11,39,24,65,08
,OTAY MESA DVN,41,17,10,22,48,24,37,34,55,26,24,12,M,M,13,12,14,11,18,30,19,45,59,24,27,59,22
,PENDLETON,10,8,9,11,9,9,14,24,12,14,16,16,18,14,16,15,17,21,18,25,16,10,16,26,15,26,23
14 VWSP MPH,ALPINE,.5,.3,.7,.2,.6,.8,1.1,2.0,1.9,2.2,3.4,.0,3.7,5.2,5.2,3.7,3.0,2.0,.6,1.2,1.7,.7,.9,2.7,.0,5.2,13
,CHULA VISTA,.8,.9,1.0,.4,.8,.5,.1,.8,1.1,1.6,5.2,7.2,7.9,6.8,5.2,4.6,4.2,3.2,2.0,2.0,1.1,.7,.8,1.5,.0,7.9,12
,DOWNTOWN SES,1.1,1.1,.4,.4,1.2,.6,.6,.2,2.2,4.2,5.2,7.8,8.2,7.3,6.5,5.3,4.9,3.2,2.2,2.7,2.1,1.4,.9,.5,.0,8.2,12
,EL CAJON LES,.1,.3,.5,.2,.7,.3,.4,.4,.8,1.9,1.9,2.6,6.2,6.2,5.7,3.3,3.2,3.3,1.5,.5,.4,.4,.3,.5,.0,6.2,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.9,2.1,.8,.8,1.7,3.2,2.5,2.0,.8,1.5,2.9,4.5,8.9,7.2,5.7,4.2,4.6,4.9,3.5,4.1,3.3,3.1,2.5,1.0,.0,8.9,12
,OTAY MESA DVN,.6,1.3,3.0,1.9,.9,1.7,1.5,.8,.9,2.7,4.7,8.1,M,8.8,8.7,7.1,5.4,4.8,2.6,2.0,2.4,.7,1.0,2.9,.0,8.8,13
,PENDLETON,3.2,4.1,4.1,3.7,2.4,3.4,2.3,1.0,3.7,4.3,5.2,5.4,4.8,5.3,5.8,5.9,4.3,2.8,1.7,.5,1.7,2.6,2.6,1.9,.0,5.9,15
15 SWSP MPH,ALPINE,.8,.5,.7,.3,.7,1.1,1.8,2.4,2.5,2.8,3.8,4.9,5.4,5.6,5.7,4.1,3.3,2.3,2.4,2.0,2.2,1.8,1.9,2.8,2.6,5.7,14
,CHULA VISTA,.9,1.0,1.0,.4,1.0,.6,.4,1.0,1.8,2.7,5.6,7.7,8.4,7.3,5.8,5.1,4.5,3.5,2.2,2.1,1.2,.8,1.1,1.7,2.8,8.4,12
,DOWNTOWN SES,1.3,1.1,.7,.4,1.3,.7,.9,1.1,2.7,4.5,5.5,8.2,8.8,8.0,6.9,5.8,5.2,3.6,2.3,2.8,2.1,1.5,1.0,.7,3.2,8.8,12
,EL CAJON LES,.2,.5,.6,.3,.9,.5,.5,.8,1.4,2.3,2.6,3.7,7.1,6.9,6.1,3.8,3.6,3.5,1.7,.8,.7,.7,.6,.6,2.1,7.1,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.9,2.4,1.1,1.1,1.8,3.3,2.7,2.2,1.9,2.5,3.6,5.5,9.3,7.6,6.2,4.6,4.9,5.0,3.5,4.1,3.3,3.2,2.5,1.3,3.6,9.3,12
,OTAY MESA DVN,1.3,2.2,3.1,2.2,1.1,1.8,1.6,1.0,1.2,3.0,5.2,8.3,M,9.0,8.9,7.3,5.6,4.9,2.8,2.2,2.6,1.0,1.4,3.2,3.5,9.0,13
,PENDLETON,3.3,4.2,4.1,3.8,2.4,3.6,2.4,1.6,3.8,4.5,5.4,5.9,5.1,5.5,6.1,6.0,4.6,3.0,1.8,.6,1.8,2.6,2.7,2.1,3.6,6.1,14
16 AMBTEMP °F,ALPINE,63.6,63.4,64.4,66.1,66.8,67.0,68.1,70.6,74.9,79.9,81.4,84.3,86.0,86.3,83.2,81.2,80.3,78.2,76.4,76.7,74.9,74.8,74.2,73.0,74.8,86.3,13
,CARMEL MT RCH,57.9,57.3,57.1,57.0,57.3,57.6,60.1,65.2,70.1,75.3,81.0,84.2,87.1,81.4,78.7,77.4,77.0,73.8,67.8,67.2,66.7,62.3,61.1,59.3,68.3,87.1,12
,CHULA VISTA,57.5,56.5,56.0,55.4,55.0,54.7,57.6,61.5,66.4,71.7,71.7,68.9,67.2,66.0,65.5,65.8,65.1,63.9,62.2,60.9,60.3,59.8,59.4,58.8,62.0,71.7,09
,DOWNTOWN SES,59.3,58.6,57.5,57.2,57.3,57.2,59.0,63.4,66.4,69.9,73.0,70.2,66.9,66.7,66.4,66.0,64.1,62.7,62.3,61.6,61.1,60.6,59.1,58.7,62.7,73.0,10
,EL CAJON LES,57.8,56.8,56.1,55.5,54.8,54.2,57.2,63.0,69.9,77.5,83.1,87.6,87.3,82.2,81.1,82.2,82.4,77.9,73.5,70.6,68.4,65.4,63.4,61.5,69.6,87.6,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,56.9,56.3,55.8,55.7,56.4,56.6,57.8,62.4,68.7,74.6,80.7,84.9,76.8,73.1,73.8,75.1,74.8,70.3,66.0,63.4,61.9,60.3,58.7,57.3,65.8,84.9,11
,OTAY MESA DVN,59.1,57.7,57.3,57.0,57.6,57.2,59.8,64.7,68.6,73.9,78.7,78.2,M,72.4,70.9,71.0,70.2,67.8,64.3,61.5,59.5,60.1,59.5,59.2,64.6,78.7,10
,PENDLETON,58.7,57.9,57.2,56.9,57.1,56.5,58.2,61.7,63.6,64.9,65.2,64.9,66.4,68.2,70.1,69.6,68.3,65.4,63.6,63.3,62.6,61.6,61.1,60.5,62.6,70.1,14
17 RELHUM %,ALPINE,77,78,75,68,63,63,60,58,50,36,34,26,23,25,39,44,46,49,40,18,26,18,12,15,43,78,01
,EL CAJON LES,89,90,91,92,93,94,88,75,61,46,38,34,38,47,48,46,46,54,62,68,73,78,83,87,68,94,05
,KEARNY MESA,96,97,97,100,99,96,95,89,74,63,50,44,61,69,67,64,65,74,83,90,94,96,98,100,82,100,03
18 PRES mmHg,EL CAJON LES,747,747,747,747,747,748,748,748,749,748,748,748,748,748,748,748,748,748,749,749,750,750,750,750,748,750,20
,KEARNY MESA,748,748,748,748,748,749,749,750,750,750,750,749,750,750,750,750,750,750,750,751,751,751,751,751,750,751,19
19 SOLAR W/M2,EL CAJON LES,0,0,1,1,1,14,168,378,595,769,896,953,934,854,703,507,289,79,-1,-3,-2,-2,-1,-1,297,953,11
,KEARNY MESA,-1,-1,-1,0,0,13,147,367,605,783,908,973,958,879,745,562,341,112,3,0,0,0,-1,0,308,973,11
25 NOY,EL CAJON LES,10.66,12.40,12.56,14.65,18.36,C,C,28.95,16.34,11.96,11.04,11.19,15.25,13.13,11.43,12.02,11.97,14.11,14.73,16.72,18.53,16.34,17.87,15.93,14.82,28.95,07
26 NOY-NO,EL CAJON LES,10.39,12.09,12.07,13.24,14.69,C,C,13.90,11.16,9.92,9.82,10.25,13.08,11.32,10.17,11.02,11.18,13.61,14.58,16.62,18.41,16.20,17.63,15.80,13.05,18.41,20
27 NO Trace,EL CAJON LES,.27,.31,.49,1.41,3.67,C,C,15.04,5.17,2.04,1.22,.93,2.17,1.81,1.26,1.00,.78,.49,.15,.09,.11,.13,.23,.13,1.76,15.04,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.1,.1,.1,.2,.2,.3,.2,.2,.2,.2,.1,.1,.0,.0,.0,.0,.0,.0,.3,12
29 CO Tr PPB,EL CAJON LES,313.4,361.8,C,C,C,570.3,551.3,577.1,421.3,366.5,361.6,400.7,409.0,345.9,353.9,385.6,394.0,396.5,427.7,481.6,500.5,460.3,497.5,483.7,431.4,577.1,07
BCarbon ug/m3,10TH AVE MARINE TERM,.52,1.25,1.09,1.41,1.28,1.32,1.48,1.96,2.04,1.60,1.26,.85,.71,.82,1.10,.74,.71,.57,.60,.56,.58,.56,.57,.76,1.01,2.04,08
,ALPINE,.54,.55,.61,.62,1.63,.83,.79,.96,.61,.51,.47,.32,.35,.50,.84,.75,.73,.70,.84,.37,.64,<,.68,2.06,.73,2.06,23
,CHICANO PARK,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
,DOWNTOWN SES,.66,.64,.62,.72,.98,1.15,1.48,2.21,2.19,1.95,1.36,.93,.71,.79,.82,.69,.67,.69,.60,.63,.72,.85,.72,.87,.99,2.21,07
,OCEANVIEW BLVD,.52,.58,.63,.69,.98,1.54,2.24,1.27,1.36,1.82,1.30,1.05,.97,.87,.82,.64,.61,.66,.63,.67,.60,.77,.71,.70,.94,2.24,06
,SAN YSIDRO,2.76,1.62,.96,.58,1.00,2.13,2.99,1.87,1.92,1.84,.99,.79,.82,.62,.43,.40,.32,.30,.32,.31,.37,.41,.43,.44,1.03,2.99,06
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
