,EL CAJON LES,6.9,8.8,C,C,C,12.4,13.9,15.5,9.8,M,M,3.9,3.1,P,3.0,3.6,4.4,5.1,8.9,9.3,12.0,10.6,9.6,8.5,8.2,15.5,07
,KEARNY MESA,5.9,7.6,C,C,17.8,20.0,12.9,5.5,4.2,6.0,4.5,2.9,2.6,2.6,2.3,2.4,2.0,2.1,4.1,7.3,9.0,9.8,9.1,10.6,6.8,20.0,05
,OTAY MESA DVN,9.8,24.7,C,C,11.0,16.6,16.9,15.1,12.8,9.0,9.1,3.2,2.0,1.8,2.1,2.4,2.4,2.9,3.4,4.5,5.8,17.5,14.4,12.1,9.0,24.7,01
,PENDLETON,11.0,7.0,C,C,7.5,7.8,10.2,6.8,5.4,3.4,2.4,3.3,4.9,5.9,3.0,2.1,.8,.7,1.3,1.2,3.5,7.6,8.9,11.6,5.2,11.6,23
,SAN YSIDRO,12.9,14.8,C,C,15.5,17.1,19.5,13.7,14.4,6.1,4.1,2.8,3.0,2.8,3.2,3.8,4.0,4.3,7.5,5.1,6.9,7.5,3.7,2.3,7.9,19.5,06
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,.6,1.1,.8,.9,.5,.5,.6,.6,.6,.6,.7,.7,.7,.6,.6,.7,.7,.6,.4,.3,.6,1.1,05
,SAN YSIDRO,.3,.3,C,C,.9,1.0,.8,.5,.4,.3,.3,.2,.2,.2,.2,.3,.2,.3,.2,.2,.2,.3,.2,.2,.4,1.0,05
07 H2S PPB,IB PIER,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
,SAN YSIDRO,<,<,<,<,<,<,<,<,.0,.0,.0,.0,.0,.0,.0,.0,.9,3.2,3.2,4.6,14.4,2.0,7.5,.0,2.2,14.4,20
10 INTMP °C,ALPINE,25,24,24,25,24,24,24,24,25,25,26,26,27,28,28,28,29,29,28,28,27,26,26,25,26,29,16
,CARMEL MT RCH,24,24,24,24,24,24,24,24,24,24,24,23,24,23,23,24,24,24,24,24,24,24,24,24,24,24,00
,CHULA VISTA,24,24,24,24,24,24,24,24,24,25,26,26,26,24,24,24,24,24,24,24,24,24,24,24,24,26,10
,DOWNTOWN SES,25,25,25,25,24,25,25,25,24,24,24,23,23,23,23,23,23,23,24,24,24,24,24,24,24,25,00
,EL CAJON LES,25,25,25,25,24,24,24,25,25,26,27,29,31,31,30,30,29,29,28,27,26,26,26,25,27,31,12
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,25,25,24,24,24,24,24,24,25,25,25,26,26,27,27,27,27,26,25,24,25,25,24,25,25,27,13
,PENDLETON,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,24,24,24,24,24,24,24,24,25,12
,SAN YSIDRO,25,25,25,26,25,25,25,25,25,25,24,24,23,23,22,22,22,23,23,24,25,26,26,26,24,26,03
11 PM2.5 µg/M3,ALPINE,4.5,4.5,4.2,3.8,3.8,3.2,3.0,3.1,2.8,3.6,4.7,4.8,4.6,3.4,2.8,2.7,2.8,3.3,3.8,4.4,4.0,3.5,3.2,3.2,3.6,4.8,11
,CARMEL MT RCH,6.3,6.3,6.1,6.1,6.3,7.3,7.7,7.6,6.7,7.4,8.4,8.1,6.5,6.1,5.4,5.6,5.0,6.4,8.6,8.0,8.2,9.3,9.4,9.1,7.1,9.4,22
,CHULA VISTA,8.2,7.6,7.5,6.8,7.0,7.3,8.4,9.4,11.4,11.7,11.7,9.4,9.5,10.0,10.1,10.3,10.6,10.1,10.1,11.1,10.3,10.4,11.0,11.0,9.6,11.7,09
,DOWNTOWN SES,6.6,6.7,6.9,7.6,7.8,9.8,8.5,7.3,8.1,9.8,9.3,8.0,7.6,6.7,7.1,6.9,7.7,7.8,8.8,9.9,9.4,10.2,10.7,10.6,8.3,10.7,22
,EL CAJON LES,5.9,6.6,6.2,5.9,6.1,6.4,7.5,7.7,6.1,6.1,7.0,6.9,6.4,P,5.2,4.8,5.6,5.5,7.5,9.3,9.4,9.3,9.8,10.2,7.0,10.2,23
,KEARNY MESA,5.9,5.8,5.6,5.9,6.1,6.7,9.6,7.6,8.0,8.0,8.8,8.2,7.6,7.2,5.8,5.7,5.3,5.3,7.4,7.7,8.2,8.7,8.0,8.0,7.1,9.6,06
,OTAY MESA DVN,13.6,39.7,30.4,28.4,20.2,23.3,40.9,21.9,16.0,10.1,9.6,9.5,8.4,8.2,7.3,6.8,7.7,8.7,10.1,10.5,11.5,22.6,21.2,16.0,16.7,40.9,06
,PENDLETON,6.3,6.3,6.5,6.5,6.4,6.5,7.0,9.4,9.3,8.0,8.1,9.0,9.7,8.5,8.4,9.4,9.1,8.6,8.8,9.4,9.0,9.6,10.2,8.5,8.2,10.2,22
,SAN YSIDRO,7.9,8.4,11.2,9.0,14.3,18.0,26.7,12.1,10.0,10.4,10.4,9.3,9.1,9.2,9.3,9.8,9.9,10.1,10.7,10.8,11.5,10.9,10.2,10.6,11.2,26.7,06
12 VWDR °,ALPINE,39,67,7,59,11,69,344,292,245,272,279,293,274,281,273,288,272,272,304,68,29,100,46,116,0,344,06
,CHULA VISTA,108,96,67,72,51,56,328,319,243,255,249,237,239,249,256,260,247,246,233,230,208,190,153,146,0,328,06
,DOWNTOWN SES,12,334,338,347,359,340,317,305,259,244,269,276,269,279,271,272,270,283,295,306,324,334,8,59,0,359,04
,EL CAJON LES,91,129,256,161,144,230,263,286,272,272,246,245,245,259,255,243,245,261,220,182,218,144,152,114,0,286,07
,KEARNY MESA,18,6,349,33,2,4,311,325,312,296,284,302,289,287,302,300,291,294,280,295,309,318,347,125,0,349,02
,OTAY MESA DVN,78,120,113,33,1,126,340,238,260,283,280,278,282,283,286,279,276,288,295,313,42,137,329,16,0,340,06
,PENDLETON,26,61,60,57,52,56,58,337,270,267,265,261,266,260,256,247,246,221,223,188,231,18,62,43,0,337,07
13 SIGTHETA °,ALPINE,16,36,41,54,45,21,44,33,36,35,33,32,29,28,26,25,26,28,27,32,49,30,37,25,33,54,03
,CHULA VISTA,23,37,38,37,34,23,46,45,43,30,24,24,23,21,27,23,22,23,23,22,44,21,18,13,29,46,06
,DOWNTOWN SES,52,36,47,23,25,26,23,27,25,27,16,21,20,22,23,20,17,20,28,48,15,21,28,47,27,52,00
,EL CAJON LES,33,42,63,65,32,39,53,49,55,55,38,28,26,P,30,24,23,23,21,24,27,44,45,35,38,65,03
,KEARNY MESA,19,32,30,20,15,33,14,14,29,42,22,16,19,14,17,15,15,10,14,8,6,32,16,13,19,42,09
,OTAY MESA DVN,25,10,19,49,21,30,47,37,41,19,14,14,11,10,12,11,12,9,17,17,27,18,34,40,23,49,03
,PENDLETON,11,13,9,11,11,11,20,35,18,19,15,15,14,14,14,11,10,16,18,20,34,54,11,40,19,54,21
14 VWSP MPH,ALPINE,1.7,.8,.8,1.0,1.1,1.6,1.4,1.6,2.5,3.5,4.6,5.4,5.9,6.1,5.8,5.8,4.9,3.9,1.7,1.3,1.0,1.8,.3,1.4,.0,6.1,13
,CHULA VISTA,1.2,1.0,.9,.9,1.3,1.5,1.1,2.1,2.5,3.6,5.2,5.7,6.3,6.8,5.1,5.8,5.0,4.0,3.1,2.2,.8,2.6,2.2,2.1,.0,6.8,13
,DOWNTOWN SES,.7,2.0,1.1,2.0,2.0,1.5,2.3,3.7,2.9,4.3,7.1,6.5,6.9,6.8,6.3,6.5,6.1,6.1,3.8,1.8,5.0,2.7,1.7,.8,.0,7.1,10
,EL CAJON LES,.9,.9,.7,.3,.8,.9,.6,1.3,1.5,2.0,4.0,5.7,6.2,6.6,5.4,6.1,5.9,5.1,3.7,2.9,.8,.9,1.8,1.5,.0,6.6,13
,KEARNY MESA,2.5,2.4,2.5,1.6,3.5,3.2,4.1,7.2,5.2,3.5,7.7,9.3,8.9,9.6,8.8,9.2,7.2,6.9,4.7,3.4,5.9,1.6,.8,2.6,.0,9.6,13
,OTAY MESA DVN,2.0,3.1,2.3,.7,3.1,2.4,2.8,2.1,2.9,5.4,8.1,9.3,10.8,11.4,10.9,11.0,8.6,8.0,5.0,3.6,1.2,2.9,1.8,.4,.0,11.4,13
,PENDLETON,3.0,3.4,4.2,4.4,5.0,4.8,3.6,1.9,3.1,4.2,5.2,6.0,5.5,6.8,6.8,6.7,6.1,5.1,3.6,2.6,1.7,2.4,3.3,1.9,.0,6.8,13
15 SWSP MPH,ALPINE,2.2,1.2,1.2,1.5,1.5,1.9,1.6,2.0,3.1,4.2,5.5,6.1,6.5,6.8,6.3,6.3,5.4,4.4,1.9,1.6,1.9,2.0,1.3,1.5,3.2,6.8,13
,CHULA VISTA,1.5,1.2,1.1,1.2,1.6,1.9,1.9,2.8,3.3,4.2,5.6,6.3,6.7,7.2,5.7,6.4,5.4,4.4,3.4,2.3,2.0,2.9,2.3,2.1,3.5,7.2,13
,DOWNTOWN SES,1.3,2.1,1.6,2.2,2.3,1.9,2.6,4.1,3.4,5.0,7.4,6.8,7.3,7.3,6.9,6.9,6.3,6.6,4.1,2.2,5.1,2.9,2.4,1.0,4.2,7.4,10
,EL CAJON LES,1.1,1.2,1.3,1.1,1.4,1.0,1.2,1.8,2.2,2.9,5.0,6.5,6.9,7.2,6.1,6.6,6.4,5.5,4.3,3.2,2.2,1.5,2.1,1.7,3.4,7.2,13
,KEARNY MESA,2.8,2.7,3.3,2.6,3.7,3.5,4.2,7.4,5.6,4.4,8.1,9.8,9.4,9.9,9.4,9.5,7.4,7.0,4.8,3.5,6.0,3.2,3.0,2.6,5.6,9.9,13
,OTAY MESA DVN,2.7,3.1,2.6,2.0,3.6,4.3,3.8,3.0,3.7,5.7,8.4,9.6,11.0,11.6,11.1,11.2,8.8,8.0,5.3,3.9,4.1,3.1,2.3,1.9,5.6,11.6,13
,PENDLETON,3.1,3.5,4.3,4.6,5.2,4.9,4.0,2.8,3.4,4.4,5.3,6.2,5.7,7.0,7.0,6.9,6.2,5.4,3.8,2.9,2.0,2.7,3.9,2.3,4.5,7.0,13
16 AMBTEMP °F,ALPINE,77.8,78.0,78.6,78.8,76.9,79.1,83.1,86.0,89.1,91.2,93.4,94.8,96.2,96.7,96.2,94.3,92.8,89.2,84.3,82.1,80.1,80.0,78.6,78.7,85.7,96.7,13
,CARMEL MT RCH,67.2,67.4,67.7,67.1,67.7,69.1,71.7,76.2,81.7,88.5,91.2,91.6,93.0,92.5,92.1,90.4,88.8,85.7,80.3,78.2,74.8,71.5,70.9,70.9,79.0,93.0,12
,CHULA VISTA,69.4,68.5,67.9,67.0,66.9,67.8,70.7,75.0,79.7,82.3,83.8,84.7,84.3,83.0,82.7,81.8,80.9,78.6,75.6,73.6,72.9,72.3,71.1,70.7,75.5,84.7,11
,DOWNTOWN SES,70.1,69.1,68.6,68.6,68.5,68.6,71.2,74.8,79.3,83.3,84.3,84.1,84.0,84.9,84.0,83.3,82.1,80.1,77.7,76.0,74.3,72.3,72.2,71.8,76.4,84.9,13
,EL CAJON LES,70.2,68.5,67.5,66.9,66.0,66.3,70.9,77.0,84.7,91.3,95.0,97.6,98.6,99.0,98.4,96.9,94.7,91.2,85.1,80.3,79.2,77.0,74.9,72.7,82.1,99.0,13
,KEARNY MESA,65.9,65.0,64.6,64.8,65.9,66.4,70.7,75.8,80.7,87.9,91.7,92.1,91.7,90.7,90.2,88.0,85.8,82.9,77.3,74.7,71.5,70.7,68.1,67.2,77.1,92.1,11
,OTAY MESA DVN,68.6,68.6,68.9,68.0,68.2,69.1,73.4,81.1,87.2,89.2,90.1,89.4,88.6,86.8,87.0,86.7,84.5,80.8,76.3,72.9,72.5,73.9,72.7,71.9,78.2,90.1,10
,PENDLETON,66.2,66.4,66.7,65.6,64.9,65.2,68.1,71.8,72.7,73.7,74.4,75.6,75.1,76.1,76.4,75.9,75.6,74.7,73.2,72.6,72.4,71.6,69.3,69.2,71.4,76.4,14
,SAN YSIDRO,68.4,67.8,68.0,66.8,66.2,66.4,70.7,74.7,77.9,82.1,83.2,82.4,82.6,82.3,82.8,81.7,80.1,76.9,73.8,72.6,71.8,71.6,71.6,71.6,74.8,83.2,10
17 RELHUM %,ALPINE,34,33,31,26,29,21,17,16,13,15,17,17,15,11,11,12,12,17,23,24,25,23,23,21,20,34,00
,EL CAJON LES,66,74,74,75,78,77,66,49,33,28,28,27,25,25,24,24,26,28,42,55,54,62,68,77,49,78,04
,KEARNY MESA,94,90,89,88,89,88,80,68,58,41,35,33,35,32,29,33,32,35,53,60,71,80,88,86,62,94,00
18 PRES mmHg,EL CAJON LES,748,747,747,747,747,748,748,748,748,748,748,748,747,747,747,746,747,747,747,747,748,748,748,748,747,748,00
,KEARNY MESA,748,748,748,748,748,748,749,748,749,749,749,748,748,748,748,747,748,747,748,748,748,749,749,749,748,749,06
19 SOLAR W/M2,EL CAJON LES,0,0,0,0,0,28,192,415,619,794,917,966,959,889,749,566,354,125,2,-4,-2,-2,-1,-1,315,966,11
,KEARNY MESA,-1,-1,-1,-1,-1,28,195,415,623,798,922,989,985,914,785,611,395,175,18,0,0,0,-1,-1,327,989,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,2,10,21,32,42,48,52,51,47,39,29,17,6,1,0,0,0,0,0,17,52,11
25 NOY,EL CAJON LES,8.21,10.30,9.77,8.69,10.95,C,C,26.37,13.28,9.75,8.30,7.96,6.32,P,5.36,5.77,6.37,6.43,9.70,9.90,12.89,11.90,11.01,10.07,9.96,26.37,07
26 NOY-NO,EL CAJON LES,8.23,9.98,9.16,8.67,10.41,C,C,17.00,10.28,8.62,7.75,7.52,5.99,P,4.85,5.15,5.53,6.05,9.31,9.78,12.76,11.79,10.96,10.06,9.04,17.00,07
27 NO Trace,EL CAJON LES,-.01,.31,.61,.02,.54,C,C,9.37,3.00,1.12,.55,.44,.33,P,.50,.61,.83,.37,.39,.11,.12,.11,.05,.00,.92,9.37,07
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,270.1,295.1,C,C,C,388.9,466.9,479.6,313.0,M,C,262.1,226.3,P,190.0,198.9,220.3,239.9,274.2,283.8,335.6,322.2,296.4,286.9,297.2,479.6,07
BCarbon ug/m3,10TH AVE MARINE TERM,.48,.32,.26,.30,.43,.72,.67,.56,<,<,.71,.30,.33,.36,.23,.17,<,<,<,.31,<,.24,.23,<,.39,.72,05
,ALPINE,.10,<,<,.08,.11,.07,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,.09,.11,04
,BOSTON AVE,.31,.29,.61,1.02,1.23,1.38,1.11,.54,.85,1.16,.71,.41,.39,.33,.32,.25,.33,.30,.48,.87,.73,.71,.57,.64,.65,1.38,05
,CHICANO PARK,.24,.27,<,.65,.78,1.03,<,.51,.83,.77,.58,.37,.29,.36,.35,.25,.34,.25,.49,.54,.64,.42,<,<,.50,1.03,05
,DOWNTOWN SES,<,.19,<,<,.35,.61,.65,.36,.52,.61,.61,.50,.41,.34,.31,<,.41,.42,<,.59,.37,.27,.52,.48,.45,.65,06
,OCEANVIEW BLVD,.22,.61,<,<,.65,1.03,<,.45,.49,<,<,.51,.35,.37,.40,.38,.47,.39,.55,.74,.46,<,.64,.43,.51,1.03,05
,OTAY MESA DVN,1.25,7.45,4.82,4.78,1.61,4.63,5.05,2.86,1.33,.68,.65,.36,.24,.23,.23,.25,.17,.15,.16,.15,.35,1.98,1.45,1.04,1.74,7.45,01
,SAN YSIDRO,.53,.84,1.21,<,<,3.82,3.66,.95,.72,.43,.37,<,.16,.19,.18,.25,<,<,.21,.19,.52,<,<,.15,.85,3.82,05
PM10 STD,ALPINE,15.7,16.7,15.9,14.6,13.2,11.6,11.4,12.4,10.7,14.6,20.9,22.3,24.1,17.0,12.9,12.0,10.7,11.3,12.9,14.4,16.7,15.2,11.5,11.1,14.5,24.1,12
,CARMEL MT RCH,17.5,18.4,17.1,17.7,21.0,27.1,32.7,32.6,29.4,37.5,39.2,40.4,32.9,33.4,26.2,20.8,21.5,22.0,24.9,24.6,24.7,23.4,24.9,24.0,26.4,40.4,11
,CHULA VISTA,19.6,17.5,20.1,23.2,19.2,19.3,28.6,31.4,35.9,45.3,37.0,31.1,29.2,35.1,31.1,29.4,29.7,29.1,26.9,26.5,28.3,26.0,27.6,26.0,28.0,45.3,09
,DOWNTOWN SES,17.6,16.7,17.7,18.8,18.9,29.9,29.6,25.5,28.9,37.5,31.9,28.8,29.2,23.6,22.9,22.3,21.4,22.9,23.4,24.9,25.7,23.5,25.4,25.2,24.6,37.5,09
,EL CAJON LES,15.9,19.3,17.7,16.5,16.0,21.6,24.3,30.5,24.4,28.5,31.3,29.0,26.2,P,22.6,21.2,19.0,20.2,26.2,27.7,26.5,26.4,28.3,26.7,23.7,31.3,10
,KEARNY MESA,15.0,14.0,15.0,16.7,15.8,22.9,41.3,27.6,31.7,30.1,40.7,39.6,34.1,39.8,27.8,18.4,15.2,14.1,20.1,20.2,21.8,23.6,20.2,19.9,24.4,41.3,06
,OTAY MESA DVN,62.9,104.3,118.7,110.0,115.0,98.1,136.7,73.6,97.2,59.7,58.6,53.8,53.4,49.8,43.7,30.2,29.1,28.4,29.0,41.4,36.8,96.7,96.6,68.6,70.5,136.7,06
,PENDLETON,16.1,15.6,19.3,17.2,16.3,16.7,21.2,31.7,31.6,23.7,24.3,25.9,26.1,28.2,27.0,26.7,24.8,21.3,22.9,24.8,27.0,25.8,21.6,17.7,23.0,31.7,07
,SAN YSIDRO,19.4,21.5,39.5,26.5,40.6,54.4,107.0,43.5,29.0,36.4,37.4,27.0,28.4,28.2,28.5,34.0,29.3,30.4,26.8,27.1,31.3,25.3,23.8,24.1,34.1,107.0,06
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
