,OTAY MESA DVN,10.8,13.1,14.5,24.8,20.5,31.2,23.1,38.0,18.8,14.1,12.9,12.3,11.1,8.9,8.8,7.6,7.5,6.8,7.1,7.3,8.8,12.0,16.0,13.7,14.5,38.0,07
,PENDLETON,6.5,6.5,9.6,9.5,7.7,3.9,4.0,7.5,8.4,7.4,M,5.9,5.3,6.1,5.8,6.0,6.6,6.9,6.7,7.1,6.8,8.0,7.0,6.5,6.7,9.6,02
,SAN YSIDRO,7.4,6.7,6.6,7.5,8.7,10.0,10.9,13.8,13.5,12.4,10.4,10.6,7.6,8.0,7.5,7.9,6.9,6.9,7.2,7.9,7.6,7.8,7.9,7.9,8.7,13.8,07
12 VWDR °,ALPINE,38,119,71,10,79,329,97,263,259,260,276,267,252,259,265,256,284,291,283,294,81,56,73,121,0,329,05
,CHULA VISTA,9,359,5,38,39,51,39,310,272,273,262,268,263,261,264,265,256,280,277,284,222,255,298,129,0,359,01
,DOWNTOWN SES,343,338,350,353,21,25,47,289,290,280,264,266,268,276,280,275,292,299,306,307,326,323,317,337,0,353,03
,EL CAJON LES,347,344,353,20,65,102,90,297,304,238,M,M,M,245,243,251,253,246,261,304,265,203,13,114,0,353,02
,KEARNY MESA,332,328,340,344,343,349,25,283,309,318,309,300,309,307,310,300,301,303,295,300,298,319,331,350,0,350,23
,OTAY MESA DVN,359,6,87,46,129,89,72,275,280,286,277,277,276,277,280,278,275,275,275,322,290,345,5,97,0,359,00
,PENDLETON,34,36,37,27,13,24,50,276,241,249,256,267,269,265,266,267,273,271,278,277,276,339,41,41,0,339,21
13 SIGTHETA °,ALPINE,23,15,35,32,52,13,40,32,26,30,42,33,35,32,30,36,32,25,27,40,48,23,57,41,33,57,22
,CHULA VISTA,17,18,18,18,19,21,28,39,31,27,23,21,20,19,21,22,21,19,19,25,22,41,46,53,25,53,23
,DOWNTOWN SES,18,20,22,24,21,22,24,46,36,27,19,15,17,20,25,25,23,26,21,22,18,18,17,24,23,46,07
,EL CAJON LES,14,33,21,40,29,15,45,54,51,46,M,M,M,25,30,29,23,18,22,17,22,58,25,41,31,58,21
,KEARNY MESA,11,15,18,17,15,29,43,31,19,26,22,19,17,12,13,13,11,10,7,7,10,13,8,26,17,43,06
,OTAY MESA DVN,15,31,19,41,11,26,21,37,17,16,16,15,14,13,14,13,12,11,10,35,22,26,22,23,20,41,03
,PENDLETON,10,12,14,11,10,17,23,26,19,16,14,15,16,16,15,16,17,17,18,20,20,15,13,12,16,26,07
14 VWSP MPH,ALPINE,.8,2.1,1.4,1.2,.4,2.0,1.0,1.7,3.4,4.0,3.5,4.2,4.8,5.3,5.1,4.1,3.9,3.3,1.7,1.0,1.2,1.3,.9,.6,.0,5.3,13
,CHULA VISTA,1.5,1.7,2.1,1.8,2.2,1.7,2.2,1.9,3.8,4.8,5.5,7.0,7.7,7.5,7.1,6.8,6.1,6.4,3.8,1.9,1.4,.5,.4,.6,.0,7.7,12
,DOWNTOWN SES,3.4,3.0,4.1,3.1,3.1,2.7,2.3,1.5,3.9,4.6,6.7,9.3,8.3,7.8,6.3,6.5,6.8,5.6,4.6,2.7,2.4,2.4,3.2,2.3,.0,9.3,11
,EL CAJON LES,2.3,1.3,1.8,1.0,1.2,1.8,.7,1.2,1.8,2.5,M,M,M,6.0,5.3,5.4,5.6,5.9,3.5,3.4,1.7,.3,1.5,1.2,.0,6.0,13
,KEARNY MESA,5.7,5.4,5.3,4.0,3.3,2.1,1.1,3.1,5.9,5.3,7.1,8.7,10.4,11.0,10.7,10.1,10.7,9.6,5.8,4.2,3.6,3.4,5.6,3.7,.0,11.0,13
,OTAY MESA DVN,2.9,1.6,.9,1.4,3.0,.9,.7,1.2,5.7,7.4,7.6,8.7,9.7,10.4,9.4,10.1,9.4,8.3,6.2,2.6,.8,1.0,.8,1.8,.0,10.4,13
,PENDLETON,3.8,4.3,4.0,4.4,4.5,3.2,2.6,2.1,3.8,5.2,5.8,5.8,5.6,5.8,5.9,5.1,4.8,4.4,3.3,2.4,2.3,2.1,2.8,4.5,.0,5.9,14
15 SWSP MPH,ALPINE,1.6,2.2,1.7,1.4,.8,2.1,1.2,2.0,3.8,4.6,4.3,4.9,5.6,6.2,5.8,5.0,4.5,3.7,2.1,1.2,1.5,1.6,1.2,.9,2.9,6.2,13
,CHULA VISTA,1.5,1.8,2.3,2.0,2.3,1.9,2.5,2.5,4.3,5.3,5.9,7.4,8.2,7.9,7.5,7.3,6.4,6.7,4.0,2.1,1.7,.9,.9,.8,3.9,8.2,12
,DOWNTOWN SES,3.6,3.2,4.4,3.5,3.3,2.9,2.5,3.2,4.7,5.1,7.1,9.7,8.7,8.4,6.9,7.1,7.2,6.2,4.9,2.9,2.5,2.5,3.4,2.6,4.9,9.7,11
,EL CAJON LES,2.4,1.5,2.0,1.1,1.4,2.0,1.1,1.7,2.4,3.4,M,M,M,6.6,6.0,6.0,6.1,6.2,4.2,3.5,1.9,.7,2.0,1.6,3.0,6.6,13
,KEARNY MESA,5.8,5.6,5.7,4.2,3.5,2.4,1.9,3.5,6.3,6.0,7.5,9.1,10.9,11.3,11.1,10.4,10.9,9.8,5.8,4.2,3.6,3.7,5.7,4.2,6.4,11.3,13
,OTAY MESA DVN,3.1,1.9,1.5,1.9,3.1,2.0,2.1,2.3,5.9,7.6,7.9,9.0,10.0,10.7,9.7,10.4,9.6,8.5,6.3,2.9,1.3,1.3,1.5,2.1,5.1,10.7,13
,PENDLETON,3.9,4.5,4.2,4.5,4.5,3.5,2.9,2.5,4.0,5.4,6.0,5.9,5.8,6.0,6.0,5.3,5.0,4.6,3.5,2.5,2.4,2.4,3.0,4.6,4.3,6.0,10
16 AMBTEMP °F,ALPINE,70.6,71.3,72.5,71.9,72.7,73.4,76.1,81.4,82.4,83.3,85.3,88.5,90.3,91.2,91.0,91.1,89.9,86.2,80.6,77.1,76.8,77.3,76.7,76.6,80.6,91.2,13
,CARMEL MT RCH,65.6,64.7,64.6,64.4,63.6,63.1,63.3,67.9,74.1,78.5,83.4,85.7,86.8,87.9,88.2,88.0,84.4,80.0,75.8,74.0,73.5,71.7,69.4,68.0,74.4,88.2,14
,CHULA VISTA,67.0,66.5,65.6,65.5,65.5,65.0,65.9,70.0,74.3,76.6,79.1,80.3,81.6,82.5,82.3,81.2,81.1,78.8,76.0,74.5,73.0,72.0,71.3,70.0,73.6,82.5,13
,DOWNTOWN SES,67.7,67.4,67.2,67.3,66.9,66.9,67.4,70.9,74.0,77.0,80.0,80.6,82.0,82.4,82.6,82.0,79.5,77.5,75.0,74.2,73.7,72.4,71.6,70.9,74.0,82.6,14
,EL CAJON LES,68.4,67.1,66.8,65.2,64.2,63.7,67.2,72.3,78.1,82.4,86.5,90.7,93.7,93.8,94.3,94.0,92.3,86.7,82.0,80.1,77.4,75.4,74.3,71.5,78.7,94.3,14
,KEARNY MESA,66.4,66.8,66.1,65.9,65.6,65.3,66.3,70.6,74.9,78.7,83.0,84.8,85.5,85.9,85.8,85.1,81.4,77.6,73.3,70.9,70.0,69.0,68.2,67.8,74.0,85.9,13
,OTAY MESA DVN,64.8,65.0,64.1,64.0,64.0,63.8,68.6,76.1,79.2,80.8,84.5,86.8,86.1,85.3,86.0,84.9,82.3,78.2,74.2,71.7,69.3,69.5,68.9,68.4,74.4,86.8,11
,PENDLETON,67.2,66.9,67.0,65.5,64.8,64.0,63.8,65.9,69.1,72.5,73.4,74.1,74.5,75.0,75.0,74.8,74.7,73.9,72.8,72.2,72.4,71.5,70.3,68.6,70.4,75.0,13
,SAN YSIDRO,67.2,66.9,66.6,66.6,65.2,64.9,67.3,70.9,73.6,77.0,79.3,80.4,80.9,81.4,81.4,80.0,78.2,76.0,73.1,71.7,71.7,70.8,69.6,68.7,72.9,81.4,13
17 RELHUM %,ALPINE,61,50,46,49,44,44,35,27,26,33,31,28,27,27,26,23,22,28,36,43,43,41,42,38,36,61,00
,EL CAJON LES,86,89,91,95,92,90,83,73,62,53,46,38,33,31,29,26,26,36,46,43,51,57,53,56,58,95,03
,KEARNY MESA,100,100,100,100,100,100,97,87,75,65,54,46,43,42,40,41,53,60,73,86,90,90,88,95,76,100,00
18 PRES mmHg,EL CAJON LES,748,748,748,747,747,748,748,748,749,749,748,748,748,748,747,747,747,747,747,747,748,748,748,748,748,749,08
,KEARNY MESA,748,748,748,748,748,748,749,749,749,749,749,749,749,749,748,748,748,748,748,748,749,749,748,748,748,749,06
19 SOLAR W/M2,EL CAJON LES,0,0,0,0,0,33,207,424,628,804,927,978,964,896,762,577,360,131,4,-2,-2,-2,0,-1,320,978,11
,KEARNY MESA,-1,-1,-1,-1,-1,20,188,419,632,805,929,993,992,922,798,622,404,180,19,-1,-1,-1,-1,-1,330,993,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,2,10,22,33,43,50,53,52,48,40,29,17,7,1,0,0,0,0,0,17,53,11
25 NOY,EL CAJON LES,4.68,5.14,4.75,4.92,6.03,C,C,15.36,17.45,M,M,M,M,5.18,4.82,4.41,4.86,4.27,4.70,4.97,7.40,11.47,8.15,7.20,6.98,17.45,08
26 NOY-NO,EL CAJON LES,4.66,5.12,4.71,4.94,6.02,C,C,9.70,11.83,M,M,M,M,4.76,4.42,4.02,4.20,3.76,4.63,4.86,7.12,11.26,7.95,7.20,6.17,11.83,08
27 NO Trace,EL CAJON LES,.02,.02,.03,-.02,.00,C,C,5.66,5.58,M,M,M,M,.41,.40,.39,.66,.51,.06,.11,.28,.21,.20,.00,.80,5.66,07
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,173.8,163.8,C,C,C,235.0,283.1,356.7,365.4,290.0,296.9,223.1,221.0,191.9,179.9,167.2,178.2,174.9,183.5,170.1,232.1,301.3,240.6,245.3,232.0,365.4,08
BCarbon ug/m3,10TH AVE MARINE TERM,1.21,1.55,3.01,1.32,.45,.31,.34,.68,<,<,.42,.21,.21,.24,.13,.17,<,<,.29,<,<,.65,.39,1.16,.71,3.01,02
,ALPINE,<,.14,.15,.15,.27,.25,<,.33,.25,<,<,<,<,<,<,<,<,<,<,.21,.22,.17,.16,.13,.20,.33,07
,BOSTON AVE,.24,.28,.19,.24,.41,.58,.56,.83,.82,.68,.63,.43,.42,.44,.34,.47,.42,.54,.58,.51,.78,.57,.39,.29,.49,.83,07
,CHICANO PARK,<,.21,.19,<,<,.38,.56,.81,.65,.55,.68,<,.39,.43,.30,.36,.35,.35,.56,.31,.85,.58,.66,.21,.47,.85,20
,DOWNTOWN SES,<,<,.16,.15,.17,.22,.30,.57,.47,.44,.50,.41,.53,<,<,<,<,.32,.29,.20,.29,.36,.31,<,.33,.57,07
,OCEANVIEW BLVD,.30,.24,.14,.15,.17,<,<,.47,.72,<,.57,.46,.55,.52,.26,.30,<,.21,.27,<,.38,<,<,.21,.35,.72,08
,OTAY MESA DVN,.26,.20,.76,1.78,2.47,4.58,2.40,3.51,1.67,.71,.49,.35,.28,.25,.26,.26,.17,.14,.14,.14,.14,.19,.25,1.09,.94,4.58,05
,SAN YSIDRO,.61,.42,.27,.20,.32,<,.51,.73,.45,<,<,<,<,.20,.17,.35,.15,.18,.18,.22,.17,<,.34,<,.32,.73,07
PM10 STD,ALPINE,19.6,18.4,18.0,19.8,21.3,20.1,19.5,22.0,22.3,26.3,23.4,25.5,24.9,29.0,25.6,18.9,17.2,17.2,16.8,18.4,20.9,21.1,19.2,17.6,20.9,29.0,13
,CARMEL MT RCH,15.7,15.0,16.1,16.5,13.7,8.4,10.3,21.5,27.6,30.6,42.1,33.2,29.8,34.8,31.9,23.6,20.4,21.1,17.7,14.1,15.0,17.4,17.3,19.0,21.3,42.1,10
,CHULA VISTA,13.7,13.7,16.4,19.9,18.3,18.6,21.0,22.9,32.3,31.6,29.7,28.8,28.2,26.1,25.7,26.4,24.1,22.1,20.6,19.9,19.1,25.0,21.5,21.2,22.7,32.3,08
,DOWNTOWN SES,16.0,16.7,18.2,18.0,16.7,19.5,22.4,29.2,28.8,30.1,28.2,26.4,27.1,27.1,23.1,20.6,22.9,20.2,18.4,16.3,16.7,18.1,17.5,17.9,21.5,30.1,09
,EL CAJON LES,17.9,18.9,13.0,17.1,18.0,19.4,23.7,25.4,31.9,28.7,30.4,31.8,32.0,27.0,24.0,19.5,17.7,18.2,20.8,15.9,16.6,20.4,19.9,16.0,21.8,32.0,12
,KEARNY MESA,15.1,14.6,12.2,12.8,13.3,24.1,17.7,27.9,25.1,26.0,27.4,21.7,19.8,17.5,17.1,15.2,16.0,14.5,14.1,15.8,15.9,18.2,16.3,16.6,18.1,27.9,07
,OTAY MESA DVN,37.2,52.0,45.8,97.6,53.8,121.3,85.2,111.8,54.9,40.7,42.6,43.0,43.5,42.4,41.7,33.2,29.5,22.8,21.8,25.9,35.3,63.1,129.6,76.0,56.2,129.6,22
,PENDLETON,16.4,15.0,22.8,20.5,16.0,6.3,6.5,19.4,19.9,20.3,M,18.7,20.2,19.9,19.1,18.2,19.6,21.1,22.0,22.6,25.5,33.2,22.1,15.7,19.1,33.2,21
,SAN YSIDRO,20.2,16.6,14.9,15.9,17.5,23.3,24.1,31.4,26.8,26.4,26.5,31.3,25.9,28.1,28.0,32.2,24.8,25.0,23.0,28.5,24.3,23.4,21.9,20.9,24.2,32.2,15
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
