,CHULA VISTA,20,32,50,73,38,20,72,78,332,255,261,265,261,266,263,267,273,269,267,296,331,327,332,346,0,346,23
,DOWNTOWN SES,10,17,3,12,29,7,29,43,254,264,253,256,255,274,279,279,297,282,300,319,321,336,325,343,0,343,23
,EL CAJON LES,170,303,299,97,104,104,63,67,288,19,215,234,251,260,245,247,249,254,250,280,310,290,311,303,0,311,22
,KEARNY MESA,312,312,353,53,76,91,104,99,260,319,M,M,288,287,284,290,288,293,298,304,311,327,330,335,0,353,02
,OTAY MESA DVN,1,359,48,45,57,12,317,328,311,308,M,279,278,276,276,274,278,278,271,306,347,13,360,359,0,360,22
,PENDLETON,30,31,21,16,359,15,16,1,328,255,263,259,261,256,262,267,265,261,269,292,304,357,18,34,0,359,04
13 SIGTHETA °,ALPINE,27,42,21,60,37,40,65,31,27,29,34,39,37,32,30,32,30,28,33,25,28,47,39,40,36,65,06
,CHULA VISTA,22,22,23,19,66,42,23,48,58,28,22,22,21,21,20,22,21,20,20,19,19,18,19,22,27,66,04
,DOWNTOWN SES,19,21,30,23,26,23,25,52,58,28,25,26,25,25,23,24,27,24,26,22,22,20,22,19,26,58,08
,EL CAJON LES,48,55,35,43,22,17,40,47,68,66,50,34,33,28,25,22,24,23,18,18,15,23,15,17,33,68,08
,KEARNY MESA,34,51,45,44,13,30,39,60,31,30,M,M,15,17,15,14,16,10,8,8,8,9,7,12,23,60,07
,OTAY MESA DVN,20,19,17,17,12,27,19,40,23,24,M,17,18,14,14,14,13,12,10,13,22,12,11,10,17,40,07
,PENDLETON,11,15,27,42,16,17,18,17,23,18,16,14,15,11,14,16,16,15,18,20,20,13,10,11,17,42,03
14 VWSP MPH,ALPINE,.8,.6,1.8,.6,1.1,.6,.6,1.6,3.1,3.5,4.2,4.1,4.9,5.3,5.5,4.9,4.1,3.6,2.2,1.4,.9,.3,1.0,1.2,.0,5.5,14
,CHULA VISTA,2.4,2.7,2.4,3.0,1.1,1.7,2.9,1.9,1.3,5.5,6.9,7.0,8.5,9.2,9.2,7.9,7.3,6.2,4.9,3.6,2.9,2.3,1.9,1.1,.0,9.2,13
,DOWNTOWN SES,3.1,3.0,2.5,2.8,2.4,2.8,3.1,1.4,2.5,6.0,7.2,7.6,8.2,7.5,8.4,7.0,6.2,6.0,4.2,4.1,3.8,3.0,2.4,2.2,.0,8.4,14
,EL CAJON LES,1.1,1.0,2.4,2.2,2.9,3.9,2.2,1.4,1.0,1.1,2.6,5.1,5.8,6.2,6.5,7.0,5.6,4.8,4.4,3.6,4.4,2.6,2.5,2.3,.0,7.0,15
,KEARNY MESA,1.1,1.2,1.1,1.3,3.4,2.7,1.7,1.3,3.9,5.7,M,M,10.8,11.6,10.8,11.2,8.9,8.1,6.2,5.2,4.2,4.2,4.4,2.5,.0,11.6,13
,OTAY MESA DVN,2.6,3.6,4.3,4.1,4.9,2.1,3.5,3.4,4.9,6.1,M,8.5,10.4,11.6,11.2,10.4,10.3,8.7,6.7,3.6,2.2,2.3,2.8,3.2,.0,11.6,13
,PENDLETON,3.3,3.3,3.1,1.8,3.3,4.1,4.1,4.7,4.0,4.3,6.0,8.2,7.7,9.4,7.0,6.1,5.6,5.1,3.5,3.0,3.5,3.8,3.8,2.7,.0,9.4,13
15 SWSP MPH,ALPINE,1.5,1.5,1.9,1.9,1.6,1.0,1.1,2.1,3.5,4.0,5.0,4.8,5.9,6.0,6.3,5.7,4.6,4.0,2.5,1.6,1.0,.9,1.4,1.4,3.0,6.3,14
,CHULA VISTA,2.6,2.8,2.6,3.1,2.2,2.1,3.4,2.7,2.5,6.0,7.4,7.5,9.0,9.8,9.8,8.4,7.8,6.6,5.1,3.9,3.0,2.4,2.0,1.2,4.7,9.8,13
,DOWNTOWN SES,3.3,3.2,2.8,3.0,2.7,3.0,3.4,3.0,3.8,6.8,8.0,8.5,9.0,8.4,9.1,7.6,6.9,6.6,4.8,4.5,4.1,3.2,2.6,2.3,5.0,9.1,14
,EL CAJON LES,1.8,1.9,2.7,2.8,3.1,4.0,2.9,2.7,2.4,3.1,3.9,6.0,6.8,7.0,7.2,7.6,6.2,5.2,4.6,4.1,4.6,2.8,2.7,2.4,4.1,7.6,15
,KEARNY MESA,1.4,2.0,2.6,2.4,3.6,3.3,3.0,2.6,4.6,6.7,M,M,11.4,12.1,11.2,11.5,9.3,8.2,6.2,5.3,4.3,4.3,4.5,2.6,5.6,12.1,13
,OTAY MESA DVN,2.8,4.4,4.5,4.4,5.0,3.1,3.7,3.9,5.3,6.7,M,8.9,10.8,12.0,11.6,10.8,10.6,8.9,6.8,4.2,2.4,2.3,2.8,3.2,6.0,12.0,13
,PENDLETON,3.5,3.5,3.5,2.5,3.5,4.4,4.3,4.9,4.3,4.6,6.2,8.4,7.9,9.5,7.2,6.3,5.8,5.2,3.7,3.3,3.7,4.0,4.0,2.7,4.9,9.5,13
16 AMBTEMP °F,ALPINE,62.6,58.7,56.4,56.4,54.5,53.4,57.6,63.6,67.4,71.9,76.0,79.3,81.4,82.2,80.9,78.8,76.0,72.1,67.5,65.0,63.6,62.8,62.8,63.0,67.2,82.2,13
,CARMEL MT RCH,63.7,63.8,63.4,63.8,63.9,64.1,64.8,66.2,67.9,71.4,75.4,78.2,78.1,77.4,76.5,75.3,73.2,70.7,67.0,65.1,64.4,64.0,63.8,63.6,68.6,78.2,11
,CHULA VISTA,67.7,67.6,67.8,68.0,68.0,68.0,68.1,69.0,72.0,74.5,74.6,75.2,74.5,73.4,73.0,71.8,70.8,69.9,68.2,68.1,67.8,67.2,66.6,66.1,69.9,75.2,11
,DOWNTOWN SES,67.3,67.6,67.9,68.0,68.0,67.9,68.3,69.7,72.7,74.0,75.0,75.5,75.7,74.8,72.9,72.1,71.1,69.6,68.2,67.7,67.2,66.9,66.7,66.4,70.1,75.7,12
,EL CAJON LES,65.6,66.2,66.3,65.7,65.2,64.6,65.3,67.0,70.9,74.3,79.3,82.8,83.4,83.5,82.0,80.0,77.8,74.5,71.2,68.9,67.5,66.5,66.3,65.6,71.7,83.5,13
,KEARNY MESA,65.9,66.4,66.6,66.8,66.8,66.7,67.4,69.7,72.1,74.7,76.3,77.2,76.4,75.2,74.1,72.6,71.3,69.1,66.4,65.1,64.7,64.8,64.7,64.2,69.4,77.2,11
,OTAY MESA DVN,63.7,63.8,64.0,64.2,63.9,64.3,64.5,65.5,68.0,72.8,76.3,76.8,76.2,74.3,73.3,71.7,70.3,68.4,65.6,64.7,64.4,64.4,63.8,63.3,67.8,76.8,11
,PENDLETON,66.6,66.9,66.6,67.0,66.6,66.4,66.1,66.3,67.3,69.6,70.4,71.0,70.7,70.5,70.3,70.4,70.0,69.0,68.5,68.4,68.2,66.8,65.6,65.9,68.1,71.0,11
,SAN YSIDRO,67.9,68.0,68.2,68.2,68.2,68.1,68.5,69.8,71.8,74.1,75.0,75.2,74.6,74.2,73.2,71.8,71.2,69.7,67.5,66.7,66.8,67.1,67.0,66.5,70.0,75.2,11
17 RELHUM %,ALPINE,70,84,100,100,100,100,88,75,61,53,48,41,38,42,47,50,54,61,71,78,81,83,81,77,70,100,02
,EL CAJON LES,89,87,87,88,88,88,85,81,72,65,51,47,48,49,51,53,56,63,71,77,81,84,85,87,72,89,00
,KEARNY MESA,91,91,90,89,88,87,84,78,71,65,63,63,65,66,67,71,74,79,87,91,93,94,95,96,81,96,23
18 PRES mmHg,EL CAJON LES,748,748,748,749,749,749,749,749,749,749,749,749,748,748,748,748,748,748,748,749,749,749,749,749,749,749,03
,KEARNY MESA,749,749,749,749,749,750,750,750,750,750,750,750,750,749,749,749,749,749,749,749,750,750,749,749,749,750,05
19 SOLAR W/M2,EL CAJON LES,2,3,2,2,2,9,79,371,611,773,M,M,984,896,747,552,325,96,-2,-5,-4,-4,-4,-4,247,984,12
,KEARNY MESA,-1,-1,-1,-1,-1,8,94,378,614,795,921,980,970,894,759,577,358,125,4,-1,-1,-1,-1,-1,311,980,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,1,5,19,32,42,49,53,52,47,39,28,16,5,0,0,0,0,0,0,16,53,11
25 NOY,EL CAJON LES,4.66,4.36,3.69,3.80,3.54,C,C,4.92,7.10,7.85,6.46,6.61,5.43,5.24,5.03,4.86,4.80,4.12,4.18,5.05,4.75,3.55,4.55,4.98,4.97,7.85,09
26 NOY-NO,EL CAJON LES,4.68,4.37,3.71,3.82,3.56,C,C,4.21,5.75,6.60,5.94,6.15,5.11,4.81,4.41,4.30,4.21,3.82,4.05,4.87,4.69,3.47,4.56,4.99,4.64,6.60,09
27 NO Trace,EL CAJON LES,-.01,-.01,-.02,-.01,-.02,C,C,.70,1.35,1.24,.51,.45,.32,.42,.62,.55,.59,.30,.13,.17,.06,.08,.00,.00,.33,1.35,08
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,210.1,199.1,C,C,C,202.3,201.2,213.9,251.0,262.2,255.1,269.5,241.8,224.4,221.8,215.0,204.9,192.6,191.6,199.8,181.3,176.5,179.8,179.6,213.0,269.5,11
BCarbon ug/m3,10TH AVE MARINE TERM,<,<,.15,.25,.45,<,<,<,.60,.36,<,<,.27,.38,.25,.50,<,.17,.16,.24,.26,<,.32,.34,.31,.60,08
,ALPINE,.24,<,.16,.15,.20,.19,.49,.42,<,<,<,<,<,<,<,<,<,<,.18,.18,.20,<,<,.24,.24,.49,06
,BOSTON AVE,.26,.23,.26,.46,.55,.58,.64,.52,.75,<,<,.29,.30,.24,.24,.27,.18,.22,.30,.42,.35,.36,.31,.29,.36,.75,08
,CHICANO PARK,.25,.23,.23,.23,<,.36,.48,<,.69,<,.34,.31,.30,<,<,.28,.23,.30,<,.40,.27,.30,<,.25,.32,.69,08
,DOWNTOWN SES,<,<,.16,.16,<,.23,.29,<,.52,<,<,<,<,.20,.20,.18,.21,.24,.23,.22,.16,.20,.19,.19,.22,.52,08
,OCEANVIEW BLVD,.18,.18,.17,.18,.23,.35,.33,.33,.54,.50,.38,.28,.32,<,.25,<,.29,.29,.28,.25,.19,.20,.19,.24,.28,.54,08
,OTAY MESA DVN,.20,.19,.22,.25,.27,.33,.30,.29,.33,.42,.50,.37,.27,.20,.19,.16,.15,.15,.16,.12,.15,.21,.17,.18,.24,.50,10
,SAN YSIDRO,<,.43,.46,<,.36,.36,<,<,.44,.41,.32,<,<,.21,.22,.20,.21,<,.25,<,.23,.23,.24,.28,.30,.46,02
PM10 STD,ALPINE,18.5,19.1,8.4,8.3,9.1,10.4,15.2,21.3,19.8,25.2,27.9,27.7,26.9,32.8,32.1,30.7,28.4,24.0,19.5,17.0,15.8,17.0,19.7,19.8,20.6,32.8,13
,CARMEL MT RCH,17.2,16.6,16.4,17.6,17.0,18.0,27.8,26.0,33.4,29.2,27.9,40.9,41.7,46.4,34.2,27.7,20.5,18.4,16.5,14.5,16.0,17.3,16.6,16.3,23.9,46.4,13
,CHULA VISTA,22.6,22.2,22.6,23.2,24.2,24.5,24.8,27.9,32.6,33.2,28.7,30.3,31.0,32.2,27.7,21.1,18.7,17.8,18.5,16.9,18.1,14.9,16.7,17.8,23.6,33.2,09
,DOWNTOWN SES,20.3,20.8,21.2,21.5,20.2,23.1,24.9,27.4,30.5,27.9,23.5,18.9,22.7,21.2,16.9,15.6,15.7,15.5,16.8,17.3,15.8,17.2,17.0,19.2,20.4,30.5,08
,EL CAJON LES,22.8,22.1,23.3,23.6,22.3,19.7,19.7,24.1,30.1,31.9,32.2,31.4,28.0,29.5,29.4,22.4,20.0,19.3,17.7,15.6,16.2,15.6,16.7,17.3,22.9,32.2,10
,KEARNY MESA,19.0,19.0,19.1,18.3,19.0,20.1,23.3,26.9,31.6,29.8,31.8,35.6,30.3,32.9,29.7,20.6,17.5,14.8,14.4,14.7,16.1,19.4,27.8,20.5,23.0,35.6,11
,OTAY MESA DVN,28.7,28.4,40.9,28.0,37.8,50.7,32.0,32.2,38.9,32.7,41.3,41.1,39.3,36.5,35.1,24.5,22.4,18.0,19.2,19.6,22.5,48.0,58.5,54.2,34.6,58.5,22
,PENDLETON,16.4,18.7,16.6,16.9,16.4,18.1,20.2,20.5,23.9,33.2,25.6,19.7,19.7,20.0,19.7,19.1,16.3,17.9,20.1,18.7,19.0,21.1,17.7,17.3,19.7,33.2,09
,SAN YSIDRO,23.6,22.2,23.8,22.2,23.8,35.9,31.0,29.5,31.9,30.5,30.0,26.8,26.9,26.5,22.9,20.2,19.2,21.3,18.6,22.0,20.4,19.3,16.7,18.9,24.3,35.9,05
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
