,PENDLETON,5.4,4.4,C,C,3.7,5.8,4.4,P,,,,,,,,16.8,-.3,.1,1.3,2.0,1.0,2.8,2.8,2.2,3.7,16.8,15
04 NO PPB,ALPINE,.1,.0,C,C,.0,.0,.9,1.3,1.4,.4,.4,.2,.1,.2,.2,.2,.2,.1,.0,.2,.1,.4,.1,.1,.3,1.4,08
,OTAY MESA DVN,.0,.0,C,C,.2,1.3,6.9,6.2,2.5,.5,.3,.7,.3,.2,.3,.3,.3,.2,.1,.0,.0,.1,.0,.0,.9,6.9,06
,PENDLETON,.0,.0,C,C,.2,.6,.7,P,,,,,,,,31.1,.0,-.1,-.1,-.2,-.2,-.2,-.2,-.2,2.2,31.1,15
06 CO PPM,CARMEL MT RCH,.4,.4,C,C,.6,.3,.7,.4,.3,.6,.6,.6,.6,.6,.5,.6,.5,.4,.5,.5,.4,.4,.4,.3,.5,.7,06
10 INTMP °C,ALPINE,25,26,26,26,25,26,26,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,26,01
,CARMEL MT RCH,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,27,27,27,26,26,26,26,27,18
,CHULA VISTA,26,26,26,26,26,26,25,25,25,26,27,26,26,26,26,26,26,26,26,27,27,27,27,27,26,27,10
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,00
,EL CAJON LES,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,27,27,27,27,27,00
,KEARNY MESA,24,24,24,24,24,23,23,23,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,09
,OTAY MESA DVN,27,27,27,27,27,26,26,26,27,27,27,26,26,26,26,26,25,25,25,26,26,26,26,26,26,27,00
,PENDLETON,27,27,27,27,27,26,26,P,,,,,,,,26,26,27,27,27,27,27,27,27,27,27,00
11 PM2.5 µg/M3,ALPINE,7.8,7.0,7.1,7.2,7.2,7.2,7.2,7.1,7.4,6.5,6.0,6.1,6.2,6.2,6.3,5.6,5.3,5.3,5.7,5.5,6.3,6.3,6.0,6.6,6.4,7.8,00
,DOWNTOWN SES,14.2,13.1,12.2,11.7,11.9,11.7,12.5,12.6,11.8,11.9,11.2,10.2,11.0,9.9,9.8,8.3,6.3,6.1,6.8,7.3,5.9,4.7,3.9,4.1,9.5,14.2,00
,EL CAJON LES,9.5,9.0,9.4,8.6,8.7,8.2,8.5,11.0,10.4,8.6,8.4,5.9,6.7,6.4,5.5,5.1,5.1,4.0,3.7,5.9,7.8,8.1,6.4,7.7,7.4,11.0,07
,OTAY MESA DVN,16.9,14.3,14.9,28.8,14.5,25.4,42.3,50.2,30.8,14.0,9.4,12.2,11.6,10.6,9.5,9.4,7.9,6.9,6.0,7.4,9.2,12.0,11.7,11.1,16.1,50.2,07
,PENDLETON,8.9,9.3,10.3,9.9,9.5,12.2,9.4,P,,,,,,,,6.2,6.6,9.8,7.0,5.2,2.0,2.8,5.6,5.3,7.5,12.2,05
12 VWDR °,ALPINE,32,96,85,322,329,97,29,182,242,291,295,290,294,286,271,271,267,283,266,153,110,40,334,96,0,334,22
,CHULA VISTA,102,50,68,46,69,59,50,12,357,306,262,264,262,278,283,276,269,264,289,297,306,321,335,10,0,357,08
,DOWNTOWN SES,24,11,353,25,28,82,19,23,323,243,275,286,282,289,314,314,308,304,316,332,320,334,343,351,0,353,02
,EL CAJON LES,105,98,135,104,96,111,105,317,342,330,317,333,284,263,292,323,297,290,293,305,302,318,305,318,0,342,08
,KEARNY MESA,36,32,18,39,43,40,359,85,286,326,314,297,291,292,295,301,310,296,292,310,314,317,304,321,0,359,06
,OTAY MESA DVN,98,33,23,23,76,119,135,200,292,307,303,291,282,291,287,281,286,289,313,328,272,21,354,347,0,354,22
,PENDLETON,46,39,39,43,54,54,51,P,,,,,,,,271,278,291,294,295,309,316,15,58,0,316,21
13 SIGTHETA °,ALPINE,31,50,14,14,25,39,46,25,25,28,24,29,37,28,30,28,26,25,23,36,17,32,23,22,28,50,01
,CHULA VISTA,42,27,21,16,22,25,18,23,45,45,22,19,22,20,21,21,19,18,16,16,20,17,17,18,23,45,08
,DOWNTOWN SES,16,22,27,44,28,49,25,30,44,36,18,20,20,22,22,25,23,23,22,22,21,23,21,25,26,49,05
,EL CAJON LES,20,23,46,36,56,24,43,49,54,64,55,35,28,20,21,19,20,18,17,18,17,16,19,28,31,64,09
,KEARNY MESA,13,6,11,10,9,14,30,35,50,48,26,21,15,11,11,13,13,10,8,8,10,12,11,21,17,50,08
,OTAY MESA DVN,9,11,19,10,30,8,21,39,39,30,21,16,13,14,15,12,13,14,11,24,18,40,16,26,20,40,21
,PENDLETON,11,8,12,14,10,11,11,P,,,,,,,,13,16,15,16,16,13,14,28,53,16,53,23
14 VWSP MPH,ALPINE,.6,.6,1.2,1.5,.3,.0,.0,1.6,2.7,3.7,4.9,4.6,4.5,5.6,5.8,5.4,4.5,3.4,1.8,.6,1.8,.4,.9,1.0,.0,5.8,14
,CHULA VISTA,.6,.7,.9,1.6,1.0,1.2,2.5,2.7,1.7,2.7,6.0,7.9,7.9,8.5,8.8,7.9,7.3,6.1,5.6,3.0,3.2,3.0,3.4,2.4,.0,8.8,14
,DOWNTOWN SES,1.6,1.3,.9,.4,.8,.6,2.2,2.2,2.4,4.0,7.1,8.2,9.3,8.4,8.3,7.3,6.3,6.0,5.2,4.4,3.7,5.0,4.9,3.4,.0,9.3,12
,EL CAJON LES,1.5,.7,.3,1.0,.6,.9,.4,1.5,1.2,1.2,2.4,4.3,4.9,8.9,7.1,8.1,7.2,6.2,4.2,3.5,2.4,3.1,3.3,1.4,.0,8.9,13
,KEARNY MESA,2.2,2.4,2.4,2.8,1.8,2.1,1.7,1.5,1.8,2.1,5.0,6.7,11.5,12.8,11.5,10.5,10.0,8.3,6.0,5.3,4.4,6.9,5.2,3.8,.0,12.8,13
,OTAY MESA DVN,2.2,2.7,2.1,2.8,1.7,2.8,1.6,1.6,2.4,3.7,5.9,9.5,11.1,11.2,10.3,11.6,8.8,6.2,5.5,2.4,2.0,1.4,2.7,2.0,.0,11.6,15
,PENDLETON,3.6,5.1,4.4,3.9,4.8,4.9,6.1,P,,,,,,,,6.6,5.4,5.8,5.5,5.5,5.6,4.4,1.6,1.3,.0,6.6,15
15 SWSP MPH,ALPINE,.6,.6,1.2,1.6,.4,.0,.0,2.3,3.1,4.1,5.3,5.3,5.4,6.4,6.5,6.0,5.0,3.7,2.0,.8,1.9,.4,.9,1.1,2.7,6.5,14
,CHULA VISTA,.7,.8,.9,1.7,1.1,1.3,2.7,2.9,2.7,3.9,6.4,8.3,8.5,9.1,9.4,8.5,7.7,6.5,5.8,3.2,3.3,3.2,3.6,2.6,4.4,9.4,14
,DOWNTOWN SES,1.9,1.4,1.1,.7,.9,1.2,2.4,2.7,3.6,4.9,7.5,8.7,9.9,9.0,9.0,8.0,6.8,6.5,5.6,4.7,3.9,5.4,5.3,4.0,4.8,9.9,12
,EL CAJON LES,1.6,.7,.5,1.1,1.1,1.0,.6,1.9,1.8,2.3,3.5,5.0,6.2,9.4,7.9,8.6,7.6,6.6,4.4,3.7,2.6,3.2,3.5,1.6,3.6,9.4,13
,KEARNY MESA,2.5,2.4,2.5,2.9,1.9,2.2,2.0,2.2,2.7,2.8,5.6,7.2,11.9,13.1,11.9,10.8,10.4,8.5,6.1,5.4,4.5,7.1,5.3,4.2,5.7,13.1,13
,OTAY MESA DVN,2.2,2.8,2.2,2.9,2.6,2.9,2.0,2.0,2.9,4.3,6.3,10.0,11.4,11.6,10.6,11.9,9.0,6.4,5.7,2.6,2.1,1.8,3.0,2.8,5.1,11.9,15
,PENDLETON,3.7,5.2,4.5,4.0,4.9,5.0,6.3,P,,,,,,,,6.8,5.6,6.0,5.8,5.9,5.9,4.5,2.2,1.7,4.9,6.8,15
16 AMBTEMP °F,ALPINE,51.9,51.6,52.1,51.4,50.7,51.1,52.3,56.2,58.5,61.7,63.9,65.6,67.9,68.4,67.7,66.2,64.1,61.1,57.1,54.9,53.8,53.5,53.2,51.9,57.8,68.4,13
,CARMEL MT RCH,49.9,49.6,48.0,47.9,47.1,46.5,48.7,52.2,57.4,61.8,65.1,67.9,67.8,66.9,66.2,65.1,63.1,60.8,56.9,55.0,54.1,53.4,52.5,52.2,56.5,67.9,11
,CHULA VISTA,51.9,50.9,50.4,50.2,49.5,50.5,53.1,55.1,59.2,63.6,64.9,65.8,66.2,66.6,66.1,65.6,65.3,62.2,59.1,58.2,57.5,56.5,56.3,56.2,58.4,66.6,13
,DOWNTOWN SES,53.8,52.9,52.1,51.4,51.3,51.1,53.5,56.0,59.2,62.5,63.8,64.9,65.1,64.4,64.6,64.4,63.7,60.9,58.5,57.0,56.4,56.1,56.0,55.2,58.1,65.1,12
,EL CAJON LES,50.0,49.0,47.8,46.8,46.0,45.5,48.1,53.1,58.1,63.5,68.8,72.3,74.7,73.2,72.8,72.0,68.4,65.2,62.4,59.7,57.7,56.6,54.6,54.3,59.2,74.7,12
,KEARNY MESA,49.6,49.3,49.5,48.0,48.2,49.8,52.4,55.0,57.9,62.5,66.0,67.1,66.2,63.9,63.3,63.6,62.5,59.5,55.7,54.5,53.7,55.0,54.6,54.1,56.7,67.1,11
,OTAY MESA DVN,51.0,49.8,49.7,49.5,47.8,48.0,50.5,54.5,57.1,61.9,65.8,67.5,67.3,65.0,65.7,65.3,62.4,60.2,56.1,54.8,53.8,53.9,53.5,53.4,56.9,67.5,11
,PENDLETON,51.1,50.2,50.3,50.5,49.9,49.4,49.2,P,,,,,,,,61.9,60.5,58.0,55.6,54.5,53.5,53.0,53.2,52.9,53.4,61.9,15
17 RELHUM %,ALPINE,57,53,41,46,49,45,43,38,36,36,35,33,35,38,40,45,48,59,72,79,82,83,84,86,53,86,23
,EL CAJON LES,81,82,84,85,87,85,79,71,60,45,38,34,31,35,33,39,51,58,66,76,83,85,91,92,65,92,23
,KEARNY MESA,99,97,96,98,99,98,96,91,82,70,59,55,61,70,73,74,75,86,97,98,98,97,98,100,86,100,23
18 PRES mmHg,EL CAJON LES,751,751,750,750,750,751,751,751,751,751,751,751,750,750,750,750,750,750,751,751,751,752,752,752,751,752,21
,KEARNY MESA,752,752,751,751,751,752,752,752,752,752,752,752,752,752,752,751,751,752,752,752,753,753,753,753,752,753,20
19 SOLAR W/M2,EL CAJON LES,-6,-6,-6,-6,-6,7,149,363,568,753,860,873,918,848,711,513,301,100,-3,-7,-6,-6,-6,-3,288,918,12
,KEARNY MESA,1,1,1,1,1,9,85,324,572,704,795,882,872,802,677,507,325,122,4,1,1,1,1,1,279,882,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,1,8,19,31,42,49,50,51,47,39,28,16,5,0,0,0,0,0,0,16,51,12
25 NOY,EL CAJON LES,7.27,6.88,8.53,8.44,11.11,C,C,15.52,8.24,6.03,5.92,3.78,3.50,3.03,2.55,3.04,2.71,2.61,3.04,5.97,5.79,5.46,3.51,3.53,5.74,15.52,07
26 NOY-NO,EL CAJON LES,6.99,6.54,8.20,8.09,10.09,C,C,8.97,5.69,4.61,4.73,2.85,2.73,2.27,1.79,2.03,1.87,1.89,2.49,5.52,5.29,5.08,3.20,3.25,4.73,10.09,04
27 NO Trace,EL CAJON LES,.27,.34,.32,.34,1.02,C,C,6.54,2.54,1.42,1.18,.93,.77,.76,.76,1.01,.84,.71,.55,.45,.49,.38,.31,.28,1.00,6.54,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.1,.1,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,07
29 CO Tr PPB,EL CAJON LES,287.0,258.0,C,C,C,280.5,306.4,368.4,270.8,247.4,249.0,195.5,193.9,176.0,154.0,162.5,166.8,174.5,168.0,192.7,195.1,218.3,169.5,192.8,220.3,368.4,07
BCarbon ug/m3,10TH AVE MARINE TERM,1.02,1.20,.93,.82,1.28,.98,.85,.27,.51,.65,.25,.34,.43,.34,.22,.25,.48,.18,.38,.40,.25,.20,.13,.07,.52,1.28,04
,BOSTON AVE,1.25,.91,1.10,.91,.78,1.07,.97,.36,.37,.40,.34,.27,.35,.31,.37,.37,.35,.45,.47,.53,.40,.31,.83,.11,.57,1.25,00
,CHICANO PARK,.82,.62,.60,.59,.54,.65,.78,.28,.38,.28,.26,.25,.34,.26,.23,.22,.27,.27,.33,.45,.31,.22,.13,.10,.38,.82,00
,DOWNTOWN SES,.69,.62,.50,.44,.33,.50,<,.18,.23,.33,.32,.36,.46,<,<,<,<,.21,.22,<,.18,.15,.11,.07,.33,.69,00
,OCEANVIEW BLVD,1.08,.88,.68,.57,.51,.76,.51,.24,.23,.29,.35,.36,.44,.31,.21,.17,.14,.22,.21,.23,.21,.18,.09,.12,.37,1.08,00
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,21.2,20.1,18.6,18.2,19.4,18.7,18.0,19.6,22.3,18.8,19.3,19.2,20.3,18.0,22.3,19.8,14.4,13.3,12.8,12.3,14.3,13.6,12.9,13.1,17.5,22.3,08
,DOWNTOWN SES,26.4,24.7,23.5,21.7,22.8,23.3,23.7,24.4,22.8,27.2,25.7,24.5,26.0,24.1,22.5,18.6,13.9,12.2,13.4,13.3,10.9,9.2,7.5,6.7,19.5,27.2,09
,EL CAJON LES,21.5,19.6,19.6,18.2,17.5,16.9,18.8,24.1,24.7,22.4,21.0,14.7,17.8,18.8,14.0,14.3,12.4,9.9,9.9,12.6,15.7,15.4,11.4,14.1,16.8,24.7,08
,OTAY MESA DVN,34.8,29.8,29.4,218.3,44.6,55.9,80.6,96.8,56.0,30.2,22.8,31.2,29.1,26.0,24.5,21.9,18.9,15.2,12.7,16.7,13.9,25.2,19.4,18.1,40.5,218.3,03
,PENDLETON,17.7,17.7,19.8,20.6,18.4,23.1,16.7,P,,,,,,,,16.4,16.7,20.7,14.3,9.0,2.8,3.9,8.4,8.0,14.6,23.1,05
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
