,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.015,C,C,.006,.006,.006,.007,.009,.009,.013,.017,.009,.006,.006,.005,.004,.005,.006,.005,.004,.006,.004,.004,.004,.007,.017,10
,OTAY MESA DVN,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,PENDLETON,.018,C,C,.012,.010,.010,.009,.009,.008,.008,.006,.005,.003,.002,.002,.001,.001,.001,.001,.002,.003,.003,.003,.003,.005,.018,00
03 NO2 PPM,ALPINE,.001,C,C,.001,.001,.001,.001,.002,.008,.004,.002,.004,.005,.007,.007,.007,.007,.007,.011,.018,.008,.006,.006,.005,.005,.018,19
,CARMEL MT RCH,.032,C,C,.024,.013,.012,.018,.015,.016,.019,.015,.015,.016,.013,.011,.013,.012,.013,.012,.009,.008,.006,.007,.005,.014,.032,00
,CHULA VISTA,.011,C,C,.007,.010,.011,.014,.015,.015,.014,.006,.004,.003,.003,.002,.002,.002,.003,.003,.002,.003,.005,.007,.008,.007,.015,07
,DOWNTOWN SES,.004,C,C,.012,.008,.008,.010,.012,.013,.014,.006,.004,.004,.003,.003,.004,.013,.004,.002,.003,.003,.003,.003,.005,.006,.014,09
,EL CAJON LES,.018,C,C,C,.017,.018,.016,.015,.013,.013,.012,.013,.008,.006,.005,.006,.007,.007,.008,.007,.004,.003,.003,.003,.010,.018,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.015,C,C,.006,.006,.006,.007,.008,.008,.010,.014,.008,.006,.005,.004,.004,.005,.006,.005,.004,.006,.005,.004,.004,.007,.015,00
,OTAY MESA DVN,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,PENDLETON,.018,C,C,.012,.010,.010,.009,.008,.007,.006,.005,.005,.003,.002,.002,.001,.001,.001,.001,.002,.003,.003,.003,.003,.005,.018,00
04 NO PPM,ALPINE,.000,C,C,.000,.000,.000,.000,.000,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,08
,CARMEL MT RCH,.007,C,C,.004,.001,.002,.011,.006,.009,.011,.007,.006,.005,.005,.005,.005,.005,.005,.004,.002,.002,.001,.001,.000,.005,.011,06
,CHULA VISTA,.000,C,C,.000,.000,.000,.001,.003,.006,.005,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.006,08
,DOWNTOWN SES,.000,C,C,.000,.000,.000,.000,.002,.004,.004,.001,.000,.000,.000,.000,.000,.002,.000,.000,.000,.000,.000,.000,.000,.001,.004,08
,EL CAJON LES,.002,C,C,C,.001,.002,.006,.008,.005,.004,.003,.002,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.002,.008,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,C,C,.000,.000,.000,.000,.001,.002,.003,.003,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,09
,OTAY MESA DVN,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,PENDLETON,.000,C,C,.000,.000,.000,.000,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
06 CO PPM,CARMEL MT RCH,1.2,C,C,.6,.4,.5,1.0,1.5,.8,.8,.7,.7,.7,.7,.7,.7,.7,.7,.6,.5,.3,.3,.4,.3,.7,1.5,07
10 INTMP °C,ALPINE,25,25,25,25,26,26,25,25,25,24,24,24,24,24,24,24,24,24,25,25,25,26,25,26,25,26,04
,CARMEL MT RCH,26,26,26,27,27,27,27,26,25,25,24,25,25,25,25,24,25,26,26,26,26,26,26,26,26,27,03
,CHULA VISTA,24,24,24,24,24,24,24,23,24,23,23,23,23,23,23,23,23,24,24,24,24,24,24,23,24,24,00
,DOWNTOWN SES,24,25,24,25,24,25,25,25,24,24,23,23,23,23,23,23,23,24,24,24,25,24,25,25,24,25,01
,EL CAJON LES,26,26,27,27,27,27,27,27,27,27,26,26,26,25,25,26,25,26,26,26,26,26,26,26,26,27,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,25,25,25,24,25,24,25,25,24,24,24,23,24,24,24,24,24,24,25,25,25,25,25,24,25,01
,OTAY MESA DVN,26,27,27,27,27,27,27,27,27,27,27,26,26,26,25,25,25,25,26,26,26,26,27,27,26,27,01
,PENDLETON,26,27,26,26,26,27,26,26,26,26,25,24,24,24,25,25,25,25,26,26,26,26,26,26,26,27,01
11 PM2.5 µg/M3,ALPINE,4.0,1.4,-.8,.9,3.2,3.4,2.4,4.5,2.4,-1.6,.7,2.9,8.8,14.7,17.0,12.0,15.9,17.3,17.0,19.5,13.1,17.1,10.7,10.2,8.1,19.5,19
,DOWNTOWN SES,23.4,19.4,27.1,24.5,19.8,23.9,27.2,32.0,30.2,33.2,21.7,17.5,21.1,12.1,16.7,15.1,12.9,14.3,12.1,15.4,15.5,15.4,11.3,14.6,19.8,33.2,09
,EL CAJON LES,8.6,14.0,12.2,11.2,10.3,13.0,12.9,8.8,11.5,9.4,14.4,27.4,21.3,17.4,19.4,15.5,14.7,13.1,16.9,11.6,18.5,10.6,14.9,15.9,14.3,27.4,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,29.9,37.8,34.7,53.4,42.5,14.4,34.3,20.8,53.3,42.5,35.0,22.0,23.9,17.8,20.8,17.9,18.4,13.0,10.5,10.3,10.6,20.0,24.5,22.0,26.2,53.4,03
,PENDLETON,2.1,.3,1.2,3.6,2.8,1.1,.3,1.1,4.2,2.7,.9,2.7,3.6,.5,-2.8,-2.3,-.9,.4,-1.2,-3.8,-2.9,1.2,1.2,3.9,.8,4.2,08
12 VWDR °,ALPINE,343,66,89,95,33,331,86,305,201,266,294,253,286,298,309,309,317,336,358,69,37,34,36,317,211,358,18
,CHULA VISTA,349,14,29,352,349,75,9,55,124,246,262,259,268,249,258,266,242,236,262,234,169,126,141,29,192,352,03
,DOWNTOWN SES,179,174,210,242,229,110,134,115,171,209,199,207,200,200,202,216,200,227,232,188,183,167,173,202,190,242,03
,EL CAJON LES,112,208,183,188,117,119,254,111,320,252,257,219,247,232,244,253,211,204,202,181,178,158,128,119,196,320,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,141,142,142,86,0,65,48,74,205,204,219,225,231,233,231,225,234,241,238,178,128,148,110,104,161,241,17
,OTAY MESA DVN,139,138,140,58,43,360,162,336,165,305,299,302,300,298,301,298,290,332,341,343,250,295,40,15,231,360,05
,PENDLETON,81,79,68,70,80,70,54,64,86,209,187,206,226,230,229,221,189,238,192,147,150,127,112,142,144,238,17
13 SIGTHETA °,ALPINE,20,19,19,13,34,22,29,28,43,23,25,33,25,28,22,22,20,37,52,48,21,44,40,37,29,52,18
,CHULA VISTA,22,19,28,34,37,56,52,52,66,38,24,26,22,27,23,24,24,19,27,35,30,41,37,36,33,66,08
,DOWNTOWN SES,19,18,31,27,52,43,30,29,42,27,19,25,23,20,20,21,18,20,41,38,36,34,40,36,30,52,04
,EL CAJON LES,27,48,22,43,46,19,36,32,48,58,40,31,28,26,24,18,22,17,16,15,40,39,21,28,31,58,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,12,14,19,41,20,13,17,27,45,40,28,20,17,20,16,19,15,12,16,40,30,21,38,31,24,45,08
,OTAY MESA DVN,10,17,20,24,43,25,57,49,17,28,17,18,16,15,14,12,14,17,15,25,60,28,46,14,25,60,20
,PENDLETON,16,19,8,12,9,13,15,15,20,46,19,19,22,22,19,20,19,19,38,39,23,33,39,23,22,46,09
14 VWSP MPH,ALPINE,1.2,.7,.9,1.4,.3,.7,.8,.4,1.1,3.5,3.6,4.1,4.7,4.6,4.9,3.6,2.2,1.3,.3,.8,1.3,.5,.6,.6,1.8,4.9,14
,CHULA VISTA,1.1,1.5,1.5,.9,.9,.6,1.2,1.2,.4,2.5,4.6,4.5,5.1,4.4,4.5,4.3,2.3,1.9,2.4,.8,1.5,1.3,.7,1.1,2.1,5.1,12
,DOWNTOWN SES,3.7,3.1,1.7,2.0,1.4,1.5,1.2,1.3,.8,3.2,6.0,5.1,5.4,5.7,5.3,4.7,4.3,3.7,2.6,1.3,2.4,2.3,1.9,1.7,3.0,6.0,10
,EL CAJON LES,.6,.3,.4,.4,.9,1.3,.5,.7,.5,.8,2.3,3.8,4.1,3.9,3.8,5.0,3.4,3.0,2.4,2.4,1.8,1.7,2.0,1.6,2.0,5.0,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.3,3.3,2.3,.8,1.4,2.6,2.5,1.8,1.3,2.7,4.8,6.0,6.7,6.4,5.6,5.2,4.0,4.7,3.4,1.7,3.1,3.0,2.0,2.7,3.3,6.7,12
,OTAY MESA DVN,2.0,2.6,2.3,.5,1.3,2.1,1.5,.8,2.5,1.7,5.3,5.2,6.5,7.7,7.0,8.9,5.5,2.7,3.1,2.2,.7,.6,.9,3.1,3.2,8.9,15
,PENDLETON,1.9,2.4,4.8,3.1,4.3,4.0,3.5,3.4,3.2,2.2,4.5,5.0,5.0,4.6,4.2,3.3,3.2,3.7,1.4,1.9,2.6,1.8,.9,1.8,3.2,5.0,11
15 SWSP MPH,ALPINE,1.4,.9,1.2,1.4,.4,.8,.9,.8,1.5,3.9,3.9,5.0,5.2,5.2,5.3,3.8,2.4,1.7,.8,1.4,1.9,1.1,1.3,1.0,2.2,5.3,14
,CHULA VISTA,1.2,1.6,1.6,1.1,1.2,1.3,1.4,1.5,.9,2.9,5.0,5.0,5.5,4.9,4.9,4.7,2.5,2.1,2.7,1.5,1.6,2.0,1.3,1.5,2.5,5.5,12
,DOWNTOWN SES,3.9,3.3,2.2,2.2,1.5,1.8,1.4,1.4,1.7,3.6,6.3,5.6,5.8,6.1,5.6,5.3,4.6,3.9,2.9,1.9,2.7,2.7,2.4,2.1,3.4,6.3,10
,EL CAJON LES,.7,1.1,1.2,1.0,1.6,1.5,.7,.9,.8,1.2,2.8,4.4,4.7,4.6,4.3,5.3,3.8,3.2,2.6,2.6,2.2,2.1,2.3,1.8,2.4,5.3,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.4,3.5,2.6,1.2,1.6,2.7,2.7,2.1,2.2,3.2,5.3,6.4,7.0,6.8,5.8,5.7,4.2,4.8,3.6,2.0,3.4,3.2,2.6,3.3,3.7,7.0,12
,OTAY MESA DVN,2.0,3.0,2.4,2.6,2.0,2.7,2.0,1.7,2.6,2.8,5.5,5.5,6.7,8.0,7.3,9.1,5.6,3.1,3.2,2.7,1.4,1.4,1.7,3.3,3.7,9.1,15
,PENDLETON,2.0,2.6,4.9,3.3,4.4,4.1,3.7,3.6,3.5,2.8,4.7,5.4,5.3,5.0,4.5,3.8,3.5,3.9,1.9,2.1,2.8,2.1,1.4,2.3,3.5,5.4,11
16 AMBTEMP °F,ALPINE,66.2,65.5,64.6,65.2,64.8,64.0,64.1,67.9,74.3,76.3,77.3,78.0,78.4,78.5,76.7,73.2,67.7,62.4,60.5,57.7,58.9,59.0,57.9,57.7,67.4,78.5,13
,CARMEL MT RCH,60.8,59.1,56.0,53.4,52.0,51.5,50.7,53.3,61.3,66.2,70.9,73.3,75.4,74.3,70.8,70.2,65.2,62.1,59.4,59.6,59.1,58.5,57.8,57.4,61.6,75.4,12
,CHULA VISTA,59.6,58.9,58.0,57.2,57.1,57.1,56.3,55.9,59.0,63.3,64.3,65.5,66.0,66.0,65.5,64.0,62.3,61.3,61.5,61.5,61.3,60.8,60.6,60.8,61.0,66.0,12
,DOWNTOWN SES,61.2,60.6,59.6,58.4,58.4,58.4,58.1,59.3,61.6,63.6,63.9,64.4,65.8,65.7,64.9,64.5,62.7,61.4,61.2,61.2,61.3,61.3,61.2,61.2,61.7,65.8,12
,EL CAJON LES,54.9,53.6,51.9,50.3,49.2,48.0,48.2,51.5,59.1,66.7,72.6,74.6,75.0,75.3,74.8,72.3,67.5,63.1,60.4,59.4,59.3,58.9,58.2,58.2,61.0,75.3,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,57.1,58.9,58.3,57.8,57.4,56.9,55.3,55.8,60.4,65.9,69.2,70.1,70.1,70.6,69.6,67.8,65.1,61.6,60.5,60.6,60.7,60.4,60.0,60.0,62.1,70.6,13
,OTAY MESA DVN,62.9,61.3,60.7,58.3,57.4,53.4,52.9,55.0,61.5,67.7,69.9,70.7,71.5,70.4,70.0,67.3,62.7,60.5,59.4,59.4,59.2,58.9,59.1,58.9,62.0,71.5,12
,PENDLETON,57.2,54.6,55.4,56.8,55.8,55.4,55.6,54.7,55.9,60.5,62.5,64.8,65.7,66.1,66.4,65.4,63.6,62.9,62.7,62.4,62.2,62.2,62.1,61.8,60.5,66.4,14
17 RELHUM %,ALPINE,24,25,25,23,23,23,23,21,18,15,16,19,21,24,30,38,49,62,66,72,63,62,61,53,36,72,19
,EL CAJON LES,77,78,74,76,75,77,80,78,56,39,39,40,42,42,44,49,63,77,84,88,89,89,90,90,68,90,22
,KEARNY MESA,98,99,99,99,99,99,99,99,82,60,61,60,61,62,65,70,77,87,90,87,88,88,89,88,84,99,01
18 PRES mmHg,EL CAJON LES,749,749,749,749,749,749,749,750,750,749,749,749,748,748,748,747,747,748,748,749,749,749,749,749,749,750,07
,KEARNY MESA,747,747,747,747,747,747,747,747,748,748,747,747,746,746,746,746,745,746,746,747,747,747,747,747,747,748,08
19 SOLAR W/M2,EL CAJON LES,-1,-1,-1,-1,0,0,20,163,384,547,637,663,614,523,391,192,36,-2,-2,1,3,2,2,3,174,663,11
,KEARNY MESA,0,0,0,0,0,0,14,102,384,548,639,673,643,552,402,218,43,0,0,0,0,0,0,0,176,673,11
25 NOY,EL CAJON LES,19.27,21.85,20.32,18.58,C,C,21.56,22.93,18.09,17.15,15.52,17.97,10.95,8.29,7.09,7.61,7.45,7.68,8.94,8.08,5.92,4.70,4.33,4.37,12.66,22.93,07
26 NOY-NO,EL CAJON LES,18.56,20.61,19.50,17.83,C,C,16.20,14.60,12.67,12.66,12.26,15.89,10.13,7.62,6.69,7.07,7.00,7.43,8.70,7.75,5.81,4.70,4.34,4.36,11.01,20.61,01
27 NO Trace,EL CAJON LES,.71,1.24,.81,.75,C,C,5.35,8.32,5.42,4.48,3.25,2.07,.81,.66,.39,.53,.44,.24,.23,.33,.11,.00,.00,.00,1.64,8.32,07
28 SO2 Tr PPB,EL CAJON LES,.0,C,C,C,.0,.0,.0,.0,.1,.1,.2,.5,.4,.4,.4,.1,.0,.0,.0,.0,.0,.0,.0,.0,.1,.5,11
29 CO Tr PPB,EL CAJON LES,543.3,C,C,C,481.4,547.6,533.7,555.3,494.9,463.0,512.1,541.3,398.8,335.1,294.3,319.5,314.1,315.5,318.3,300.8,274.5,259.5,255.4,237.7,395.0,555.3,07
BCarbon ng/m3,DOWNTOWN SES,870.8,1116.6,1650.2,2031.1,1570.8,1634.5,1950.0,2171.7,2413.1,2502.3,1472.3,941.2,665.8,484.7,436.4,422.5,495.9,428.0,351.2,355.4,367.5,352.2,437.3,657.8,1074.1,2502.3,09
