,CARMEL MT RCH,26,26,26,26,26,27,26,26,26,25,24,25,25,25,25,25,25,25,26,26,26,26,26,27,26,27,05
,CHULA VISTA,24,24,24,23,24,24,24,24,24,23,23,24,23,23,23,24,23,24,24,23,24,23,24,24,24,24,00
,DOWNTOWN SES,25,25,25,25,25,25,25,25,25,24,23,23,23,23,23,23,23,24,24,24,24,25,24,25,24,25,00
,EL CAJON LES,26,26,27,26,26,27,26,26,26,26,26,26,25,25,25,25,25,25,26,26,26,26,26,26,26,27,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,25,24,25,25,24,24,25,00
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,25,25,25,26,26,26,27,26,27,26,27,00
,PENDLETON,26,26,26,26,26,26,26,26,26,26,25,24,24,24,24,25,25,25,26,26,26,26,26,26,26,26,00
11 PM2.5 µg/M3,ALPINE,8.5,6.4,4.5,3.1,2.4,2.0,3.7,5.2,2.6,.2,-.4,1.7,3.5,8.8,10.1,7.9,7.6,8.5,7.2,7.0,5.2,3.9,1.2,1.3,4.6,10.1,14
,DOWNTOWN SES,11.6,17.4,16.7,16.3,17.4,14.9,18.2,15.1,16.2,19.2,15.1,18.0,16.3,14.4,12.7,12.4,14.2,14.1,10.0,12.5,12.1,12.2,19.0,25.0,15.4,25.0,23
,EL CAJON LES,15.9,14.4,12.5,13.1,11.1,12.1,9.8,8.1,15.0,10.9,9.2,10.6,11.7,15.6,12.8,12.8,16.5,14.3,14.3,14.1,15.7,8.7,16.3,12.8,12.8,16.5,16
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,13.5,11.4,10.3,11.3,15.4,12.0,9.0,19.9,18.1,17.6,16.8,15.5,20.2,17.2,17.1,18.4,15.6,11.6,13.5,15.4,14.4,18.3,15.6,14.7,15.1,20.2,12
,PENDLETON,M,M,M,M,M,M,M,M,M,M,M,M,3.9,5.1,1.9,-.4,.3,-.4,4.1,4.0,.6,1.5,2.0,-1.0,1.8,5.1,13
12 VWDR °,ALPINE,4,48,51,328,67,359,76,58,281,278,286,304,292,274,298,313,293,57,228,268,321,341,340,353,230,359,05
,CHULA VISTA,14,19,358,4,31,56,50,8,9,299,293,263,261,264,269,266,243,239,253,261,77,355,38,51,166,358,02
,DOWNTOWN SES,360,14,338,330,11,59,28,32,349,319,289,287,291,290,305,291,269,273,267,346,17,33,22,5,201,360,00
,EL CAJON LES,121,100,162,121,141,125,46,272,255,49,319,270,259,251,257,312,250,209,173,169,117,104,109,151,181,319,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,9,47,25,28,65,51,52,2,327,323,330,312,308,313,326,318,287,264,291,275,0,9,354,350,194,354,22
,OTAY MESA DVN,10,351,309,18,53,11,149,161,343,320,305,300,301,299,297,304,280,291,352,345,22,31,52,124,210,352,18
,PENDLETON,52,21,60,57,71,70,44,5,7,315,285,288,291,292,291,285,306,296,218,198,186,85,71,41,160,315,09
13 SIGTHETA °,ALPINE,16,29,30,36,18,31,13,44,30,24,25,22,28,31,28,21,33,32,47,51,22,38,46,52,31,52,23
,CHULA VISTA,36,45,55,31,35,29,33,27,37,37,29,25,22,23,21,20,17,17,23,46,41,35,24,23,30,55,02
,DOWNTOWN SES,28,37,31,40,26,22,33,31,29,31,27,20,22,29,24,20,16,18,54,24,14,49,33,19,28,54,18
,EL CAJON LES,37,51,46,18,23,25,45,35,34,52,65,60,31,38,28,25,20,27,20,25,21,17,17,54,34,65,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,13,21,15,13,11,9,16,35,23,16,21,21,17,17,14,11,11,7,10,12,17,12,10,12,15,35,07
,OTAY MESA DVN,20,42,31,23,18,25,34,29,17,19,19,14,15,12,11,12,14,16,13,17,21,17,37,17,21,42,01
,PENDLETON,19,13,35,21,27,29,28,12,30,24,19,18,17,18,18,18,15,16,11,39,44,29,23,25,23,44,20
14 VWSP MPH,ALPINE,1.8,1.1,.4,1.7,.9,1.2,.6,.3,1.9,2.8,3.6,3.7,4.2,3.7,3.7,3.5,1.3,.8,.2,1.6,2.4,1.6,.3,.5,1.8,4.2,12
,CHULA VISTA,1.3,.8,1.1,1.3,.9,1.4,1.1,1.5,1.5,2.6,3.6,5.0,5.1,4.3,4.6,5.1,4.4,3.1,1.9,1.0,.6,.9,2.2,2.2,2.4,5.1,12
,DOWNTOWN SES,1.4,1.9,1.6,1.1,1.8,1.8,1.8,2.0,2.7,3.4,4.5,6.2,5.8,4.5,5.6,5.0,4.9,4.2,1.1,1.7,1.3,.5,1.1,2.5,2.9,6.2,11
,EL CAJON LES,.3,.5,.3,.8,.2,.5,.1,.9,1.2,.6,.7,1.5,3.6,3.1,3.5,3.7,3.2,2.5,2.1,.8,.7,1.1,.6,.3,1.4,3.7,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.4,2.1,2.5,3.1,2.9,3.0,2.2,1.4,4.3,7.1,5.8,6.3,8.9,8.7,10.0,9.4,6.1,5.5,3.4,1.9,1.6,2.6,2.9,3.4,4.5,10.0,14
,OTAY MESA DVN,2.2,.3,.4,1.3,1.0,1.1,.5,.5,2.3,4.7,5.7,6.9,7.6,7.6,8.1,6.7,4.3,2.8,3.0,3.1,1.8,2.3,1.4,1.4,3.2,8.1,14
,PENDLETON,3.0,2.4,1.6,1.7,2.0,1.9,2.8,3.5,1.3,4.6,3.6,4.6,5.3,5.7,4.9,3.6,4.3,2.3,2.7,1.4,.9,1.5,2.1,2.5,2.9,5.7,13
15 SWSP MPH,ALPINE,1.9,1.4,.6,1.9,1.2,1.7,.6,.5,2.1,3.1,4.0,4.0,4.8,4.3,4.2,3.7,1.6,1.0,1.4,2.0,2.6,2.0,1.8,.8,2.2,4.8,12
,CHULA VISTA,1.5,1.0,1.4,1.5,1.5,1.7,1.4,1.8,2.0,3.1,4.1,5.4,5.4,4.6,4.9,5.4,4.6,3.2,2.1,1.4,1.3,1.5,2.5,2.4,2.7,5.4,11
,DOWNTOWN SES,1.6,2.3,1.9,1.8,2.2,2.0,2.0,2.2,3.2,4.0,5.0,6.6,6.3,5.1,6.1,5.4,5.1,4.4,1.5,2.1,1.3,.7,1.3,2.7,3.2,6.6,11
,EL CAJON LES,.5,.6,.4,.9,1.1,.5,.3,1.1,1.4,1.3,1.7,2.3,4.1,3.7,3.9,4.2,3.9,3.0,2.3,1.0,.8,1.2,.7,.4,1.7,4.2,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.5,2.4,2.6,3.2,3.1,3.1,2.4,1.8,4.5,7.4,6.3,6.7,9.5,9.1,10.3,9.5,6.4,5.6,3.5,2.0,2.1,2.7,3.0,3.5,4.7,10.3,14
,OTAY MESA DVN,2.4,1.1,1.1,1.6,1.2,1.3,.6,1.4,2.4,5.0,6.0,7.1,7.8,7.8,8.3,6.8,4.5,3.2,3.1,3.2,1.9,2.4,2.5,1.5,3.5,8.3,14
,PENDLETON,3.5,2.5,1.9,2.0,2.4,2.1,3.2,3.6,1.8,5.0,3.9,4.8,5.5,6.0,5.2,3.8,4.5,2.6,2.8,1.6,1.2,2.0,2.3,2.8,3.2,6.0,13
16 AMBTEMP °F,ALPINE,61.2,61.5,63.5,63.3,61.7,63.2,64.2,68.7,76.3,78.8,79.8,81.7,83.0,83.1,82.0,79.3,75.3,70.3,68.1,66.7,66.5,67.3,66.8,67.2,70.8,83.1,13
,CARMEL MT RCH,56.0,55.2,53.9,53.5,53.1,52.4,51.6,53.3,58.4,62.1,67.5,71.2,72.1,71.9,73.2,72.2,70.1,66.0,62.2,60.7,58.5,57.0,56.2,56.1,61.0,73.2,14
,CHULA VISTA,59.4,59.0,58.7,57.9,57.5,56.7,55.5,54.9,57.9,63.4,65.8,67.5,67.2,68.9,70.0,69.0,65.6,62.8,62.4,62.3,61.9,61.6,60.3,59.1,61.9,70.0,14
,DOWNTOWN SES,60.6,59.5,58.9,58.7,58.5,58.1,57.4,57.0,59.5,62.4,65.2,67.6,67.1,69.9,71.6,70.8,66.0,63.4,63.0,62.5,61.8,61.7,61.4,59.2,62.6,71.6,14
,EL CAJON LES,53.7,52.7,51.5,50.2,49.5,49.6,49.7,50.9,54.1,63.7,71.7,76.5,79.6,80.7,81.3,80.7,75.7,68.2,63.5,61.6,60.0,58.3,56.9,55.4,62.3,81.3,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,58.0,57.5,56.8,56.0,55.2,54.6,53.6,55.2,56.2,58.1,65.5,69.9,69.9,70.2,71.2,70.8,67.4,63.4,61.1,60.9,58.7,58.5,58.6,57.8,61.0,71.2,14
,OTAY MESA DVN,56.1,55.4,55.2,54.4,54.3,53.4,52.2,53.8,55.0,63.8,69.6,72.3,72.3,73.9,72.6,70.3,66.3,61.5,60.8,60.3,58.7,58.0,56.5,55.6,60.9,73.9,13
,PENDLETON,58.8,57.8,57.1,56.7,56.1,55.0,54.0,53.3,54.8,57.9,61.1,63.3,65.0,66.2,66.5,66.0,65.0,64.0,63.6,64.1,64.1,63.8,63.3,61.9,60.8,66.5,14
17 RELHUM %,ALPINE,44,44,35,34,36,31,29,27,20,19,21,21,21,24,28,29,31,39,33,35,32,24,22,21,29,44,00
,EL CAJON LES,90,90,94,96,97,97,97,97,97,64,44,37,39,37,34,34,45,64,79,85,88,91,92,92,74,97,04
,KEARNY MESA,95,96,97,98,99,99,99,99,99,99,79,65,61,62,55,59,71,83,92,94,96,96,98,99,87,99,04
18 PRES mmHg,EL CAJON LES,750,750,749,750,750,750,751,751,751,751,751,750,749,749,749,749,750,750,751,751,752,752,752,751,750,752,20
,KEARNY MESA,748,748,747,748,748,748,749,749,749,749,749,748,748,747,747,747,748,748,749,749,750,750,750,749,748,750,20
19 SOLAR W/M2,EL CAJON LES,0,0,1,0,1,3,28,133,392,553,649,678,632,536,404,198,34,-3,-3,-2,-1,-1,0,0,176,678,11
,KEARNY MESA,0,0,0,0,0,0,21,101,199,525,648,683,649,552,413,231,49,0,0,0,0,0,0,0,170,683,11
25 NOY,EL CAJON LES,18.39,16.83,10.14,11.81,12.35,C,C,33.99,36.65,28.35,21.90,15.11,14.34,13.33,11.99,12.32,13.90,17.15,12.02,12.28,14.33,12.43,13.03,16.57,16.78,36.65,08
26 NOY-NO,EL CAJON LES,17.43,15.54,10.05,11.34,11.58,C,C,16.88,19.27,18.89,16.16,12.15,12.16,11.74,10.89,11.42,13.21,16.89,11.93,12.14,14.13,12.37,13.00,15.34,13.84,19.27,08
27 NO Trace,EL CAJON LES,.96,1.28,.08,.47,.76,C,C,17.10,17.38,9.45,5.74,2.96,2.18,1.59,1.10,.90,.68,.26,.09,.13,.19,.05,.03,1.22,2.93,17.38,08
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.1,.1,.1,M,M,M,M,M,.1,.0,.0,.0,.0,.0,.0,.0,.0,.1,08
29 CO Tr PPB,EL CAJON LES,501.8,478.1,C,C,C,409.2,483.9,636.3,654.9,563.1,514.3,C,M,M,M,M,C,399.2,352.8,357.3,370.9,340.6,363.7,423.5,456.6,654.9,08
BCarbon ng/m3,DOWNTOWN SES,603.8,572.4,610.0,648.9,587.2,590.4,656.8,729.6,929.9,882.4,984.9,996.2,897.8,1035.0,737.8,727.5,1118.6,1145.8,1396.6,984.4,852.7,856.4,830.8,1286.7,860.9,1396.6,18
