Current Date:,11/6/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
11/5/2019
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.069,.063,C,C,.053,.047,.044,.043,.044,.046,.048,.054,.062,.070,.074,.073,.070,.058,.056,.054,.052,.048,.044,.041,.055,.074,14
,CHULA VISTA,.015,.019,C,C,.013,.010,.004,.008,.027,.040,.044,M,.059,.057,.059,.058,.048,.042,.038,.039,.038,.033,.024,.011,.032,.059,12
,DOWNTOWN SES,.002,.006,C,C,.014,.003,.002,.009,.022,.021,.034,M,.057,.055,.055,.048,.034,.031,.026,.034,.030,.030,.020,.013,.026,.057,12
,EL CAJON LES,.006,.005,C,C,C,.002,.003,.006,.015,.028,.044,.058,.062,.070,.070,.064,.055,.039,.030,.024,.020,.015,.017,.020,.031,.070,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.031,.027,C,C,.029,.012,.006,.019,.038,M,.052,.062,.064,.064,.065,.053,.048,.036,.030,.024,.011,.014,.027,.028,.035,.065,14
,OTAY MESA DVN,.014,.021,C,C,.026,.012,.022,.018,.023,.042,M,M,M,M,.052,.050,.048,.033,.030,.028,.029,.024,.018,.016,.028,.052,14
,PENDLETON,.027,.027,C,C,.018,.015,.013,.013,.021,.031,.042,.046,.042,.040,.053,.046,.043,.040,.042,.039,.026,.026,.040,.041,.033,.053,14
02 NOX PPM,ALPINE,.002,.002,C,C,.001,.003,.002,.003,.004,.003,.004,.005,.006,.009,.006,.006,.008,.012,.011,.011,.008,.006,.002,.001,.005,.012,17
,CARMEL MT RCH,.040,.033,C,C,.064,.072,.080,.045,.051,.060,.056,.030,.032,.031,.031,.037,.037,.038,.040,.028,.023,.034,.029,.031,.042,.080,06
,CHULA VISTA,.020,.016,C,C,.021,.025,.050,.063,.032,.027,.029,M,.006,.006,.008,.011,.008,.004,.005,.004,.004,.007,.012,.017,.018,.063,07
,DOWNTOWN SES,.047,.036,C,C,.026,.043,.079,.081,.045,.066,.047,M,.010,.011,.016,.022,.025,.015,.018,.012,.012,.012,.017,.023,.032,.081,07
,EL CAJON LES,.029,.028,C,C,C,.030,.043,.051,.047,.040,.027,.018,.015,.009,.008,.010,.015,.022,.021,.015,.012,.013,.010,.009,.022,.051,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.017,.018,C,C,.022,.040,.055,.041,.022,M,.015,.008,.007,.007,.010,.016,.016,.022,.019,.017,.030,.026,.013,.009,.020,.055,06
,OTAY MESA DVN,.038,.033,C,C,.020,.039,.027,.036,.046,.011,M,M,M,M,.009,.011,.012,.016,.011,.008,.006,.009,.015,.017,.020,.046,08
,PENDLETON,.008,.009,C,C,.022,.022,.025,.059,.031,.020,.011,.009,.027,.031,.006,.021,.003,.001,.001,.001,.013,.013,.004,.003,.015,.059,07
03 NO2 PPM,ALPINE,.002,.002,C,C,.001,.003,.002,.002,.003,.003,.004,.004,.006,.008,.005,.006,.008,.013,.011,.011,.008,.006,.002,.001,.005,.013,17
,CARMEL MT RCH,.036,.029,C,C,.042,.041,.039,.030,.031,.037,.034,.020,.022,.022,.023,.028,.029,.030,.029,.021,.017,.026,.022,.024,.029,.042,04
,CHULA VISTA,.020,.015,C,C,.021,.022,.033,.034,.025,.022,.023,M,.005,.006,.007,.010,.008,.004,.004,.003,.004,.007,.012,.016,.014,.034,07
,DOWNTOWN SES,.035,.034,C,C,.025,.035,.036,.035,.031,.041,.033,M,.009,.010,.014,.021,.024,.015,.018,.012,.012,.012,.017,.021,.023,.041,09
,EL CAJON LES,.027,.027,C,C,C,.024,.026,.027,.029,.028,.022,.016,.013,.009,.008,.010,.015,.021,.021,.014,.012,.013,.010,.009,.018,.029,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.017,.018,C,C,.022,.037,.039,.029,.018,M,.013,.008,.006,.006,.009,.015,.015,.022,.019,.017,.029,.026,.013,.009,.018,.039,06
,OTAY MESA DVN,.036,.031,C,C,.017,.028,.023,.025,.025,.008,M,M,M,M,.007,.009,.011,.015,.009,.007,.005,.007,.012,.015,.016,.036,00
,PENDLETON,.008,.009,C,C,.018,.021,.020,.026,.018,.015,.009,.007,.021,.025,.006,.010,.002,.001,.001,.001,.013,.013,.004,.003,.011,.026,07
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.000,.001,.001,.000,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,CARMEL MT RCH,.004,.004,C,C,.022,.031,.041,.015,.020,.024,.022,.010,.010,.009,.008,.010,.008,.008,.011,.007,.006,.008,.007,.007,.013,.041,06
,CHULA VISTA,.000,.000,C,C,.000,.003,.017,.028,.007,.005,.006,M,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.003,.028,07
,DOWNTOWN SES,.012,.002,C,C,.001,.007,.044,.047,.013,.024,.014,M,.001,.002,.002,.002,.001,.000,.000,.000,.000,.000,.000,.001,.008,.047,07
,EL CAJON LES,.001,.001,C,C,C,.006,.017,.024,.018,.012,.005,.003,.002,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.004,.024,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.003,.016,.011,.004,M,.002,.001,.001,.000,.001,.001,.000,.000,.000,.000,.001,.000,.000,.000,.002,.016,06
,OTAY MESA DVN,.002,.002,C,C,.003,.012,.005,.011,.021,.003,M,M,M,M,.002,.002,.001,.001,.001,.001,.001,.002,.003,.002,.004,.021,08
