,CHULA VISTA,14,13,13,11,12,13,12,13,16,22,23,24,24,22,22,18,23,20,17,19,11,13,13,11,17,24,11
,DOWNTOWN SES,23,20,22,19,15,17,23,17,21,19,19,20,20,22,22,23,30,20,15,13,15,15,14,16,19,30,16
,EL CAJON LES,35,43,42,34,35,25,45,41,56,23,26,23,20,21,21,19,21,29,18,33,52,40,43,15,32,56,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,17,22,15,6,9,8,9,11,14,16,16,14,M,18,11,10,21,12,11,10,,,10,9,13,22,01
,OTAY MESA DVN,36,11,10,10,12,13,18,16,17,17,15,14,17,10,15,14,11,15,,28,10,8,7,9,14,36,00
,PENDLETON,14,12,10,9,11,11,11,12,15,15,12,14,17,17,16,18,29,12,24,12,19,12,16,13,15,29,16
14 VWSP MPH,ALPINE,4.4,5.9,6.5,3.7,3.6,4.5,4.1,4.7,5.7,6.6,7.6,8.1,9.8,9.6,7.9,6.0,4.7,2.3,2.8,2.0,1.4,1.6,1.6,1.8,.0,9.8,12
,CHULA VISTA,3.0,4.5,4.2,3.7,3.1,3.4,3.8,4.0,3.6,6.0,7.5,8.6,8.4,7.8,7.4,7.0,3.8,2.8,3.5,.9,1.5,2.5,3.3,3.8,.0,8.6,11
,DOWNTOWN SES,2.4,2.8,1.5,3.1,3.9,3.9,1.2,2.4,4.1,7.6,9.5,10.4,9.9,8.0,7.4,6.3,2.7,3.0,2.8,2.1,2.2,2.6,2.7,2.9,.0,10.4,11
,EL CAJON LES,.8,.9,.5,.4,.2,.7,.3,.3,.6,4.7,6.9,8.4,9.1,8.3,9.3,8.4,3.8,2.0,2.8,1.3,.6,.5,.9,1.7,.0,9.3,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.0,1.4,1.6,3.3,4.0,4.3,2.0,3.7,7.2,10.0,11.5,13.6,M,13.9,12.5,8.7,3.2,3.3,2.8,2.4,,,2.7,4.5,.0,13.9,13
,OTAY MESA DVN,2.5,5.1,4.6,5.2,6.9,7.3,4.5,5.1,5.4,6.7,9.9,12.7,12.6,13.0,11.2,8.9,7.6,5.7,,2.6,3.4,3.6,4.3,2.7,.0,13.0,13
,PENDLETON,4.4,4.8,5.0,7.3,8.1,6.0,6.1,6.1,6.1,12.8,14.9,14.2,9.8,11.3,5.5,4.5,2.1,4.7,2.6,3.6,2.7,4.3,3.4,4.7,.0,14.9,10
15 SWSP MPH,ALPINE,4.5,6.1,6.6,3.8,3.7,4.6,4.2,4.9,6.2,7.2,8.3,8.9,10.6,10.4,8.6,7.0,5.0,2.5,3.1,2.2,1.5,1.7,1.7,1.9,5.2,10.6,12
,CHULA VISTA,3.1,4.6,4.3,3.7,3.2,3.5,3.9,4.1,3.8,6.5,8.0,9.3,9.1,8.5,8.9,7.3,4.2,3.4,3.6,1.0,1.5,2.6,3.4,3.9,4.8,9.3,11
,DOWNTOWN SES,2.6,3.0,1.6,3.2,4.0,4.1,1.3,2.5,4.5,8.2,10.1,11.1,10.6,9.4,8.1,6.8,3.3,3.2,2.9,2.2,2.3,2.7,2.8,3.1,4.7,11.1,11
,EL CAJON LES,.8,1.2,.7,.5,.3,1.1,.6,.6,.8,5.6,7.6,9.2,9.7,8.8,10.0,9.1,4.0,2.8,2.9,1.4,.9,.6,1.0,1.7,3.4,10.0,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.2,1.4,1.8,3.3,4.1,4.5,2.1,3.8,7.7,10.6,12.2,14.0,M,14.8,12.8,8.9,3.8,3.4,2.9,2.4,,,2.9,4.6,5.9,14.8,13
,OTAY MESA DVN,2.7,5.2,4.7,5.3,7.0,7.5,5.1,5.4,5.7,7.1,10.3,13.1,13.1,13.3,11.7,9.4,8.0,5.9,,2.8,3.4,3.7,4.4,2.8,6.9,13.3,13
,PENDLETON,4.5,4.9,5.1,7.4,8.2,6.1,6.2,6.2,6.7,13.2,15.2,14.7,13.3,11.9,5.9,4.7,3.7,4.8,3.2,3.7,2.9,4.4,3.6,4.8,6.9,15.2,10
16 AMBTEMP °F,ALPINE,48.6,48.8,49.4,48.4,47.9,47.6,48.0,49.6,53.5,54.7,56.7,57.4,57.5,53.4,50.5,48.9,45.6,45.0,44.4,44.2,44.0,43.4,43.8,44.2,49.0,57.5,12
,CARMEL MT RCH,50.2,50.7,51.8,52.5,51.1,50.9,51.7,52.7,56.1,59.7,60.7,61.0,60.0,56.4,50.9,48.9,49.0,48.7,48.7,48.1,47.9,48.0,47.9,46.8,52.1,61.0,11
,CHULA VISTA,53.0,53.8,54.3,54.8,54.6,55.2,55.3,55.9,58.9,61.6,62.5,63.1,61.9,61.2,57.0,52.7,51.7,51.3,51.4,51.4,50.3,50.4,50.4,50.1,55.1,63.1,11
,DOWNTOWN SES,53.9,54.0,54.1,54.2,54.6,55.1,54.8,55.3,59.4,62.6,62.7,62.8,61.5,60.2,54.2,52.2,51.5,51.7,51.6,51.1,51.2,51.4,51.3,51.1,55.1,62.8,11
,EL CAJON LES,48.1,47.8,47.6,47.5,47.4,46.8,47.3,48.4,52.7,60.1,63.1,63.3,61.7,60.6,58.3,52.0,50.4,50.0,49.8,49.6,49.0,49.4,49.2,48.7,52.0,63.3,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,50.8,50.7,51.4,50.9,52.2,53.2,53.4,54.2,59.4,61.9,62.4,61.8,M,58.8,52.4,50.6,50.3,50.5,50.5,49.8,,,50.1,50.2,53.6,62.4,10
,OTAY MESA DVN,50.9,51.4,51.8,54.2,55.4,55.5,54.6,54.4,57.6,59.5,61.9,63.0,62.4,60.6,59.5,53.1,50.1,49.8,,50.6,50.3,49.5,49.1,48.5,54.5,63.0,11
,PENDLETON,51.4,51.6,50.8,52.1,52.6,54.1,53.5,55.1,58.1,61.4,61.9,60.4,55.3,52.5,52.0,52.2,51.5,50.6,50.1,49.9,49.2,49.0,48.2,47.7,53.0,61.9,10
17 RELHUM %,ALPINE,45,51,52,56,61,66,68,68,70,69,62,59,52,69,83,83,94,96,96,94,94,93,91,90,73,96,17
,EL CAJON LES,59,64,66,68,72,75,76,74,67,65,56,52,58,61,62,91,94,95,94,92,93,92,93,91,75,95,17
,KEARNY MESA,63,62,58,60,62,71,74,76,70,59,58,61,M,65,96,96,96,95,95,95,,,94,91,76,96,14
18 PRES mmHg,EL CAJON LES,744,744,744,744,743,742,742,743,742,742,741,741,740,740,740,740,741,741,741,741,741,741,741,741,742,744,00
,KEARNY MESA,742,742,741,741,741,740,740,740,740,740,739,738,M,738,738,738,738,738,739,739,,,739,739,740,742,00
19 SOLAR W/M2,EL CAJON LES,1,1,1,1,1,1,9,56,192,269,562,510,291,233,134,34,9,2,2,1,1,2,2,1,97,562,10
,KEARNY MESA,0,0,1,0,0,0,7,80,382,458,400,392,M,154,56,35,8,0,0,0,,,0,0,94,458,09
25 NOY,EL CAJON LES,16.63,20.73,23.51,26.25,33.36,C,C,51.85,60.07,10.83,6.75,4.02,3.63,3.53,4.52,5.34,5.59,5.22,4.36,5.57,9.13,8.17,9.42,5.54,14.72,60.07,08
26 NOY-NO,EL CAJON LES,15.09,19.67,21.44,22.82,23.50,C,C,23.88,27.44,8.47,5.57,3.50,3.12,2.98,3.64,4.84,5.41,4.98,4.26,5.51,8.94,8.08,9.22,5.43,10.80,27.44,08
27 NO Trace,EL CAJON LES,1.54,1.05,2.07,3.43,9.85,C,C,28.21,32.63,2.36,1.18,.51,.50,.54,.87,.49,.18,.23,.10,.06,.18,.08,.20,.10,3.92,32.63,08
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.1,M,M,M,M,M,M,M,M,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,06
29 CO Tr PPB,EL CAJON LES,321.3,390.6,C,C,C,518.8,604.1,642.1,M,M,C,C,M,M,M,M,200.2,205.2,198.5,237.6,322.7,342.4,352.3,207.6,349.4,642.1,07
BCarbon ng/m3,DOWNTOWN SES,1433.5,1748.0,1881.6,1826.6,1438.0,1066.3,978.2,1626.5,1641.4,573.4,238.1,195.2,122.7,153.5,181.0,230.9,176.6,304.4,391.0,410.6,767.3,985.5,1158.4,1458.6,874.5,1881.6,02
