,DOWNTOWN SES,.019,.019,C,C,.009,.012,.017,.021,.025,.025,.016,.010,.007,.006,<,.006,.010,.012,.012,.010,.015,.018,.010,.015,.014,.025,08
,EL CAJON LES,.010,.009,C,C,C,.014,.017,.027,.022,.019,.018,.018,.016,.011,M,M,.012,.013,.015,.013,.012,.013,.016,.017,.015,.027,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.011,C,C,.008,.008,.015,.021,.023,.017,.015,.008,.009,.008,.007,.007,.009,.010,.011,.016,.025,.029,.026,.021,.014,.029,21
,OTAY MESA DVN,.015,.017,C,C,.013,.024,.025,.036,.031,.029,.029,.016,.009,.008,.007,.008,.007,.006,.007,.007,.008,.013,.016,.007,.015,.036,07
,PENDLETON,.004,.005,C,C,.006,.007,.012,.010,.007,.008,.006,M,M,.004,.002,.002,.003,.001,.001,.001,.009,.023,.020,.012,.007,.023,21
03 NO2 PPM,ALPINE,.001,.002,C,C,.002,.003,.003,.003,.009,.005,.004,.008,.009,.010,.010,.009,.010,.012,.013,.014,.009,.006,.004,.003,.007,.014,19
,CARMEL MT RCH,.026,.014,C,C,.018,.013,.018,.017,.026,.029,.038,.032,M,.032,.027,.019,.018,.017,.016,.020,.026,.030,.017,.011,.022,.038,10
,CHULA VISTA,.008,.008,C,C,.009,.008,.007,.010,.009,.010,.011,M,.005,.004,.004,.004,.004,.006,.007,.009,.010,.026,.028,.025,.010,.028,22
,DOWNTOWN SES,.018,.018,C,C,.009,.011,.016,.017,.018,.019,.013,.008,.007,.006,<,.006,.010,.012,.012,.010,.014,.018,.010,.015,.013,.019,09
,EL CAJON LES,.009,.009,C,C,C,.014,.014,.017,.015,.014,.015,.015,.014,.010,M,M,.012,.013,.014,.013,.012,.013,.015,.016,.013,.017,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.011,C,C,.008,.008,.015,.018,.018,.014,.012,.007,.008,.007,.006,.006,.008,.010,.011,.016,.023,.027,.023,.018,.013,.027,21
,OTAY MESA DVN,.013,.014,C,C,.011,.018,.019,.025,.019,.019,.021,.013,.007,.006,.006,.006,.005,.005,.006,.005,.006,.011,.012,.005,.011,.025,07
,PENDLETON,.004,.005,C,C,.006,.007,.010,.009,.006,.007,.005,M,M,.004,.002,.001,.002,.001,.001,.001,.009,.022,.019,.012,.007,.022,21
04 NO PPM,ALPINE,.000,.000,C,C,.000,.001,.000,.001,.004,.001,.000,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,08
,CARMEL MT RCH,.011,.005,C,C,.007,.006,.004,.017,.038,.029,.030,.019,M,.014,.012,.011,.010,.009,.008,.010,.009,.019,.007,.004,.013,.038,08
,CHULA VISTA,.000,.000,C,C,.000,.001,.000,.002,.002,.002,.002,M,.001,.000,.000,.000,.000,.000,.000,.000,.000,.003,.003,.002,.001,.003,21
,DOWNTOWN SES,.001,.001,C,C,.000,.000,.001,.004,.007,.006,.003,.002,.001,.001,<,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.007,08
,EL CAJON LES,.000,.000,C,C,C,.000,.003,.010,.007,.005,.003,.003,.002,.001,M,M,.001,.000,.001,.000,.000,.000,.001,.001,.002,.010,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.002,.005,.004,.003,.001,.001,.001,.001,.001,.000,.000,.000,.000,.002,.002,.003,.003,.001,.005,08
,OTAY MESA DVN,.001,.003,C,C,.002,.006,.006,.011,.011,.009,.007,.003,.002,.002,.001,.002,.001,.001,.001,.001,.002,.002,.004,.001,.004,.011,07
,PENDLETON,.000,.000,C,C,.000,.000,.001,.002,.001,.001,.001,M,M,.000,.000,.000,.001,.000,.000,.000,.001,.001,.000,.000,.000,.002,07
06 CO PPM,CARMEL MT RCH,1.0,.7,C,C,C,.9,.9,1.0,.9,.7,.8,.7,M,.7,.8,.6,.4,.5,.6,.7,.9,.9,.7,.4,.7,1.0,00
10 INTMP °C,ALPINE,25,25,26,26,26,26,26,25,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,26,25,26,02
,CARMEL MT RCH,27,26,27,27,27,26,27,26,26,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,00
,CHULA VISTA,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,24,24,23,24,24,24,24,24,24,24,00
,DOWNTOWN SES,25,25,25,25,25,25,25,25,25,24,23,23,23,23,<,23,23,24,24,24,25,25,25,25,24,25,00
,EL CAJON LES,26,26,27,26,26,27,26,26,26,26,26,26,26,26,25,25,26,25,26,26,26,26,26,26,26,27,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,25,25,25,25,24,25,24,25,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,24,25,01
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,27,27,26,26,26,25,25,25,25,26,26,27,26,27,27,26,27,00
,PENDLETON,26,26,26,26,26,26,26,26,26,25,24,24,24,24,24,24,25,25,26,26,26,26,26,26,25,26,00
11 PM2.5 µg/M3,ALPINE,5.2,2.3,2.8,3.2,2.2,3.7,2.0,-.4,-.5,.6,2.1,12.8,16.1,14.7,17.5,17.6,13.3,19.0,16.8,19.1,17.5,11.7,8.2,14.6,9.2,19.1,19
,DOWNTOWN SES,12.9,13.0,12.3,11.3,13.8,19.4,16.5,19.4,20.0,17.3,15.5,13.8,17.2,14.6,15.8,9.4,10.4,12.2,11.2,9.4,13.0,14.0,11.2,16.9,14.1,20.0,08
,EL CAJON LES,20.0,18.5,17.7,23.5,19.8,17.9,12.3,14.3,14.7,20.1,23.3,16.0,21.4,16.7,19.0,15.8,10.7,15.4,13.6,13.1,11.1,17.4,13.0,9.8,16.4,23.5,03
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,22.4,24.3,30.5,24.8,24.6,29.5,24.5,37.2,34.3,33.1,22.7,24.4,20.2,22.4,19.8,14.9,13.6,14.9,13.4,13.1,10.3,15.0,29.2,14.1,22.2,37.2,07
,PENDLETON,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
12 VWDR °,ALPINE,44,78,25,79,109,98,106,111,267,254,263,293,270,254,286,313,314,338,81,83,344,5,110,165,179,344,20
,CHULA VISTA,71,74,23,49,67,79,94,72,49,345,277,252,259,244,252,261,274,259,257,289,117,122,107,13,163,345,09
,DOWNTOWN SES,43,90,25,28,58,63,65,74,141,193,227,248,273,258,<,273,283,254,255,350,345,346,349,189,193,350,19
,EL CAJON LES,131,119,94,2,35,56,98,63,200,259,253,254,235,245,242,231,214,192,195,150,114,120,140,93,156,259,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,34,52,324,5,52,49,44,116,271,210,223,238,258,258,235,247,285,294,299,347,72,5,39,12,165,347,19
,OTAY MESA DVN,7,84,70,8,352,69,151,5,341,342,266,290,291,292,291,292,286,324,5,5,23,44,20,356,176,356,23
,PENDLETON,91,23,43,314,81,40,22,49,72,307,232,237,228,221,220,249,249,258,260,204,164,86,46,56,156,314,03
13 SIGTHETA °,ALPINE,22,54,26,57,44,33,50,33,24,27,32,30,34,34,30,20,18,15,24,23,32,15,26,35,31,57,03
,CHULA VISTA,22,29,30,17,19,20,17,21,36,60,63,24,24,26,23,22,18,18,30,33,19,11,39,56,28,63,10
,DOWNTOWN SES,35,58,44,23,18,15,21,25,52,38,24,29,28,27,24,26,17,23,24,18,34,18,20,53,29,58,01
,EL CAJON LES,29,24,47,51,55,52,47,56,81,76,54,31,25,24,25,19,19,15,16,22,23,24,48,45,38,81,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,23,41,35,14,11,10,16,43,56,40,34,24,22,23,17,15,10,7,8,34,19,16,16,26,23,56,08
,OTAY MESA DVN,30,51,36,31,47,70,54,39,16,25,40,20,18,18,M,13,11,13,10,13,24,65,12,16,29,70,05
,PENDLETON,28,15,31,51,20,16,12,18,15,31,22,20,21,21,21,14,16,12,24,22,25,14,10,20,21,51,03
14 VWSP MPH,ALPINE,1.2,.5,.3,.3,.7,1.2,1.4,1.3,2.6,3.0,3.6,4.3,4.4,4.1,4.0,4.2,2.8,1.8,.7,.9,.9,1.1,.9,.2,1.9,4.4,12
,CHULA VISTA,1.4,1.3,1.3,1.8,1.5,1.9,2.1,2.2,1.1,1.1,2.5,5.7,4.8,4.5,4.3,4.3,3.6,2.0,.9,.2,.3,1.1,.3,.6,2.1,5.7,11
,DOWNTOWN SES,.6,.9,1.0,2.0,2.6,3.1,2.1,1.8,1.1,2.6,4.9,5.0,4.8,4.9,<,4.4,3.7,2.2,1.7,1.6,.7,1.5,1.2,.2,2.4,5.0,11
,EL CAJON LES,1.3,1.7,.5,.2,.8,.5,.3,.3,.2,.1,1.6,4.0,4.8,4.7,4.5,4.7,3.7,2.7,2.0,.7,.8,.8,.1,.6,1.7,4.8,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.2,1.4,1.5,3.0,3.5,3.2,1.9,.6,1.3,2.8,3.7,6.2,6.5,6.2,7.4,6.8,5.7,4.1,3.4,.8,.7,1.4,1.6,.9,3.2,7.4,14
,OTAY MESA DVN,2.0,1.2,1.2,2.2,1.3,.3,.3,1.0,2.8,2.0,2.3,7.9,6.7,6.9,7.1,7.0,6.6,3.3,3.1,2.5,1.8,.1,2.7,2.4,3.1,7.9,11
,PENDLETON,1.6,2.9,.9,.1,3.1,3.5,3.9,3.2,3.9,.3,3.4,4.0,4.0,3.9,4.5,4.6,3.8,3.5,.7,1.4,.3,1.7,2.3,2.0,2.6,4.6,15
15 SWSP MPH,ALPINE,1.7,1.8,.9,1.0,.8,1.4,1.5,1.4,2.8,3.3,4.2,4.9,5.4,4.9,4.7,4.4,2.9,1.9,.9,1.2,1.0,1.8,1.1,.4,2.3,5.4,12
,CHULA VISTA,1.7,1.5,1.5,1.9,1.7,2.0,2.3,2.4,1.3,1.6,3.1,6.3,5.3,5.0,4.7,4.7,3.9,2.1,1.0,.6,.3,1.1,.4,.7,2.4,6.3,11
,DOWNTOWN SES,.8,1.2,1.4,2.2,2.7,3.2,2.3,2.1,1.6,3.1,5.5,5.8,5.4,5.4,<,5.0,3.9,2.4,2.4,1.6,.8,1.5,1.3,.5,2.7,5.8,11
,EL CAJON LES,1.4,1.8,.7,.6,1.0,.7,.5,.5,1.1,1.2,2.5,4.8,5.4,5.1,5.0,5.4,3.9,2.8,2.1,1.5,1.2,1.0,.1,.8,2.1,5.4,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.3,1.6,1.9,3.2,3.6,3.3,2.0,1.1,2.0,3.4,4.4,6.7,7.1,7.0,7.7,7.2,5.9,4.1,3.4,1.0,.8,1.5,1.8,1.0,3.5,7.7,14
,OTAY MESA DVN,2.8,2.0,1.5,2.5,1.8,1.0,.9,1.8,3.0,2.2,3.8,8.4,7.1,7.2,7.3,7.2,6.7,3.8,3.2,2.6,2.1,.3,2.8,2.5,3.5,8.4,11
,PENDLETON,1.8,3.0,1.1,1.3,3.3,4.0,4.0,3.5,4.0,2.5,3.7,4.5,4.3,4.2,4.9,4.8,3.9,3.6,.8,1.5,.3,1.8,2.4,2.2,3.0,4.9,14
16 AMBTEMP °F,ALPINE,66.3,63.3,63.3,61.1,59.9,60.2,60.3,66.4,70.5,71.7,74.7,75.5,75.7,75.8,74.8,71.2,66.6,61.4,59.7,59.5,60.0,61.0,61.2,61.3,65.9,75.8,13
,CARMEL MT RCH,53.9,52.0,51.8,51.3,52.8,52.4,51.4,52.8,56.9,62.1,67.1,71.5,72.7,73.7,73.3,68.8,64.0,60.8,59.4,58.9,57.9,56.9,57.4,56.2,59.8,73.7,13
,CHULA VISTA,57.8,56.3,56.4,57.7,58.1,58.1,57.4,58.2,60.2,63.7,66.9,66.3,66.3,66.2,65.7,64.7,62.9,61.7,61.0,60.2,59.4,58.4,59.2,59.6,60.9,66.9,10
,DOWNTOWN SES,59.1,59.0,59.2,59.6,59.2,59.1,58.8,59.9,62.6,65.5,67.0,67.0,67.2,67.3,<,65.3,63.3,62.4,61.9,61.3,60.9,60.2,60.5,60.7,62.0,67.3,13
,EL CAJON LES,55.5,54.1,53.6,53.9,53.5,52.5,51.4,52.3,58.2,64.9,70.3,73.9,74.5,74.3,74.1,72.0,67.4,63.3,61.2,59.9,58.5,57.2,56.3,54.7,61.1,74.5,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,57.4,56.6,57.4,57.7,57.4,56.6,56.1,57.1,58.8,64.3,68.8,70.5,70.8,70.6,69.7,67.2,63.9,60.7,59.9,58.6,56.6,56.8,55.5,56.3,61.1,70.8,12
,OTAY MESA DVN,57.0,56.1,57.2,56.6,54.5,55.0,55.0,54.8,55.9,63.1,71.4,71.6,70.2,70.1,68.7,66.9,63.6,60.9,59.4,58.8,58.5,58.2,57.0,56.9,60.7,71.6,11
,PENDLETON,61.4,59.9,58.8,59.2,59.0,56.7,55.7,56.1,58.1,61.3,63.2,64.4,65.9,66.5,66.4,65.1,63.7,62.0,61.2,60.8,60.5,59.6,58.2,58.8,60.9,66.5,13
17 RELHUM %,ALPINE,29,33,33,35,36,34,34,27,26,28,27,33,33,35,43,48,58,72,75,72,68,65,52,46,43,75,18
,EL CAJON LES,93,91,95,97,97,97,98,98,83,66,54,46,49,49,51,55,67,76,81,83,86,89,89,90,78,98,06
,KEARNY MESA,98,99,99,99,99,99,99,99,99,82,64,59,58,58,65,70,78,86,89,90,90,91,92,90,86,99,01
18 PRES mmHg,EL CAJON LES,748,748,748,748,748,749,749,749,749,749,749,748,748,748,748,748,748,748,749,749,749,750,750,750,749,750,21
,KEARNY MESA,746,746,746,746,746,746,747,747,747,747,747,746,746,746,746,746,746,746,747,747,747,748,748,748,747,748,21
19 SOLAR W/M2,EL CAJON LES,1,0,2,3,2,2,26,155,379,534,645,672,625,532,383,201,37,-2,-2,-2,-1,0,0,0,175,672,11
,KEARNY MESA,0,0,0,0,0,0,14,81,285,539,646,680,646,555,413,230,50,0,0,0,0,0,0,0,172,680,11
25 NOY,EL CAJON LES,12.68,11.96,13.90,17.38,16.69,C,C,28.99,23.20,21.06,20.93,20.28,19.48,M,12.44,13.19,13.24,13.97,15.37,13.64,12.75,14.35,16.40,18.59,16.69,28.99,07
26 NOY-NO,EL CAJON LES,12.56,11.91,13.77,17.29,16.60,C,C,18.38,15.65,15.66,17.37,16.81,16.63,M,11.22,12.07,12.40,13.51,14.47,13.53,12.73,14.26,15.94,17.89,14.79,18.38,07
27 NO Trace,EL CAJON LES,.11,.04,.12,.08,.08,C,C,10.61,7.55,5.39,3.55,3.46,2.84,M,1.22,1.11,.84,.46,.89,.10,.02,.08,.45,.69,1.89,10.61,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.1,.1,.2,.2,.2,.2,M,M,.1,.0,.0,.0,.0,.0,.0,.0,.0,.2,10
29 CO Tr PPB,EL CAJON LES,373.8,378.0,C,C,C,463.5,516.7,608.9,541.8,537.5,528.2,566.8,421.8,371.1,M,M,355.8,332.3,347.3,371.0,356.2,381.8,413.2,465.2,438.4,608.9,07
BCarbon ng/m3,DOWNTOWN SES,1103.8,1026.8,952.2,560.9,660.8,783.2,1117.6,1109.4,1360.6,1726.4,1823.9,1409.3,1015.2,857.5,<,<,571.2,652.9,665.0,523.0,676.8,793.5,530.9,628.8,934.1,1823.9,10
