,CHULA VISTA,.000,.000,C,C,.001,.005,.003,.010,.012,.003,.002,.002,.002,.001,.001,.001,.001,.001,.005,.013,.013,.003,.001,.001,.004,.013,19
,DOWNTOWN SES,.001,.000,C,C,.002,.003,.006,.007,.008,.003,M,.003,.001,.002,.002,.001,.001,.003,.003,.010,.018,.028,.004,.005,.005,.028,21
,EL CAJON LES,.000,.000,C,C,C,.007,.018,.029,.019,.006,.004,.001,C,C,M,.001,.001,.002,.002,.004,.013,.006,.002,.002,.007,.029,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.004,.002,.003,.004,.001,.001,.001,.002,.001,.001,.001,.000,.001,.002,.005,.001,.000,.000,.000,.001,.005,19
,OTAY MESA DVN,.001,.001,C,C,.001,.010,.017,.015,.005,.003,.004,.002,.002,.002,.002,.001,.001,.005,.010,.012,.043,.021,.006,.002,.008,.043,20
,PENDLETON,.002,.000,C,C,.000,.001,.002,.024,.003,.002,.001,.001,.003,.001,.001,.002,.000,.000,.002,.002,.002,.002,.001,.000,.002,.024,07
06 CO PPM,CARMEL MT RCH,.6,.4,C,C,C,1.0,.8,1.0,1.0,.7,.3,.4,.5,.5,.6,.5,.4,.5,.9,3.0,3.2,2.9,.8,1.4,1.0,3.2,20
10 INTMP °C,ALPINE,27,27,27,27,27,27,27,27,27,25,25,25,24,24,25,25,25,25,26,27,27,27,27,27,26,27,00
,CARMEL MT RCH,27,27,27,27,27,27,26,26,26,25,25,26,25,26,26,26,26,26,27,27,27,27,27,27,26,27,00
,CHULA VISTA,24,24,24,24,23,23,22,22,23,24,23,23,23,23,23,23,23,24,24,24,24,24,25,24,23,25,22
,DOWNTOWN SES,24,24,24,24,24,24,24,24,24,23,22,22,25,25,24,24,25,25,25,26,26,26,26,26,24,26,19
,EL CAJON LES,28,28,28,28,28,28,28,28,28,28,27,27,26,26,26,26,27,26,27,27,27,27,27,27,27,28,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,24,24,24,24,24,24,M,24,24,24,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,27,27,27,27,27,27,27,26,27,27,26,26,25,25,25,25,26,26,26,26,27,27,27,26,27,00
,PENDLETON,26,26,26,26,26,26,25,24,25,25,25,24,24,24,24,25,25,25,26,26,26,26,26,26,25,26,00
11 PM2.5 µg/M3,ALPINE,10.7,10.6,10.1,8.5,7.6,7.3,7.8,8.0,3.8,.6,2.5,3.8,4.1,7.3,4.2,6.5,8.2,6.6,15.5,12.3,7.0,4.5,3.4,2.5,6.8,15.5,18
,DOWNTOWN SES,16.2,14.8,14.4,12.0,10.6,13.7,11.2,13.3,12.1,9.9,12.1,9.2,12.4,10.6,10.1,7.6,9.6,9.6,10.9,13.4,17.6,22.7,14.1,11.2,12.4,22.7,21
,EL CAJON LES,10.2,10.8,9.4,6.7,9.0,7.9,8.4,8.9,8.5,11.3,10.3,7.0,6.4,9.6,11.1,7.8,6.5,8.3,13.9,21.3,35.6,24.5,19.0,23.4,12.3,35.6,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,14.5,19.8,6.0,15.1,13.3,16.1,11.7,10.9,9.4,6.3,2.7,5.2,4.8,3.8,12.1,9.7,14.3,12.9,23.4,28.4,29.7,56.1,18.7,19.0,15.1,56.1,21
,PENDLETON,-1.7,-1.0,.1,-.2,-1.2,-2.7,-.5,1.2,-.7,.3,1.3,.7,1.2,-1.4,-1.7,1.8,1.0,.9,2.2,1.3,1.8,1.3,-.1,3.1,.2,3.1,23
12 VWDR °,ALPINE,39,92,86,94,66,73,49,115,137,160,314,266,232,259,210,283,315,102,96,101,78,111,113,119,0,315,16
,CHULA VISTA,97,71,52,107,57,52,40,87,113,10,262,292,270,284,291,278,284,5,60,93,94,54,96,105,0,292,11
,DOWNTOWN SES,62,49,59,47,58,35,35,47,89,78,240,232,264,285,301,323,334,352,352,358,53,52,42,56,0,358,19
,EL CAJON LES,101,116,120,215,101,251,204,259,253,333,293,242,249,267,262,313,305,236,106,202,139,136,126,205,0,333,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,48,51,49,32,40,66,44,65,105,112,182,211,234,272,M,313,318,78,74,58,60,67,59,79,0,318,16
,OTAY MESA DVN,20,40,77,111,358,83,31,127,1,283,200,139,140,265,281,264,249,145,100,97,78,67,167,37,0,358,04
,PENDLETON,78,91,86,47,42,66,75,66,59,43,22,224,262,283,295,301,304,317,56,90,77,61,53,51,0,317,17
13 SIGTHETA °,ALPINE,18,32,29,17,23,24,29,35,16,41,29,45,39,38,33,24,19,26,16,17,36,13,11,12,26,45,11
,CHULA VISTA,16,24,48,31,26,33,23,42,22,39,51,34,19,20,22,19,18,23,27,42,30,31,26,13,28,51,10
,DOWNTOWN SES,26,16,16,45,41,27,16,18,25,68,21,22,22,20,23,23,20,20,25,9,26,15,18,25,24,68,09
,EL CAJON LES,50,48,29,59,55,73,68,36,58,43,31,42,30,24,23,19,17,37,17,35,60,41,39,17,40,73,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,13,9,14,13,10,6,10,12,16,40,42,42,18,14,M,11,10,33,23,9,10,6,10,6,16,42,10
,OTAY MESA DVN,69,30,17,65,14,49,30,46,26,16,47,16,23,28,15,10,20,45,32,46,39,31,56,29,33,69,00
,PENDLETON,19,11,13,14,14,13,13,15,16,15,40,24,15,17,19,19,18,16,20,7,8,9,13,12,16,40,10
14 VWSP MPH,ALPINE,1.6,1.9,1.8,2.0,1.6,1.5,1.0,1.4,4.1,.7,3.4,3.1,4.4,4.8,3.8,3.5,2.0,.5,2.2,2.0,1.3,4.0,4.2,4.8,.0,4.8,13
,CHULA VISTA,3.0,2.0,2.5,1.5,1.0,1.2,2.0,1.3,2.5,1.1,2.6,3.4,6.4,7.6,5.6,4.5,3.3,1.0,1.0,.5,1.4,1.0,2.5,2.5,.0,7.6,13
,DOWNTOWN SES,2.5,2.4,3.4,2.7,.9,3.1,3.9,3.9,3.2,.5,3.8,4.9,5.8,7.7,6.6,5.3,4.0,1.2,1.0,1.3,1.0,2.7,3.0,.9,.0,7.7,13
,EL CAJON LES,1.0,.8,.9,.5,.8,.6,.2,.5,.3,1.6,2.5,2.6,4.4,6.0,5.3,5.6,4.2,.6,1.8,.5,.3,.5,.6,.8,.0,6.0,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,4.6,4.7,4.9,3.9,4.3,4.5,6.0,3.3,4.1,3.0,3.0,4.0,8.4,9.3,M,8.8,5.3,.4,1.6,2.2,2.8,3.8,4.2,3.4,.0,9.3,13
,OTAY MESA DVN,.3,1.3,2.7,.6,3.1,.4,3.0,1.2,2.0,5.0,3.5,9.7,7.1,4.0,8.8,5.9,2.3,.7,1.1,.3,1.3,.6,.9,.7,.0,9.7,11
,PENDLETON,5.6,7.4,7.9,9.3,9.8,6.9,9.2,8.3,9.3,9.2,2.9,5.5,6.8,4.4,4.9,5.4,4.2,4.2,1.5,2.9,3.8,4.1,4.7,4.8,.0,9.8,04
15 SWSP MPH,ALPINE,2.1,2.1,2.1,2.1,2.0,1.6,1.5,1.5,4.3,2.7,4.0,4.1,5.6,5.8,5.8,4.0,2.2,1.1,2.4,2.1,1.5,4.1,4.2,4.9,3.1,5.8,13
,CHULA VISTA,3.1,2.2,2.8,1.8,1.1,1.4,2.3,1.5,2.7,2.3,3.2,3.9,6.7,8.1,6.1,4.8,3.4,1.1,1.5,.5,1.5,1.1,2.7,2.6,2.9,8.1,13
,DOWNTOWN SES,2.7,2.6,3.5,3.7,1.4,3.5,4.1,4.1,3.5,1.7,4.3,5.3,6.5,8.2,7.1,5.7,4.3,1.3,1.0,1.3,1.6,2.8,3.2,1.2,3.5,8.2,13
,EL CAJON LES,1.2,1.3,1.6,.7,1.3,1.1,.9,.8,.6,2.0,2.8,3.5,5.3,6.9,5.8,5.9,4.4,1.1,1.9,1.1,.7,.9,1.0,1.3,2.3,6.9,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4.7,4.8,5.1,4.1,4.5,4.6,6.1,3.4,4.4,3.5,3.8,4.8,8.8,9.9,M,9.0,5.4,.6,1.8,2.3,2.9,3.9,4.2,3.5,4.6,9.9,13
,OTAY MESA DVN,1.0,2.2,3.6,1.9,3.3,2.3,3.8,2.6,2.1,5.8,6.4,10.1,7.6,6.6,9.3,6.0,2.5,1.2,1.5,1.3,1.5,.8,1.3,2.7,3.6,10.1,11
,PENDLETON,5.8,7.6,8.2,9.7,10.0,7.1,9.5,8.6,9.7,9.6,3.6,5.8,7.2,4.7,5.2,5.6,4.3,4.3,1.7,2.9,3.9,4.1,4.9,5.0,6.2,10.0,04
16 AMBTEMP °F,ALPINE,48.1,45.8,46.9,46.7,44.9,46.6,45.9,47.9,54.2,59.2,61.7,63.6,64.8,64.8,63.1,58.7,54.6,51.5,49.9,48.4,48.1,47.8,48.5,48.5,52.5,64.8,12
,CARMEL MT RCH,52.3,50.9,50.3,49.3,49.3,48.9,49.2,51.6,54.3,59.5,62.5,64.7,66.2,64.9,63.3,61.3,59.8,58.0,55.9,54.5,53.3,51.9,51.6,50.6,55.6,66.2,12
,CHULA VISTA,55.3,54.3,53.1,51.6,51.0,49.7,49.9,52.3,58.4,63.0,65.2,67.0,66.6,66.0,65.5,64.7,62.6,60.3,57.8,55.4,54.4,53.7,53.6,53.4,57.7,67.0,11
,DOWNTOWN SES,56.2,55.2,54.2,53.7,51.5,51.8,52.0,54.4,58.6,62.9,64.1,64.8,65.8,65.6,65.2,64.7,62.2,60.7,59.5,58.1,56.2,55.7,55.7,54.8,58.5,65.8,12
,EL CAJON LES,50.2,48.8,47.4,46.3,45.4,44.3,44.0,46.9,54.4,60.5,64.3,67.6,68.6,68.6,67.1,65.2,61.5,57.8,54.0,52.5,50.4,49.2,49.1,48.3,54.7,68.6,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,53.4,52.5,52.0,50.8,50.8,49.3,49.8,52.9,57.5,61.5,64.4,65.7,66.2,65.6,M,62.3,60.3,57.5,53.7,53.5,52.8,51.3,52.0,51.4,56.0,66.2,12
,OTAY MESA DVN,54.0,52.8,52.8,52.2,51.1,50.7,51.4,53.2,56.0,61.7,66.0,67.4,68.0,67.9,65.4,63.0,60.2,57.9,56.5,56.3,54.5,54.8,52.9,50.7,57.4,68.0,12
,PENDLETON,54.6,53.5,52.9,56.3,56.1,51.9,51.8,54.8,58.2,62.9,65.8,67.4,65.8,65.6,64.7,64.3,62.9,61.2,59.9,58.4,56.6,54.7,52.5,51.7,58.5,67.4,11
17 RELHUM %,ALPINE,79,83,79,79,77,77,80,67,39,30,29,26,21,20,21,36,44,48,54,53,42,36,40,43,50,83,01
,EL CAJON LES,90,89,90,92,90,91,91,86,64,48,39,27,25,24,28,31,35,44,55,60,65,66,61,65,61,92,03
,KEARNY MESA,90,92,92,91,86,89,88,85,70,55,47,41,43,41,M,41,49,55,62,65,68,72,64,63,67,92,01
18 PRES mmHg,EL CAJON LES,745,745,745,745,746,746,747,747,747,747,747,746,745,745,745,745,745,745,745,745,746,745,745,745,746,747,06
,KEARNY MESA,743,743,743,743,743,744,745,745,745,745,745,744,743,743,M,743,743,743,743,743,743,743,742,742,743,745,06
19 SOLAR W/M2,EL CAJON LES,-1,-1,0,0,0,0,10,92,328,484,592,633,592,493,288,133,23,-3,-2,-1,-1,0,1,0,153,633,11
,KEARNY MESA,0,0,0,0,0,0,16,146,330,483,588,618,577,497,M,141,30,0,0,0,1,0,1,0,149,618,11
25 NOY,EL CAJON LES,10.51,10.17,9.29,11.56,10.93,C,C,43.59,34.84,17.99,15.30,6.68,6.36,8.17,8.57,9.49,10.88,23.46,28.29,31.47,41.87,31.02,C,C,18.52,43.59,07
26 NOY-NO,EL CAJON LES,10.23,9.57,8.69,10.44,10.17,C,C,17.19,13.92,11.74,10.98,5.38,5.26,6.84,7.58,8.64,9.59,22.23,26.91,28.68,33.57,27.00,C,C,14.23,33.57,20
27 NO Trace,EL CAJON LES,.27,.59,.60,1.11,.75,C,C,26.39,20.92,6.25,4.32,1.30,1.09,1.33,.99,.84,1.29,1.22,1.37,2.79,8.30,4.02,C,C,4.28,26.39,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.1,.1,.0,.0,.0,C,C,M,.0,.0,.1,.0,.0,.1,.0,.0,.0,.0,.1,07
29 CO Tr PPB,EL CAJON LES,303.5,257.6,C,C,C,290.9,498.8,602.1,452.7,351.1,C,C,C,C,M,222.5,249.9,391.8,478.2,507.2,662.2,583.0,434.0,548.1,427.1,662.2,20
BCarbon ng/m3,DOWNTOWN SES,1699.7,1334.4,689.7,527.4,653.9,669.8,847.9,830.0,926.9,638.9,853.5,766.0,490.0,701.8,569.6,395.3,481.8,559.5,852.7,1112.2,1633.9,2670.2,1521.5,1512.4,955.8,2670.2,21
