Current Date:,2/5/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
2/4/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.051,.047,.046,.047,.047,.047,.048,.05,.053,.056,.058,.059,.061,.062,.062,.06,.057,.055,.054,.053,.053,.051,.05,.05,0.053,0.062,13
,CHULA VISTA,.018,.019,.021,.024,.027,.031,.037,.045,.052,.059,.062,.064,.064,.061,.059,.053,.045,.037,.031,.025,.02,.018,.013,.01,0.037,0.064,11
,EL CAJON LES,,,.01,.013,.017,.025,.033,.041,.049,.056,.061,.063,.06,.056,.049,.042,.035,.027,.019,.015,.013,,,,0.036,0.063,11
,KEARNY MESA,.034,.033,.034,.037,.04,.043,.048,.055,.062,.068,.071,.071,.069,.066,.061,.055,.05,.044,.042,.039,.038,.036,.031,.027,0.048,0.071,10
,OTAY MESA DVN,.038,.037,.038,.039,.04,.042,.045,.05,.055,.06,.063,.066,.068,.068,.065,.062,.056,.052,.048,.045,.041,.037,.034,.032,0.049,0.068,12
,PENDLETON,.029,.029,.03,.032,.035,.039,.043,.048,.053,.057,.06,.062,.061,.057,.052,.048,.043,.038,.033,.03,.026,.026,.024,.022,0.04,0.062,11
