Current Date:,2/6/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,3.1,.4,2.8,2.4,3.4,3.0,3.1,7.1,5.0,1.9,-.2,3.8,5.8,23.8,18.0,15.9,14.1,13.7,17.8,18.6,8.2,8.7,10.5,10.4,8.3,23.8,13
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,19.3,14.4,13.8,13.5,12.8,11.7,11.4,16.9,16.2,10.7,12.4,M,M,23.8,18.7,14.9,10.5,19.5,16.2,16.5,19.2,18.5,21.2,23.5,16.1,23.8,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,35.5,24.0,27.3,22.0,27.8,16.4,12.2,21.9,18.4,21.6,12.6,17.0,25.7,14.5,16.0,10.3,11.0,13.2,12.8,15.8,20.9,8.7,14.8,23.5,18.4,35.5,00
,PENDLETON,19.5,18.8,23.2,28.9,21.5,18.1,13.0,14.4,8.9,15.0,20.2,12.1,14.2,13.2,10.5,19.0,8.0,11.9,11.3,7.0,12.4,15.6,18.6,10.8,15.2,28.9,03
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,97,297,63,349,333,63,92,54,126,190,256,303,288,260,287,313,308,257,65,16,97,64,101,95,182,349,03
,CHULA VISTA,124,38,121,36,107,68,111,44,352,283,271,261,265,209,239,256,226,146,347,289,225,248,188,138,191,352,08
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,227,108,254,251,106,185,256,272,214,48,305,292,246,194,234,268,234,179,122,162,127,140,167,100,195,305,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,143,77,337,16,14,127,45,112,150,159,168,291,269,214,217,249,249,178,308,318,330,224,146,146,187,337,02
,OTAY MESA DVN,355,346,106,37,105,83,85,115,121,131,157,277,301,289,246,281,295,331,354,5,309,1,75,60,186,355,00
,PENDLETON,100,69,70,66,63,61,83,95,93,187,256,262,246,225,227,209,199,244,270,307,1,128,117,149,155,307,19
13 SIGTHETA °,ALPINE,36,32,28,26,53,25,15,20,28,25,29,24,25,30,32,21,28,47,28,20,15,52,23,17,28,53,04
,CHULA VISTA,27,23,33,28,19,38,18,44,30,28,18,19,26,26,40,21,27,30,25,20,18,38,25,36,27,44,07
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,58,42,33,44,23,56,60,45,71,44,43,29,21,22,30,37,24,30,42,53,40,37,29,42,40,71,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,64,13,10,12,11,45,18,17,11,14,25,20,25,26,23,29,17,12,43,7,19,35,15,14,22,64,00
,OTAY MESA DVN,51,11,17,28,26,35,26,23,42,31,34,28,18,43,35,16,15,30,24,10,36,35,16,32,28,51,00
,PENDLETON,19,19,14,10,12,12,31,37,32,29,17,16,18,20,25,33,20,18,19,19,27,27,18,23,21,37,07
14 VWSP MPH,ALPINE,2.5,1.6,1.7,.9,.5,1.5,1.9,1.4,2.0,2.0,3.4,4.6,5.5,4.5,3.7,4.2,2.4,.2,.8,1.1,2.2,.3,1.6,2.0,2.2,5.5,12
,CHULA VISTA,.6,1.6,.9,1.1,1.8,.4,2.0,.5,1.4,2.1,3.8,7.2,5.5,4.3,2.2,4.3,2.4,.5,.4,1.8,1.8,1.3,2.3,1.2,2.1,7.2,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.5,1.8,.9,.7,1.4,.5,.5,.6,.2,.4,1.2,4.2,7.1,4.4,3.1,2.7,2.8,1.6,.8,.3,.6,1.6,2.5,1.2,1.7,7.1,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.5,1.8,4.0,3.3,5.6,2.1,1.8,2.2,4.3,4.7,3.2,8.5,5.5,4.2,3.9,3.0,4.0,2.8,1.6,6.1,4.5,1.2,4.7,4.6,3.7,8.5,11
,OTAY MESA DVN,1.6,4.4,3.3,1.8,3.0,2.2,2.5,3.8,2.0,2.3,3.6,7.4,8.7,3.8,2.9,5.1,4.4,2.2,1.9,4.6,2.9,1.3,1.7,1.7,3.3,8.7,12
,PENDLETON,3.1,2.2,3.5,4.9,4.5,5.8,3.4,3.0,2.2,3.4,3.8,4.0,3.9,4.3,3.6,2.2,2.8,2.3,2.3,2.9,2.0,1.4,2.8,3.2,3.2,5.8,05
15 SWSP MPH,ALPINE,2.7,1.8,1.8,1.1,1.3,1.9,2.0,2.0,2.2,2.9,3.9,5.1,6.1,5.4,4.5,4.4,2.7,1.1,1.0,1.4,2.4,.4,1.7,2.1,2.6,6.1,12
,CHULA VISTA,1.1,1.7,1.1,1.4,2.0,.6,2.1,1.6,1.7,2.4,4.0,7.6,5.9,4.7,2.9,4.6,2.7,1.0,.7,2.0,2.1,1.8,2.5,1.7,2.5,7.6,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.1,2.2,1.1,1.2,2.4,1.1,.9,1.0,.7,.7,1.5,5.0,7.8,4.8,3.6,3.2,3.1,2.1,1.3,.8,1.1,1.9,2.8,1.7,2.2,7.8,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.4,2.1,4.1,3.5,5.9,3.0,2.7,2.4,4.4,4.8,3.6,9.2,6.1,4.7,4.5,3.3,4.4,3.2,2.8,6.2,4.7,1.9,4.9,4.8,4.1,9.2,11
,OTAY MESA DVN,2.2,4.6,3.5,3.6,3.4,2.7,3.1,4.2,2.5,2.9,4.2,9.2,9.1,4.2,3.5,5.4,4.8,2.7,2.0,4.8,3.2,1.8,1.9,2.4,3.8,9.2,11
,PENDLETON,3.4,2.4,3.6,5.1,4.6,6.0,3.9,3.7,2.7,4.1,4.1,4.2,4.2,4.5,4.0,2.7,3.0,2.4,2.5,3.2,2.5,2.0,2.9,3.6,3.6,6.0,05
16 AMBTEMP °F,ALPINE,65.7,66.0,65.8,65.8,65.4,63.1,63.5,63.9,67.3,72.7,73.9,74.1,74.7,72.8,72.9,71.8,70.5,67.1,65.1,63.3,62.3,63.7,62.3,62.5,67.3,74.7,12
,CARMEL MT RCH,57.1,55.0,55.5,54.2,54.0,53.3,55.7,56.7,62.4,67.6,71.0,70.1,68.1,71.5,72.0,71.8,69.6,66.2,63.0,58.7,55.5,53.1,52.7,52.7,61.1,72.0,14
,CHULA VISTA,52.1,53.1,50.7,49.3,49.1,48.4,48.4,52.6,60.7,67.5,68.5,63.6,62.2,65.5,68.9,67.3,63.4,61.0,58.5,56.9,56.8,58.0,58.2,57.3,58.3,68.9,14
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,53.1,51.7,50.4,49.6,48.2,47.8,47.0,49.6,56.3,64.3,73.0,78.5,74.9,73.0,74.9,76.0,74.8,69.0,64.3,61.6,59.1,57.1,55.3,55.1,61.0,78.5,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,56.3,55.7,51.8,52.7,53.0,51.0,53.7,55.3,60.8,66.8,70.6,69.4,65.2,68.4,69.5,70.5,68.8,65.6,62.2,56.5,56.2,55.9,55.8,55.9,60.3,70.6,10
,OTAY MESA DVN,59.0,56.4,56.4,56.3,55.7,56.6,56.2,57.5,63.6,71.0,77.3,74.5,64.6,66.3,72.4,72.7,68.4,62.8,61.5,61.8,56.0,54.3,50.6,49.2,61.7,77.3,10
,PENDLETON,53.4,54.2,54.7,51.7,51.7,52.1,50.3,52.5,58.9,61.7,57.8,58.4,60.2,59.1,59.3,59.8,58.9,58.0,58.2,58.1,57.6,56.6,56.9,56.9,56.5,61.7,09
17 RELHUM %,ALPINE,21,20,20,21,21,24,24,26,29,22,20,22,21,35,36,32,32,39,43,42,32,30,31,33,28,43,18
,EL CAJON LES,63,64,66,69,71,72,74,68,54,37,27,22,38,42,37,34,36,54,64,70,76,83,95,95,59,95,22
,KEARNY MESA,59,61,68,67,63,69,58,53,45,33,29,45,63,50,47,45,55,65,72,90,98,99,99,99,64,99,21
18 PRES mmHg,KEARNY MESA,748,748,748,748,747,748,748,748,748,748,748,748,748,747,746,746,746,746,746,747,747,748,748,748,747,748,00
19 SOLAR W/M2,KEARNY MESA,0,0,1,1,1,0,7,134,347,538,680,737,737,673,541,360,152,11,1,1,1,1,1,1,205,737,11
28 SO2 Tr PPB,EL CAJON LES,.1,.1,C,C,C,.1,.1,.3,.4,.2,.2,.2,.4,.3,.2,.2,.2,.2,.1,.1,.1,.0,.0,.0,.1,.4,08
29 CO Tr PPB,EL CAJON LES,M,C,C,C,C,C,M,M,M,M,C,C,M,439.4,393.2,408.0,395.8,451.6,548.3,690.8,625.6,633.4,469.1,361.3,492.4,690.8,19
