Current Date:,2/21/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
2/20/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.036,.035,.036,.038,.039,.041,.042,.043,.045,.047,.047,.046,.046,.045,.044,.043,.043,.043,.043,.042,.042,.043,.043,.041,0.042,0.047,09
,CHULA VISTA,.015,.016,.019,.021,.023,.024,.025,.032,.038,.041,.042,.042,.039,.035,.031,.028,.026,.024,.023,.02,.021,.023,.026,.025,0.027,0.042,10
,EL CAJON LES,,,.023,.026,.028,.031,.034,.037,.04,.043,.045,.045,.042,.04,.038,.036,.034,.032,.028,.026,.026,,,,0.034,0.045,10
,KEARNY MESA,.019,.021,.023,.025,.028,.031,.034,.038,.042,.043,.044,.044,.041,.039,.037,.035,.033,.031,.029,.028,.03,.029,.027,.025,0.032,0.044,10
,OTAY MESA DVN,.029,.026,.028,.03,.031,.031,.034,.038,.042,.046,.046,.046,.046,.045,.045,.044,.043,.041,.038,.038,.037,.034,.029,.023,0.037,0.046,09
,PENDLETON,.023,.022,.023,.022,.023,.027,.03,.035,.039,.043,.045,.045,.041,.038,.036,.033,.031,.028,.026,.024,.025,.025,.025,.025,0.03,0.045,10
