Current Date:,2/26/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
2/25/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.050,.051,C,C,.049,.044,.045,.044,.045,.047,.049,.049,.050,.051,.052,.051,.052,.051,.048,.045,.047,.048,.048,.049,.048,.052,14
,CHULA VISTA,.032,.034,C,C,.030,.028,.027,.025,.033,.038,.044,.042,.045,.048,.050,.046,.045,.045,.043,.036,.014,.012,.015,.015,.033,.050,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.030,.036,C,C,C,.008,.005,.015,.023,.035,.047,.048,.052,.053,.052,.055,.055,.052,.046,.028,.019,.013,.009,.007,.032,.055,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.038,.038,C,C,.036,.034,.032,.036,.047,.048,.049,.051,.054,.055,.056,.056,.056,.053,.050,.042,.028,.032,.028,.031,.043,.056,14
,OTAY MESA DVN,.041,.038,C,C,.036,.031,.020,.033,.042,.047,.047,.048,.049,.050,.050,.053,.052,.051,.045,.024,.009,.010,.030,.035,.038,.053,15
,PENDLETON,.036,.036,C,C,.034,.034,.032,.032,.035,.039,.049,.053,.057,.058,.058,.060,.060,.060,.043,.019,.019,.028,.025,.027,.040,.060,15
02 NOX PPM,ALPINE,.001,.001,C,C,.002,.001,.001,.003,.003,.001,.000,.000,.000,.000,.000,.001,.001,.003,.005,.005,.002,.002,.001,.001,.002,.005,18
,CARMEL MT RCH,.034,.020,.017,.015,.021,.021,.029,.044,.033,.021,.014,.015,.013,.015,.015,.014,.015,.018,.030,.031,.042,.022,.016,.026,.023,.044,07
,CHULA VISTA,.010,.007,C,C,.008,.008,.010,.016,.008,.009,.007,.012,.011,.008,.008,.012,.012,.009,.011,.013,.040,.033,.029,.025,.014,.040,20
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.006,.001,C,C,C,.021,.027,.018,.016,.010,.004,.002,.001,.000,.000,.002,.004,.004,.008,.021,.025,.026,.023,.024,.012,.027,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.005,.003,C,C,.003,.004,.006,.006,.003,.003,.003,.003,.002,.002,.002,.002,.002,.004,.005,.009,.021,.013,.016,.010,.006,.021,20
,OTAY MESA DVN,.004,.005,C,C,.006,.007,.023,.010,.004,.002,.002,.001,.000,.000,.000,.003,.005,.004,.005,.022,.037,.038,.014,.009,.009,.038,21
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
03 NO2 PPM,ALPINE,.001,.001,C,C,.002,.001,.001,.002,.002,.001,.000,.000,.000,.000,.000,.000,.001,.003,.004,.004,.002,.002,.001,.001,.001,.004,18
,CARMEL MT RCH,.029,.017,.015,.014,.017,.019,.023,.025,.020,.014,.009,.009,.008,.010,.009,.009,.010,.012,.023,.027,.038,.021,.016,.020,.017,.038,20
,CHULA VISTA,.009,.007,C,C,.008,.008,.009,.012,.006,.006,.005,.009,.008,.006,.006,.010,.010,.008,.009,.012,.032,.031,.028,.024,.012,.032,20
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.005,.001,C,C,C,.018,.020,.012,.010,.006,.002,.001,.000,.000,-.001,.001,.003,.004,.008,.020,.024,.024,.022,.022,.010,.024,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.005,.003,C,C,.003,.004,.006,.006,.002,.003,.002,.002,.001,.002,.002,.002,.002,.004,.005,.009,.021,.013,.016,.010,.006,.021,20
,OTAY MESA DVN,.004,.005,C,C,.006,.007,.020,.008,.003,.002,.002,.001,.000,.000,.000,.002,.004,.004,.005,.022,.037,.037,.014,.009,.009,.037,20
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,08
,CARMEL MT RCH,.005,.003,.002,.001,.003,.003,.007,.020,.013,.007,.005,.006,.005,.006,.006,.005,.005,.005,.007,.005,.004,.001,.000,.006,.005,.020,07
,CHULA VISTA,.000,.001,C,C,.001,.000,.001,.004,.002,.003,.002,.003,.003,.002,.002,.002,.002,.001,.002,.001,.008,.001,.001,.001,.002,.008,20
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.002,.007,.006,.006,.004,.001,.001,.001,.000,.000,.001,.001,.000,.000,.001,.001,.002,.002,.003,.002,.007,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,OTAY MESA DVN,.000,.000,C,C,.001,.000,.003,.002,.001,.001,.001,.000,.000,.000,.000,.001,.001,.000,.000,.000,.001,.001,.000,.000,.001,.003,06
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
06 CO PPM,CARMEL MT RCH,1.0,.7,.6,.5,.5,.5,.8,1.3,1.0,.7,.5,.6,.6,.6,.7,.6,.7,.7,.9,.9,1.1,.7,.6,.5,.7,1.3,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,24,23,23,23,23,23,23,22,22,23,23,24,25,25,26,25,26,26,27,27,27,27,26,26,24,27,18
,CARMEL MT RCH,24,24,24,24,24,23,24,23,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,24,25,13
,CHULA VISTA,24,24,25,25,25,25,24,25,25,25,24,24,24,24,24,24,24,25,24,25,25,25,25,25,25,25,02
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
