Current Date:,2/4/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
2/3/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.053,.053,C,C,.050,.049,.046,.044,.039,.045,.056,.054,.061,.063,.066,.067,.067,.062,.053,.054,.060,.060,.060,.061,.055,.067,15
,CHULA VISTA,.013,.024,.028,.028,.022,.022,.011,.015,.020,.029,.034,.033,.055,.066,.064,.064,.065,.065,.044,.024,.015,.012,.017,.018,.032,.066,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.003,.003,C,C,C,.002,.002,.004,.011,.019,.030,.052,.056,.061,.062,.063,.060,.062,.043,.034,.024,.017,.011,.006,.029,.063,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.034,.035,C,C,.031,.031,.017,.024,.034,.033,.049,.057,.059,.064,.076,.081,.089,.084,.062,.047,.048,.061,.051,.047,.050,.089,16
,OTAY MESA DVN,.037,.035,C,C,.036,.031,.034,.031,.021,.026,.040,.052,.051,.064,.065,.064,.065,.062,.057,.049,.045,.043,.045,.044,.045,.065,14
,PENDLETON,.026,.029,C,C,.030,.027,.028,.022,.027,.036,.038,.040,.044,.055,.058,.056,.046,.039,.031,.031,.018,.019,.024,.027,.034,.058,14
02 NOX PPM,ALPINE,.001,.001,C,C,.000,.001,.003,.006,.009,.012,.005,.006,.004,.004,.004,.003,.004,.007,.009,.009,.005,.004,.003,.003,.005,.012,09
,CARMEL MT RCH,.044,.032,C,C,C,.050,.053,.073,.074,.050,.030,.023,.021,.025,.021,.020,.021,.028,.030,.029,.039,.025,.030,.036,.036,.074,08
,CHULA VISTA,.025,.013,.010,.009,.011,.014,.023,.028,.027,.019,.021,.033,.016,.009,.009,.009,.013,.014,.021,.031,.040,.038,.031,.028,.021,.040,20
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.055,.054,C,C,C,.044,.061,.063,.054,.042,.028,.010,.008,.009,.003,.004,.006,.013,.025,.028,.032,.034,.035,.041,.031,.063,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.010,.008,C,C,.009,.010,.024,.019,.011,.019,.008,.006,.006,.003,.003,.003,.007,.012,.018,.024,.023,.016,.019,.018,.013,.024,06
,OTAY MESA DVN,.009,.008,C,C,.006,.009,.006,.012,.031,.038,.024,.010,.015,.010,.007,.007,.008,.010,.009,.012,.014,.013,.008,.007,.012,.038,09
,PENDLETON,.016,.012,C,C,.007,.007,.007,.013,.011,.007,.008,.009,.008,.004,.004,.008,.030,.029,.032,.022,.031,.029,.022,.016,.015,.032,18
03 NO2 PPM,ALPINE,.001,.001,C,C,.000,.001,.003,.005,.008,.009,.004,.005,.003,.004,.003,.003,.004,.007,.009,.008,.005,.004,.003,.003,.004,.009,09
,CARMEL MT RCH,.036,.029,C,C,C,.033,.035,.036,.033,.029,.020,.016,.014,.017,.015,.015,.018,.025,.028,.028,.038,.024,.029,.033,.026,.038,20
,CHULA VISTA,.024,.013,.010,.009,.011,.014,.021,.021,.019,.014,.015,.024,.013,.008,.007,.008,.012,.013,.021,.031,.040,.038,.030,.027,.018,.040,20
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.032,.029,C,C,C,.024,.024,.023,.026,.024,.018,.007,.007,.008,.002,.003,.006,.012,.025,.027,.031,.033,.033,.035,.020,.035,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.007,C,C,.009,.010,.022,.017,.008,.014,.006,.005,.005,.003,.003,.003,.006,.012,.018,.024,.023,.016,.019,.018,.012,.024,19
,OTAY MESA DVN,.009,.007,C,C,.005,.009,.006,.010,.021,.026,.018,.008,.012,.009,.006,.006,.008,.010,.009,.012,.013,.013,.007,.007,.011,.026,09
,PENDLETON,.016,.012,C,C,.007,.007,.007,.011,.008,.005,.006,.007,.006,.003,.004,.007,.028,.029,.032,.022,.030,.029,.022,.016,.014,.032,18
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.000,.001,.002,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,08
,CARMEL MT RCH,.008,.003,C,C,C,.017,.018,.037,.041,.021,.010,.008,.007,.008,.006,.004,.003,.003,.002,.001,.001,.000,.001,.002,.010,.041,08
,CHULA VISTA,.001,.000,.000,.000,.000,.000,.002,.006,.008,.005,.006,.009,.003,.001,.001,.001,.001,.000,.000,.000,.001,.001,.001,.000,.002,.009,11
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.024,.025,C,C,C,.020,.037,.040,.028,.018,.010,.002,.002,.002,.001,.001,.001,.000,.000,.001,.001,.002,.002,.006,.011,.040,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.002,.002,.002,.005,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,09
,OTAY MESA DVN,.000,.000,C,C,.000,.000,.000,.002,.010,.012,.006,.002,.003,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.002,.012,09
,PENDLETON,.000,.000,C,C,.000,.000,.000,.002,.003,.002,.002,.002,.002,.000,.000,.001,.002,.000,.000,.000,.001,.000,.000,.000,.001,.003,08
06 CO PPM,CARMEL MT RCH,1.3,.8,C,C,C,.9,.9,1.5,1.3,1.0,.9,.8,.9,.9,.8,.9,.9,1.1,1.2,1.0,1.2,.9,1.2,1.3,1.0,1.5,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,27,26,26,26,26,27,26,25,25,24,24,24,24,24,24,24,24,25,25,26,26,26,26,25,27,01
,CARMEL MT RCH,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,00
,CHULA VISTA,24,23,24,23,24,24,23,25,24,25,24,24,24,24,24,24,24,24,24,24,24,24,23,23,24,25,07
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,25,26,26,26,26,26,26,26,26,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,26,26,25,25,25,25,25,25,25,25,24,24,24,24,25,25,25,25,26,26,26,26,25,26,00
,OTAY MESA DVN,25,25,24,25,24,24,24,25,25,25,25,24,24,23,23,23,22,22,23,24,24,24,25,24,24,25,00
,PENDLETON,26,25,25,25,25,24,24,24,24,25,25,25,24,25,25,25,26,26,27,27,27,27,27,26,25,27,18
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,4.9,2.1,.6,7.0,2.9,-.2,5.7,7.5,4.7,7.0,12.9,9.4,3.3,-.4,3.1,5.2,5.5,7.0,8.6,8.3,11.7,10.7,7.4,6.4,5.8,12.9,10
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
