Current Date:,2/5/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
2/4/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.061,C,C,.052,.047,.050,.054,.046,.033,.046,.050,.050,.054,.058,.066,.070,.061,.060,.060,.059,.062,.060,.052,.045,.054,.070,15
,CHULA VISTA,.018,.019,.027,.024,.019,.018,.012,.013,.020,.041,.045,.053,.053,.065,.071,.072,.074,.069,.062,.049,.032,.043,.025,.012,.039,.074,16
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.006,C,C,C,.005,.003,.003,.006,.019,.026,.033,.048,.062,.067,.073,.071,.070,.068,.048,.028,.025,.016,.011,.014,.033,.073,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.041,C,C,.042,.040,.034,.026,.023,.036,.042,.057,.063,.067,.077,.078,.081,.082,.064,.059,.050,.044,.033,.033,.038,.050,.082,16
,OTAY MESA DVN,.037,C,C,.039,.039,.041,.040,.034,.033,.044,.043,.048,.060,.065,.073,.075,.072,.071,.068,.066,.055,.047,.042,.031,.051,.075,15
,PENDLETON,.028,C,C,.034,.032,.028,.026,.028,.031,.036,.047,.058,.061,.063,.065,.066,.064,.062,.057,.053,.027,.029,.030,.026,.043,.066,15
02 NOX PPM,ALPINE,.002,C,C,.002,.001,.001,.001,.003,.008,.004,.002,.001,.002,.002,.003,.003,.002,.005,.006,.006,.004,.002,.002,.003,.003,.008,08
,CARMEL MT RCH,.024,C,C,C,.027,.035,.031,.057,.025,.027,.019,.017,.017,.019,.017,.019,.020,.018,.019,.037,.034,.045,.044,.031,.028,.057,07
,CHULA VISTA,.025,.027,.011,.012,.013,.013,.018,.023,.024,.011,.011,.012,.017,.011,.008,.008,.008,.007,.007,.013,.024,.018,.022,.028,.015,.028,23
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
