Current Date:,2/6/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
2/5/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.05,.048,.047,.048,.049,.05,.052,.054,.057,.062,.063,.064,.065,.064,.064,.063,.062,.059,.059,.059,.057,.055,.052,.05,0.056,0.065,12
,CHULA VISTA,.009,.009,.008,.01,.015,.021,.027,.034,.039,.044,.047,.045,.041,.038,.035,.034,.032,.031,.029,.031,.032,.033,.033,.031,0.029,0.047,10
,EL CAJON LES,,,,.01,.015,.019,.027,.035,.043,.049,.052,.051,.047,.041,.034,.027,.021,.016,.013,.012,,,,,0.03,0.052,10
,KEARNY MESA,.021,,,,,,,,,,,,,.033,.033,.032,.028,.026,.026,.028,.029,.028,.028,.027,0.028,0.033,13
,OTAY MESA DVN,.031,.028,.028,.03,.032,.035,.039,.044,.049,.052,.054,.054,.055,.051,.047,.043,.038,.034,.032,.03,.024,.021,.018,.016,0.036,0.055,12
,PENDLETON,.02,.019,.02,.023,.027,.031,.035,.04,.045,.048,.051,.051,.051,.049,.047,.046,.045,.044,.044,.044,.041,.038,.033,.028,0.038,0.051,10
