,DOWNTOWN SES,.000,.000,C,C,.000,.001,.000,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,05
,EL CAJON LES,.000,.000,C,C,C,.000,.001,.001,.001,.000,.001,.000,.000,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,OTAY MESA DVN,.000,.000,C,C,.000,.001,.001,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.001,05
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.001,22
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.3,.3,.2,.3,.3,.2,.3,.3,.3,.4,.3,.3,.3,.2,.3,.2,.2,.2,.1,.3,.4,14
10 INTMP °C,ALPINE,27,27,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,00
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,00
,CHULA VISTA,24,24,24,24,24,24,23,23,22,23,22,23,25,26,26,26,26,26,26,27,26,27,26,25,25,27,19
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,25,25,25,25,25,24,25,25,25,25,26,26,26,26,26,26,26,00
,EL CAJON LES,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,25,08
,OTAY MESA DVN,26,26,26,27,27,26,26,26,26,27,26,26,26,26,26,26,26,26,26,27,26,27,27,27,26,27,03
,PENDLETON,26,26,26,27,26,27,26,26,26,25,24,24,24,23,24,25,25,25,26,26,26,26,26,26,25,27,03
11 PM2.5 µg/M3,ALPINE,2.3,3.7,1.7,1.5,2.0,-.4,2.2,2.4,3.0,3.9,.2,-3.5,-2.5,-1.2,.3,2.5,3.3,1.5,2.5,6.0,4.9,2.4,2.7,1.7,1.7,6.0,19
,DOWNTOWN SES,1.4,2.4,4.5,1.7,-.5,4.6,5.2,4.2,3.9,2.1,.6,1.6,1.8,1.2,3.0,3.1,3.4,2.5,1.6,1.3,2.3,2.3,2.1,4.3,2.5,5.2,06
,EL CAJON LES,6.4,3.4,2.3,1.6,1.5,.2,2.8,1.8,2.0,9.1,4.4,-.4,.7,1.5,.8,.2,3.1,3.9,2.3,3.0,1.5,2.9,1.9,.7,2.4,9.1,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,1.5,3.3,2.5,.3,2.8,2.6,.6,1.2,2.6,.7,.5,3.6,2.4,.7,1.9,.3,-.4,.1,1.0,.3,-.9,.3,1.1,1.4,1.2,3.6,11
,PENDLETON,1.1,.8,-.5,2.1,2.4,.1,2.3,2.7,2.2,2.5,2.7,1.4,1.7,1.1,.6,3.6,3.3,.1,-3.8,-2.4,-.7,1.5,7.8,6.9,1.6,7.8,22
12 VWDR °,ALPINE,292,304,274,267,256,284,282,298,274,294,290,273,282,277,289,278,279,280,276,287,237,192,253,267,0,304,01
,CHULA VISTA,333,2,18,14,31,70,347,62,4,309,288,257,262,269,274,280,282,277,279,148,227,146,299,315,0,347,06
,DOWNTOWN SES,328,340,333,314,344,335,297,330,315,320,259,272,273,275,278,276,279,271,276,272,266,274,286,309,0,344,04
,EL CAJON LES,355,92,203,130,306,121,152,68,346,312,19,316,323,284,272,257,271,269,253,246,191,168,233,248,0,355,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,295,300,275,299,314,340,341,328,275,318,287,286,278,278,273,272,274,267,258,247,262,267,273,273,0,341,06
,OTAY MESA DVN,330,0,31,16,351,15,27,323,14,333,342,311,293,282,289,294,293,296,294,324,63,349,345,13,0,351,04
,PENDLETON,297,300,294,300,15,2,1,32,318,276,250,253,247,253,255,264,270,268,267,260,270,289,298,296,0,318,08
13 SIGTHETA °,ALPINE,22,23,18,17,22,36,23,23,33,34,36,37,31,28,24,24,26,22,22,22,29,22,27,26,26,37,11
,CHULA VISTA,19,40,33,19,24,19,26,23,38,28,27,20,21,19,22,20,20,21,24,37,40,40,29,34,27,40,01
,DOWNTOWN SES,22,18,24,25,20,20,26,26,25,31,32,30,27,23,25,23,23,22,19,26,25,19,44,27,25,44,22
,EL CAJON LES,14,25,21,38,39,41,27,43,51,39,45,43,33,33,23,20,21,19,19,19,21,21,31,21,29,51,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,10,15,13,14,13,22,47,45,40,43,20,23,23,16,13,12,13,10,10,8,9,10,10,13,19,47,06
,OTAY MESA DVN,15,12,14,19,15,13,20,13,31,26,23,29,20,14,13,14,13,12,12,16,27,34,20,21,19,34,21
,PENDLETON,18,17,19,21,20,47,39,18,39,25,18,14,14,13,11,12,14,14,14,12,13,19,17,17,19,47,05
14 VWSP MPH,ALPINE,2.6,2.4,2.4,1.1,.3,1.8,.8,2.4,2.5,3.7,3.6,4.2,5.2,4.8,6.0,6.6,6.1,5.3,4.5,5.2,1.8,3.0,3.5,4.3,.0,6.6,15
,CHULA VISTA,3.1,1.3,.6,1.0,1.0,.9,1.1,1.4,1.4,3.8,6.1,8.0,9.4,9.8,9.2,8.6,8.5,6.1,7.2,1.1,.7,.7,3.5,2.9,.0,9.8,13
,DOWNTOWN SES,2.9,2.4,2.0,2.7,2.4,2.1,1.7,3.3,4.9,4.2,5.7,6.8,6.8,7.9,7.2,7.3,7.0,5.3,6.6,2.6,3.1,5.7,2.2,4.1,.0,7.9,13
,EL CAJON LES,2.1,.9,1.5,.7,.5,.5,1.6,.5,1.7,3.1,2.1,1.7,4.2,6.4,8.4,8.3,7.4,6.9,6.1,4.5,3.0,3.6,2.5,3.4,.0,8.4,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,4.8,3.5,2.4,2.0,1.3,1.0,.7,1.1,2.1,3.0,6.5,7.7,8.2,9.2,10.6,11.4,10.2,10.5,8.3,6.8,6.5,8.5,7.2,6.9,.0,11.4,15
,OTAY MESA DVN,3.4,3.2,3.0,2.6,3.4,2.6,2.3,4.1,1.9,4.9,5.8,5.8,7.9,11.6,11.2,8.9,9.6,8.8,6.7,4.3,.6,1.0,3.1,3.3,.0,11.6,13
,PENDLETON,5.4,5.3,4.3,2.4,2.0,.9,2.2,3.8,1.7,2.9,5.1,6.6,7.0,8.6,10.6,8.2,6.7,5.9,6.1,8.6,9.1,8.0,12.5,10.6,.0,12.5,22
15 SWSP MPH,ALPINE,2.8,2.7,2.5,1.2,.4,1.9,1.0,2.7,3.2,4.3,4.3,4.9,5.9,5.4,6.5,7.2,6.7,5.7,4.8,5.6,2.2,3.3,4.0,5.0,3.9,7.2,15
,CHULA VISTA,3.3,1.5,.7,1.1,1.2,.9,2.0,1.7,1.9,4.4,6.9,8.5,10.1,10.4,9.9,9.1,9.1,6.5,7.7,1.3,2.1,1.5,3.9,3.8,4.6,10.4,13
,DOWNTOWN SES,3.1,2.5,2.3,3.1,2.6,2.2,2.3,3.6,5.4,5.0,6.7,7.9,7.9,8.7,7.8,7.9,7.6,5.9,6.9,2.9,3.6,6.1,2.6,4.7,5.0,8.7,13
,EL CAJON LES,2.2,1.5,1.7,.9,.8,.9,2.0,1.7,2.2,3.9,3.5,4.0,5.1,7.2,9.0,8.8,7.9,7.2,6.5,4.8,3.3,3.9,3.1,3.8,4.0,9.0,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4.9,3.7,2.5,2.1,1.4,1.3,1.2,1.6,2.5,3.9,7.1,8.4,8.9,9.7,10.9,11.6,10.5,10.6,8.6,6.9,6.6,8.7,7.4,7.4,6.2,11.6,15
,OTAY MESA DVN,3.8,3.3,3.1,2.8,3.5,2.8,2.5,4.4,2.2,5.5,6.3,6.5,8.5,12.0,11.6,9.2,9.8,9.0,6.9,5.5,1.5,3.4,4.7,3.6,5.5,12.0,13
,PENDLETON,5.7,5.6,4.6,3.0,2.2,1.5,2.7,3.9,2.9,3.3,5.3,6.8,7.2,8.8,10.8,8.4,7.0,6.1,6.3,8.8,9.4,8.5,13.1,11.1,6.4,13.1,22
16 AMBTEMP °F,ALPINE,47.4,47.2,46.8,46.6,46.7,46.7,46.9,47.5,49.1,50.4,51.4,53.6,55.5,55.3,54.5,53.9,52.1,49.7,48.7,46.8,46.3,46.1,45.9,45.7,49.2,55.5,12
,CARMEL MT RCH,52.6,52.6,51.9,52.4,52.9,52.6,52.9,54.0,55.3,56.5,58.6,59.5,60.2,60.4,60.3,57.8,56.9,56.0,53.4,52.4,52.4,51.4,50.9,51.1,54.8,60.4,13
,CHULA VISTA,56.5,56.0,55.9,55.8,55.6,55.7,55.7,55.9,57.8,59.3,61.5,62.2,62.7,61.5,61.2,60.1,59.0,57.9,55.8,55.5,54.7,54.1,53.4,53.7,57.4,62.7,12
,DOWNTOWN SES,57.1,56.4,56.3,56.7,56.7,56.8,56.6,57.7,58.9,60.4,61.5,62.4,62.4,61.5,61.6,60.3,59.1,58.4,56.8,57.1,55.9,56.0,54.7,54.4,58.2,62.4,11
,EL CAJON LES,54.8,54.5,53.5,53.4,54.2,53.9,53.8,55.7,57.7,57.5,59.6,61.6,63.3,63.3,63.2,60.8,59.2,57.6,56.4,55.5,54.6,52.1,52.3,51.9,56.7,63.3,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,54.7,54.1,54.0,54.5,54.8,54.7,55.0,56.3,56.4,58.8,60.3,61.3,61.5,60.8,60.8,59.0,58.0,57.2,55.8,55.5,55.0,54.7,54.4,52.7,56.7,61.5,12
,OTAY MESA DVN,53.7,52.9,52.9,53.5,53.3,53.1,53.6,53.9,54.8,57.0,57.8,59.9,59.9,60.0,59.3,57.6,56.6,55.3,54.3,52.6,53.1,51.7,51.5,51.2,55.0,60.0,13
,PENDLETON,57.7,57.5,57.3,57.0,56.5,56.6,56.5,56.3,58.8,60.5,62.5,62.2,63.1,63.4,62.3,61.2,59.9,59.0,58.5,58.3,58.0,58.1,57.1,57.0,59.0,63.4,13
17 RELHUM %,ALPINE,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
,EL CAJON LES,78,80,81,79,76,78,81,71,63,64,58,50,45,46,48,55,60,67,69,67,73,93,93,91,69,93,21
,KEARNY MESA,77,78,78,78,73,73,77,71,73,63,54,55,56,58,59,65,71,75,73,71,79,82,83,86,71,86,23
18 PRES mmHg,EL CAJON LES,752,752,752,751,751,751,751,752,752,752,751,751,750,749,749,749,749,749,749,749,750,750,750,750,750,752,00
,KEARNY MESA,753,753,753,752,752,752,753,753,753,753,752,752,751,751,751,750,750,750,750,750,751,751,751,751,752,753,00
19 SOLAR W/M2,EL CAJON LES,2,1,0,2,2,6,49,162,273,204,543,639,425,406,547,300,164,37,3,1,1,1,2,2,157,639,11
,KEARNY MESA,0,0,1,0,0,4,45,172,184,405,666,900,766,594,537,302,142,56,2,0,0,0,0,0,199,900,11
25 NOY,EL CAJON LES,1.46,2.08,2.58,3.56,4.18,C,C,5.35,4.29,4.19,3.52,2.85,2.82,M,2.72,2.61,2.46,2.32,2.71,3.00,3.99,3.38,3.28,2.24,3.12,5.35,07
26 NOY-NO,EL CAJON LES,1.43,2.02,2.40,3.45,4.08,C,C,4.73,3.60,3.68,2.78,2.35,2.35,M,2.26,2.08,2.04,2.03,2.33,2.77,3.58,3.31,2.91,2.13,2.77,4.73,07
27 NO Trace,EL CAJON LES,.03,.06,.18,.10,.09,C,C,.61,.68,.51,.74,.49,.46,M,.45,.53,.41,.28,.38,.23,.41,.07,.37,.10,.34,.74,10
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,M,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,137.9,145.4,C,C,C,216.2,199.4,190.9,197.5,190.3,179.7,140.6,151.9,M,145.3,152.7,147.8,159.8,170.2,166.0,191.3,186.1,182.7,146.6,169.9,216.2,05
BCarbon ug/m3,DOWNTOWN SES,.13,.05,.06,.06,.15,.25,.13,.16,.10,.10,.09,.09,.08,.05,.09,.09,.05,.07,.11,.09,.10,.08,.06,.04,.10,.25,05
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.01,.04,.04,.00,.04,22
