,CARMEL MT RCH,.021,.013,C,C,C,.015,.018,.018,.020,.020,.019,.016,.014,.012,.013,.010,.009,.013,.012,.010,.009,.011,.010,.004,.014,.021,00
,CHULA VISTA,.013,.011,C,C,.020,.023,.019,.013,.006,.003,.004,.003,.003,.004,.003,.002,.001,.002,.001,.001,.001,.000,.000,.000,.006,.023,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.014,.010,C,C,C,.010,.015,.013,.010,.009,.007,.004,.003,.003,.003,.003,.003,.003,.003,.003,.003,.002,.001,.001,.006,.015,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.010,.013,C,C,.017,.028,.020,.014,.010,.005,.004,.004,.004,.005,.003,.004,.002,.002,.002,.002,.001,.002,.002,.002,.007,.028,05
,OTAY MESA DVN,.012,.011,C,C,.015,.020,.033,.015,.010,.007,.005,.004,.003,.003,.002,.002,.001,.002,.002,.002,.002,.002,.001,.001,.007,.033,06
,PENDLETON,.004,.004,C,C,.006,.007,.010,.008,.004,.007,.002,.001,.001,.001,.002,.003,.000,.001,.000,.001,.000,.000,.000,.001,.003,.010,06
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.002,.001,.001,.001,.001,.001,.001,.000,M,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.002,06
,CARMEL MT RCH,.003,.004,C,C,C,.004,.008,.015,.016,.015,.012,.011,.008,.009,.009,.007,.007,.008,.008,.006,.005,.005,.004,.000,.008,.016,08
,CHULA VISTA,.001,.001,C,C,.003,.008,.010,.004,.002,.001,.001,.001,.001,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.010,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.002,.006,.005,.004,.003,.002,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.006,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.004,.017,.016,.003,.003,.001,.001,.001,.001,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.002,.017,05
,OTAY MESA DVN,.000,.000,C,C,.000,.003,.027,.006,.003,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,.027,06
,PENDLETON,.000,.000,C,C,.000,.000,.001,.004,.002,.008,.001,.000,.000,.000,.003,.002,.000,.000,.000,.000,.000,.000,.000,.000,.001,.008,09
06 CO PPM,CARMEL MT RCH,.5,.3,C,C,C,.3,.4,.4,.4,.4,.4,.4,.4,.4,.4,.3,.3,.6,.5,.4,.3,.4,.3,.2,.4,.6,17
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,27,27,27,27,27,24,24,24,23,M,23,23,23,24,23,24,25,24,25,26,26,26,25,27,02
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,CHULA VISTA,26,26,26,26,25,25,25,26,26,26,26,25,26,26,26,26,26,25,25,26,26,25,26,26,26,26,00
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,26,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,25,26,22
,OTAY MESA DVN,27,27,27,27,28,28,27,28,27,27,27,27,26,26,26,26,26,26,27,27,27,27,27,27,27,28,04
,PENDLETON,25,25,25,25,25,25,25,25,24,24,24,24,23,24,24,24,24,24,24,24,24,25,24,25,24,25,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,1.0,1.0,1.3,4.7,5.6,2.9,.2,-.4,-1.2,2.1,7.8,5.1,9.0,7.4,5.9,6.0,4.8,3.6,4.5,4.4,6.3,4.7,4.8,3.7,3.9,9.0,12
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,9.7,7.1,8.9,7.8,6.7,6.0,6.5,6.9,10.8,9.8,8.5,6.9,6.0,6.3,7.6,6.9,8.3,5.0,1.2,.6,2.6,1.8,1.5,4.1,6.1,10.8,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,18.1,15.5,32.2,23.9,45.4,33.0,32.6,18.7,12.9,12.5,7.6,14.3,14.2,9.8,10.9,8.1,7.0,7.2,8.2,6.5,2.4,4.2,3.9,4.2,14.7,45.4,04
,PENDLETON,6.0,8.5,7.4,9.5,7.4,5.4,5.5,7.5,8.1,8.1,M,M,M,5.5,3.5,2.2,1.8,7.3,6.1,7.0,7.0,5.0,6.0,4.4,6.1,9.5,03
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,89,18,358,94,88,85,313,259,237,255,255,M,280,287,275,270,246,235,228,267,259,246,231,198,221,358,02
,CHULA VISTA,119,84,26,60,82,39,13,259,268,275,264,262,256,268,267,267,257,252,247,257,273,241,210,224,199,275,09
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,88,120,333,82,95,198,83,106,195,253,261,277,264,261,251,252,259,223,210,211,207,198,199,218,202,333,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,352,15,360,31,29,350,68,281,278,281,287,279,278,276,288,267,276,242,233,229,216,205,170,156,227,360,02
,OTAY MESA DVN,324,45,70,105,130,139,156,271,278,287,294,293,284,302,303,298,284,276,282,282,289,270,271,269,242,324,00
,PENDLETON,20,29,60,52,69,57,334,270,304,254,245,247,263,265,263,270,254,255,252,252,212,226,196,176,201,334,06
13 SIGTHETA °,ALPINE,29,23,24,12,12,15,51,26,36,34,32,M,29,25,28,28,27,25,24,23,25,29,19,22,26,51,06
,CHULA VISTA,12,29,18,22,18,29,42,47,41,40,25,24,21,20,18,20,23,24,21,28,22,26,25,22,26,47,07
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,50,53,24,33,32,23,49,45,53,48,48,31,32,22,22,19,24,20,18,18,17,16,18,20,31,53,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,10,8,9,10,33,19,38,21,23,32,35,29,22,17,15,16,15,21,16,20,17,15,14,18,20,38,06
,OTAY MESA DVN,45,41,21,10,5,20,39,22,34,32,23,20,21,13,12,12,14,14,14,11,17,28,15,10,21,45,00
,PENDLETON,8,11,12,17,29,22,57,31,50,22,19,16,13,14,11,14,12,13,17,18,21,32,25,22,21,57,06
14 VWSP MPH,ALPINE,.3,.2,.9,1.1,1.4,1.6,.5,2.1,2.2,3.1,4.3,M,6.1,6.5,6.5,6.9,6.3,5.3,3.2,3.2,2.2,1.3,1.5,2.6,3.0,6.9,15
,CHULA VISTA,1.7,.4,1.7,.7,.6,.8,.7,1.4,2.7,4.2,5.9,6.6,7.9,7.5,9.1,7.8,6.3,4.4,3.1,3.1,3.0,2.0,2.5,2.8,3.6,9.1,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.3,.3,.6,.4,1.2,.5,.4,1.0,1.4,2.5,3.5,5.0,5.7,7.4,8.1,8.1,7.3,6.5,5.3,4.4,4.2,4.0,3.8,2.7,3.5,8.1,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.9,3.5,3.8,3.0,1.0,1.0,.4,3.4,4.3,5.0,5.1,5.2,7.2,9.2,9.6,9.2,8.7,5.1,5.2,4.6,3.8,3.8,5.7,4.3,4.8,9.6,14
,OTAY MESA DVN,.2,.7,1.5,1.9,3.0,1.1,1.5,3.1,3.4,4.7,6.2,7.4,7.6,9.5,11.2,9.3,8.5,6.0,4.7,5.6,3.8,2.0,2.1,2.1,4.5,11.2,14
,PENDLETON,4.1,3.6,3.0,3.2,2.4,2.2,.7,2.4,1.9,3.1,4.5,5.3,5.9,6.6,7.2,5.7,7.2,6.4,4.5,3.7,2.8,1.0,2.0,2.0,3.8,7.2,14
15 SWSP MPH,ALPINE,.3,.7,1.0,1.2,1.4,1.7,1.3,2.4,2.7,3.6,5.0,M,7.0,7.4,7.3,7.7,7.4,5.8,3.5,3.5,2.4,1.7,1.7,2.8,3.5,7.7,15
,CHULA VISTA,1.7,.5,1.8,.8,.7,.9,.9,1.7,3.3,5.2,6.4,7.2,8.3,8.0,9.6,8.2,6.8,4.8,3.3,3.4,3.3,2.5,2.7,3.1,4.0,9.6,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.3,.4,1.2,.6,1.4,1.2,.8,1.3,2.8,4.2,4.4,5.7,6.7,7.9,8.8,8.6,8.0,7.3,5.6,4.7,4.4,4.3,4.0,2.9,4.1,8.8,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.1,3.5,3.9,3.1,1.1,1.2,1.6,3.7,4.7,5.8,6.1,5.9,7.8,9.6,10.0,9.6,9.2,5.6,5.4,5.1,4.1,4.0,5.9,4.6,5.2,10.0,14
,OTAY MESA DVN,.9,.9,2.0,2.4,3.0,1.4,2.0,3.4,4.2,5.3,6.6,7.8,8.1,9.7,11.4,9.5,8.8,6.3,4.9,5.8,3.9,2.1,2.2,2.2,4.8,11.4,14
,PENDLETON,4.1,3.7,3.1,3.7,2.8,2.9,2.1,3.0,2.6,3.4,4.7,5.5,6.1,6.8,7.3,5.9,7.4,6.5,4.8,3.9,3.0,1.4,2.3,3.1,4.2,7.4,16
16 AMBTEMP °F,ALPINE,55.9,55.5,53.7,52.8,53.8,55.0,56.5,59.1,61.3,29.1,M,M,70.8,71.5,71.1,68.6,64.4,58.3,53.7,52.4,51.8,51.6,49.9,50.3,56.7,71.5,13
,CARMEL MT RCH,54.3,53.5,53.0,51.4,50.4,49.9,52.9,56.1,58.4,62.1,65.3,67.9,70.1,69.1,67.5,65.8,61.7,59.3,57.4,56.6,56.5,56.2,55.6,55.8,58.6,70.1,12
,CHULA VISTA,56.8,55.7,54.3,54.1,53.1,53.0,55.8,58.2,61.0,62.4,64.4,65.0,65.0,64.6,63.8,62.4,60.2,59.2,58.8,58.9,58.8,58.8,58.9,58.9,59.3,65.0,11
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,52.8,50.9,50.0,48.9,48.1,48.7,54.4,59.3,66.1,69.9,72.1,73.9,75.7,75.6,74.6,72.4,69.4,63.3,58.8,58.3,58.5,58.1,57.1,56.9,61.4,75.7,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,53.8,53.8,55.3,54.0,52.6,52.4,55.3,58.1,60.6,62.5,64.9,66.7,68.8,68.2,65.5,63.7,60.8,59.4,59.0,58.6,58.4,58.2,58.4,58.5,59.5,68.8,12
,OTAY MESA DVN,57.3,56.0,54.9,54.0,54.3,53.8,56.8,58.2,61.0,64.0,66.8,68.3,69.0,67.0,65.2,63.2,60.8,58.3,57.2,57.3,57.5,57.4,57.1,57.0,59.7,69.0,12
,PENDLETON,54.2,54.7,55.7,55.3,54.7,54.7,55.3,55.6,56.8,58.2,60.1,61.6,61.9,61.8,61.5,60.2,59.5,58.9,58.6,58.6,58.5,58.7,58.8,59.3,58.1,61.9,12
17 RELHUM %,ALPINE,30,33,39,42,38,33,35,39,37,24,M,M,32,25,31,40,52,70,84,87,87,84,90,87,51,90,22
,EL CAJON LES,64,69,74,75,74,70,63,54,50,49,46,39,33,34,33,40,46,61,71,73,71,72,73,72,59,75,03
,KEARNY MESA,85,88,93,93,95,94,90,86,78,71,65,58,51,53,61,65,73,77,78,77,74,75,72,71,76,95,04
18 PRES mmHg,KEARNY MESA,744,744,743,743,743,743,744,744,745,745,745,744,744,744,744,744,744,744,745,745,746,746,746,746,744,746,20
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,0,23,207,275,556,814,923,983,964,900,721,547,237,79,3,0,0,0,0,0,301,983,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,06
29 CO Tr PPB,EL CAJON LES,320.0,286.4,C,C,C,343.6,379.6,363.6,344.7,329.4,299.5,246.2,221.7,218.8,225.7,222.4,224.3,193.4,184.5,173.3,169.5,165.6,161.8,157.5,249.1,379.6,06
