Current Date:,4/2/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
4/1/2019
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.054,.048,C,C,.050,.045,.043,.041,.049,.055,.057,.059,.062,.068,.076,.069,.064,.060,.056,.047,.056,.056,.051,.061,.055,.076,14
,CHULA VISTA,.030,.032,C,C,.025,.007,.007,.019,.024,.039,.054,.063,.068,.067,.083,.089,.082,.068,.061,.053,.037,.018,.010,.010,.043,.089,15
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.028,.026,C,C,C,.005,.006,.009,.019,.033,.053,.062,.063,.070,.067,.066,.072,.076,.071,.065,.053,.044,.038,.031,.045,.076,17
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.047,.043,C,C,.028,.019,.012,.023,.027,.039,.048,.053,.064,.072,.075,.071,.076,.073,.057,.043,.029,.024,.026,.022,.044,.076,16
,OTAY MESA DVN,.034,.039,C,C,.034,.037,.037,.033,.041,.044,.046,.051,.059,.055,.058,.063,.071,.068,.060,.047,.030,.030,.025,.020,.044,.071,16
,PENDLETON,.035,.036,C,C,.021,.016,.018,.024,.028,.028,.033,.047,.056,.058,.054,.056,.056,.058,.057,.056,.054,.040,.030,.030,.040,.058,13
02 NOX PPM,ALPINE,.002,.002,C,C,.003,.006,.008,.016,.006,.002,.002,.002,.002,.008,.007,.005,.004,.004,.007,.009,.004,.003,.005,.003,.005,.016,07
,CARMEL MT RCH,.033,.024,C,C,C,.034,.032,.085,.022,.020,.043,.033,.029,.028,.027,.030,.028,.030,.037,.033,.034,.032,.028,.023,.033,.085,07
,CHULA VISTA,.015,.014,C,C,.014,.029,.042,.031,.033,.014,.011,.011,.006,.004,.006,.006,.005,.005,.008,.007,.014,.026,.030,.033,.017,.042,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.007,.007,C,C,C,.024,.037,.055,.045,.024,.007,.002,.012,.010,.006,.004,.004,.005,.006,.007,.008,.009,.009,.009,.014,.055,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.006,C,C,.017,.027,.036,.021,.025,.015,.009,.014,.012,.008,.006,.008,.009,.010,.013,.015,.020,.023,.018,.015,.015,.036,06
,OTAY MESA DVN,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,PENDLETON,.007,.006,C,C,.021,.029,.027,.018,.014,.019,.017,.009,.008,.010,.008,.003,.003,.002,.003,.003,.005,.016,.017,.016,.012,.029,05
03 NO2 PPM,ALPINE,.002,.002,C,C,.003,.005,.007,.011,.004,.002,.002,.002,.002,.007,.006,.004,.003,.003,.006,.009,.004,.002,.005,.003,.004,.011,07
,CARMEL MT RCH,.029,.021,C,C,C,.030,.024,.041,.016,.014,.027,.022,.019,.018,.018,.021,.020,.024,.031,.029,.030,.029,.027,.022,.024,.041,07
,CHULA VISTA,.014,.013,C,C,.013,.026,.028,.021,.020,.010,.009,.008,.005,.003,.005,.005,.004,.004,.007,.006,.013,.026,.029,.030,.014,.030,23
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.008,.008,C,C,C,.021,.023,.027,.026,.017,.006,.003,.010,.009,.006,.004,.004,.005,.007,.008,.009,.010,.010,.010,.011,.027,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.006,C,C,.017,.024,.027,.015,.017,.012,.007,.011,.010,.007,.005,.007,.009,.009,.013,.015,.020,.022,.017,.015,.013,.027,06
,OTAY MESA DVN,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,PENDLETON,.007,.006,C,C,.016,.022,.019,.013,.010,.013,.012,.007,.006,.008,.005,.003,.002,.002,.003,.003,.005,.016,.017,.015,.010,.022,05
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,.005,.001,.000,.000,.000,.000,.001,.001,.001,.000,.000,.000,.001,.000,.000,.000,.000,.001,.005,07
,CARMEL MT RCH,.004,.003,C,C,C,.005,.009,.044,.006,.006,.017,.011,.010,.010,.009,.008,.007,.005,.006,.004,.004,.003,.001,.001,.008,.044,07
,CHULA VISTA,.001,.001,C,C,.001,.003,.014,.010,.013,.004,.003,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.003,.003,.014,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,-.001,-.001,C,C,C,.002,.014,.027,.020,.007,.001,.000,.001,.001,.000,.000,.000,-.001,-.001,-.001,-.001,-.001,-.001,-.001,.003,.027,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.003,.009,.006,.008,.004,.002,.003,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.002,.009,06
,OTAY MESA DVN,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,PENDLETON,.000,.000,C,C,.005,.007,.010,.005,.005,.006,.005,.002,.002,.002,.004,.000,.000,.000,.000,.000,.000,.001,.000,.001,.003,.010,06
06 CO PPM,CARMEL MT RCH,.6,.5,C,C,C,.4,.5,1.0,.4,.3,.5,.5,.5,.6,.6,.6,.7,.8,.8,.6,.6,.7,.6,.5,.6,1.0,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,25,25,26,26,25,26,26,25,24,23,23,23,23,23,23,23,24,23,24,25,24,26,25,26,24,26,02
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,00
,CHULA VISTA,27,26,27,27,25,25,25,25,26,26,26,26,26,26,26,26,26,26,25,26,26,25,26,25,26,27,00
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,26,26,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,27,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,25,25,25,25,25,25,25,25,25,26,26,25,25,24,24,24,24,23,24,24,25,25,25,25,25,26,09
,PENDLETON,25,25,25,25,25,25,25,25,24,24,24,23,23,23,23,24,24,24,24,24,24,24,25,25,24,25,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,1.7,3.2,3.7,3.6,2.5,.2,3.5,4.4,1.0,-1.8,-1.0,.5,1.2,5.3,6.1,4.5,3.9,3.7,4.7,8.8,6.7,6.1,4.5,6.7,3.4,8.8,19
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,9.8,7.0,6.8,11.6,10.4,11.1,14.6,12.9,11.5,8.2,5.6,4.8,12.7,16.5,3.5,6.5,15.7,11.7,17.6,16.7,18.8,18.7,18.3,18.0,12.0,18.8,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,24.7,10.5,21.9,20.6,15.8,2.2,8.2,7.0,9.8,5.8,2.9,10.4,13.1,12.0,11.0,7.5,15.9,15.4,21.1,25.7,38.7,28.4,34.2,50.3,17.2,50.3,23
,PENDLETON,4.6,4.6,5.4,4.5,3.1,3.5,5.0,3.1,1.2,4.9,4.6,7.1,7.2,8.8,6.4,5.3,6.8,5.7,10.1,9.3,7.6,11.9,12.2,10.9,6.4,12.2,22
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,97,98,98,93,85,108,91,78,289,301,299,314,272,246,253,253,263,275,32,111,81,42,314,114,175,314,11
,CHULA VISTA,84,97,102,87,57,71,186,19,351,286,249,257,248,249,246,242,246,230,262,290,30,49,70,71,170,351,08
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,186,237,255,170,128,129,235,262,7,316,319,324,239,232,240,218,224,213,151,130,118,119,100,116,195,324,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,74,60,60,61,45,59,36,61,143,264,265,244,239,234,234,224,231,206,168,142,127,136,107,132,148,265,10
,OTAY MESA DVN,139,94,114,88,100,54,76,1,338,335,300,284,293,297,297,272,281,322,28,103,116,114,89,105,177,338,08
,PENDLETON,60,61,63,47,57,14,48,56,65,166,255,273,273,274,263,257,206,173,168,156,153,110,82,90,140,274,13
13 SIGTHETA °,ALPINE,57,26,23,23,46,16,19,51,32,40,32,39,39,33,27,28,24,23,44,37,13,31,64,14,33,64,22
,CHULA VISTA,39,33,22,31,18,51,49,29,43,44,19,20,19,18,23,22,18,25,19,45,40,26,34,47,31,51,05
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,47,48,23,50,52,55,69,50,49,40,43,55,21,20,27,17,18,18,26,30,46,25,53,53,39,69,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,7,5,5,4,5,25,45,45,53,53,40,26,12,13,16,14,15,13,8,10,8,18,10,6,19,53,08
,OTAY MESA DVN,57,41,62,53,62,34,55,41,16,27,18,14,14,13,13,19,14,18,27,37,7,46,14,6,30,62,02
,PENDLETON,21,12,13,18,23,13,25,19,15,24,22,16,16,16,14,15,19,13,11,12,20,15,11,12,16,25,06
14 VWSP MPH,ALPINE,.5,1.8,2.7,2.3,1.5,2.7,2.0,.5,1.7,2.5,3.9,3.8,3.8,6.4,6.5,5.5,3.9,2.5,.3,.5,1.5,.4,.8,2.2,2.5,6.5,14
,CHULA VISTA,1.4,1.2,1.9,1.6,2.4,.2,.2,.8,1.1,1.9,6.2,6.1,7.9,7.6,6.6,5.3,5.3,2.4,1.8,.6,.4,.1,.7,.7,2.7,7.9,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.1,.6,.8,.1,.1,.3,.6,.4,.6,1.7,2.1,3.0,7.6,8.9,6.5,7.0,5.0,3.1,2.7,1.9,1.7,1.8,1.5,.5,2.4,8.9,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.4,5.0,6.0,4.8,5.0,3.4,2.8,1.6,1.2,.4,2.4,6.7,10.5,10.5,8.7,7.6,5.9,4.4,4.6,3.4,2.8,1.5,2.0,3.1,4.5,10.5,12
,OTAY MESA DVN,.5,.8,.7,1.2,1.3,2.4,.8,2.5,3.6,2.7,8.0,9.6,9.7,10.1,9.6,6.3,6.5,4.0,1.8,1.4,2.9,2.8,2.5,3.3,4.0,10.1,13
,PENDLETON,5.1,7.9,5.9,3.1,3.9,3.7,2.8,4.6,4.9,3.3,2.9,3.3,3.9,4.1,3.9,4.3,3.1,4.0,4.1,3.3,1.6,1.9,2.9,3.3,3.8,7.9,01
15 SWSP MPH,ALPINE,1.1,2.0,2.9,2.5,1.9,2.8,2.2,1.0,2.0,3.0,4.5,4.6,4.8,7.4,7.5,6.4,4.3,2.6,.3,.7,1.6,1.7,1.5,2.3,3.0,7.5,14
,CHULA VISTA,1.7,1.5,2.2,1.9,2.5,1.2,1.8,1.4,1.5,3.1,6.6,6.5,8.3,8.0,7.1,5.7,5.5,2.7,1.9,1.0,.5,.1,1.1,.9,3.1,8.3,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.2,.6,.8,.3,.4,.4,1.0,.9,1.0,2.2,2.8,4.0,8.5,9.6,7.3,7.4,5.3,3.5,2.9,2.2,1.8,2.0,1.7,.7,2.8,9.6,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.6,5.1,6.0,4.8,5.0,3.6,3.7,2.0,1.8,2.1,3.0,7.1,10.8,10.8,9.1,7.9,6.1,4.8,4.6,3.6,2.8,1.7,2.1,3.2,4.8,10.8,12
,OTAY MESA DVN,1.7,1.6,2.1,2.6,1.6,3.3,2.3,3.2,3.9,3.2,9.0,9.8,10.0,10.4,9.9,6.7,6.7,4.5,2.6,1.6,2.9,3.5,3.0,3.3,4.6,10.4,13
,PENDLETON,5.4,8.0,6.0,3.3,4.1,3.9,3.1,4.8,5.1,4.3,4.1,3.5,4.1,4.3,4.1,4.4,3.7,4.1,4.2,3.4,1.7,2.2,3.0,3.4,4.1,8.0,01
16 AMBTEMP °F,ALPINE,61.6,59.5,58.7,61.6,62.4,61.2,62.1,66.8,71.8,75.8,78.3,80.2,81.3,81.4,78.0,76.1,71.7,67.0,63.8,61.9,61.8,61.5,59.2,58.7,67.6,81.4,13
,CARMEL MT RCH,60.6,60.0,60.2,60.0,60.4,59.7,62.8,66.4,72.4,76.9,79.4,81.8,82.3,80.3,79.4,78.8,74.9,70.0,67.8,65.4,63.6,62.3,59.9,58.1,68.5,82.3,12
,CHULA VISTA,61.3,60.9,59.2,59.7,60.9,58.4,58.9,63.9,70.0,74.8,72.9,76.0,75.2,73.5,72.3,70.7,68.9,66.4,65.8,64.3,63.4,61.7,59.4,58.4,65.7,76.0,11
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,58.5,56.8,55.8,54.6,53.6,53.7,55.1,59.0,66.9,75.8,81.0,84.2,84.4,80.6,80.5,77.3,74.3,71.3,67.7,65.3,63.2,61.1,59.3,57.7,66.6,84.4,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,60.5,60.6,61.2,61.6,61.6,61.5,60.9,66.0,72.6,76.7,79.4,81.0,80.0,77.7,77.2,75.7,71.6,68.5,66.2,64.4,61.9,60.7,58.3,57.2,67.6,81.0,11
