,PENDLETON,.006,.005,C,C,.018,.028,.019,.013,.014,M,M,M,M,,,,,,,,,,,,.015,.028,05
03 NO2 PPM,ALPINE,.002,.002,C,C,.005,.006,.006,.002,.001,.001,.002,.002,.002,.003,.003,.002,.002,.002,.004,.003,.004,.003,.002,.002,.003,.006,05
,CARMEL MT RCH,.006,.011,C,C,C,.017,.019,.024,.022,.015,.016,.012,M,.012,.011,.009,.010,.010,.012,.018,.027,.030,.029,.024,.017,.030,21
,CHULA VISTA,.003,.002,C,C,.021,.025,.024,.009,.008,.006,.005,.004,.004,.003,.004,.003,.003,.003,.006,.008,.009,.018,.025,.022,.010,.025,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.003,.003,C,C,C,.006,.003,.003,.004,.004,.002,.002,.002,.002,.001,.002,.002,.002,.004,.006,.009,.011,.010,.006,.004,.011,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.002,.005,C,C,.025,.022,.011,.007,.007,.004,.004,.004,.004,.003,.003,.003,.003,.005,.005,.007,.010,.011,.011,.013,.008,.025,04
,OTAY MESA DVN,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,PENDLETON,.006,.005,C,C,.016,.019,.011,.008,.008,M,M,M,M,,,,,,,,,,,,.010,.019,05
04 NO PPM,ALPINE,.000,.000,C,C,.001,.001,.002,.001,.000,.001,.001,.001,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,06
,CARMEL MT RCH,.000,.002,C,C,C,.014,.025,.027,.021,.014,.014,.011,M,.010,.009,.007,.007,.006,.005,.004,.004,.005,.006,.005,.010,.027,07
,CHULA VISTA,.001,.001,C,C,.003,.006,.015,.004,.004,.003,.002,.002,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.003,.015,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,-.001,-.001,C,C,C,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.006,.004,.004,.003,.002,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.006,04
,OTAY MESA DVN,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,PENDLETON,.000,.000,C,C,.002,.009,.008,.005,.005,M,M,M,M,,,,,,,,,,,,.004,.009,05
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.5,.8,.6,.5,.3,.4,.4,M,.4,.4,.4,.5,.4,.5,.5,.6,.6,.5,.4,.5,.8,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,26,24,23,24,24,23,24,24,24,24,24,24,25,25,26,26,26,25,26,00
,CARMEL MT RCH,26,26,26,26,27,26,26,26,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,27,04
,CHULA VISTA,24,24,25,24,24,23,23,25,26,26,26,25,26,26,26,26,26,26,26,26,27,27,27,27,25,27,20
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,26,27,27,27,27,27,27,27,26,26,26,26,26,25,25,26,26,26,26,26,26,26,26,26,26,27,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,27,28,27,27,27,28,28,28,27,27,26,26,26,26,26,26,25,26,26,27,27,27,28,27,28,02
,PENDLETON,25,25,25,25,25,25,25,24,24,23,22,23,-23,,,,,,,,,,,,21,25,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,8.0,4.9,5.1,9.3,8.4,7.7,8.9,5.9,2.1,-1.1,-.4,1.0,-.3,2.8,3.4,1.5,6.0,5.5,6.7,5.9,8.0,5.5,3.1,3.4,4.6,9.3,03
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,9.8,10.6,12.0,10.8,9.8,9.3,10.1,12.0,12.5,6.9,2.7,1.3,2.5,2.7,3.1,2.2,2.0,2.1,4.5,6.7,6.0,6.7,5.5,5.1,6.5,12.5,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,11.5,13.4,12.0,12.4,12.5,9.4,17.8,19.6,17.3,6.3,4.4,4.3,M,M,16.9,14.1,8.9,8.9,5.6,5.4,12.3,22.8,20.8,24.3,12.7,24.3,23
,PENDLETON,13.1,9.4,8.4,7.4,6.8,8.3,7.3,10.2,10.0,7.6,8.4,6.3,M,,,,,,,,,,,,8.6,13.1,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,325,35,49,76,313,358,1,322,293,302,322,305,300,288,269,289,287,298,297,308,95,79,101,90,225,358,05
,CHULA VISTA,331,330,71,100,84,86,60,23,330,350,281,276,279,286,287,281,278,269,283,260,135,130,127,115,211,350,09
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,119,103,229,120,115,80,79,353,328,342,329,293,285,287,283,302,291,291,289,319,345,108,173,112,232,353,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,323,2,55,53,64,54,68,58,321,333,310,273,287,303,297,304,288,282,313,62,60,90,74,40,180,333,09
,OTAY MESA DVN,1,358,24,23,28,36,116,221,325,345,335,279,283,284,279,278,270,301,338,328,114,111,114,105,204,358,01
,PENDLETON,33,28,44,45,72,55,66,84,197,233,253,292,308,,,,,,,,,,,,132,308,12
13 SIGTHETA °,ALPINE,30,21,15,24,31,12,34,57,46,30,35,43,32,26,28,25,28,31,46,23,54,16,14,35,31,57,07
,CHULA VISTA,18,20,32,22,14,25,24,28,30,32,33,21,20,21,22,19,20,18,21,31,19,22,18,13,23,33,10
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,53,26,48,26,25,26,21,56,47,30,25,29,22,21,21,23,17,24,28,27,54,41,42,51,33,56,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,10,18,9,10,10,6,12,44,22,18,19,14,13,14,15,11,13,9,19,28,31,24,21,8,17,44,07
,OTAY MESA DVN,18,15,18,16,13,18,35,34,26,15,16,19,13,15,15,18,12,15,35,17,35,32,14,10,20,35,06
,PENDLETON,12,15,17,25,46,16,13,20,33,17,13,15,17,,,,,,,,,,,,20,46,04
14 VWSP MPH,ALPINE,.9,.7,1.0,1.3,.9,1.3,.8,1.2,2.3,5.0,5.0,4.6,6.2,7.9,7.0,6.4,5.2,3.6,2.7,1.9,1.7,1.7,2.1,1.3,3.0,7.9,13
,CHULA VISTA,4.7,5.1,1.3,.7,.9,.5,1.7,1.9,3.5,4.9,7.1,10.5,11.9,11.1,9.7,10.0,8.5,6.8,4.1,1.0,1.3,1.7,1.5,1.8,4.7,11.9,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.8,1.8,.5,1.5,1.2,2.1,2.4,.8,1.9,5.6,8.1,7.5,9.6,10.6,8.8,6.9,8.1,5.0,3.8,2.1,.5,1.3,.4,1.2,3.9,10.6,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,9.8,3.2,3.6,2.2,2.5,4.2,3.1,.8,6.1,8.7,9.3,12.6,15.1,16.5,14.3,14.0,10.3,6.6,3.1,1.9,2.3,2.2,1.2,2.4,6.5,16.5,13
,OTAY MESA DVN,3.4,4.9,3.2,3.6,3.0,2.1,.1,1.5,4.5,10.9,10.2,14.8,16.1,14.6,12.3,9.1,10.0,7.7,3.1,3.7,2.4,1.8,3.7,3.7,6.3,16.1,12
,PENDLETON,5.0,5.5,3.5,2.9,2.2,3.0,4.8,3.7,2.5,3.9,6.8,8.5,5.7,,,,,,,,,,,,4.5,8.5,11
15 SWSP MPH,ALPINE,1.0,.9,1.1,1.5,1.1,1.4,.9,1.8,2.9,5.6,6.0,5.6,7.4,8.7,7.8,7.1,5.8,4.0,3.3,2.2,2.0,1.8,2.1,1.4,3.5,8.7,13
,CHULA VISTA,4.9,5.4,1.7,.8,1.0,.6,1.8,2.2,4.1,5.8,8.5,11.1,12.7,12.1,10.5,10.7,9.0,7.1,4.4,1.6,1.4,1.8,1.5,1.9,5.1,12.7,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.2,1.9,1.4,2.1,1.6,2.3,2.7,1.5,2.7,6.3,9.1,8.7,10.5,11.4,9.4,8.1,8.4,5.6,4.3,2.8,2.1,1.6,1.5,1.5,4.5,11.4,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,10.0,3.5,3.7,2.3,2.5,4.2,3.4,2.4,6.6,9.2,10.0,13.0,15.6,17.0,14.8,14.3,10.6,6.7,3.8,2.4,2.5,2.7,1.6,2.5,6.9,17.0,13
,OTAY MESA DVN,3.6,5.1,3.3,3.7,3.2,2.3,1.5,1.8,5.0,11.3,11.0,15.7,16.5,15.2,12.8,9.8,10.3,7.9,3.6,4.2,2.9,2.2,3.9,3.8,6.7,16.5,12
,PENDLETON,5.1,5.7,3.7,3.1,2.3,3.1,5.0,4.0,3.5,4.1,7.0,9.1,5.8,,,,,,,,,,,,4.7,9.1,11
16 AMBTEMP °F,ALPINE,50.4,48.8,48.2,47.9,48.0,48.0,50.5,55.7,59.1,62.8,71.6,124.4,77.9,25.9,26.1,86.4,140.0,110.6,57.9,55.1,53.0,53.6,52.2,52.3,62.8,140.0,16
,CARMEL MT RCH,54.8,53.4,52.0,51.6,50.9,51.3,54.4,57.7,62.0,65.1,69.6,69.6,69.0,68.7,69.0,69.1,67.5,64.2,61.3,59.9,57.5,56.3,54.5,53.7,60.1,69.6,10
,CHULA VISTA,60.4,60.7,57.3,53.4,52.2,51.5,54.9,60.0,64.3,68.8,70.2,69.1,69.2,69.1,69.7,68.9,66.6,64.3,62.7,61.2,59.5,58.0,56.6,55.8,61.9,70.2,10
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,55.4,53.9,52.5,51.4,50.9,50.0,52.0,57.1,62.7,67.6,72.3,73.8,73.9,72.5,72.3,72.6,71.2,68.7,65.1,63.1,61.6,58.0,55.6,53.8,62.0,73.9,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,59.4,56.0,52.8,52.9,51.8,51.7,54.8,60.2,64.0,67.6,70.3,69.4,68.4,69.3,69.4,68.9,66.9,64.2,61.1,58.8,56.5,54.2,55.6,54.3,60.8,70.3,10
,OTAY MESA DVN,56.7,57.9,56.6,55.6,55.0,53.8,56.2,60.7,63.3,66.2,68.9,70.2,68.7,68.3,68.9,69.5,66.2,63.3,60.6,59.6,57.9,57.9,56.2,56.1,61.4,70.2,11
,PENDLETON,55.3,54.1,53.9,52.7,51.1,51.4,52.4,57.0,62.3,63.5,64.7,66.1,-12.1,,,,,,,,,,,,51.7,66.1,11
17 RELHUM %,ALPINE,92,93,82,69,74,73,63,47,34,29,35,77,48,7,6,56,100,74,43,46,49,44,39,36,55,100,16
,EL CAJON LES,82,83,85,86,86,85,78,66,49,32,19,17,20,24,22,24,24,32,41,38,39,47,54,57,50,86,03
,KEARNY MESA,52,65,79,89,91,91,88,66,42,32,26,32,38,35,37,37,47,56,61,59,59,59,56,59,57,91,04
18 PRES mmHg,KEARNY MESA,747,747,747,747,748,748,749,749,749,749,749,749,749,748,748,748,748,748,748,748,749,749,749,749,748,749,06
19 SOLAR W/M2,KEARNY MESA,0,-1,-1,0,-1,19,180,405,635,813,940,998,981,908,773,585,355,128,4,-1,-1,-1,0,0,322,998,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.1,.1,.1,.0,.0,.1,.1,.1,.0,.1,.1,.1,.1,.1,.0,.0,.0,.0,.1,07
29 CO Tr PPB,EL CAJON LES,176.1,178.1,C,C,C,194.8,221.7,252.0,211.7,201.0,172.1,161.2,167.3,170.4,179.5,181.0,179.1,187.0,211.8,217.3,254.1,286.2,286.0,222.7,205.2,286.2,21
