,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,28,27,28,27,28,27,27,27,27,27,27,27,27,26,26,26,26,26,26,27,27,27,27,27,28,01
,PENDLETON,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,-2.4,-.9,1.9,2.7,.8,-2.7,-2.9,.2,.1,-1.5,-1.0,1.9,3.6,2.3,3.1,3.0,.3,.3,1.9,4.1,5.4,5.2,4.3,3.4,1.3,5.4,20
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.6,1.4,4.3,4.9,1.8,2.8,2.5,-.1,-1.7,-2.3,-2.0,-1.3,.2,.4,1.6,2.2,1.2,.9,1.5,.6,2.6,4.1,2.6,4.0,1.4,4.9,03
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,2.5,2.8,.2,1.9,2.3,6.2,4.1,3.8,2.0,-1.0,2.1,7.5,7.3,3.8,3.0,3.0,2.7,6.6,6.7,4.2,2.9,7.0,5.1,6.1,3.8,7.5,11
,PENDLETON,-1.3,.2,.2,2.1,3.5,2.2,-.2,1.1,2.7,1.5,1.1,1.2,3.5,2.2,-.5,.9,.3,-1.5,.3,3.3,3.3,2.7,2.0,.9,1.3,3.5,04
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,272,348,349,352,338,356,269,310,299,297,289,286,296,299,281,282,281,274,284,326,38,325,339,95,287,356,05
,CHULA VISTA,319,4,309,348,55,62,35,342,292,274,269,270,269,276,274,283,291,290,289,300,330,35,42,52,221,348,03
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,133,90,123,275,46,97,183,246,344,309,305,309,314,318,280,269,291,287,279,268,333,300,206,97,238,344,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,341,44,63,31,86,66,105,133,281,293,282,290,285,290,281,278,292,295,285,297,293,31,27,44,196,341,00
,OTAY MESA DVN,22,18,29,307,5,345,337,321,331,313,303,294,293,303,291,287,295,300,291,338,14,345,38,90,230,345,05
,PENDLETON,34,54,86,32,40,70,27,10,235,246,254,252,249,266,263,277,288,278,287,302,321,16,60,44,166,321,20
13 SIGTHETA °,ALPINE,33,28,23,17,30,25,31,36,40,44,37,39,41,37,31,29,26,27,28,25,52,54,28,25,33,54,21
,CHULA VISTA,30,26,32,26,18,28,22,31,31,25,23,22,21,23,18,19,18,19,16,18,29,20,27,28,24,32,02
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,37,47,36,23,36,40,62,45,44,39,33,41,31,35,27,22,24,24,19,15,36,66,43,13,35,66,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,43,24,41,25,30,20,29,68,44,24,27,28,25,19,16,13,11,11,6,10,11,37,24,15,25,68,07
,OTAY MESA DVN,16,17,34,47,19,12,16,17,22,21,20,16,19,18,13,15,13,12,15,31,49,18,24,16,21,49,20
,PENDLETON,13,17,32,12,15,16,20,26,25,13,13,13,13,12,10,16,18,24,17,17,16,22,17,11,17,32,02
14 VWSP MPH,ALPINE,1.1,1.7,1.8,1.9,.7,1.3,1.0,2.2,2.8,3.9,4.0,3.5,3.5,4.0,5.1,5.7,5.5,3.2,1.1,1.2,.6,.6,.7,1.3,2.4,5.7,15
,CHULA VISTA,1.4,.7,.6,1.3,1.6,1.6,1.7,1.6,2.8,5.3,7.2,7.8,8.3,7.6,10.4,10.3,9.8,6.3,4.7,4.3,1.6,1.3,1.1,.9,4.2,10.4,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.4,1.4,.8,1.0,1.7,1.6,.3,1.1,3.1,3.5,4.5,5.0,4.9,5.8,7.4,9.2,7.7,4.7,3.0,4.1,.9,.1,.6,2.2,3.1,9.2,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.4,1.7,.5,1.1,.9,1.4,.9,.8,1.7,6.0,5.8,5.5,5.8,8.5,11.0,12.2,11.8,6.8,5.6,3.6,1.9,.6,2.3,3.1,4.2,12.2,15
,OTAY MESA DVN,1.7,2.2,2.8,1.5,2.5,4.0,2.6,3.9,4.3,6.5,7.4,10.0,9.7,8.9,14.0,12.7,10.4,7.6,4.4,2.3,1.3,2.9,1.9,2.2,5.3,14.0,14
,PENDLETON,3.4,4.0,2.3,3.2,4.1,3.0,3.2,2.8,2.9,5.0,6.6,7.2,7.0,6.2,7.8,6.1,5.7,3.2,3.4,4.9,4.0,2.3,3.2,3.8,4.4,7.8,14
15 SWSP MPH,ALPINE,1.2,1.9,2.0,2.1,.8,1.4,1.1,2.8,3.4,4.6,4.8,4.4,4.4,4.8,5.9,6.4,6.0,3.5,1.4,1.4,1.2,.8,.9,1.5,2.9,6.4,15
,CHULA VISTA,1.6,1.3,1.9,1.5,1.7,1.7,1.9,2.1,3.3,5.7,7.7,8.3,8.8,8.2,10.9,10.8,10.4,6.6,4.9,4.6,1.8,1.5,1.2,1.2,4.6,10.9,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.8,1.7,1.4,1.7,2.3,1.7,.5,1.8,3.8,4.3,5.4,6.3,5.5,7.1,8.6,9.9,8.4,5.3,3.2,4.3,1.5,.6,1.1,2.3,3.7,9.9,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.5,2.1,.5,1.3,1.0,1.6,1.5,2.1,2.5,6.6,6.5,6.3,6.7,8.9,11.5,12.5,12.2,7.1,5.6,3.7,2.0,.9,3.2,3.2,4.6,12.5,15
,OTAY MESA DVN,1.8,2.5,3.0,1.9,2.7,4.1,2.7,4.3,4.7,6.9,7.9,10.4,10.2,9.4,14.5,13.1,10.7,7.8,4.6,2.9,1.9,3.3,2.2,2.5,5.7,14.5,14
,PENDLETON,3.6,4.3,2.5,3.3,4.5,3.1,3.4,3.5,3.0,5.1,6.8,7.3,7.2,6.3,7.9,6.4,6.0,3.5,3.7,5.1,4.2,2.8,3.4,3.9,4.6,7.9,14
16 AMBTEMP °F,ALPINE,49.8,49.8,49.2,49.2,49.5,49.8,50.5,54.2,56.8,59.6,61.0,63.3,66.1,67.7,68.2,67.2,61.2,58.7,54.3,52.6,51.5,50.9,50.4,49.9,55.9,68.2,14
,CARMEL MT RCH,55.0,54.7,53.9,54.0,54.3,54.3,54.6,56.5,58.5,61.2,63.8,65.5,66.7,67.1,66.9,65.0,63.0,61.3,59.1,57.4,56.9,56.2,55.6,54.8,59.0,67.1,13
,CHULA VISTA,57.3,56.8,56.8,56.0,56.0,56.3,57.2,58.7,61.0,63.6,65.0,65.4,66.0,66.7,65.6,63.9,63.7,62.7,60.6,59.8,59.5,58.8,57.7,57.0,60.5,66.7,13
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,55.5,55.2,54.8,55.0,54.4,54.5,55.6,58.3,61.7,64.1,66.4,68.8,70.9,71.8,71.8,68.8,66.1,63.4,61.4,59.7,58.5,57.5,56.3,54.8,61.1,71.8,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,55.5,55.9,55.8,56.0,56.2,55.9,56.5,59.1,60.2,62.3,64.0,64.9,66.0,66.8,65.5,63.8,62.4,61.0,58.3,57.7,58.0,56.4,54.5,54.9,59.5,66.8,13
,OTAY MESA DVN,55.8,56.1,55.4,54.8,54.8,55.7,56.5,58.3,60.0,63.2,64.6,65.6,67.1,67.5,66.9,64.9,62.6,62.1,59.3,58.1,57.7,57.4,56.9,56.1,59.9,67.5,13
,PENDLETON,56.7,55.0,55.2,55.1,55.1,55.5,55.9,57.9,61.0,62.2,63.2,64.1,64.8,64.5,64.7,64.3,63.7,62.5,61.0,60.9,60.3,59.3,57.9,55.7,59.9,64.8,12
17 RELHUM %,ALPINE,93,94,94,94,93,93,93,78,70,62,60,54,49,48,49,53,67,72,84,89,92,93,94,95,78,95,23
,EL CAJON LES,87,91,95,95,96,95,92,83,70,62,56,50,46,42,44,52,58,66,70,77,81,84,87,89,74,96,04
,KEARNY MESA,93,95,97,97,98,97,97,90,81,77,71,68,63,62,67,71,76,79,87,90,89,92,93,94,84,98,04
18 PRES mmHg,KEARNY MESA,749,748,748,749,749,749,749,750,750,750,750,750,749,749,749,749,749,749,749,750,750,751,751,751,749,751,21
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,0,4,116,389,322,596,724,838,827,819,691,514,307,108,3,0,0,0,0,0,261,838,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,260.9,216.5,C,C,C,213.7,215.5,181.7,177.2,203.4,180.0,192.8,165.3,159.6,176.2,185.4,170.3,168.5,219.9,208.0,246.7,275.5,300.5,317.6,211.2,317.6,23
