,PENDLETON,.000,.000,C,C,.000,.000,.000,.000,M,,.023,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.023,10
06 CO PPM,CARMEL MT RCH,.5,.4,C,C,C,.4,.4,.7,.6,.5,.5,.6,.6,.8,.7,.5,.7,.7,.6,.5,.6,.5,.5,.4,.6,.8,13
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,24,24,25,00
,CARMEL MT RCH,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,26,25,25,25,26,00
,CHULA VISTA,25,25,25,25,25,25,25,25,25,26,26,25,26,26,25,25,25,25,25,25,25,25,25,25,25,26,09
,DOWNTOWN SES,24,24,24,23,23,23,23,23,23,23,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,24,00
,EL CAJON LES,24,24,24,24,24,24,24,24,24,24,24,27,24,23,23,23,23,23,23,23,23,24,24,24,24,27,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,24,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,25,25,25,25,25,25,25,25,25,25,24,24,24,24,23,23,23,23,23,24,24,25,25,25,24,25,00
,PENDLETON,25,25,25,25,25,25,25,25,25,,25,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,00
11 PM2.5 µg/M3,ALPINE,10.6,15.8,11.8,16.2,10.4,12.8,14.1,16.9,15.3,9.2,10.4,13.5,12.7,11.3,10.5,11.0,12.4,10.2,12.3,12.3,14.0,13.0,15.5,11.7,12.6,16.9,07
,DOWNTOWN SES,13.3,10.6,10.5,17.9,11.6,9.9,7.9,12.6,17.0,14.9,13.6,10.8,18.4,14.3,11.3,12.9,12.6,11.0,16.6,8.9,12.4,15.4,13.4,14.1,12.9,18.4,12
,EL CAJON LES,14.8,13.3,13.6,10.3,14.0,16.5,16.1,20.0,17.9,13.3,19.0,16.1,11.8,14.3,10.9,11.4,15.1,15.0,10.6,13.0,15.4,15.2,14.0,17.2,14.5,20.0,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,20.6,14.3,11.6,18.0,24.9,24.0,25.1,25.5,29.7,29.2,19.8,22.7,25.0,25.6,20.8,19.0,14.7,18.3,18.0,20.3,20.7,20.8,22.1,14.1,21.0,29.7,08
,PENDLETON,13.2,12.7,14.6,12.7,11.7,17.7,17.3,15.9,,23.1,11.6,11.0,17.0,12.9,15.9,15.5,14.9,16.1,19.6,17.3,13.1,21.7,16.2,17.9,15.6,23.1,09
12 VWDR °,ALPINE,45,63,79,60,331,239,80,283,297,288,283,280,292,296,292,300,303,310,325,313,237,122,54,26,0,331,04
,CHULA VISTA,318,320,24,259,244,246,243,224,305,254,256,261,266,247,258,258,258,255,266,259,252,243,267,270,0,320,01
,DOWNTOWN SES,224,88,46,223,220,228,220,218,216,224,202,235,226,219,233,263,271,288,288,327,339,342,348,336,0,348,22
,EL CAJON LES,220,178,157,212,137,169,92,216,345,342,254,279,261,253,241,249,234,260,190,182,162,167,180,88,0,345,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,297,67,91,48,63,51,87,255,293,294,294,242,232,230,238,252,290,298,302,292,279,290,285,310,0,310,23
,OTAY MESA DVN,344,344,1,352,351,41,9,344,337,311,308,299,292,300,294,296,298,299,305,307,317,331,356,360,0,360,23
,PENDLETON,57,56,94,40,27,70,194,182,202,,225,246,245,244,257,263,259,250,259,250,232,196,194,227,0,263,15
13 SIGTHETA °,ALPINE,57,49,64,28,52,37,63,26,24,32,35,35,31,30,32,27,22,22,23,28,62,57,60,73,40,73,23
,CHULA VISTA,39,51,39,25,18,19,22,40,27,35,45,27,24,25,25,22,22,21,21,21,23,22,30,27,28,51,01
,DOWNTOWN SES,20,36,56,26,20,19,24,24,32,41,28,25,24,24,21,26,20,24,24,22,17,18,15,16,25,56,02
,EL CAJON LES,15,34,40,65,26,72,43,56,48,39,71,48,35,24,31,23,21,21,19,27,14,13,31,44,36,72,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,12,28,20,11,37,34,22,50,36,53,38,30,27,23,20,17,12,13,9,8,8,8,12,15,23,53,09
,OTAY MESA DVN,32,19,17,43,34,33,27,40,23,20,19,35,21,20,16,13,12,11,13,15,33,26,27,22,24,43,03
,PENDLETON,13,6,12,14,10,50,17,20,20,,19,12,11,11,15,15,15,11,15,14,13,9,6,38,16,50,05
14 VWSP MPH,ALPINE,.7,1.0,.1,.9,.8,.2,.2,2.7,3.2,3.4,3.6,4.3,5.2,5.5,4.7,5.4,5.0,4.1,2.1,1.2,.4,.6,.8,.4,.0,5.5,13
,CHULA VISTA,1.1,.7,1.0,2.1,2.8,2.9,2.4,1.6,2.6,3.2,3.6,4.8,5.5,5.8,5.8,6.2,5.8,5.2,3.7,2.8,2.2,1.7,1.3,1.6,.0,6.2,15
,DOWNTOWN SES,1.6,1.6,.4,2.7,3.5,3.4,2.7,3.1,2.7,3.4,6.2,6.1,6.1,6.1,6.5,5.2,5.4,5.1,4.2,4.0,3.2,2.9,2.9,3.7,.0,6.5,14
,EL CAJON LES,1.4,.4,.5,.0,.7,.4,.9,1.0,1.8,2.7,1.3,3.3,4.5,5.1,4.9,5.5,5.8,5.3,4.4,2.7,3.4,2.7,1.9,.2,.0,5.8,16
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.7,1.5,1.2,1.6,1.0,.9,1.7,.9,3.3,2.6,4.3,6.0,6.1,6.7,7.1,8.0,8.5,6.7,5.6,4.7,3.3,3.4,2.7,3.5,.0,8.5,16
,OTAY MESA DVN,.6,.4,.7,.0,.0,1.0,.9,.3,4.6,5.7,6.2,4.8,7.1,7.1,8.2,8.1,8.0,8.0,5.9,3.6,1.5,.9,2.0,1.9,.0,8.2,14
,PENDLETON,.5,.4,2.0,1.6,1.6,.6,1.2,1.9,1.8,,4.8,5.7,6.0,6.1,5.4,5.2,5.6,4.7,3.0,1.7,1.4,1.5,1.2,.4,.0,6.1,13
15 SWSP MPH,ALPINE,1.0,1.7,1.0,1.5,1.2,1.2,.9,3.0,3.5,3.9,4.4,5.1,5.9,6.2,5.3,6.0,5.4,4.4,2.3,1.5,1.4,1.2,1.7,1.6,3.0,6.2,13
,CHULA VISTA,1.7,.9,1.2,2.3,3.0,3.1,2.6,2.1,3.0,4.0,4.5,5.3,6.0,6.4,6.4,6.6,6.2,5.6,3.9,3.0,2.3,1.9,1.6,1.8,3.6,6.6,15
,DOWNTOWN SES,1.8,2.1,1.1,2.9,3.7,3.6,3.0,3.4,3.2,4.4,6.8,6.8,6.8,6.7,6.9,5.7,5.7,5.6,4.7,4.3,3.3,3.0,3.0,3.9,4.3,6.9,14
,EL CAJON LES,1.4,.8,.8,.0,1.0,1.1,1.3,1.4,2.5,3.4,3.1,4.3,5.5,5.7,5.6,6.0,6.2,5.7,4.7,3.4,3.5,2.8,2.1,1.3,3.1,6.2,16
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.8,1.9,1.4,1.6,1.0,1.4,1.8,2.4,4.0,3.8,5.7,6.8,6.7,7.3,7.5,8.8,8.7,7.0,5.7,4.7,3.4,3.4,2.8,3.8,4.3,8.8,15
,OTAY MESA DVN,.6,.4,.7,.0,.0,1.1,1.1,.3,5.1,6.2,6.6,5.6,7.6,7.6,8.5,8.3,8.2,8.2,6.2,4.1,1.8,1.2,2.2,2.0,3.9,8.5,14
,PENDLETON,.5,.4,2.1,1.7,1.7,.9,1.4,2.1,2.0,,5.1,5.8,6.1,6.2,5.7,5.4,5.8,4.7,3.1,1.7,1.4,1.6,1.2,1.2,2.9,6.2,13
16 AMBTEMP °F,ALPINE,71.8,71.2,70.6,72.3,69.9,67.4,68.9,71.4,71.8,75.1,79.3,82.1,84.1,85.4,85.9,85.4,83.4,78.8,73.7,71.5,70.0,69.9,70.2,69.2,75.0,85.9,14
,CARMEL MT RCH,66.7,66.1,65.3,64.7,65.2,66.0,67.0,68.2,70.5,73.4,77.9,82.1,84.3,87.8,87.5,83.2,79.1,75.1,71.4,69.4,69.1,68.3,67.7,67.1,72.6,87.8,13
,CHULA VISTA,70.1,70.2,70.2,70.0,69.5,69.0,69.3,70.0,70.9,72.6,75.6,77.4,77.1,77.1,77.1,76.1,74.7,73.1,71.9,71.6,71.2,70.7,70.4,70.0,72.3,77.4,11
,DOWNTOWN SES,69.2,68.9,69.4,69.5,68.6,67.9,68.0,68.4,M,70.3,72.4,72.6,74.3,75.2,75.2,74.9,73.2,71.0,69.4,68.9,68.8,68.8,68.8,68.5,70.5,75.2,13
,EL CAJON LES,68.0,68.0,67.5,67.2,67.6,68.2,68.8,69.6,71.9,75.3,80.0,84.6,87.2,88.1,89.2,88.1,84.9,80.5,75.5,73.1,71.2,70.4,70.0,69.9,75.2,89.2,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,68.3,67.7,67.7,66.8,67.8,68.9,69.7,70.9,72.6,75.5,79.2,81.1,82.4,83.4,84.0,82.1,78.1,74.4,71.3,69.8,69.3,68.9,68.5,67.4,73.2,84.0,14
,OTAY MESA DVN,66.3,66.3,66.3,66.2,66.8,66.7,67.2,68.1,70.3,74.5,77.3,80.9,82.6,82.9,82.8,80.6,77.4,73.0,70.1,68.9,68.3,68.1,67.9,67.3,72.0,82.9,13
,PENDLETON,69.0,68.4,67.8,68.1,68.2,69.0,69.3,69.6,70.5,,76.3,76.2,76.2,76.1,76.0,75.4,75.3,73.3,71.5,71.1,71.0,70.4,70.1,70.0,71.7,76.3,10
17 RELHUM %,ALPINE,77,77,76,70,75,81,82,78,79,71,57,49,43,41,40,39,38,45,61,70,77,77,74,76,65,82,06
,EL CAJON LES,88,88,89,90,89,89,87,85,79,71,60,50,44,39,35,38,45,53,67,73,79,81,82,81,70,90,03
,KEARNY MESA,91,89,91,92,92,90,88,84,80,72,63,58,53,48,45,53,62,72,81,84,85,87,89,91,77,92,03
18 PRES mmHg,EL CAJON LES,748,748,748,748,748,749,749,749,749,749,748,748,747,747,746,746,746,746,746,747,747,747,747,747,748,749,05
,KEARNY MESA,749,749,749,749,749,749,750,750,750,750,749,749,748,748,747,747,747,747,747,748,748,748,748,748,748,750,06
19 SOLAR W/M2,EL CAJON LES,-5,-4,-5,-4,-2,2,42,108,286,641,794,847,832,756,617,434,233,53,-5,-6,-6,-5,-5,-5,233,847,11
,KEARNY MESA,-2,-2,-2,-2,-1,3,45,118,363,631,715,772,M,M,603,444,256,73,0,-1,-1,-1,-1,-1,182,772,11
25 NOY,EL CAJON LES,5.50,5.54,5.54,5.55,5.15,C,C,9.12,11.81,M,M,M,8.69,7.28,7.47,9.98,9.96,8.12,8.45,6.26,5.41,5.99,6.19,6.46,7.28,11.81,08
26 NOY-NO,EL CAJON LES,5.47,5.51,5.51,5.49,5.14,C,C,7.74,9.34,M,M,M,7.41,6.37,6.58,8.71,8.72,7.76,8.14,6.12,5.36,5.96,6.14,6.44,6.73,9.34,08
27 NO Trace,EL CAJON LES,.02,.02,.03,.06,.01,C,C,1.38,2.47,M,M,M,1.27,.90,.89,1.26,1.24,.35,.31,.13,.04,.03,.04,.02,.55,2.47,08
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.1,.0,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.1,13
29 CO Tr PPB,EL CAJON LES,327.1,321.9,C,C,C,323.6,347.6,398.1,417.4,415.6,389.2,364.7,359.0,305.5,319.5,381.4,352.4,358.3,335.0,346.0,325.8,334.8,338.8,341.6,352.5,417.4,08
BCarbon ug/m3,10TH AVE MARINE TERM,.32,.26,.92,.96,.63,.49,.48,.93,.48,.75,.71,.71,.45,.52,.70,.89,.69,.53,.62,.46,.61,.51,.52,.34,.60,.96,03
,ALPINE,.41,.43,.43,.38,.51,.71,.49,.59,.53,.56,.56,.59,.61,.66,.52,.46,.41,.39,.41,.39,.46,.60,.59,.64,.51,.71,05
,CHICANO PARK,.30,.41,.75,1.18,.86,.76,1.02,.63,.80,.69,.93,.82,.68,.51,.60,.65,.55,.53,.62,.70,.84,.90,.73,.57,.71,1.18,03
,DOWNTOWN SES,.34,.39,.58,1.16,.78,.69,.76,<,.70,.64,.75,.71,.66,.69,.71,.65,.74,.53,.58,.52,.61,.79,.83,.70,.67,1.16,03
,OCEANVIEW BLVD,.29,.31,.55,.93,.94,.92,1.01,.75,.79,.73,.77,.75,.74,.64,.64,.66,.65,.55,.64,.54,.59,.51,.71,.82,.68,1.01,06
,SAN YSIDRO,.47,.44,.48,.83,1.00,3.69,3.58,1.72,1.37,.69,.43,.36,.33,.30,.28,.31,.31,.36,.57,.42,.46,.38,.37,.39,.81,3.69,05
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
