,DOWNTOWN SES,.012,.013,C,C,.010,.010,.010,.005,.010,.014,.007,.008,.007,.004,.004,.004,.004,.005,.005,.005,.004,.003,.004,.003,.007,.014,09
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.007,C,C,.004,.006,.016,.007,.005,.010,.005,.003,.002,.002,.003,.002,.002,.002,.001,.001,.001,.001,.001,.001,.004,.016,06
,OTAY MESA DVN,.010,.009,C,C,.014,.014,.012,.012,.014,.016,.013,.010,.006,.005,.004,.004,.003,.004,.004,.004,.004,.004,.004,.003,.008,.016,09
,PENDLETON,<,C,C,C,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,C,C
03 NO2 PPM,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CARMEL MT RCH,.008,.008,C,C,.011,.010,.010,.009,.008,.008,.008,.006,.007,.007,.007,.005,.006,.006,.006,.005,.005,.005,.005,.004,.007,.011,04
,CHULA VISTA,.006,.005,C,C,.008,.009,.008,.007,.008,.008,.005,.004,.003,.002,.002,.002,.002,.003,.003,.003,.004,.004,.003,.003,.005,.009,05
,DOWNTOWN SES,.012,.013,C,C,.010,.009,.009,.004,.008,.011,.005,.006,.005,.003,.003,.003,.004,.005,.004,.005,.003,.003,.004,.003,.006,.013,01
,EL CAJON LES,.006,.006,C,C,C,.008,.006,.006,.006,.005,.005,.007,.004,.003,.003,.004,.004,.004,.004,.004,.004,.003,.003,.003,.005,.008,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.007,C,C,.004,.006,.012,.006,.004,.007,.004,.003,.002,.002,.002,.002,.002,.002,.001,.002,.001,.001,.001,.001,.004,.012,06
,OTAY MESA DVN,.009,.009,C,C,.013,.013,.011,.009,.010,.011,.009,.008,.005,.004,.003,.003,.003,.003,.003,.003,.004,.004,.003,.003,.007,.013,04
,PENDLETON,<,C,C,C,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,C,C
04 NO PPM,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CARMEL MT RCH,.003,.003,C,C,.011,.007,.005,.006,.007,.009,.007,.006,.006,.006,.005,.005,.005,.005,.004,.004,.003,.003,.002,.003,.005,.011,04
,CHULA VISTA,.000,.000,C,C,.000,.000,.000,.001,.002,.003,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,09
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.001,.001,.002,.003,.002,.002,.002,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,09
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.003,.001,.001,.003,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,06
,OTAY MESA DVN,.001,.000,C,C,.001,.001,.002,.002,.004,.005,.004,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,09
,PENDLETON,<,C,C,C,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,C,C
06 CO PPM,CARMEL MT RCH,.4,.3,C,C,C,.6,.5,.4,.4,.6,.6,.6,.7,.7,.6,.5,.6,.6,.5,.5,.5,.5,.5,.4,.5,.7,12
10 INTMP °C,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,CHULA VISTA,24,24,25,25,25,25,24,25,25,25,24,24,24,24,25,24,24,24,25,24,24,24,25,25,24,25,02
,DOWNTOWN SES,24,24,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,23,23,23,23,23,23,23,23,24,00
,EL CAJON LES,25,24,24,24,24,24,24,25,25,24,25,24,24,24,24,24,24,24,24,24,24,24,24,25,24,25,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,24,24,24,24,24,24,24,23,24,23,24,24,24,23,23,23,24,24,24,24,24,25,24,24,25,22
,OTAY MESA DVN,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,25,25,25,25,25,25,25,25,00
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
11 PM2.5 µg/M3,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN SES,12.3,10.8,14.3,10.5,13.4,10.8,8.5,5.8,7.6,10.5,11.9,12.5,12.2,8.7,12.7,8.8,9.3,14.0,11.4,10.5,11.4,7.1,5.7,8.9,10.4,14.3,02
,EL CAJON LES,15.5,13.2,12.5,11.4,9.6,12.1,12.2,15.2,16.7,17.6,15.9,11.4,15.3,7.3,8.7,9.7,9.0,8.3,5.6,7.0,7.4,7.5,12.2,8.9,11.2,17.6,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,12.1,10.4,12.2,13.6,25.0,28.0,24.5,16.8,22.6,23.8,23.4,19.4,14.9,11.3,15.0,11.8,11.7,11.1,9.8,8.8,9.7,6.8,8.1,13.0,15.1,28.0,05
,PENDLETON,9.2,14.7,10.7,9.9,10.8,8.4,9.5,15.5,15.7,8.3,14.5,13.9,12.2,10.3,7.3,7.6,11.7,11.5,11.4,12.1,10.8,10.8,8.2,8.5,10.9,15.7,08
12 VWDR °,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M
,DOWNTOWN SES,27,15,339,311,332,333,2,77,233,234,264,283,282,286,286,277,289,288,313,304,321,329,309,308,0,339,02
,EL CAJON LES,147,328,334,318,279,224,149,73,178,191,186,225,245,248,252,260,250,265,259,277,326,318,297,262,0,334,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,351,357,360,345,312,325,52,314,293,286,297,293,294,299,285,290,298,308,306,301,304,299,289,275,0,360,02
,OTAY MESA DVN,267,333,345,93,107,20,312,264,227,301,350,309,299,294,289,298,288,296,291,288,298,278,273,282,0,350,10
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,0,<,<
13 SIGTHETA °,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CHULA VISTA,62,21,27,26,14,20,42,56,61,54,29,24,24,22,24,22,20,19,20,21,17,19,19,22,29,62,00
,DOWNTOWN SES,52,25,26,41,21,17,25,69,41,27,30,24,23,23,25,19,24,28,30,29,22,25,25,39,30,69,07
,EL CAJON LES,36,38,17,38,37,23,36,57,60,47,42,38,25,29,24,24,21,21,22,30,19,18,22,21,31,60,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,31,11,10,14,7,11,29,57,31,35,24,20,18,19,16,14,14,16,14,10,10,12,10,15,19,57,07
,OTAY MESA DVN,31,33,24,27,24,34,47,32,34,33,29,19,15,17,13,19,12,13,11,12,12,9,9,11,22,47,06
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
14 VWSP MPH,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.0,M,M
,DOWNTOWN SES,.4,2.0,1.5,.5,1.7,1.8,1.3,.4,2.2,4.5,4.8,5.9,7.3,7.6,6.6,7.5,5.7,4.1,3.5,3.4,3.8,3.6,3.0,2.1,.0,7.6,13
,EL CAJON LES,1.3,1.1,3.0,.8,.5,.9,1.3,.8,1.3,2.2,3.4,4.0,5.8,5.7,6.0,6.3,5.4,4.3,3.6,2.0,4.0,3.1,3.0,3.1,.0,6.3,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.2,3.1,2.4,1.6,3.1,2.6,.9,.8,3.0,4.6,6.4,7.7,8.4,8.6,8.9,8.8,7.5,5.5,5.1,5.5,5.3,4.3,4.4,2.8,.0,8.9,14
,OTAY MESA DVN,.0,.0,.7,.6,1.7,.6,.1,.4,.8,3.2,4.2,7.2,8.6,8.7,8.0,5.9,8.3,6.0,5.9,4.6,5.6,6.3,5.9,4.3,.0,8.7,13
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,.0,<,<
15 SWSP MPH,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
,DOWNTOWN SES,.9,2.3,1.7,.7,1.8,2.0,1.5,1.3,2.8,5.1,5.6,6.4,8.0,8.3,7.4,8.0,6.3,4.6,4.1,3.9,4.0,3.9,3.5,2.7,4.0,8.3,13
,EL CAJON LES,1.5,1.9,3.1,1.6,.8,1.0,1.8,1.3,2.1,2.7,4.1,5.0,6.4,6.4,6.6,6.9,5.9,4.6,3.9,2.3,4.2,3.3,3.3,3.3,3.5,6.9,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.5,3.1,2.5,1.8,3.2,2.7,1.6,1.4,3.5,5.6,7.0,8.5,9.0,9.1,9.2,9.2,7.7,5.7,5.4,5.7,5.4,4.4,4.6,2.9,5.0,9.2,14
,OTAY MESA DVN,.0,.0,.7,.6,2.0,.6,.2,.4,1.2,3.4,4.7,7.7,8.9,9.0,8.2,6.3,8.4,6.1,6.0,4.7,5.8,6.4,6.0,4.4,4.2,9.0,13
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
16 AMBTEMP °F,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CARMEL MT RCH,62.8,63.1,63.7,63.8,63.3,62.9,63.6,65.7,68.5,71.0,74.0,74.8,75.0,75.2,73.6,70.5,67.4,65.6,64.7,64.6,64.1,64.0,63.8,63.6,67.1,75.2,13
,CHULA VISTA,65.8,65.9,66.0,66.2,66.2,66.1,66.5,66.9,67.7,68.9,71.0,71.9,72.6,72.2,71.9,70.5,69.0,68.5,68.3,67.9,67.7,67.2,66.8,66.7,68.3,72.6,12
,DOWNTOWN SES,66.7,66.6,66.5,66.6,66.6,66.5,66.6,67.6,67.5,67.7,67.5,68.8,69.2,68.7,68.7,66.8,65.2,64.9,64.6,64.3,63.9,63.8,63.7,63.8,66.4,69.2,12
,EL CAJON LES,65.7,66.2,66.2,65.8,65.4,65.1,65.7,66.3,67.9,71.2,76.2,79.1,79.8,80.1,79.9,77.3,73.5,70.0,68.5,68.3,68.2,67.8,67.3,66.6,70.3,80.1,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,64.3,65.1,65.3,65.2,64.2,63.9,64.5,67.3,70.3,72.9,74.5,75.0,73.4,73.8,71.8,69.8,68.0,67.0,66.4,66.1,65.8,65.7,65.6,65.4,68.0,75.0,11
,OTAY MESA DVN,63.3,63.7,63.8,63.8,63.6,63.7,64.0,64.4,65.5,66.8,69.5,73.6,73.8,73.5,69.9,69.4,67.9,66.5,65.8,65.5,65.5,64.8,63.8,63.1,66.5,73.8,12
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
17 RELHUM %,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,92,90,87,87,88,91,90,89,85,77,66,60,58,56,56,60,67,74,77,77,77,78,80,82,77,92,00
,KEARNY MESA,91,90,90,90,92,92,91,86,79,73,69,67,70,69,73,77,82,83,86,86,87,87,87,88,83,92,04
18 PRES mmHg,EL CAJON LES,748,748,748,748,748,749,749,749,749,749,749,749,748,748,748,748,748,748,749,749,749,749,749,749,749,749,05
,KEARNY MESA,749,749,749,749,749,749,750,750,750,750,750,750,749,749,749,749,749,749,749,750,750,750,750,750,749,750,06
19 SOLAR W/M2,EL CAJON LES,-3,-3,-3,-4,-4,0,29,74,232,552,760,774,732,723,557,345,140,24,-3,-3,-3,-3,-3,-3,204,774,11
,KEARNY MESA,0,0,0,0,0,4,76,245,448,601,704,716,683,676,509,272,73,14,0,0,0,0,0,0,209,716,11
25 NOY,EL CAJON LES,7.66,7.46,6.30,5.98,7.04,C,C,7.58,8.71,9.00,8.66,9.72,6.15,4.44,4.36,4.44,3.89,4.32,4.02,3.55,3.61,3.32,2.65,2.68,5.70,9.72,11
26 NOY-NO,EL CAJON LES,7.63,7.28,6.24,5.91,6.92,C,C,6.96,7.24,7.00,7.16,8.05,5.45,3.92,3.76,3.96,3.54,3.97,3.83,3.40,3.55,3.16,2.58,2.63,5.18,8.05,11
27 NO Trace,EL CAJON LES,.03,.17,.05,.06,.12,C,C,.62,1.47,1.99,1.49,1.67,.70,.51,.59,.48,.34,.34,.19,.14,.05,.15,.06,.04,.51,1.99,09
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.1,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,11
29 CO Tr PPB,EL CAJON LES,260.3,294.3,C,C,C,306.1,288.8,286.2,296.2,307.0,333.3,343.6,306.5,248.8,243.9,253.6,230.2,199.6,205.4,210.9,217.5,205.5,196.2,193.4,258.4,343.6,11
BCarbon ug/m3,10TH AVE MARINE TERM,.40,.63,.56,.57,.52,.52,.55,.68,.55,.60,.50,.49,.41,.63,.40,.35,.29,.29,.48,.34,.35,.34,.22,.21,.45,.68,07
,ALPINE,.40,.38,.43,.47,.35,.37,.44,.74,.62,.46,.49,.44,.36,.27,.25,.24,.22,.22,.21,.24,.27,.26,.27,.40,.37,.74,07
,CHICANO PARK,.51,.63,.60,.55,.52,.74,.74,.39,.61,.65,.45,.46,.39,.36,.34,.33,.33,.39,.50,.50,.57,.49,.39,.30,.49,.74,05
,DOWNTOWN SES,.67,.69,<,.57,.53,.43,.49,.24,.59,.64,.45,.48,<,.33,.35,.29,.31,<,.42,.45,<,<,.34,.29,.45,.69,01
,OCEANVIEW BLVD,.66,.59,.60,.61,<,.52,.43,.28,.41,.62,.48,.50,.43,.38,.40,.36,.37,.38,.41,<,<,.36,.31,.26,.45,.66,00
,SAN YSIDRO,.25,.28,.31,.25,.33,.57,.52,.53,.74,.91,.44,.41,.35,.31,.29,.27,.26,.21,.25,.25,.24,.26,.24,.21,.36,.91,09
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
