,KEARNY MESA,.008,.008,C,C,.012,.021,.027,.014,.009,.006,.004,<,.005,.007,.007,.006,.010,.013,.018,.024,.018,.016,.012,.009,.012,.027,06
,OTAY MESA DVN,.004,.004,C,C,.018,.035,.030,.026,.021,.081,.032,.018,.004,.005,.009,.007,.009,.023,.028,.041,.019,.022,.010,.015,.021,.081,09
,PENDLETON,.010,.004,C,C,.008,.008,.011,.016,.014,.008,.005,.006,.004,.005,.002,.003,.004,.010,.013,.017,.022,.018,.019,.009,.010,.022,20
03 NO2 PPM,ALPINE,.001,.001,C,C,.000,.001,.001,.002,.006,.002,.002,.002,.002,.002,.002,.002,.005,.008,.009,.009,.004,.005,.002,.003,.003,.009,18
,CARMEL MT RCH,.007,.011,C,C,.022,.016,.019,.025,.012,.005,.010,.014,.010,.016,.012,.013,.013,.017,.019,.029,.025,.029,.025,.025,.017,.029,19
,CHULA VISTA,.012,.008,C,C,.006,.010,.012,.017,.009,.005,.004,.007,.007,.007,.005,.008,.011,.022,.030,.029,.024,.024,.016,.016,.013,.030,18
,DOWNTOWN SES,.014,.014,C,C,.018,.019,.020,.022,.016,.015,.012,.012,.010,.007,.009,.009,.011,.016,.020,.028,.027,.029,.026,.021,.017,.029,21
,EL CAJON LES,.003,.006,C,C,C,.010,.014,C,.007,M,M,M,.004,.004,.004,.007,.010,.014,.019,.021,.019,.016,C,.011,.011,.021,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.008,.008,C,C,.012,.018,.021,.011,.006,.004,.003,.004,.004,.006,.006,.005,.010,.013,.016,.021,.018,.016,.012,.009,.011,.021,06
,OTAY MESA DVN,.003,.003,C,C,.014,.015,.018,.014,.011,.037,.021,.013,.003,.003,.006,.005,.008,.017,.024,.035,.014,.013,.007,.010,.013,.037,09
,PENDLETON,.008,.004,C,C,.007,.007,.009,.009,.007,.005,.003,.004,.003,.004,.002,.002,.003,.009,.013,.017,.020,.016,.013,.008,.008,.020,20
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,.000,.002,.000,.001,.000,.000,.000,.000,.000,.000,.000,.001,.002,.000,.001,.000,.000,.000,.002,08
,CARMEL MT RCH,.001,.002,C,C,.016,.009,.013,.040,.012,.003,.009,.012,.007,.011,.012,.011,.010,.011,.010,.019,.013,.026,.014,.017,.013,.040,07
,CHULA VISTA,.000,.000,C,C,.000,.000,.001,.010,.004,.002,.001,.002,.003,.002,.001,.001,.001,.001,.006,.011,.022,.017,.002,.005,.004,.022,20
,DOWNTOWN SES,.001,.001,C,C,.005,.006,.042,.028,.012,.006,.006,.005,.004,.002,.002,.001,.001,.001,.003,.007,.021,.019,.008,.010,.009,.042,06
,EL CAJON LES,.000,.001,C,C,C,.002,.020,C,.002,M,M,M,.001,.001,.001,.001,.001,.001,.003,.003,.005,.005,C,.008,.003,.020,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.003,.006,.003,.003,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.003,.001,.001,.000,.000,.001,.006,06
,OTAY MESA DVN,.001,.001,C,C,.004,.020,.011,.011,.010,.044,.012,.006,.002,.002,.003,.002,.002,.006,.004,.006,.005,.009,.002,.005,.008,.044,09
,PENDLETON,.002,.000,C,C,.001,.001,.003,.006,.007,.003,.002,.002,.001,.001,.000,.001,.001,.000,.000,.000,.002,.003,.006,.001,.002,.007,08
06 CO PPM,CARMEL MT RCH,.7,.2,C,C,C,.5,.7,1.8,.6,.2,.3,.3,.3,.5,.5,.4,.5,.6,.6,1.3,1.1,1.7,1.6,1.1,.7,1.8,07
10 INTMP °C,ALPINE,26,26,26,27,26,26,26,26,26,26,25,25,25,25,25,25,25,25,26,26,26,27,27,27,26,27,03
,CARMEL MT RCH,26,26,26,26,27,26,26,27,26,25,25,25,25,25,25,25,26,26,26,26,26,27,26,26,26,27,04
,CHULA VISTA,24,24,24,24,24,24,24,24,24,23,23,22,23,23,23,23,23,24,24,24,24,24,24,24,24,24,00
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,25,25,26,24,24,24,24,25,25,26,25,26,26,25,26,25,26,00
,EL CAJON LES,27,27,26,27,27,27,26,27,27,27,27,24,24,25,24,24,24,25,25,25,25,25,25,25,26,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,24,24,24,<,24,24,24,24,24,24,24,24,25,25,25,25,25,25,00
,OTAY MESA DVN,27,26,26,26,27,26,27,26,27,27,26,26,26,26,25,25,25,26,26,26,26,26,26,26,26,27,00
,PENDLETON,26,26,26,26,26,26,26,26,26,25,24,24,23,23,23,24,25,25,26,26,26,26,26,26,25,26,00
11 PM2.5 µg/M3,ALPINE,3.0,4.9,4.3,1.4,.5,2.1,1.8,.6,1.5,1.8,.8,.0,-1.3,1.2,3.7,2.9,2.9,3.7,8.5,9.8,7.5,4.5,1.7,.1,2.8,9.8,19
,DOWNTOWN SES,10.0,6.2,4.7,4.4,6.3,5.9,7.1,4.8,3.1,3.8,4.6,4.0,3.5,4.4,3.5,3.2,2.6,1.7,5.3,11.2,12.3,13.1,11.2,10.7,6.1,13.1,21
,EL CAJON LES,3.1,4.0,3.9,3.2,4.7,3.5,4.6,5.1,4.6,5.2,5.4,7.0,6.2,2.9,1.7,5.7,4.2,7.7,6.9,9.0,15.9,13.1,13.5,9.4,6.2,15.9,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,4.1,1.8,4.7,5.7,8.0,8.5,8.6,5.2,1.3,20.3,5.6,3.2,M,M,8.2,4.7,3.0,4.5,10.4,19.0,9.0,7.1,5.1,3.7,6.8,20.3,09
,PENDLETON,.8,1.3,1.8,2.7,2.2,-.3,-.4,.8,-.3,-1.2,-1.1,-.3,1.5,.8,-.8,-1.3,-.8,.1,-.7,-3.0,.7,2.2,.3,-1.0,.1,2.7,03
12 VWDR °,ALPINE,127,99,103,103,87,98,88,100,120,317,237,245,270,290,262,313,294,192,119,52,89,99,67,88,0,317,09
,CHULA VISTA,100,94,98,100,96,99,97,66,55,34,321,333,281,269,281,276,293,352,22,69,14,42,55,64,0,352,17
,DOWNTOWN SES,62,45,36,2,348,34,62,30,44,73,256,237,283,286,287,302,322,348,22,18,340,8,37,358,0,358,23
,EL CAJON LES,124,100,236,125,104,126,125,101,37,344,M,M,M,M,277,290,278,302,286,90,105,101,89,104,0,344,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,123,79,74,79,54,78,64,61,62,96,158,207,274,292,288,295,298,329,26,39,39,58,54,43,0,329,17
,OTAY MESA DVN,120,121,109,127,67,84,97,57,237,168,317,308,306,282,289,287,297,26,101,123,11,36,26,20,0,317,10
,PENDLETON,37,39,46,51,57,46,48,56,45,65,109,247,259,269,205,190,188,186,183,180,179,177,178,180,0,269,13
13 SIGTHETA °,ALPINE,45,17,13,12,13,13,14,14,44,35,38,53,43,35,32,23,22,33,25,41,22,43,41,24,29,53,11
,CHULA VISTA,24,16,17,13,17,36,25,45,28,35,56,51,29,18,19,18,15,15,16,27,39,16,18,41,26,56,10
,DOWNTOWN SES,14,10,24,18,17,30,22,16,19,51,49,39,26,18,17,23,20,15,39,30,23,34,23,22,25,51,09
,EL CAJON LES,30,50,38,41,50,52,58,19,27,48,M,M,M,M,51,20,19,21,42,51,33,32,53,62,40,62,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,16,11,16,9,9,8,6,8,10,36,59,46,42,23,12,10,9,9,28,16,17,10,5,13,18,59,10
,OTAY MESA DVN,10,7,16,57,49,47,48,25,30,25,58,34,25,19,10,11,19,9,18,35,52,10,51,19,29,58,10
,PENDLETON,17,12,12,14,13,11,12,13,12,16,34,16,11,12,12,2,1,1,1,1,1,1,1,2,10,34,10
14 VWSP MPH,ALPINE,.7,.8,1.4,1.7,1.5,1.8,2.0,2.0,1.4,1.7,2.5,2.0,1.6,2.6,2.8,2.9,1.6,.6,2.1,.9,1.4,1.1,1.1,2.7,.0,2.9,15
,CHULA VISTA,1.5,2.5,2.0,2.8,2.5,2.6,3.0,1.1,2.1,1.0,1.3,1.6,4.9,6.6,6.7,5.1,3.6,1.7,1.4,1.3,.5,1.4,2.4,1.2,.0,6.7,14
,DOWNTOWN SES,1.9,2.3,.8,.9,.7,.9,1.0,2.4,3.3,1.2,1.5,2.5,4.9,6.7,7.0,5.0,4.4,3.6,1.2,.7,1.1,1.1,2.1,1.6,.0,7.0,14
,EL CAJON LES,1.3,.3,.0,.6,.8,.2,.1,1.5,1.5,.9,M,M,M,M,2.7,5.1,3.0,2.1,.3,1.0,1.1,1.2,.8,.2,.0,5.1,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.7,3.0,2.2,2.2,3.4,2.6,3.2,4.5,4.7,2.0,1.3,2.1,2.9,8.0,8.5,7.4,5.5,4.7,2.3,2.0,2.5,2.6,4.3,2.7,.0,8.5,14
,OTAY MESA DVN,4.4,3.8,2.7,1.2,.5,.9,.3,1.5,.9,2.7,.8,2.9,4.7,7.0,8.9,7.1,3.2,3.2,2.5,1.4,1.8,3.9,2.5,2.5,.0,8.9,14
,PENDLETON,4.4,5.0,4.9,3.1,3.3,4.4,4.6,5.3,5.4,4.7,2.6,3.7,3.7,3.4,3.1,6.2,5.8,5.2,3.0,.6,1.2,2.6,3.4,4.6,.0,6.2,15
15 SWSP MPH,ALPINE,.7,.8,1.4,1.8,1.6,1.8,2.1,2.1,2.1,2.1,3.1,2.9,3.2,3.5,3.5,3.2,1.9,1.2,2.5,1.1,1.8,1.5,1.7,3.0,2.1,3.5,13
,CHULA VISTA,1.8,2.6,2.1,2.8,2.6,2.9,3.2,1.4,2.3,1.6,1.9,2.4,5.3,6.9,7.0,5.4,3.7,1.8,1.4,1.4,.8,1.5,2.5,1.4,2.8,7.0,14
,DOWNTOWN SES,2.0,2.3,.9,1.0,.7,.9,1.4,2.5,3.5,2.1,2.2,3.0,5.3,7.2,7.4,5.6,4.7,3.7,1.5,1.0,1.1,1.2,2.1,2.4,2.7,7.4,14
,EL CAJON LES,1.7,.7,.0,.6,1.0,.4,.1,1.7,1.7,1.2,M,M,M,M,3.6,5.7,3.2,2.6,1.3,1.3,1.5,1.3,.9,.9,1.6,5.7,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.0,3.1,2.3,2.3,3.5,2.6,3.2,4.5,4.7,2.7,2.3,3.2,4.4,8.4,8.7,7.5,5.6,4.9,2.9,2.1,2.6,2.7,4.4,3.1,3.9,8.7,14
,OTAY MESA DVN,4.4,3.8,2.8,1.7,.9,1.4,1.0,2.1,1.7,2.9,2.0,3.4,5.2,7.4,9.2,7.3,3.6,3.3,3.2,1.9,2.3,4.0,3.0,2.6,3.4,9.2,14
,PENDLETON,4.7,5.1,5.0,3.2,3.4,4.5,4.8,5.4,5.5,5.0,3.0,3.9,3.8,3.4,4.2,6.2,5.8,5.2,3.0,.6,1.2,2.6,3.4,4.6,4.1,6.2,15
16 AMBTEMP °F,ALPINE,52.1,51.7,50.6,49.4,48.7,47.9,48.4,50.2,54.1,57.7,60.3,62.4,64.0,65.0,64.4,62.0,57.5,54.8,53.3,52.3,52.4,52.5,53.9,53.5,55.0,65.0,13
,CARMEL MT RCH,56.4,55.7,55.3,55.2,54.1,52.9,53.2,54.1,56.9,60.6,62.9,64.5,66.0,66.9,65.1,63.3,60.7,59.0,57.9,57.2,56.0,55.5,55.0,54.6,58.3,66.9,13
,CHULA VISTA,57.5,57.4,56.4,55.8,55.1,54.2,54.5,54.7,57.8,61.8,64.3,66.3,67.5,66.3,65.7,64.1,62.2,60.7,59.7,58.2,56.3,55.5,56.4,55.3,59.3,67.5,12
,DOWNTOWN SES,57.8,56.8,55.6,54.6,54.2,54.0,53.1,55.7,58.9,62.8,65.1,66.6,67.4,66.2,65.3,64.1,62.4,61.1,60.1,59.2,58.1,57.6,57.6,56.6,59.6,67.4,12
,EL CAJON LES,56.8,56.2,54.9,53.2,52.2,51.5,50.4,51.6,56.4,60.8,64.7,66.8,68.0,69.0,69.5,66.4,63.4,61.0,58.9,56.2,54.8,53.6,53.1,52.3,58.4,69.5,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,57.8,55.9,55.1,55.1,54.3,53.8,53.6,55.1,58.6,62.1,64.5,65.7,67.4,66.8,65.1,63.0,60.7,59.0,58.0,57.1,56.4,55.8,56.1,55.6,58.9,67.4,12
,OTAY MESA DVN,56.5,56.6,55.7,54.8,53.9,53.2,53.3,53.3,57.3,59.5,62.7,63.8,66.0,66.8,64.6,62.7,60.2,58.7,58.1,57.6,56.9,57.0,56.0,57.1,58.4,66.8,13
,PENDLETON,56.5,56.4,55.4,54.7,54.0,53.1,52.6,52.7,55.3,60.4,63.6,64.5,64.3,63.5,63.4,62.9,61.7,60.8,59.4,58.2,57.2,55.2,54.9,55.5,58.2,64.5,11
17 RELHUM %,ALPINE,100,100,100,99,99,97,93,90,84,72,65,61,56,53,56,59,81,91,93,89,87,75,69,63,81,100,00
,EL CAJON LES,96,96,97,98,98,98,98,97,84,78,68,57,50,46,47,63,69,73,78,85,89,92,92,92,81,98,03
,KEARNY MESA,98,99,99,98,98,99,98,98,94,79,69,62,58,67,69,73,80,88,88,87,88,89,89,91,86,99,01
18 PRES mmHg,EL CAJON LES,750,750,750,750,750,751,752,752,752,753,753,752,751,750,750,751,751,751,751,751,751,751,751,751,751,753,09
,KEARNY MESA,748,748,748,748,748,749,750,750,750,751,751,750,749,752,752,752,752,752,752,752,752,753,752,752,751,753,21
19 SOLAR W/M2,EL CAJON LES,2,1,0,0,0,0,10,82,250,443,631,608,581,473,334,125,17,-2,-2,-1,-1,0,0,0,148,631,10
,KEARNY MESA,0,0,0,0,0,0,12,102,259,471,548,608,579,428,271,120,25,0,0,0,0,0,0,0,143,608,11
25 NOY,EL CAJON LES,3.07,5.05,6.72,6.96,9.89,C,C,12.41,8.98,20.62,M,M,M,M,5.86,8.48,11.13,14.20,19.60,24.01,22.51,19.72,19.74,15.45,13.02,24.01,19
26 NOY-NO,EL CAJON LES,3.01,4.90,6.46,6.67,9.40,C,C,9.22,6.17,11.85,M,M,M,M,5.12,7.55,10.34,13.52,18.37,21.58,19.33,15.86,14.70,11.68,10.87,21.58,19
27 NO Trace,EL CAJON LES,.05,.15,.26,.29,.49,C,C,3.19,2.80,8.77,M,M,M,M,.73,.93,.79,.68,1.22,2.43,3.17,3.86,5.04,3.76,2.14,8.77,09
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,C,.0,M,M,M,.0,.0,.0,.1,.0,.0,.0,.0,.0,.0,C,.0,.0,.1,06
29 CO Tr PPB,EL CAJON LES,182.9,211.7,C,C,C,247.5,545.8,C,217.8,M,C,C,205.6,213.1,217.0,276.9,292.0,328.2,447.9,500.7,510.7,503.3,C,441.7,333.9,545.8,06
BCarbon ng/m3,DOWNTOWN SES,480.9,448.0,551.4,734.6,843.4,1157.7,1476.4,1622.1,772.7,495.3,681.9,732.2,632.2,406.5,478.9,368.1,396.1,533.7,652.1,1370.6,1783.5,1763.0,1563.4,1388.1,888.9,1783.5,20
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.01,04
