Current Date:,12/9/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
12/8/2019
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.017,C,C,.016,.017,.017,.013,.013,.021,.023,.025,.028,.030,.032,.033,.033,.030,.030,.033,.035,.037,.037,.041,.040,.027,.041,22
,CHULA VISTA,.006,C,C,.005,.006,.013,.007,.004,.007,.010,.016,.027,.029,.028,.030,.030,.030,.031,.033,.032,.030,.032,.031,.030,.021,.033,18
,DOWNTOWN SES,.013,C,C,.008,.010,.006,.004,.006,.012,.021,.022,.026,.026,.028,.027,.031,.032,.031,.024,.031,.028,.036,.033,.030,.022,.036,21
,EL CAJON LES,.004,C,C,C,.007,.008,.005,.003,.009,.013,.020,.022,.022,.029,.026,.027,.025,.022,.023,.028,.029,.032,.030,.022,.019,.032,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.016,C,C,.008,.008,.011,.008,.005,.007,.013,.023,.027,.027,.030,.031,.032,.029,.028,.029,.029,.031,.030,.028,.030,.021,.032,15
,OTAY MESA DVN,.012,C,C,.010,.011,.018,.010,.005,.009,.014,.022,.026,.028,.030,.030,.033,.029,.024,.026,.025,.024,.029,.035,.035,.022,.035,22
,PENDLETON,.005,C,C,.006,.003,.002,.002,.006,.018,.023,.024,.026,.028,.029,.030,.032,.034,.034,.034,.034,.032,.028,.025,.026,.021,.034,16
02 NOX PPM,ALPINE,.002,C,C,.002,.002,.002,.004,.004,.002,.002,.002,.001,.002,.002,.003,.002,.003,.003,.002,.001,.001,.001,.000,.000,.002,.004,06
,CARMEL MT RCH,.009,C,C,.005,.006,.012,.023,.027,.022,.012,.021,.018,.013,.013,.010,.014,.015,.012,.011,.013,.010,.007,.008,.013,.013,.027,07
,CHULA VISTA,.015,C,C,.012,.011,.005,.008,.013,.015,.013,.010,.004,.002,.002,.004,.003,.003,.003,.003,.004,.004,.004,.004,.005,.007,.015,00
,DOWNTOWN SES,.013,C,C,.011,.009,.011,.013,.018,.014,.009,.009,.004,.006,.004,.007,.003,.003,.005,.013,.007,.010,.004,.009,.012,.009,.018,07
,EL CAJON LES,.013,C,C,C,.008,.006,.009,.013,.006,.007,.005,.005,.006,.004,.006,.006,.006,.007,.007,.005,.005,.004,.004,.011,.007,.013,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.005,C,C,.005,.007,.005,.007,.011,.021,.017,.006,.003,.004,.002,.004,.002,.003,.003,.003,.003,.003,.004,.005,.003,.006,.021,08
,OTAY MESA DVN,.010,C,C,.010,.011,.009,.011,.019,.019,.018,.008,.005,.004,.002,.002,.002,.003,.005,.004,.007,.010,.006,.003,.003,.008,.019,07
,PENDLETON,.012,C,C,.009,.011,.010,.011,.010,.005,.001,.001,.002,.001,.000,.000,.000,.001,.000,.000,.000,.003,.006,.007,.003,.004,.012,00
03 NO2 PPM,ALPINE,.002,C,C,.002,.002,.002,.003,.003,.002,.002,.001,.001,.002,.002,.002,.002,.003,.003,.002,.001,.001,.001,.000,.001,.002,.003,06
,CARMEL MT RCH,.007,C,C,.004,.005,.009,.012,.013,.011,.008,.010,.009,.006,.006,.005,.007,.008,.007,.007,.008,.006,.004,.006,.009,.008,.013,07
,CHULA VISTA,.015,C,C,.012,.010,.005,.008,.011,.011,.010,.008,.003,.002,.002,.003,.003,.003,.003,.003,.003,.004,.003,.004,.005,.006,.015,00
,DOWNTOWN SES,.011,C,C,.010,.009,.010,.012,.014,.012,.008,.007,.003,.005,.003,.006,.003,.003,.005,.013,.007,.010,.004,.009,.012,.008,.014,07
,EL CAJON LES,.012,C,C,C,.008,.006,.008,.010,.005,.006,.004,.004,.005,.003,.005,.005,.006,.007,.007,.005,.005,.004,.004,.009,.006,.012,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.006,C,C,.005,.007,.005,.007,.008,.016,.013,.005,.003,.003,.002,.003,.002,.003,.003,.003,.003,.003,.004,.005,.004,.005,.016,08
,OTAY MESA DVN,.009,C,C,.009,.009,.006,.010,.015,.014,.013,.005,.003,.002,.001,.001,.001,.002,.004,.002,.005,.009,.005,.002,.002,.006,.015,07
,PENDLETON,.012,C,C,.009,.011,.010,.010,.009,.004,.001,.001,.002,.000,.000,.000,.000,.001,.000,.000,.000,.003,.006,.007,.003,.004,.012,00
04 NO PPM,ALPINE,.000,C,C,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,00
,CARMEL MT RCH,.002,C,C,.002,.001,.003,.011,.014,.011,.004,.010,.009,.007,.007,.005,.007,.007,.005,.004,.005,.004,.003,.003,.004,.006,.014,07
,CHULA VISTA,.001,C,C,.001,.001,.000,.000,.002,.004,.003,.002,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,08
,DOWNTOWN SES,.001,C,C,.001,.001,.001,.002,.003,.002,.001,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,07
,EL CAJON LES,.001,C,C,C,.000,.001,.002,.003,.001,.001,.001,.001,.001,.001,.001,.002,.000,.000,.000,.000,.000,.000,.000,.002,.001,.003,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,C,C,.000,.001,.000,.000,.004,.005,.004,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,08
,OTAY MESA DVN,.002,C,C,.001,.002,.003,.001,.004,.005,.005,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.005,08
,PENDLETON,.000,C,C,.000,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,04
06 CO PPM,CARMEL MT RCH,.3,C,C,.3,.4,.6,.6,.6,.5,.3,.4,.5,.4,.4,.4,.6,.5,.3,.4,.4,.3,.3,.3,.4,.4,.6,05
10 INTMP °C,ALPINE,25,26,26,26,26,26,26,26,26,26,25,25,25,25,25,26,25,26,26,26,26,26,26,26,26,26,01
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
,CHULA VISTA,24,24,24,24,24,24,24,24,24,24,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,00
,DOWNTOWN SES,26,26,25,26,25,26,26,26,26,26,26,25,25,25,25,25,25,26,26,25,26,26,26,26,26,26,00
,EL CAJON LES,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,25,24,25,25,25,25,25,25,25,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,27,23
,PENDLETON,26,26,26,26,26,26,26,26,26,26,25,25,25,25,24,25,25,25,26,26,26,26,26,26,26,26,00
11 PM2.5 µg/M3,ALPINE,.3,1.3,1.9,5.5,4.1,2.5,1.8,2.6,2.5,2.8,2.3,.0,-.8,.4,-.8,5.8,4.7,4.4,3.2,1.4,3.8,4.6,3.5,2.8,2.5,5.8,15
,DOWNTOWN SES,4.7,5.7,4.9,4.3,4.7,5.4,3.6,5.6,7.1,4.6,1.5,1.5,2.8,1.2,-.3,1.2,3.5,3.1,1.1,.8,2.4,2.3,3.1,1.0,3.1,7.1,08
,EL CAJON LES,7.3,8.8,6.3,4.9,8.1,6.2,3.9,3.6,6.4,3.9,3.2,4.8,4.7,5.5,3.5,1.3,2.3,3.2,6.6,4.8,6.4,5.3,3.8,3.2,4.9,8.8,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,8.6,9.5,10.2,12.3,7.1,6.4,8.9,14.6,14.6,15.0,8.1,2.7,3.8,2.9,5.7,4.9,1.9,2.4,2.3,-.9,4.0,3.6,1.9,4.6,6.4,15.0,09
,PENDLETON,1.8,1.2,1.0,.8,.1,2.1,2.6,.2,.6,1.0,-.6,.5,1.8,.8,-1.3,-3.1,-2.0,2.0,1.6,-.9,-.7,-.1,-.8,-2.4,.2,2.6,06
12 VWDR °,ALPINE,283,348,30,100,307,105,89,143,191,257,259,230,229,262,277,277,268,268,209,231,260,271,294,296,0,348,01
,CHULA VISTA,34,25,113,52,39,45,162,11,145,261,168,245,258,257,263,251,253,257,223,268,239,287,297,338,0,338,23
,DOWNTOWN SES,22,39,81,24,58,325,222,244,226,303,183,204,221,235,266,244,252,244,270,270,244,269,289,328,0,328,23
,EL CAJON LES,28,253,197,333,110,96,207,63,154,219,184,187,205,247,265,252,235,212,215,247,255,260,256,214,0,333,03
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,18,2,87,352,113,67,287,198,187,170,215,225,241,246,274,247,248,251,258,253,261,269,280,296,0,352,03
,OTAY MESA DVN,4,327,358,159,344,95,167,148,148,275,308,309,288,280,273,286,268,257,267,251,236,295,323,349,0,358,02
,PENDLETON,157,202,38,80,43,52,333,107,183,193,194,222,244,258,254,258,246,238,231,258,302,316,336,14,0,336,22
13 SIGTHETA °,ALPINE,26,41,40,23,26,22,32,44,23,24,25,26,22,25,24,25,28,24,24,26,33,26,24,23,27,44,07
,CHULA VISTA,26,27,32,36,20,66,20,30,31,43,42,28,18,18,19,18,19,17,18,17,25,16,18,22,26,66,05
,DOWNTOWN SES,26,27,56,41,45,32,35,22,45,32,26,22,20,20,25,18,20,23,18,21,31,18,22,17,28,56,02
,EL CAJON LES,34,32,40,45,48,48,30,53,32,64,33,16,21,20,22,19,20,18,17,24,19,16,19,37,30,64,09
