Current Date:,5/26/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
5/25/2019
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.030,.029,C,C,.025,.025,.025,.031,.031,.038,.044,.045,.046,.048,.048,.049,.050,.047,.039,.037,.036,.035,.033,.033,.037,.050,16
,CHULA VISTA,.021,.019,C,C,.014,.008,.023,.038,.039,.042,.044,.041,.041,.039,.039,.040,.039,.039,.037,.037,.035,.033,.028,.028,.032,.044,10
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.001,.001,C,C,C,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.017,.011,C,C,.012,.010,.028,.035,.038,.039,.040,.040,.040,.042,.041,.042,.042,.039,.036,.034,.033,.016,.020,.017,.030,.042,13
,OTAY MESA DVN,.023,.022,C,C,.022,.018,.016,.030,.034,.036,.038,.041,.039,.039,.038,.040,.039,.038,.035,.032,.030,.033,.030,.030,.031,.041,11
,PENDLETON,.021,.018,C,C,.013,.014,.018,.026,.033,.038,.039,.039,.039,.038,.038,.039,.037,.037,.037,.038,.037,.034,.031,.023,.031,.039,10
02 NOX PPM,ALPINE,.003,.005,C,C,.002,.004,.005,.004,.003,.003,.002,.004,.004,.003,.003,.002,.002,.002,.003,.003,.002,.002,.002,.002,.003,.005,01
,CARMEL MT RCH,.012,.016,C,C,C,.014,.014,.018,.018,.015,.015,.015,.015,.014,.013,.013,.014,.009,.010,.015,.013,.015,.008,.005,.013,.018,07
,CHULA VISTA,.012,.011,C,C,.008,.014,.010,.002,.003,.005,.001,.002,.002,.001,.001,.001,.001,.001,.001,.002,.002,.003,.004,.005,.004,.014,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.007,.005,C,C,C,.008,.007,.005,.006,.005,.008,.007,.006,.004,.002,.002,.002,.003,.003,.002,.004,.005,.003,.002,.005,.008,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.010,C,C,.010,.016,.007,.005,.004,.003,.002,.002,.002,.001,.001,.001,.001,.001,.002,.003,.004,.010,.008,.008,.005,.016,05
,OTAY MESA DVN,.004,.003,C,C,.004,.010,.010,.004,.004,.004,.003,.002,.002,.002,.002,.002,.002,.001,.001,.001,.002,.002,.003,.002,.003,.010,05
,PENDLETON,.005,.003,C,C,.005,.007,.007,.007,.002,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.001,.003,.003,.007,.002,.007,05
03 NO2 PPM,ALPINE,.003,.004,C,C,.002,.003,.004,.003,.003,.002,.002,.003,.003,.003,.002,.002,.002,.002,.003,.003,.002,.002,.003,.002,.003,.004,01
,CARMEL MT RCH,.009,.014,C,C,C,.010,.009,.010,.010,.009,.008,.008,.007,.008,.007,.007,.007,.005,.005,.009,.008,.011,.008,.005,.008,.014,01
,CHULA VISTA,.012,.011,C,C,.008,.011,.008,.001,.003,.003,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.002,.003,.004,.005,.004,.012,00
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.007,.005,C,C,C,.005,.004,.003,.004,.004,.005,.005,.004,.003,.002,.002,.002,.002,.003,.002,.004,.005,.003,.002,.004,.007,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.010,C,C,.010,.012,.006,.004,.003,.003,.002,.002,.001,.001,.001,.001,.001,.001,.002,.003,.004,.010,.008,.008,.005,.012,05
,OTAY MESA DVN,.004,.003,C,C,.004,.008,.007,.003,.003,.003,.003,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.002,.002,.008,05
,PENDLETON,.005,.003,C,C,.005,.006,.004,.004,.002,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.002,.003,.003,.007,.002,.007,23
04 NO PPM,ALPINE,.000,.001,C,C,.000,.001,.001,.001,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,01
,CARMEL MT RCH,.002,.002,C,C,C,.004,.006,.008,.008,.007,.007,.007,.008,.006,.007,.006,.006,.005,.005,.006,.004,.004,.001,.001,.005,.008,07
,CHULA VISTA,.000,.000,C,C,.000,.003,.002,.000,.001,.002,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.003,.003,.001,.002,.001,.003,.002,.002,.001,.001,.001,.000,.001,.000,.000,.000,.000,.000,.000,.001,.003,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.001,.004,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.004,05
,OTAY MESA DVN,.000,.000,C,C,.001,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.002,05
,PENDLETON,.000,.000,C,C,.001,.001,.002,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,06
06 CO PPM,CARMEL MT RCH,.3,.4,C,C,C,.3,.2,.3,.3,.4,.4,.4,.4,.4,.4,.4,.4,.3,.4,.5,.5,.5,.2,.2,.4,.5,19
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,26,27,27,26,26,25,25,24,25,24,24,24,25,24,24,25,25,25,26,26,26,26,25,27,03
,CARMEL MT RCH,26,26,26,26,27,26,26,26,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,04
,CHULA VISTA,25,25,25,26,26,26,25,25,24,25,25,25,25,24,25,25,25,25,25,25,25,25,25,25,25,26,03
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,24,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,24,25,24,24,24,24,24,24,24,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,28,27,28,27,27,28,27,27,27,27,27,27,27,27,27,26,26,26,26,27,27,27,27,27,28,01
,PENDLETON,24,24,25,25,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,25,02
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,.4,2.0,2.4,4.5,3.8,2.8,4.2,4.3,4.1,3.9,2.5,4.1,7.0,5.4,3.1,1.7,2.9,5.8,3.6,1.0,3.8,4.2,1.8,1.9,3.3,7.0,12
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,6.9,6.2,5.0,4.5,5.2,6.2,7.1,7.4,6.2,6.0,7.0,8.2,6.7,8.2,5.8,3.3,4.2,4.2,4.6,7.5,6.0,7.7,5.9,6.3,6.0,8.2,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,9.1,8.2,8.6,6.9,7.2,22.0,17.1,6.2,6.4,9.1,11.7,10.4,7.7,6.5,4.9,5.2,3.4,4.4,4.7,3.7,4.4,2.5,3.1,2.5,7.3,22.0,05
,PENDLETON,4.8,3.5,4.9,6.1,5.5,5.5,4.0,2.8,2.2,2.7,6.4,7.1,6.5,5.3,3.1,4.5,4.6,2.6,5.6,5.5,5.7,9.0,10.6,7.4,5.2,10.6,22
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,86,27,110,90,87,36,270,265,271,238,255,262,255,277,259,270,279,262,248,267,277,204,245,282,213,282,23
,CHULA VISTA,22,28,49,75,116,110,90,114,296,273,268,275,280,275,268,271,260,261,270,282,253,279,130,124,195,296,08
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,100,84,100,84,91,261,36,312,242,230,249,256,260,260,263,252,251,223,243,275,266,183,161,200,203,312,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,15,22,90,77,69,109,138,207,221,274,290,270,265,232,247,235,237,270,285,290,271,109,79,72,182,290,10
,OTAY MESA DVN,18,17,28,75,114,112,350,283,341,235,284,290,296,291,295,291,281,277,289,318,10,225,241,336,221,350,06
,PENDLETON,33,38,61,44,42,52,65,161,222,255,267,245,249,249,248,246,256,259,259,300,326,302,272,0,185,326,20
13 SIGTHETA °,ALPINE,16,21,50,18,16,20,41,37,33,60,36,30,32,28,30,26,31,31,27,28,28,20,21,20,29,60,09
,CHULA VISTA,9,18,17,19,43,26,29,49,43,27,23,22,21,20,21,22,23,22,20,19,19,34,42,35,26,49,07
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,12,16,25,24,12,52,65,48,56,52,23,23,21,26,37,36,37,19,22,20,17,13,12,24,29,65,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,12,43,27,10,7,16,33,35,47,19,12,17,20,26,27,31,22,14,9,9,8,37,6,34,22,47,08
,OTAY MESA DVN,11,11,10,11,10,27,20,40,63,42,22,17,15,16,29,21,17,13,11,15,30,20,21,32,22,63,08
,PENDLETON,9,11,10,10,9,13,18,29,21,16,17,18,14,13,13,11,11,11,10,15,24,24,25,24,16,29,07
14 VWSP MPH,ALPINE,.6,.5,.0,.8,1.0,.3,1.4,2.3,3.0,1.7,3.9,5.1,4.5,5.3,4.7,4.3,3.2,4.3,3.9,2.4,2.2,2.2,1.6,1.8,2.5,5.3,13
,CHULA VISTA,1.5,.8,1.3,1.1,.6,1.3,1.1,.5,3.5,5.5,6.1,6.3,7.2,7.9,7.1,7.0,5.8,5.7,5.0,3.5,1.8,.7,.1,.4,3.4,7.9,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.2,1.0,1.1,1.1,1.6,.3,.3,1.8,2.2,2.5,5.6,6.1,6.4,5.9,5.1,4.9,4.5,7.5,4.7,4.1,2.2,2.3,2.6,1.6,3.2,7.5,17
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.2,.5,1.8,2.7,3.0,1.9,1.7,2.4,2.6,7.5,8.1,7.2,7.0,7.9,7.1,5.9,6.5,9.1,6.9,3.4,2.0,1.9,2.4,1.3,4.3,9.1,17
,OTAY MESA DVN,2.6,3.2,3.0,1.8,2.8,1.1,1.9,2.2,.6,2.9,6.3,7.3,7.7,9.3,6.8,7.1,7.6,8.6,6.0,3.2,1.0,.6,.5,.7,4.0,9.3,13
,PENDLETON,3.6,4.0,3.2,4.0,5.3,4.4,3.5,2.8,4.8,4.6,4.1,5.7,7.6,7.8,7.5,8.0,7.0,5.9,5.7,3.3,2.1,1.1,1.5,1.0,4.5,8.0,15
15 SWSP MPH,ALPINE,.7,.6,.2,.9,1.1,.5,1.7,2.8,3.4,3.0,4.7,6.0,5.3,6.0,5.4,5.2,3.9,4.9,4.4,2.8,2.5,2.4,1.9,1.9,3.0,6.0,11
,CHULA VISTA,1.5,.9,1.4,1.2,.8,1.6,1.3,1.6,4.2,6.1,6.6,6.7,7.7,8.4,7.6,7.5,6.2,6.2,5.4,3.7,1.9,1.0,.2,.4,3.8,8.4,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.3,1.1,1.2,1.2,1.6,.7,.9,2.6,3.2,3.6,6.1,6.6,6.8,6.5,6.0,5.6,5.2,7.9,5.1,4.4,2.6,2.5,2.7,1.7,3.6,7.9,17
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.4,.9,2.0,2.8,3.1,2.1,1.9,3.8,4.7,7.9,8.4,7.5,7.7,8.8,8.0,6.6,7.1,9.9,7.0,3.5,2.1,2.1,2.4,2.0,4.8,9.9,17
,OTAY MESA DVN,2.7,3.3,3.1,2.2,2.9,1.4,2.1,2.8,2.5,4.1,6.8,7.6,8.0,9.6,7.3,7.6,8.0,8.9,6.2,3.7,1.5,.7,.5,1.1,4.4,9.6,13
,PENDLETON,3.7,4.1,3.2,4.1,5.3,4.5,3.8,3.6,5.3,4.8,4.3,6.1,7.8,7.9,7.7,8.2,7.1,6.0,5.8,3.5,2.2,1.5,1.7,1.4,4.7,8.2,15
16 AMBTEMP °F,ALPINE,49.6,49.5,48.9,48.4,48.3,49.3,52.2,54.6,55.3,59.5,62.5,63.3,64.2,64.5,63.4,63.6,62.2,61.1,56.5,53.5,53.2,52.7,52.2,51.9,55.9,64.5,13
,CARMEL MT RCH,54.4,53.0,52.7,52.0,51.6,53.1,56.1,59.5,62.5,63.1,62.6,62.0,64.1,67.4,66.8,67.4,66.5,63.4,59.8,57.7,57.3,56.6,56.3,57.1,59.3,67.4,13
