,EL CAJON LES,.001,.002,C,C,C,.006,.006,.006,.007,.007,M,.009,.009,.006,.005,.004,.003,.003,.003,.003,.003,.003,.002,.002,.005,.009,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.003,.003,C,C,.003,.005,.009,.009,.009,.011,.011,.007,.005,.004,.004,.003,.003,.004,.004,.004,.005,.005,.004,.003,.005,.011,09
,OTAY MESA DVN,.004,.008,.005,.005,.005,.005,.004,.005,.004,.004,.007,.007,.008,.006,.005,.005,.004,.004,.005,.005,.004,.005,.006,.006,.005,.008,01
,PENDLETON,.001,.001,C,C,.003,.003,.002,.004,.002,.001,.001,.007,.002,.001,.000,.000,.000,.001,.000,.001,.001,.001,.001,.001,.002,.007,11
03 NO2 PPM,ALPINE,.004,.003,C,C,.003,.003,.004,.003,.003,.005,.004,.004,.004,.005,.006,.005,.005,.005,.004,.003,.004,.004,.003,.003,.004,.006,14
,CARMEL MT RCH,.005,.006,C,C,C,.016,.017,.020,.015,.015,M,.016,.015,.013,.012,.009,.009,.011,.009,.009,.010,.009,.007,.007,.012,.020,07
,CHULA VISTA,.003,.003,C,C,.003,.003,.007,.005,.004,.004,.004,.003,.001,.001,.001,.001,.001,.001,.001,.001,.002,.002,.003,.004,.003,.007,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.002,.002,C,C,C,.005,.005,.005,.006,.006,M,.007,.007,.005,.004,.003,.002,.002,.002,.002,.003,.003,.002,.002,.004,.007,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.003,.003,C,C,.004,.005,.009,.008,.008,.009,.008,.006,.004,.004,.003,.003,.003,.004,.004,.004,.005,.005,.004,.003,.005,.009,06
,OTAY MESA DVN,.003,.006,.004,.004,.003,.004,.003,.004,.003,.003,.005,.005,.006,.004,.003,.004,.003,.003,.004,.004,.004,.004,.005,.006,.004,.006,01
,PENDLETON,.001,.001,C,C,.003,.003,.002,.003,.002,.001,.001,.004,.001,.001,.000,.000,.000,.001,.001,.001,.001,.001,.001,.001,.001,.004,11
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.000,.001,.001,.002,.001,.001,.000,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.002,09
,CARMEL MT RCH,.001,.002,C,C,C,.013,.018,.021,.013,.015,M,.014,.011,.012,.011,.009,.007,.008,.006,.006,.005,.004,.003,.002,.009,.021,07
,CHULA VISTA,.000,.000,C,C,.000,.000,.004,.000,.001,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.004,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.001,.001,.001,.001,.001,M,.002,.002,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.002,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.001,.001,.002,.003,.002,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,10
,OTAY MESA DVN,.001,.002,.001,.001,.001,.001,.001,.001,.001,.001,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.001,.002,01
,PENDLETON,.000,.000,C,C,.000,.000,.000,.001,.001,.000,.000,.003,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,11
06 CO PPM,CARMEL MT RCH,.3,.2,C,C,C,.5,.6,.6,.4,.4,C,.5,.4,.5,.5,.4,.4,.5,.5,.4,.4,.4,.4,.3,.4,.6,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,26,25,24,24,24,24,24,24,24,24,24,24,25,25,25,25,26,25,26,00
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,26,25,26,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,CHULA VISTA,25,25,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,25,25,24,25,25,25,26,02
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,23,24,24,23,24,23,24,24,24,24,24,23,23,23,23,23,23,23,23,23,24,23,24,24,23,24,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,27,27,27,27,27,27,27,00
,PENDLETON,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,6.9,5.4,2.8,3.4,3.1,5.7,5.5,6.5,10.3,7.4,11.0,13.6,11.5,10.3,17.1,14.8,13.5,11.0,8.1,7.3,9.9,14.9,9.6,9.1,9.1,17.1,14
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,11.6,10.8,15.0,14.5,15.8,16.4,14.6,17.3,21.4,M,M,M,13.1,16.7,15.0,10.8,10.1,8.0,7.8,9.3,9.2,11.7,8.6,8.0,12.6,21.4,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,11.2,17.1,13.5,14.2,16.3,19.1,18.8,16.9,10.4,15.5,18.3,23.5,20.6,11.5,15.2,15.1,8.4,9.6,7.9,9.1,10.4,11.7,11.4,14.5,14.1,23.5,11
,PENDLETON,12.7,9.6,10.6,9.2,9.4,11.0,9.2,13.2,11.5,9.4,12.1,9.9,12.0,8.2,5.5,9.8,7.6,10.6,9.1,5.8,5.2,5.7,7.8,5.9,9.2,13.2,07
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,61,273,348,304,285,297,248,301,281,263,259,258,252,271,257,277,271,272,270,283,319,311,316,289,274,348,02
,CHULA VISTA,311,79,336,64,203,274,230,265,264,267,233,242,242,250,247,254,245,243,238,235,236,214,220,203,233,336,02
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,154,160,247,183,251,240,257,279,278,334,311,262,236,231,229,247,228,231,231,210,208,205,186,192,233,334,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,149,204,238,16,238,83,267,285,244,252,181,224,229,225,229,238,238,226,206,192,201,206,205,182,207,285,07
,OTAY MESA DVN,26,30,23,44,71,322,329,335,327,315,295,283,290,275,299,299,300,302,294,310,300,284,318,270,248,335,07
,PENDLETON,178,202,84,41,34,288,252,242,244,245,250,249,239,245,248,246,236,214,208,206,224,205,205,195,208,288,05
13 SIGTHETA °,ALPINE,54,65,43,45,40,44,31,54,41,31,36,40,35,33,27,28,27,25,25,25,24,21,26,23,35,65,01
,CHULA VISTA,52,43,34,72,29,46,37,23,26,24,32,22,23,23,20,20,20,21,21,34,36,26,47,25,32,72,03
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,41,46,31,43,35,20,30,29,38,52,64,56,28,23,23,23,20,23,22,20,17,24,58,16,33,64,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,29,29,42,24,61,47,32,60,38,56,38,36,22,19,18,19,17,22,16,19,21,15,19,18,30,61,04
,OTAY MESA DVN,57,18,21,23,20,51,17,13,21,19,25,27,23,22,19,18,13,12,13,25,18,21,19,42,23,57,00
,PENDLETON,23,20,37,19,24,18,26,18,16,13,14,13,15,12,12,13,16,17,15,20,17,19,17,19,18,37,02
14 VWSP MPH,ALPINE,.5,.3,1.1,.5,.6,1.2,1.8,1.4,2.6,4.0,3.5,3.6,4.4,4.8,5.8,5.0,4.7,3.9,3.2,2.2,1.9,2.1,1.8,1.5,2.6,5.8,14
,CHULA VISTA,.9,1.2,1.6,.4,1.6,.7,1.9,2.8,2.8,2.8,2.9,5.8,7.1,7.4,7.0,7.4,6.6,5.6,4.2,2.8,1.7,2.5,1.5,1.9,3.4,7.4,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,2.0,.5,1.9,.8,1.7,2.6,2.0,1.9,2.3,2.0,1.5,2.9,5.2,6.8,6.3,6.7,6.9,5.6,4.6,3.8,3.7,2.5,1.5,3.1,3.3,6.9,16
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.3,2.2,1.9,1.9,.6,1.4,2.2,1.1,1.3,1.7,4.3,6.3,8.2,9.0,9.3,8.9,7.4,5.8,5.8,3.5,3.8,4.6,4.0,3.8,4.2,9.3,14
,OTAY MESA DVN,1.5,3.0,2.5,2.5,2.2,1.2,3.2,4.9,3.6,5.6,6.4,6.7,8.0,8.5,8.7,8.8,9.6,7.8,5.8,3.4,3.5,3.0,2.7,2.4,4.8,9.6,16
,PENDLETON,2.9,2.3,.7,2.4,2.0,1.9,2.5,3.5,3.4,4.0,4.7,6.1,7.0,9.0,9.9,7.9,5.9,4.7,5.0,3.5,3.3,3.8,4.1,3.3,4.3,9.9,14
15 SWSP MPH,ALPINE,.9,.7,1.3,.9,1.1,1.6,2.1,2.1,3.1,4.7,4.1,4.5,5.4,5.7,6.5,5.7,5.3,4.3,3.5,2.5,2.1,2.3,1.9,1.7,3.1,6.5,14
,CHULA VISTA,1.2,2.0,2.1,1.5,1.9,1.5,2.5,3.0,3.0,3.2,3.5,6.2,7.7,8.0,7.4,7.9,7.2,6.0,4.4,3.2,2.0,2.8,2.0,2.1,3.8,8.0,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,2.4,1.5,2.2,1.3,2.0,2.9,2.4,2.3,3.0,2.5,3.3,4.2,6.1,7.5,6.8,7.3,7.5,6.0,5.0,4.1,3.8,2.8,2.3,3.3,3.9,7.5,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.6,2.5,2.5,2.9,1.7,2.1,2.5,1.8,2.7,3.4,5.7,7.4,9.0,9.5,9.8,9.5,7.8,6.3,6.1,3.9,4.1,4.8,4.4,4.1,4.9,9.8,14
,OTAY MESA DVN,2.3,3.2,2.7,2.9,2.6,1.7,3.5,5.2,4.0,5.9,7.1,7.6,8.7,9.1,9.2,9.2,9.8,8.0,6.0,4.0,3.6,3.2,3.0,2.5,5.2,9.8,16
,PENDLETON,3.1,2.5,2.2,2.9,2.3,2.1,2.7,3.7,3.5,4.1,4.8,6.3,7.2,9.2,10.1,8.0,6.1,5.0,5.2,3.7,3.4,4.1,4.3,3.5,4.6,10.1,14
16 AMBTEMP °F,ALPINE,54.2,53.6,53.4,53.1,52.8,52.8,53.9,55.6,60.3,63.9,67.2,71.4,73.6,75.1,73.2,70.8,67.7,62.1,58.4,56.7,56.3,55.7,55.4,55.2,60.5,75.1,13
,CARMEL MT RCH,58.8,58.8,58.9,58.9,58.8,59.0,59.0,59.9,60.5,63.1,68.4,70.8,71.6,70.8,69.0,66.1,63.7,62.2,61.1,60.4,60.4,60.2,59.7,59.5,62.5,71.6,12
,CHULA VISTA,59.9,60.0,59.8,60.0,59.8,60.1,60.4,60.7,61.3,61.9,63.0,65.0,65.2,65.1,64.7,64.2,63.1,61.9,61.6,61.3,61.3,61.2,61.0,61.0,61.8,65.2,12
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,59.5,59.8,59.9,60.1,60.2,60.2,60.5,61.2,61.9,63.6,67.0,71.3,72.8,72.0,71.0,69.8,66.9,64.3,62.3,61.4,61.3,61.2,61.1,60.7,63.8,72.8,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,60.0,59.9,60.0,59.9,59.9,60.3,60.6,61.2,62.2,64.0,67.5,68.4,68.7,67.6,66.4,65.5,63.7,62.7,61.9,61.7,61.6,61.6,61.2,61.0,62.8,68.7,12
,OTAY MESA DVN,59.0,58.9,58.9,59.1,59.0,59.2,59.7,60.5,61.5,63.8,66.7,69.1,70.0,69.7,68.5,67.9,65.1,62.8,61.4,61.0,60.6,60.6,60.7,60.2,62.7,70.0,12
,PENDLETON,60.5,60.3,60.6,60.3,60.4,60.7,60.7,60.7,61.0,61.7,62.8,63.9,65.2,64.7,63.8,63.1,63.1,62.7,62.1,62.1,61.9,61.8,61.9,61.8,62.0,65.2,12
17 RELHUM %,ALPINE,97,97,97,97,97,97,97,89,75,69,62,53,49,46,52,57,62,74,82,86,87,88,89,91,79,97,00
,EL CAJON LES,85,84,84,83,82,82,80,78,76,71,64,56,55,57,58,59,64,69,72,74,75,77,77,78,73,85,00
,KEARNY MESA,86,86,86,85,85,83,83,81,78,74,66,64,65,67,68,69,72,73,75,77,78,78,79,80,77,86,00
18 PRES mmHg,KEARNY MESA,745,744,744,744,744,744,745,745,745,745,745,744,744,744,744,744,743,743,744,744,744,744,744,744,744,745,00
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,1,19,41,101,174,408,992,1030,1022,982,733,465,200,65,11,0,0,0,0,0,260,1030,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,M,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,11
29 CO Tr PPB,EL CAJON LES,199.5,208.3,C,C,C,236.7,262.5,267.5,265.4,264.7,C,300.5,280.8,243.8,230.8,205.0,183.2,174.2,188.3,194.0,191.2,195.0,194.9,210.6,224.8,300.5,11
