,CHULA VISTA,.008,C,C,.005,.005,.004,.003,.002,.003,.002,.001,.001,.001,.001,.001,.001,.000,.001,.000,.000,.001,.002,.002,.003,.002,.008,00
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.010,C,C,C,.002,.001,.001,.001,.002,.003,.003,.003,.003,.002,.002,.002,.002,.002,.002,.003,.002,.002,.001,.001,.002,.010,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,OTAY MESA DVN,.003,C,C,.002,.003,.004,.007,.010,.011,.009,.003,.003,.002,.002,.002,.002,.003,.005,.006,.005,.005,.004,.005,.007,.005,.011,08
,PENDLETON,.004,C,C,.005,.003,.004,.004,.003,.001,.002,.002,.001,.000,.000,.000,.000,.000,.000,.001,.001,.001,.001,.001,.001,.002,.005,03
03 NO2 PPM,ALPINE,.003,C,C,.002,.002,.002,.002,.003,.003,.002,.002,.002,.003,.003,.003,.003,.002,.002,.003,.003,.003,.003,.003,.003,.003,.003,00
,CARMEL MT RCH,.006,C,C,C,.002,.002,.001,.001,.002,.005,.006,.007,.007,.006,.005,.007,.006,.005,.007,.008,.008,.003,.005,.002,.005,.008,19
,CHULA VISTA,.008,C,C,.005,.005,.004,.002,.002,.003,.002,.001,.001,.001,.001,.001,.001,.000,.001,.000,.001,.001,.002,.002,.003,.002,.008,00
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.009,C,C,C,.002,.001,.001,.001,.001,.002,.002,.003,.003,.002,.002,.001,.001,.002,.001,.002,.002,.002,.001,.001,.002,.009,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,OTAY MESA DVN,.003,C,C,.002,.002,.003,.005,.007,.008,.007,.002,.002,.002,.002,.001,.002,.003,.005,.006,.005,.004,.003,.005,.006,.004,.008,08
,PENDLETON,.004,C,C,.005,.003,.004,.003,.003,.001,.001,.002,.001,.000,.000,.000,.000,.000,.000,.001,.001,.001,.001,.001,.001,.002,.005,03
04 NO PPM,ALPINE,.000,C,C,.000,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,CARMEL MT RCH,.001,C,C,C,.000,.000,.001,.000,.001,.003,.004,.004,.005,.005,.004,.004,.004,.004,.005,.004,.002,.001,.002,.000,.003,.005,12
,CHULA VISTA,.000,C,C,.000,.000,.000,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.001,C,C,C,.000,.000,.000,.000,.000,.001,.000,.001,.001,.001,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.001,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,OTAY MESA DVN,.000,C,C,.000,.001,.001,.002,.003,.003,.002,.001,.000,.000,.000,.001,.000,.001,.001,.000,.000,.001,.000,.000,.000,.001,.003,07
,PENDLETON,.000,C,C,.000,.000,.000,.001,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
06 CO PPM,CARMEL MT RCH,.3,C,C,C,.2,.1,.1,.1,.2,.4,.4,.5,.4,.4,.4,.4,.4,.4,.5,.4,.2,.2,.2,.1,.3,.5,11
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,27,27,26,27,26,26,26,26,25,24,24,24,23,24,24,24,24,24,24,24,25,26,26,26,25,27,00
,CARMEL MT RCH,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,00
,CHULA VISTA,26,26,26,24,25,25,25,25,26,26,25,25,25,25,25,25,25,25,26,25,25,26,25,25,25,26,00
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,24,23,24,24,23,24,24,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,24,25,24,25,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,00
,PENDLETON,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,2.5,2.0,.6,3.6,2.7,1.2,2.8,1.9,3.4,2.2,.5,.7,4.0,3.1,9.4,8.5,6.3,9.1,9.9,9.6,7.8,6.9,9.0,5.4,4.7,9.9,18
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,6.8,10.2,7.3,7.4,5.8,5.6,2.9,6.3,6.4,8.3,9.7,8.0,6.9,9.6,9.3,8.6,7.0,8.9,10.0,10.9,12.1,11.5,10.2,8.2,8.2,12.1,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,PENDLETON,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,157,321,2,153,128,307,232,156,225,250,255,243,271,271,277,278,279,271,293,305,346,221,275,119,235,346,20
,CHULA VISTA,103,105,98,95,107,101,112,128,232,260,255,257,257,258,257,254,230,231,233,230,208,215,203,201,193,260,09
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,243,353,283,17,111,139,151,135,23,328,267,246,244,234,227,234,213,230,228,220,215,203,158,141,202,353,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,63,83,53,88,92,75,89,116,155,209,224,232,235,235,232,217,214,221,190,182,151,152,151,150,159,235,12
,OTAY MESA DVN,83,43,41,67,74,70,147,146,213,276,297,291,291,280,269,267,261,256,263,273,291,309,279,333,213,333,23
,PENDLETON,50,52,61,53,44,43,60,73,195,220,219,232,249,251,248,238,225,221,204,201,165,176,185,180,160,251,13
13 SIGTHETA °,ALPINE,67,60,35,33,23,55,36,39,42,38,42,41,34,29,26,28,27,32,22,22,27,55,55,78,39,78,23
,CHULA VISTA,13,19,23,19,14,14,23,57,55,21,24,23,22,23,24,25,25,20,21,21,25,21,21,45,25,57,07
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,20,32,49,24,16,16,14,47,50,43,54,27,24,23,25,23,22,21,22,23,36,34,51,49,31,54,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,12,7,9,10,9,15,30,30,58,35,26,24,20,18,22,28,19,19,16,16,19,22,29,16,21,58,08
,OTAY MESA DVN,58,21,21,7,17,26,31,40,49,38,14,21,18,20,22,22,23,16,12,12,13,21,12,43,24,58,00
,PENDLETON,11,10,14,12,12,16,16,23,23,15,15,17,11,11,13,15,17,15,24,22,15,17,17,19,16,24,18
14 VWSP MPH,ALPINE,.4,.4,.1,.8,1.3,.4,1.0,1.3,2.2,3.0,3.6,3.6,4.7,5.7,5.3,4.9,4.3,2.9,2.5,1.3,1.4,.3,.6,.5,2.2,5.7,13
,CHULA VISTA,1.1,1.3,1.5,2.1,2.3,3.6,2.4,1.3,2.8,6.7,6.1,6.8,7.5,7.1,6.1,4.9,5.6,6.0,4.4,3.4,2.4,2.6,2.1,1.5,3.8,7.5,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.3,.7,.1,.5,2.6,3.2,4.1,2.3,1.9,2.4,2.7,5.9,7.2,7.8,6.9,6.2,5.7,5.7,5.3,3.2,1.3,1.3,1.9,1.5,3.4,7.8,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.0,1.9,2.0,2.1,1.8,2.3,1.3,3.4,1.3,4.2,6.3,7.2,8.6,9.0,7.9,6.0,7.5,7.4,6.5,4.8,3.9,3.3,2.5,4.4,4.5,9.0,13
,OTAY MESA DVN,.4,1.6,1.7,4.3,3.0,1.3,1.6,2.3,2.5,4.7,9.7,8.0,10.2,9.8,8.2,7.4,5.2,6.4,5.5,4.0,2.5,2.4,2.6,1.1,4.4,10.2,12
,PENDLETON,3.4,4.0,4.0,4.0,4.6,3.6,4.1,3.4,4.0,6.3,7.3,7.6,9.2,8.7,7.0,6.4,7.2,6.1,4.3,3.6,4.7,4.6,3.9,3.9,5.2,9.2,12
15 SWSP MPH,ALPINE,.5,.7,.9,1.0,1.4,1.0,1.7,1.8,2.6,3.7,4.5,4.4,5.6,6.3,5.9,5.4,4.8,3.4,2.8,1.7,1.5,.9,.8,.6,2.7,6.3,13
,CHULA VISTA,1.1,1.4,1.6,2.3,2.4,3.7,2.8,2.0,3.8,7.2,6.6,7.4,8.1,7.6,6.6,5.5,6.3,6.4,4.7,3.7,2.5,2.8,2.3,1.8,4.2,8.1,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.4,.8,.5,1.0,2.7,3.5,4.3,3.2,2.5,3.2,4.4,6.6,7.8,8.4,7.5,6.9,6.1,6.1,5.6,3.4,1.6,1.4,2.4,1.8,3.9,8.4,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.1,1.9,2.0,2.2,1.8,2.5,1.7,4.2,3.5,4.9,6.9,8.0,9.1,9.5,8.4,6.7,7.9,8.2,6.7,5.1,4.1,3.6,2.8,4.6,4.9,9.5,13
,OTAY MESA DVN,.8,1.7,2.2,4.3,3.2,1.6,2.4,3.0,3.5,5.7,10.0,8.6,10.8,10.4,8.8,8.0,5.6,6.7,5.6,4.1,3.0,2.9,2.7,1.8,4.9,10.8,12
,PENDLETON,3.5,4.1,4.1,4.1,4.7,3.7,4.3,3.8,4.3,6.5,7.5,8.0,9.4,8.8,7.2,6.7,7.5,6.4,4.8,4.1,4.9,4.9,4.1,4.1,5.5,9.4,12
16 AMBTEMP °F,ALPINE,53.7,54.0,53.8,53.4,53.0,52.2,53.8,57.3,64.1,67.9,70.7,73.0,75.1,75.2,73.3,70.7,68.0,65.4,61.8,57.5,55.4,55.1,55.2,55.3,61.5,75.2,13
,CARMEL MT RCH,57.8,58.1,58.5,58.7,58.6,58.5,58.9,59.9,61.6,65.9,69.9,71.5,72.5,72.7,71.6,71.3,70.7,66.4,62.3,61.7,61.4,60.9,60.7,60.1,63.8,72.7,13
,CHULA VISTA,60.0,60.2,59.6,60.5,60.8,61.5,63.2,65.1,68.1,68.1,68.0,69.0,67.3,66.2,65.6,65.3,65.0,63.6,63.0,62.7,62.5,62.2,62.1,62.1,63.8,69.0,11
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,60.3,60.8,60.7,61.2,60.6,60.5,60.6,62.1,65.7,70.6,73.9,74.3,74.4,73.0,72.2,71.1,70.0,68.3,63.3,61.7,61.3,61.5,61.6,61.3,65.5,74.4,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,59.0,58.9,59.3,59.1,59.5,60.0,62.0,64.0,66.0,68.8,70.4,71.4,70.7,69.7,69.3,69.0,68.1,65.0,63.2,62.5,62.1,62.2,62.5,62.3,64.4,71.4,11
,OTAY MESA DVN,59.5,60.4,60.1,59.4,60.0,60.2,62.4,65.0,69.7,72.4,70.8,72.0,71.9,70.3,69.1,68.0,68.0,66.6,63.5,62.0,61.4,60.9,60.4,61.0,64.8,72.4,09
,PENDLETON,59.9,58.8,58.6,58.2,58.3,59.9,61.7,63.8,65.1,67.2,68.2,68.7,68.4,69.0,69.0,68.2,67.5,65.4,64.7,64.3,64.0,63.4,63.1,63.1,64.1,69.0,13
17 RELHUM %,ALPINE,96,96,97,97,97,97,97,93,71,62,59,53,51,53,56,61,66,71,80,90,94,96,96,96,80,97,02
,EL CAJON LES,87,85,85,83,82,82,81,77,69,60,54,55,56,58,59,61,62,65,74,79,80,80,80,81,72,87,00
,KEARNY MESA,95,95,94,94,93,91,87,78,72,67,65,65,66,68,68,69,71,76,79,81,81,82,82,84,79,95,00
18 PRES mmHg,KEARNY MESA,745,745,745,745,745,745,746,746,746,746,746,746,746,746,746,745,745,746,746,746,747,747,747,747,746,747,20
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,1,34,141,271,584,836,964,1004,990,916,813,618,407,173,26,0,0,0,0,0,324,1004,11
28 SO2 Tr PPB,EL CAJON LES,.0,C,C,C,.0,.0,.0,.0,.0,.0,.1,.1,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.1,10
29 CO Tr PPB,EL CAJON LES,300.8,C,C,C,156.6,164.6,164.0,165.1,173.3,205.5,210.9,223.8,216.9,195.9,196.3,180.3,196.3,188.4,173.8,184.2,180.7,180.6,173.6,154.2,189.8,300.8,00
