,CHULA VISTA,.012,.013,C,C,.013,.025,.017,.004,.006,.012,.005,.003,.003,.003,.004,.003,.002,.002,.002,.005,.007,.005,.006,.012,.007,.025,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.007,.003,C,C,C,.007,.006,.004,.004,.005,.005,.004,.003,.004,.004,.003,.002,.002,.003,.003,.004,.004,.004,.005,.004,.007,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.008,C,C,.016,.020,.008,.006,.008,.005,.003,.003,.003,.004,.003,.003,.003,.002,.003,.005,.006,.006,.006,.007,.006,.020,05
,OTAY MESA DVN,.007,.004,C,C,.018,.023,.023,.018,.009,.005,M,.006,.004,.004,.004,.004,.003,.004,.002,.003,.003,.005,.005,.004,.008,.023,05
,PENDLETON,.006,.006,C,C,.010,.011,.008,.005,.003,.004,.007,.008,.003,.001,.001,.001,.001,.001,.001,.001,.001,.001,.005,.008,.004,.011,05
03 NO2 PPM,ALPINE,.001,.001,C,C,.002,.003,.004,.003,.003,.003,.002,.002,.002,.003,.003,.003,.003,.003,.003,.003,.005,.008,.006,.006,.003,.008,21
,CARMEL MT RCH,.010,.022,C,C,C,.015,.010,.009,.013,.014,.012,.013,.014,.013,.009,.008,.009,.007,.008,.009,.009,.009,.007,.007,.011,.022,01
,CHULA VISTA,.012,.013,C,C,.010,.016,.010,.003,.004,.008,.003,.002,.002,.002,.003,.003,.002,.002,.002,.004,.007,.005,.006,.012,.006,.016,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.006,.003,C,C,C,.005,.003,.002,.003,.004,.003,.003,.002,.003,.003,.002,.002,.002,.002,.003,.004,.003,.004,.005,.003,.006,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.008,C,C,.012,.012,.005,.005,.006,.004,.003,.003,.003,.003,.003,.002,.002,.002,.003,.005,.006,.006,.006,.007,.005,.012,04
,OTAY MESA DVN,.006,.004,C,C,.015,.015,.013,.011,.006,.003,M,.004,.003,.003,.003,.003,.003,.003,.002,.002,.003,.005,.004,.004,.005,.015,04
,PENDLETON,.006,.005,C,C,.007,.007,.005,.003,.002,.003,.005,.006,.003,.001,.001,.001,.001,.001,.001,.001,.001,.001,.005,.008,.003,.008,23
04 NO PPM,ALPINE,.000,.000,C,C,.001,.002,.003,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,06
,CARMEL MT RCH,.002,.011,C,C,C,.021,.009,.008,.015,.016,.012,.012,.011,.011,.007,.007,.008,.006,.006,.006,.006,.005,.003,.003,.009,.021,05
,CHULA VISTA,.000,.000,C,C,.002,.010,.007,.001,.002,.004,.001,.001,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.010,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.003,.003,.002,.001,.002,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.004,.009,.002,.001,.002,.001,.001,.001,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.009,05
,OTAY MESA DVN,.001,.000,C,C,.002,.008,.009,.007,.003,.001,M,.002,.001,.001,.001,.001,.001,.001,.000,.000,.000,.001,.000,.000,.002,.009,06
,PENDLETON,.001,.000,C,C,.003,.004,.003,.002,.001,.001,.002,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,05
06 CO PPM,CARMEL MT RCH,.3,.5,C,C,C,.4,.3,.3,.3,.4,.4,.5,.5,.5,.3,.3,.4,.4,.4,.4,.4,.4,.4,.3,.4,.5,01
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,25,26,26,26,25,25,25,25,25,24,24,24,25,24,24,24,24,24,26,26,26,26,26,25,26,00
,CARMEL MT RCH,27,26,27,27,26,26,26,26,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,00
,CHULA VISTA,25,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,25,25,24,25,25,26,01
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,00
,OTAY MESA DVN,28,27,28,28,28,27,28,28,28,27,27,26,26,M,26,26,26,26,26,26,27,27,27,27,27,28,00
,PENDLETON,24,24,25,25,25,22,23,24,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,25,02
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,-.4,-3.2,-.6,3.0,1.3,.1,-.1,3.0,4.4,2.5,.4,2.9,8.4,8.6,10.3,8.9,6.1,6.8,4.8,7.0,6.4,6.8,5.1,.8,3.8,10.3,14
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,6.3,3.9,4.9,5.1,4.0,6.4,5.7,6.5,5.6,9.2,9.7,8.3,12.2,9.4,11.9,10.5,7.6,5.9,6.8,8.0,9.6,7.7,7.6,5.8,7.4,12.2,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,11.7,11.2,10.6,12.6,16.6,18.5,18.7,18.6,12.9,16.0,M,12.8,9.5,11.5,13.4,11.0,10.0,11.2,8.6,7.0,8.1,7.0,9.8,7.0,11.9,18.7,06
,PENDLETON,3.3,3.5,4.2,3.6,.7,4.4,5.7,5.9,6.6,8.1,9.9,13.8,13.6,9.6,7.6,6.7,10.2,9.1,7.3,6.3,6.7,5.5,8.8,7.7,7.0,13.8,11
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,75,46,335,78,70,93,120,175,262,273,261,243,254,256,280,279,269,280,302,333,331,169,142,101,209,335,02
,CHULA VISTA,75,79,51,57,61,74,66,7,277,274,265,271,267,262,271,272,271,275,271,286,308,327,337,10,196,337,22
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,102,87,92,99,100,71,79,354,321,315,271,M,M,M,270,270,263,282,299,315,317,312,288,238,226,354,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,39,22,40,55,61,43,63,313,267,292,299,290,305,289,294,289,300,298,294,293,303,316,311,338,226,338,23
,OTAY MESA DVN,96,63,59,124,28,171,287,245,305,301,293,286,287,M,284,281,282,282,281,305,353,14,25,22,203,353,20
,PENDLETON,55,60,51,59,53,66,45,318,259,249,261,270,283,282,275,290,292,291,301,294,293,283,315,33,207,318,07
13 SIGTHETA °,ALPINE,19,18,46,32,19,22,24,36,45,38,43,33,47,33,29,30,33,26,24,16,42,62,18,13,31,62,21
,CHULA VISTA,20,30,30,22,26,22,44,49,79,29,19,20,21,19,20,20,18,21,20,18,17,18,16,13,25,79,08
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,52,20,18,18,19,20,37,67,65,69,51,M,M,M,26,24,21,19,18,17,19,16,21,43,31,69,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,9,9,13,12,7,16,37,80,53,29,18,20,19,17,18,16,15,13,10,8,7,7,9,6,19,80,07
,OTAY MESA DVN,10,12,22,20,30,30,35,49,32,28,17,16,16,M,17,16,16,13,11,15,37,22,11,13,21,49,07
,PENDLETON,12,10,9,10,11,12,17,31,15,14,11,13,17,16,15,18,18,17,17,16,16,16,19,10,15,31,07
14 VWSP MPH,ALPINE,.9,.5,.2,1.1,.9,.6,1.6,1.6,2.5,3.4,3.3,4.2,3.5,4.9,5.8,5.6,4.0,3.6,2.4,1.3,.5,.4,1.1,1.3,2.3,5.8,14
,CHULA VISTA,1.1,1.1,2.1,2.0,1.5,1.7,1.2,1.8,1.6,6.4,8.4,9.3,9.5,10.1,9.5,8.7,8.2,7.3,5.6,4.2,3.1,2.4,1.0,1.1,4.5,10.1,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.4,1.9,.7,1.2,.3,2.4,.9,.4,.7,1.6,3.8,M,M,M,7.3,6.6,6.3,5.6,4.3,4.1,3.5,3.7,1.4,.8,2.8,7.3,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.2,2.8,2.2,2.0,3.6,3.0,2.4,1.0,3.4,6.8,9.3,10.4,10.3,11.1,11.0,11.0,10.0,8.2,5.9,5.0,4.0,3.9,2.1,2.4,5.6,11.1,13
,OTAY MESA DVN,1.3,1.7,1.5,.9,.4,.3,1.2,1.4,3.2,5.4,9.4,11.8,11.6,M,10.7,10.9,9.9,9.1,6.7,3.3,1.0,2.1,3.0,2.1,4.7,11.8,11
,PENDLETON,4.0,3.7,3.6,4.7,4.8,4.8,4.4,1.1,4.6,5.8,7.0,5.8,6.0,6.8,6.4,7.2,6.9,5.7,5.0,3.0,2.8,3.2,3.6,2.6,4.7,7.2,15
15 SWSP MPH,ALPINE,1.0,.6,.3,1.3,.9,.7,1.8,2.6,3.1,4.0,4.3,5.0,4.6,5.9,6.6,6.4,4.6,4.0,2.7,1.3,.7,.4,1.3,1.4,2.7,6.6,14
,CHULA VISTA,1.5,1.3,2.2,2.2,1.7,1.9,1.6,2.2,2.7,7.0,8.9,9.9,10.2,10.7,10.1,9.1,8.6,7.7,5.9,4.5,3.2,2.5,1.1,1.1,4.9,10.7,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.6,2.2,.7,1.2,.4,2.5,1.2,1.1,2.8,3.5,5.0,M,M,M,8.1,7.2,6.7,6.2,4.7,4.3,3.8,3.9,1.6,1.2,3.3,8.1,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.3,2.9,2.4,2.0,3.6,3.2,2.8,2.4,4.3,7.7,9.8,11.1,10.8,11.7,11.7,11.5,10.4,8.4,6.1,5.0,4.1,3.9,2.1,2.5,5.9,11.7,13
,OTAY MESA DVN,1.4,1.8,1.8,.9,.4,.5,1.5,2.2,3.8,6.0,9.7,12.3,12.1,M,11.2,11.4,10.3,9.3,6.8,3.7,1.3,2.2,3.0,2.2,5.0,12.3,11
,PENDLETON,4.1,3.8,3.7,4.8,4.9,5.0,4.6,3.4,4.7,5.9,7.2,6.0,6.3,7.2,6.6,7.6,7.3,6.0,5.2,3.2,3.1,3.3,4.0,2.7,5.0,7.6,15
16 AMBTEMP °F,ALPINE,47.6,47.8,47.0,46.2,47.1,47.2,51.4,56.2,59.6,62.9,65.1,67.9,70.6,71.9,70.5,68.6,66.4,63.5,58.6,55.0,53.3,52.0,50.9,49.9,57.4,71.9,13
,CARMEL MT RCH,52.1,50.9,50.6,49.8,48.8,51.1,54.8,59.2,62.6,64.6,66.7,67.8,68.3,68.7,67.9,67.5,66.0,63.7,60.9,58.4,57.1,56.6,56.2,55.5,59.4,68.7,13
,CHULA VISTA,55.7,54.4,53.7,53.4,52.9,53.7,57.5,60.8,64.0,65.9,66.5,66.9,67.1,66.9,67.4,66.6,65.1,64.1,62.3,61.2,60.6,59.8,59.1,58.3,61.0,67.4,14
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,52.0,50.9,50.1,49.2,48.4,49.8,53.9,59.0,63.2,66.8,69.9,72.1,72.4,72.5,72.5,71.1,69.7,67.5,64.2,61.8,60.3,58.9,58.1,56.9,61.3,72.5,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,53.4,52.8,51.7,51.0,50.9,52.8,57.8,60.9,63.7,65.7,66.7,67.1,67.5,67.8,68.1,67.0,65.2,63.7,61.2,58.8,57.4,57.1,57.2,56.0,60.1,68.1,14
,OTAY MESA DVN,54.7,54.5,53.5,53.1,52.7,52.7,56.6,60.7,63.1,66.1,68.0,68.1,67.9,M,67.7,67.2,65.7,63.8,60.7,59.2,58.2,57.6,56.9,56.3,60.2,68.1,11
,PENDLETON,54.8,53.9,53.2,52.1,50.8,51.9,55.9,59.8,60.6,62.0,62.9,63.6,64.7,65.0,64.9,64.7,63.6,62.8,61.2,60.1,59.7,59.6,58.5,56.5,59.3,65.0,13
17 RELHUM %,ALPINE,93,92,92,94,92,91,82,66,62,58,53,47,45,46,50,52,55,59,71,79,84,88,90,92,72,94,03
,EL CAJON LES,88,87,88,89,89,85,77,66,58,53,49,45,46,47,47,47,48,52,58,64,70,73,74,76,66,89,03
,KEARNY MESA,89,91,92,93,94,92,85,73,65,59,56,57,58,57,54,56,61,64,71,81,85,85,87,89,75,94,04
18 PRES mmHg,KEARNY MESA,747,747,746,746,746,746,746,747,747,746,746,746,746,745,745,745,745,745,745,745,745,745,745,745,746,747,00
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,3,99,312,477,712,861,985,1030,1014,939,815,645,437,213,36,0,0,0,0,0,357,1030,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.1,.1,.1,.1,.2,.1,.1,.0,.0,.0,.0,.0,.0,.0,.2,15
29 CO Tr PPB,EL CAJON LES,233.3,167.1,C,C,C,195.8,213.7,196.4,193.0,221.4,227.5,209.7,219.0,218.6,217.4,192.0,184.6,167.2,163.9,197.6,201.7,199.3,242.1,226.3,204.1,242.1,22
