,PENDLETON,.006,.003,C,C,.008,.015,.013,.006,.017,.004,.002,.001,.005,.006,.003,.001,.002,.001,.000,.001,.001,.002,.001,.004,.005,.017,08
03 NO2 PPM,ALPINE,.002,.002,C,C,.004,.005,.009,.009,M,M,M,M,M,.004,.004,.004,.004,.003,.004,.005,.006,.006,.006,.004,.005,.009,06
,CARMEL MT RCH,.007,.018,C,C,C,.021,.020,.022,.018,.014,.015,M,M,M,.013,.010,.011,.011,.011,.012,.014,.011,.009,.016,.014,.022,07
,CHULA VISTA,.003,.005,C,C,.012,.025,.021,.009,.005,.006,.007,.003,.003,.003,.004,.004,.002,.002,.002,.004,.005,.006,.005,.005,.006,.025,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.001,.001,C,C,C,.002,.003,.003,.003,.003,.003,.004,.003,.003,.003,.003,.003,.004,.005,.005,.004,.005,.005,.005,.003,.005,18
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.003,.006,C,C,.009,.011,.008,.006,.004,.004,.004,.003,.003,.003,.003,.003,.003,.003,.003,.004,.004,.005,.008,.013,.005,.013,23
,OTAY MESA DVN,.003,.003,C,C,.002,.012,.016,.013,.002,.002,.003,.005,.004,.003,.003,.003,.003,.002,.002,.002,.003,.004,.003,.003,.004,.016,06
,PENDLETON,.005,.003,C,C,.007,.012,.009,.005,.008,.002,.002,.001,.003,.004,.002,.001,.002,.001,.001,.001,.001,.002,.001,.004,.004,.012,05
04 NO PPM,ALPINE,.001,.001,C,C,.001,.002,.004,.004,M,M,M,M,M,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.004,06
,CARMEL MT RCH,.002,.003,C,C,C,.017,.014,.017,.013,.011,.009,M,M,M,.010,.007,.007,.006,.006,.005,.005,.004,.003,.003,.008,.017,05
,CHULA VISTA,.000,.000,C,C,.000,.005,.009,.003,.001,.001,.002,.000,.001,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.009,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.000,.000,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.001,05
,OTAY MESA DVN,.000,.000,C,C,.000,.002,.004,.005,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,07
,PENDLETON,.001,.000,C,C,.001,.003,.004,.002,.009,.001,.000,.000,.002,.002,.002,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.009,08
06 CO PPM,CARMEL MT RCH,.2,.3,C,C,C,.6,.6,.5,.4,.4,.4,C,M,M,.4,.4,.5,.5,.5,.4,.4,.4,.3,.4,.4,.6,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,26,27,27,26,26,26,26,25,25,24,24,24,24,24,24,24,24,25,25,26,26,26,25,27,03
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,CHULA VISTA,25,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,25,00
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,23,24,24,24,24,24,24,24,24,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,24,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,24,25,00
,OTAY MESA DVN,27,27,27,27,28,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,27,27,27,28,04
,PENDLETON,24,24,25,24,25,24,24,24,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,25,02
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,5.3,7.3,6.1,3.6,4.6,4.3,3.6,5.3,6.3,4.4,4.0,2.6,8.3,6.8,10.3,9.8,13.5,11.7,10.2,9.7,7.6,7.4,8.0,8.2,7.0,13.5,16
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,8.0,7.3,8.9,9.1,7.8,5.7,4.1,4.6,10.2,9.3,9.5,12.0,8.8,16.4,11.8,13.8,10.3,16.1,12.0,12.9,11.5,10.3,10.9,11.5,10.1,16.4,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,PENDLETON,1.3,2.1,2.5,2.6,2.7,6.0,6.8,5.2,8.8,11.1,9.4,9.2,9.1,7.8,10.7,7.7,9.0,6.8,9.1,8.8,8.3,8.4,8.5,6.8,7.0,11.1,09
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,96,126,64,5,76,83,115,171,318,264,277,265,260,249,251,278,284,273,279,344,119,69,358,80,196,358,22
,CHULA VISTA,336,303,11,355,345,36,57,17,28,324,274,272,274,278,280,283,271,275,274,286,309,341,287,31,231,355,03
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,346,146,156,110,97,94,99,102,335,266,326,266,266,272,317,262,263,268,269,325,341,321,290,118,236,346,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,301,268,296,346,322,320,319,307,338,316,M,274,285,296,290,298,293,291,300,295,294,313,302,5,290,346,03
,OTAY MESA DVN,51,73,28,25,13,61,154,247,320,318,299,295,288,282,284,282,277,289,289,299,335,345,87,81,209,345,21
,PENDLETON,18,38,31,18,42,33,34,331,304,270,272,274,282,277,262,259,263,262,253,240,213,214,219,216,193,331,07
13 SIGTHETA °,ALPINE,52,29,18,13,42,21,16,31,37,31,48,37,36,37,35,32,38,28,23,31,26,53,39,23,32,53,21
,CHULA VISTA,18,23,25,16,20,23,24,26,35,48,27,20,20,20,21,21,18,20,20,19,25,25,33,39,24,48,09
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,25,42,33,61,12,14,14,58,47,52,58,55,49,26,25,26,22,21,18,16,16,17,28,22,32,61,03
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,8,8,9,13,10,12,13,14,23,36,M,18,16,17,17,17,17,13,11,14,12,10,10,18,15,36,09
,OTAY MESA DVN,13,20,18,9,14,38,20,42,20,24,26,27,14,16,17,16,13,12,9,15,16,24,46,25,21,46,22
,PENDLETON,10,13,29,12,9,9,14,21,17,13,14,16,18,16,12,10,11,14,31,23,33,24,44,40,19,44,22
14 VWSP MPH,ALPINE,.7,.8,.9,1.4,.7,1.1,.9,1.4,2.5,2.9,2.4,4.1,4.4,5.0,4.5,4.2,3.4,3.7,1.9,.9,.7,.9,.5,.4,2.1,5.0,13
,CHULA VISTA,1.9,.9,1.1,2.2,.9,.9,1.3,2.4,2.6,3.0,6.5,8.5,9.4,9.5,7.8,7.8,8.6,7.0,4.5,3.1,2.0,1.7,1.2,1.6,4.0,9.5,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,2.0,1.4,1.3,1.1,3.4,4.0,4.0,1.0,2.8,2.7,1.8,2.8,5.5,6.6,6.1,5.7,6.1,6.0,4.5,4.1,3.3,2.8,1.3,1.2,3.4,6.6,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.0,3.2,3.7,3.1,3.5,2.5,3.0,4.3,4.5,5.0,M,10.7,11.9,10.5,9.2,8.9,8.0,7.9,5.1,3.9,2.6,2.4,.6,1.7,5.1,11.9,12
,OTAY MESA DVN,2.5,1.9,2.5,4.3,3.3,1.0,2.1,.6,4.4,4.9,6.1,8.6,11.2,11.5,10.4,10.8,10.0,8.6,5.8,3.6,3.0,1.7,1.3,3.1,5.1,11.5,13
,PENDLETON,4.7,4.0,1.5,3.7,4.5,4.1,3.4,3.4,5.5,4.7,5.5,6.2,6.2,5.8,7.2,7.8,6.4,6.0,3.7,2.4,1.9,2.5,.9,.8,4.3,7.8,15
15 SWSP MPH,ALPINE,1.6,1.0,1.1,1.5,1.1,1.3,1.0,1.6,2.9,3.6,3.6,4.9,5.2,6.0,5.5,4.8,4.1,4.1,2.0,1.1,1.2,1.2,.9,.5,2.6,6.0,13
,CHULA VISTA,2.0,.9,1.2,2.2,1.0,1.2,1.7,2.7,3.3,3.9,7.2,9.0,10.0,10.1,8.3,8.3,9.0,7.4,4.8,3.3,2.2,1.9,1.6,1.8,4.4,10.1,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,2.2,2.6,2.1,1.6,3.5,4.1,4.1,1.7,3.8,3.7,4.1,4.2,6.8,7.9,6.9,6.3,6.7,6.4,4.8,4.4,3.5,3.1,1.7,1.6,4.1,7.9,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.1,3.3,3.9,3.3,3.6,2.5,3.1,4.4,5.2,5.9,M,11.3,12.4,11.0,9.6,9.3,8.4,8.1,5.3,4.1,2.7,2.5,.6,1.9,5.4,12.4,12
,OTAY MESA DVN,2.7,2.4,2.9,4.3,3.5,1.7,2.3,2.4,4.8,5.2,7.0,9.2,11.6,12.0,10.9,11.3,10.3,8.8,5.9,3.8,3.1,2.0,2.0,3.3,5.6,12.0,13
,PENDLETON,4.8,4.1,1.6,3.9,4.6,4.2,3.5,3.8,5.8,4.8,5.7,6.4,6.6,6.0,7.4,7.9,6.5,6.2,4.0,2.7,2.3,2.7,1.8,2.5,4.6,7.9,15
16 AMBTEMP °F,ALPINE,53.8,51.3,49.1,48.9,47.1,47.1,49.1,53.1,59.0,62.5,67.2,70.5,70.7,72.3,71.0,68.7,67.8,63.7,58.8,55.4,53.7,53.1,52.7,52.4,58.3,72.3,13
,CARMEL MT RCH,57.5,56.0,56.6,56.9,57.5,57.9,59.1,59.9,61.3,64.2,66.2,68.2,66.4,65.6,66.3,66.3,66.6,63.7,59.2,57.7,57.3,56.7,56.0,55.2,60.8,68.2,11
,CHULA VISTA,59.8,58.6,58.4,57.7,57.0,57.1,59.0,61.0,63.0,66.3,67.7,66.5,66.9,66.6,67.0,67.0,65.1,62.8,61.2,60.9,60.9,60.7,60.3,59.9,62.1,67.7,10
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,60.2,60.1,59.6,59.1,55.8,55.4,56.6,59.7,63.5,66.1,69.6,72.8,72.9,72.0,72.1,71.1,69.9,67.6,63.8,61.1,60.0,58.9,57.8,56.7,63.4,72.9,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,58.6,58.0,56.9,57.5,57.5,58.3,59.5,60.6,62.8,65.4,67.5,67.9,66.8,66.1,66.4,66.1,65.3,63.0,60.3,59.5,59.4,58.4,56.7,54.9,61.4,67.9,11
,OTAY MESA DVN,58.7,57.4,55.9,55.5,54.6,55.6,57.1,59.5,61.4,64.4,67.8,68.8,67.2,67.8,68.0,68.2,66.5,63.0,59.8,58.9,59.5,59.6,59.4,58.8,61.4,68.8,11
,PENDLETON,54.9,55.3,55.1,53.7,53.7,54.6,57.3,60.5,62.2,63.5,64.0,64.9,64.2,64.8,65.8,65.3,64.4,62.7,62.1,61.8,61.8,61.7,61.6,61.4,60.7,65.8,14
17 RELHUM %,ALPINE,85,89,92,94,94,94,90,69,61,55,45,42,42,47,52,56,59,68,80,88,91,93,93,94,74,94,03
,EL CAJON LES,76,73,72,74,78,74,70,69,63,57,52,48,50,54,53,55,57,60,68,76,80,83,85,87,67,87,23
,KEARNY MESA,87,89,91,90,89,87,81,78,71,67,62,66,68,69,69,69,69,77,85,87,87,89,91,92,80,92,23
18 PRES mmHg,KEARNY MESA,747,747,746,746,746,746,747,747,747,747,746,746,746,746,746,746,745,746,746,746,746,746,746,746,746,747,00
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,1,21,85,177,496,799,793,968,921,762,610,540,383,148,9,0,0,0,0,0,280,968,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.1,.1,.1,.1,.0,.0,.1,.0,.0,.0,.0,.0,.0,.0,.1,11
29 CO Tr PPB,EL CAJON LES,156.3,154.7,C,C,C,176.1,188.9,201.2,211.6,208.5,241.7,235.5,243.4,226.9,221.2,231.2,220.2,211.3,223.7,224.1,224.9,239.5,220.9,235.9,214.1,243.4,12
