,CARMEL MT RCH,.004,.006,C,C,C,.009,.008,.005,.007,.013,.015,M,.016,.016,.015,.012,.007,.009,.008,.005,.008,.008,.005,.006,.009,.016,12
,CHULA VISTA,.004,.001,C,C,.002,.003,.003,.003,.003,.002,.002,.002,.002,.001,.001,.001,.002,.001,.001,.001,.000,.001,.001,.001,.002,.004,00
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.002,.002,C,C,C,.002,.003,.002,.003,.003,.006,.004,.003,.004,.004,.004,.003,.004,.003,.003,.002,.001,.001,.002,.003,.006,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.004,.003,C,C,.004,.005,.006,.007,.006,M,M,M,M,M,M,M,M,.004,.002,.004,.004,.004,.004,.003,.004,.007,07
,OTAY MESA DVN,.003,.004,C,C,.004,.007,.011,.015,.010,.008,.003,.002,.003,.002,.003,.003,.004,.003,.003,.001,.001,.001,.004,.003,.004,.015,07
,PENDLETON,.001,.002,C,C,.003,.003,.003,.003,.002,.004,M,M,.001,.003,.005,.002,.003,.001,.003,.001,.006,.007,.002,.007,.003,.007,21
04 NO PPM,ALPINE,.000,.000,C,C,.000,.002,.002,.002,.002,.002,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.002,05
,CARMEL MT RCH,.001,.002,C,C,C,.007,.004,.002,.003,.009,.013,M,.014,.014,.012,.010,.007,.008,.007,.005,.004,.004,.003,.004,.007,.014,12
,CHULA VISTA,.000,.000,C,C,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,00
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.000,.000,.001,.000,.002,.002,.001,.001,.001,.001,.001,.002,.001,.000,.001,.000,.000,.000,.000,.001,.002,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.001,.001,M,M,M,M,M,M,M,M,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,OTAY MESA DVN,.000,.000,C,C,.000,.000,.001,.003,.002,.003,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.003,07
,PENDLETON,.000,.000,C,C,.000,.000,.000,.001,.000,.001,M,M,.000,.002,.006,.001,.001,.000,.000,.000,.001,.000,.000,.001,.001,.006,14
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.3,.3,.2,.2,.3,.4,C,.4,.4,.4,.3,.3,.5,.4,.3,.3,.3,.2,.2,.3,.5,17
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,27,26,26,26,26,26,25,24,24,23,23,24,24,24,24,24,24,25,24,25,25,25,26,25,27,01
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,CHULA VISTA,24,25,25,25,25,25,25,24,25,25,25,25,25,25,25,25,25,24,25,25,25,24,25,25,25,25,01
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,24,24,24,24,24,24,24,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,24,24,24,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,25,00
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,00
,PENDLETON,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,8.4,6.8,3.9,3.9,4.7,4.1,3.5,6.0,5.5,5.9,5.8,9.7,12.3,10.4,9.9,8.5,8.3,10.7,11.8,7.4,7.3,6.1,10.0,8.0,7.4,12.3,12
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,8.0,9.8,10.7,11.2,13.7,11.4,10.8,10.8,13.0,10.5,12.1,9.7,M,M,M,6.2,7.1,7.4,6.5,8.8,5.9,2.7,3.8,4.0,8.7,13.7,04
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,8.4,9.6,8.6,8.3,10.4,21.4,19.5,27.7,19.0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.7,27.7,07
,PENDLETON,5.7,8.1,8.1,5.2,4.5,7.0,7.9,8.4,8.1,12.8,12.8,7.2,10.4,9.0,6.2,5.7,7.9,6.0,10.2,6.9,3.7,13.1,8.0,4.1,7.7,13.1,21
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,79,290,240,276,90,18,256,270,293,261,256,270,262,262,242,243,262,251,249,265,234,201,249,218,231,293,08
,CHULA VISTA,102,251,268,316,99,203,203,192,258,258,276,274,260,257,257,244,262,248,258,254,234,201,246,225,235,316,03
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,186,233,213,131,121,169,187,268,212,224,253,255,248,252,254,230,241,226,240,241,189,179,215,190,215,268,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,158,250,263,360,76,86,62,347,192,228,264,278,272,229,260,260,283,274,260,267,264,271,270,267,239,360,03
,OTAY MESA DVN,306,302,325,284,27,147,165,256,288,302,278,286,293,295,304,288,286,277,287,290,310,228,280,326,268,326,23
,PENDLETON,207,216,220,182,102,127,144,185,194,226,249,255,248,248,242,253,256,252,260,272,74,289,251,289,218,289,21
13 SIGTHETA °,ALPINE,42,40,61,54,51,38,56,34,33,39,33,40,36,35,35,35,29,26,24,26,26,24,26,26,36,61,02
,CHULA VISTA,43,20,25,67,46,40,57,38,37,34,24,20,23,23,24,24,21,25,20,20,45,19,19,28,31,67,03
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,36,37,54,60,33,27,31,62,59,46,27,29,31,26,31,28,22,20,20,21,25,18,17,16,32,62,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,35,52,18,24,42,51,61,31,18,17,21,22,19,19,12,14,10,10,46,14,8,8,25,61,08
,OTAY MESA DVN,35,14,13,14,37,44,50,61,21,30,17,17,15,20,26,20,17,14,12,12,17,28,13,41,25,61,07
,PENDLETON,14,16,16,35,35,67,38,40,17,19,14,12,12,13,17,13,14,13,12,16,17,47,23,25,23,67,05
14 VWSP MPH,ALPINE,.5,1.8,.3,.6,1.1,.4,1.1,2.5,3.3,3.1,4.7,3.8,4.3,4.8,4.0,3.7,4.7,3.4,3.0,4.1,2.6,2.6,3.1,2.4,2.7,4.8,13
,CHULA VISTA,1.4,3.7,2.3,.7,.7,1.4,.8,1.6,2.8,4.8,5.2,6.0,5.0,5.4,5.9,5.3,5.6,4.1,5.1,5.4,1.2,3.4,3.6,.8,3.4,6.0,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.9,2.2,1.1,1.1,2.1,2.4,2.2,.4,1.2,2.2,5.7,6.2,4.9,5.8,5.4,5.1,5.9,5.6,4.9,6.0,2.9,3.7,4.2,3.1,3.6,6.2,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.0,2.0,2.1,.3,3.5,2.3,1.5,.7,2.6,5.4,7.4,6.1,6.3,6.5,7.4,6.5,8.5,5.6,7.5,9.3,3.7,2.9,4.0,3.3,4.4,9.3,19
,OTAY MESA DVN,2.0,4.1,3.8,4.5,1.5,2.3,1.3,1.1,4.3,5.5,9.9,9.3,7.9,6.4,5.4,7.6,7.4,6.7,6.5,7.9,3.8,1.2,2.9,1.6,4.8,9.9,10
,PENDLETON,5.0,4.6,4.8,1.9,2.9,1.2,1.8,2.8,5.0,5.9,6.6,5.5,5.7,7.4,5.3,6.2,4.7,5.0,6.5,4.5,1.5,1.4,2.0,1.5,4.2,7.4,13
15 SWSP MPH,ALPINE,.8,2.1,1.0,1.1,1.7,2.1,1.9,2.9,3.7,3.7,5.5,4.8,5.7,5.9,4.8,4.6,5.3,3.8,3.3,4.5,3.3,2.9,3.4,2.7,3.4,5.9,13
,CHULA VISTA,1.7,3.9,2.6,1.5,1.3,2.0,1.8,2.0,3.3,5.3,5.7,6.4,5.4,5.8,6.4,5.8,5.9,4.5,5.4,5.7,2.4,3.9,3.8,1.0,3.9,6.4,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,2.3,2.6,2.2,1.7,2.5,2.8,2.9,1.6,2.0,3.3,6.7,6.9,5.7,6.4,6.2,5.8,6.3,6.0,5.2,6.4,3.9,4.0,4.4,3.2,4.2,6.9,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.8,2.7,2.6,1.4,3.7,2.7,2.8,1.8,3.6,6.6,7.8,6.4,6.7,7.0,7.9,6.9,8.7,5.9,7.6,9.5,3.9,3.0,4.1,3.3,4.9,9.5,19
,OTAY MESA DVN,2.9,4.5,4.1,4.6,2.6,3.1,3.0,2.8,4.7,6.2,10.5,9.8,8.2,6.7,5.9,8.2,7.9,7.0,6.7,8.0,4.6,2.0,3.2,2.3,5.4,10.5,10
,PENDLETON,5.3,4.8,5.0,2.2,3.2,2.1,2.0,3.3,5.4,6.2,6.8,5.6,5.8,7.5,5.5,6.3,4.8,5.2,6.6,4.7,1.8,1.6,2.1,2.2,4.4,7.5,13
16 AMBTEMP °F,ALPINE,55.4,55.4,54.6,54.2,53.9,52.9,54.8,58.5,62.4,65.9,67.5,68.4,68.9,69.3,69.0,69.1,66.6,61.4,58.8,56.9,55.2,54.6,53.9,53.5,60.0,69.3,13
,CARMEL MT RCH,58.4,58.3,58.4,58.6,58.5,58.6,58.8,59.4,61.0,63.8,64.9,63.5,65.3,67.5,67.8,67.1,63.9,62.6,61.2,60.0,59.9,60.1,59.5,58.8,61.5,67.8,14
,CHULA VISTA,61.8,61.7,61.5,61.5,61.4,61.8,62.0,62.9,63.3,64.6,63.6,63.4,64.4,65.4,65.6,64.0,63.8,63.0,62.6,62.3,62.2,61.8,61.8,61.2,62.8,65.6,14
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,60.4,60.4,60.2,60.2,60.1,60.2,60.4,61.2,62.3,65.3,68.2,68.0,67.7,69.1,69.7,69.5,67.5,64.5,63.2,62.0,61.0,60.9,61.0,60.3,63.5,69.7,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,59.8,60.9,60.8,60.7,60.6,60.7,61.5,62.6,63.9,66.0,64.7,63.9,64.7,64.9,66.1,65.5,64.0,63.1,62.7,62.2,61.9,61.3,61.1,60.9,62.7,66.1,14
,OTAY MESA DVN,61.1,61.1,61.0,60.5,60.6,61.1,61.6,62.9,64.4,67.2,68.7,66.2,64.5,65.4,66.8,66.8,65.2,62.9,62.0,61.3,61.0,60.8,60.4,60.3,63.1,68.7,10
,PENDLETON,62.7,62.3,62.0,62.0,62.2,62.4,62.5,62.9,63.5,64.0,63.8,64.5,65.1,64.4,63.8,63.6,63.7,63.4,63.4,63.2,62.5,62.5,62.8,62.3,63.1,65.1,12
17 RELHUM %,ALPINE,95,92,96,97,97,97,97,86,74,67,64,59,58,58,56,57,63,76,83,87,92,94,95,92,81,97,03
,EL CAJON LES,85,85,85,85,85,85,84,82,79,71,63,63,63,60,59,60,65,70,73,74,77,75,73,76,74,85,00
,KEARNY MESA,90,88,89,89,89,88,84,81,75,70,74,76,74,74,72,75,79,79,79,79,77,78,78,78,80,90,00
18 PRES mmHg,KEARNY MESA,746,746,746,746,745,746,746,746,746,746,747,747,746,746,745,745,745,745,745,746,746,746,746,746,746,747,10
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,0,17,59,125,336,525,271,204,320,331,515,299,132,62,9,0,0,0,0,0,134,525,09
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,195.0,190.6,C,C,C,195.0,227.7,218.3,224.2,227.0,248.8,200.6,196.3,211.2,211.8,205.7,193.2,188.2,184.9,175.8,157.6,153.2,142.5,143.0,194.7,248.8,10
