,CHULA VISTA,.013,.006,C,C,.011,.018,.022,.012,.020,.017,.011,.010,.005,.004,.004,.004,.004,.006,.013,.011,.019,.021,.023,.022,.013,.023,22
,DOWNTOWN SES,.022,.016,C,C,.014,.023,.021,.019,.021,.028,.018,.012,.010,.009,.006,.009,.009,.009,.009,.010,.011,.023,.026,.026,.016,.028,09
,EL CAJON LES,.007,.005,C,C,C,.009,.016,.020,M,M,.009,.010,.007,.006,.005,.004,.005,.005,.009,.013,.015,.015,.014,.013,.010,.020,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.013,.008,.007,.010,.014,.017,.018,.011,.006,M,M,M,.006,.004,.004,.004,.004,.005,.006,.006,.011,.014,.014,.016,.009,.018,06
,OTAY MESA DVN,.004,.003,C,C,.008,.015,.030,.031,M,.036,.030,.015,.008,.008,.005,.004,.004,.004,.004,.008,.010,.019,.022,.020,.014,.036,09
,PENDLETON,.007,.004,C,C,.008,.011,.012,.008,M,M,M,M,.001,.001,.001,.001,.001,.002,.004,.004,.008,.009,.009,.008,.006,.012,06
04 NO PPM,ALPINE,.000,.000,C,C,.000,.002,.002,.003,.001,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,07
,CARMEL MT RCH,.001,.004,C,C,.010,.039,.041,.036,.023,.020,.012,.010,.010,.010,.010,.008,.007,.006,.007,.005,.006,.002,.001,.004,.012,.041,06
,CHULA VISTA,.000,.000,C,C,.001,.002,.009,.005,.008,.005,.002,.002,.000,.000,.001,.001,.000,.000,.000,.000,.001,.000,.002,.001,.002,.009,06
,DOWNTOWN SES,.001,.000,C,C,.001,.007,.010,.011,.011,.015,.005,.003,.002,.002,.001,.002,.001,.001,.001,.000,.000,.001,.001,.001,.004,.015,09
,EL CAJON LES,.001,.001,C,C,C,.003,.007,.016,M,M,.003,.003,.002,.001,.001,.001,.001,.001,.000,.000,.000,.001,.000,.002,.002,.016,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,.000,.000,.001,.001,.006,.004,.001,M,M,M,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.006,06
,OTAY MESA DVN,.001,.001,C,C,.004,.004,.024,.024,M,.016,.009,.004,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.005,.024,06
,PENDLETON,.002,.000,C,C,.000,.001,.002,.003,M,M,M,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.001,.003,07
06 CO PPM,CARMEL MT RCH,.4,.4,C,C,C,1.0,1.2,.9,.6,.5,.5,.5,.6,.6,.5,.6,.6,.5,.7,.7,.6,.6,.3,.7,.6,1.2,06
10 INTMP °C,ALPINE,26,26,26,27,27,27,26,25,24,24,23,24,23,24,24,24,24,24,24,25,24,25,25,25,25,27,03
,CARMEL MT RCH,26,26,26,26,26,26,26,26,25,25,25,24,25,25,25,24,25,25,25,26,26,26,26,26,25,26,00
,CHULA VISTA,23,23,24,24,23,23,24,24,24,24,24,23,23,23,23,23,23,24,23,23,24,24,23,24,23,24,02
,DOWNTOWN SES,24,25,24,25,24,25,25,25,24,23,23,23,23,23,23,23,23,23,24,24,24,24,24,25,24,25,01
,EL CAJON LES,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,25,26,26,26,26,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,25,26,26,25,25,26,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,26,00
,OTAY MESA DVN,28,28,28,28,28,28,28,28,M,M,27,24,24,27,28,27,27,26,27,27,28,28,28,28,27,28,00
,PENDLETON,26,26,26,27,26,26,26,26,25,25,24,24,24,24,24,25,25,25,25,25,26,26,26,26,25,27,03
11 PM2.5 µg/M3,ALPINE,5.7,5.0,5.3,4.0,2.8,2.7,1.1,-1.9,-3.7,-2.0,.8,3.2,3.5,5.9,7.0,10.6,6.5,5.3,6.4,8.4,6.0,8.0,5.9,4.6,4.2,10.6,15
,DOWNTOWN SES,8.7,6.2,9.6,11.0,15.4,11.8,11.1,9.2,14.5,18.4,16.3,14.7,12.5,8.3,8.5,6.6,5.1,7.1,6.0,8.5,9.1,8.9,11.0,16.1,10.6,18.4,09
,EL CAJON LES,7.7,7.9,8.7,6.5,6.3,4.7,5.9,9.4,9.8,7.2,8.7,8.5,M,M,9.0,6.6,10.1,6.0,4.0,7.4,10.5,10.8,9.5,14.1,8.1,14.1,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,7.3,8.9,6.1,10.3,27.4,13.7,28.0,45.4,29.4,28.5,M,14.7,14.8,14.9,8.8,14.0,10.2,10.2,7.1,13.9,13.2,20.5,37.6,35.0,18.2,45.4,07
,PENDLETON,2.7,5.1,5.1,4.5,4.8,6.6,4.5,4.7,4.7,5.4,4.9,4.7,.9,.7,3.5,3.2,6.4,3.3,2.5,4.7,3.6,1.7,3.9,6.1,4.0,6.6,05
12 VWDR °,ALPINE,64,55,2,80,31,56,86,120,158,234,271,276,291,258,273,275,293,313,2,2,74,92,0,44,140,313,17
,CHULA VISTA,87,90,69,81,81,63,21,55,127,236,273,270,263,246,266,260,267,266,303,330,14,54,72,92,162,330,19
,DOWNTOWN SES,63,51,48,49,59,47,17,42,253,237,244,271,285,288,283,276,280,308,322,332,343,58,359,21,189,359,22
,EL CAJON LES,101,92,100,91,106,89,61,345,255,292,276,260,256,263,265,264,266,295,323,333,101,110,115,180,202,345,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,62,56,63,63,63,50,9,357,319,229,215,278,277,288,292,302,287,297,314,337,3,38,56,41,179,357,07
,OTAY MESA DVN,36,39,93,118,52,111,145,125,M,M,296,297,291,296,296,293,290,307,350,117,122,121,108,100,182,350,18
,PENDLETON,40,53,45,34,33,41,62,63,48,247,263,257,265,271,279,287,291,294,305,328,38,50,74,73,156,328,19
13 SIGTHETA °,ALPINE,53,29,18,42,22,40,16,13,29,40,31,33,29,31,29,30,28,18,25,17,36,20,31,14,28,53,00
,CHULA VISTA,13,55,60,30,22,28,20,34,62,60,26,22,22,23,23,21,19,20,16,28,44,27,24,57,32,62,08
,DOWNTOWN SES,10,13,13,14,18,32,18,44,68,21,20,19,25,23,21,16,17,19,19,17,19,22,30,15,22,68,08
,EL CAJON LES,19,27,20,19,17,47,40,67,77,46,35,29,22,25,22,26,20,18,18,35,25,18,61,53,33,77,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,8,8,7,6,7,8,15,23,36,49,37,22,17,22,18,15,12,9,7,9,9,9,18,13,16,49,09
,OTAY MESA DVN,11,12,17,10,20,23,30,46,M,M,43,18,15,18,14,17,12,14,13,38,12,19,22,25,20,46,07
,PENDLETON,9,11,14,12,10,12,14,14,36,15,14,15,13,16,18,18,18,18,16,11,11,12,12,10,15,36,08
14 VWSP MPH,ALPINE,.6,.9,1.5,.6,1.4,.7,1.2,2.0,2.8,2.7,4.3,4.2,5.4,5.3,5.4,4.0,3.1,1.9,1.0,.9,.6,1.4,1.9,.9,2.3,5.4,12
,CHULA VISTA,1.0,1.0,.6,1.6,2.7,1.7,1.7,1.2,1.0,1.4,4.1,6.4,6.8,5.8,5.8,5.4,4.7,4.0,2.5,1.0,.4,.3,.3,.4,2.6,6.8,12
,DOWNTOWN SES,2.1,2.6,2.9,3.2,3.4,.7,3.1,1.2,1.1,4.6,5.6,6.5,5.7,6.3,7.1,6.8,5.8,5.0,3.7,3.0,1.8,.5,.5,1.2,3.5,7.1,14
,EL CAJON LES,1.0,1.1,2.1,2.4,3.4,1.4,.9,.1,.6,1.9,3.4,5.3,6.4,5.8,5.9,4.6,4.1,4.1,2.7,1.4,1.5,1.4,.5,.1,2.6,6.4,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.1,3.5,4.6,5.5,4.3,4.1,3.8,2.6,2.5,2.9,4.1,8.3,8.3,7.8,8.0,7.7,7.2,6.5,5.2,3.7,3.4,3.7,2.4,2.1,4.8,8.3,11
,OTAY MESA DVN,3.6,3.2,1.6,2.7,1.9,2.6,1.2,.3,M,M,2.0,8.7,9.5,8.0,8.6,8.0,7.5,5.5,3.3,.5,1.7,1.9,1.2,1.2,3.9,9.5,12
,PENDLETON,5.6,4.7,4.8,4.0,4.3,4.2,4.3,4.3,1.0,4.7,4.4,5.1,4.8,4.5,4.5,4.4,4.8,3.7,4.1,3.5,4.1,3.7,4.0,4.7,4.3,5.6,00
15 SWSP MPH,ALPINE,1.0,1.2,1.6,1.0,1.5,1.0,1.3,2.1,3.2,3.9,4.9,5.1,6.1,6.1,6.1,4.6,3.5,2.1,1.2,1.3,1.6,1.6,2.1,1.1,2.7,6.1,12
,CHULA VISTA,1.0,1.1,.7,2.0,3.0,1.9,2.0,1.7,1.4,2.3,4.6,6.9,7.3,6.2,6.2,5.7,5.0,4.2,2.7,1.1,.5,.4,.3,.5,2.9,7.3,12
,DOWNTOWN SES,2.2,2.7,3.0,3.4,3.5,1.2,3.2,1.8,2.2,4.8,6.0,7.0,6.2,6.8,7.7,7.0,6.1,5.4,3.9,3.1,1.9,.7,.6,1.3,3.8,7.7,14
,EL CAJON LES,1.1,1.2,2.2,2.6,3.5,2.1,1.6,1.1,1.5,2.4,4.4,6.1,6.9,6.4,6.4,5.1,4.4,4.4,2.9,1.7,1.7,1.5,.6,.2,3.0,6.9,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.3,3.6,4.7,5.6,4.3,4.3,4.0,3.6,3.2,3.9,5.0,8.9,8.8,8.3,8.5,8.1,7.5,6.6,5.2,3.8,3.5,3.8,2.5,2.2,5.1,8.9,11
,OTAY MESA DVN,3.7,3.3,2.0,2.8,2.6,2.9,1.4,1.5,M,M,4.1,9.1,9.8,8.4,8.9,8.4,7.7,5.8,3.4,1.1,1.7,2.0,1.3,1.3,4.2,9.8,12
,PENDLETON,5.6,4.9,5.0,4.1,4.4,4.3,4.4,4.5,3.0,4.8,4.6,5.3,5.0,4.7,4.7,4.6,5.1,3.9,4.2,3.8,4.2,3.8,4.1,4.8,4.5,5.6,00
16 AMBTEMP °F,ALPINE,53.9,54.0,54.2,54.5,56.4,57.1,59.0,64.3,70.9,76.1,78.7,80.9,81.7,81.4,80.2,78.1,74.7,69.0,64.6,63.1,61.7,62.1,61.6,61.5,66.7,81.7,12
,CARMEL MT RCH,56.6,56.0,55.4,54.5,54.2,54.2,55.8,60.3,64.8,69.5,73.5,75.5,76.6,77.5,77.4,75.9,73.4,67.9,65.0,63.0,61.5,59.5,58.2,57.8,64.3,77.5,13
,CHULA VISTA,58.7,58.2,57.0,56.5,55.7,55.3,55.6,60.0,65.7,69.9,71.7,71.9,72.7,73.0,72.2,72.2,70.6,68.3,67.0,65.2,63.4,61.7,60.1,58.8,64.2,73.0,13
,DOWNTOWN SES,60.6,59.8,59.2,58.4,57.4,56.5,58.2,62.7,66.0,68.3,70.3,71.7,73.0,73.3,72.8,72.2,70.9,68.4,66.2,64.9,63.9,62.8,61.5,60.5,65.0,73.3,13
,EL CAJON LES,56.0,54.8,53.4,52.8,51.4,51.2,53.7,57.7,64.4,72.0,77.5,79.9,80.7,81.8,81.2,80.2,78.6,73.9,69.4,66.2,62.9,60.9,58.7,57.4,65.7,81.8,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,56.5,56.6,55.4,55.0,54.9,55.1,56.7,63.1,66.6,71.0,75.0,75.6,75.6,76.8,76.0,74.8,72.4,66.7,62.8,62.2,60.6,59.2,57.5,58.2,64.3,76.8,13
,OTAY MESA DVN,59.2,58.4,57.1,56.6,56.4,54.8,56.5,60.9,M,M,76.9,77.8,75.3,75.2,75.1,74.3,72.4,68.1,65.2,63.9,63.0,62.7,61.9,61.3,65.1,77.8,11
,PENDLETON,56.3,55.6,53.8,52.8,52.3,51.5,54.0,59.5,65.3,67.5,67.8,69.2,69.6,70.1,70.6,70.1,69.5,68.0,67.2,65.9,63.4,61.9,60.1,58.7,62.5,70.6,14
17 RELHUM %,ALPINE,76,70,79,63,44,32,22,20,9,7,10,13,15,19,26,28,27,31,40,42,43,41,41,40,35,79,02
,EL CAJON LES,85,83,79,75,72,64,60,61,42,28,25,28,31,29,28,27,25,31,42,54,60,62,65,66,51,85,00
,KEARNY MESA,87,89,91,92,92,89,87,75,66,51,39,50,46,32,35,38,42,63,76,80,81,82,79,76,68,92,03
18 PRES mmHg,EL CAJON LES,749,748,748,748,748,749,749,749,749,749,749,749,748,748,748,748,748,748,748,749,749,749,749,749,749,749,00
,KEARNY MESA,746,746,746,746,746,746,747,747,747,747,747,747,746,746,746,746,746,746,746,747,747,747,747,747,746,747,06
19 SOLAR W/M2,EL CAJON LES,0,-1,-1,-1,-2,2,59,326,564,740,849,885,857,755,594,389,157,9,-3,-3,-2,-1,-1,-1,257,885,11
,KEARNY MESA,0,0,0,0,0,5,127,333,540,714,820,852,835,751,606,415,191,21,0,0,0,0,0,0,259,852,11
25 NOY,EL CAJON LES,7.90,6.14,4.57,4.21,4.65,C,C,37.65,26.45,17.70,13.40,15.80,10.90,9.31,8.57,7.40,7.92,7.63,10.55,15.25,16.75,17.02,15.61,15.70,12.77,37.65,07
26 NOY-NO,EL CAJON LES,7.89,6.15,4.59,4.22,4.64,C,C,21.40,17.43,13.07,10.45,12.77,9.43,8.32,7.75,6.25,7.49,7.45,10.33,15.13,16.64,16.55,15.48,14.75,10.82,21.40,07
27 NO Trace,EL CAJON LES,.01,.00,-.02,.00,.01,C,C,16.25,9.01,4.63,2.95,3.02,1.46,.99,.81,1.14,.43,.17,.22,.12,.10,.47,.13,.95,1.94,16.25,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.1,M,M,.1,.2,.2,.1,.1,.1,.1,.1,.0,.1,.1,.0,.0,.0,.0,.2,11
29 CO Tr PPB,EL CAJON LES,259.5,248.6,C,C,C,239.0,373.9,555.7,M,M,337.9,347.3,306.9,307.7,271.6,232.6,234.2,220.9,263.0,305.6,374.9,420.4,377.9,371.6,318.3,555.7,07
BCarbon ng/m3,DOWNTOWN SES,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<
