,PENDLETON,.015,.007,C,C,.012,.021,.013,.015,.012,.015,.007,.009,.015,.008,.006,.010,.008,.012,.019,.036,.038,.031,.016,.014,.015,.038,20
03 NO2 PPM,ALPINE,.001,.000,C,C,.001,.002,.003,.007,.003,.001,.001,.001,.001,.000,.001,.003,.004,.007,.006,.004,.004,.003,.003,.002,.003,.007,07
,CARMEL MT RCH,.022,.022,C,C,.042,.042,.042,.026,.008,.023,.019,M,.017,.019,.016,.013,.017,.027,.031,.025,.029,.035,.042,.026,.026,.042,04
,CHULA VISTA,.015,.013,C,C,.017,.020,.028,.028,.018,.010,M,M,.013,.011,.011,.011,.024,.034,.022,.026,.042,.036,.026,.019,.021,.042,20
,DOWNTOWN SES,.023,.021,C,C,.025,.032,.038,.040,.038,.034,.045,.026,.020,.014,.014,.015,.021,.021,.018,.024,.039,.051,.049,.045,.030,.051,21
,EL CAJON LES,.022,.023,C,C,C,.023,.024,.027,.031,.026,.008,.002,.002,.005,.005,.006,.007,.015,.023,.024,.019,.023,.020,.024,.017,.031,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.007,.010,C,C,.015,.018,.017,.012,.004,.004,.005,.005,M,M,.006,.007,.008,.012,.014,.024,.033,.014,.011,.012,.012,.033,20
,OTAY MESA DVN,.012,.011,C,C,.009,.004,.020,M,M,M,.002,.003,.004,.008,.009,.013,.012,.007,.009,.015,.041,.040,.032,.020,.014,.041,20
,PENDLETON,.012,.007,C,C,.011,.019,.012,.011,.009,.010,.006,.007,.011,.007,.005,.009,.008,.012,.019,.036,.034,.030,.016,.013,.014,.036,19
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.002,07
,CARMEL MT RCH,.002,.004,C,C,.052,.060,.056,.023,.004,.017,.012,M,.010,.009,.007,.006,.006,.007,.003,.001,.002,.006,.010,.003,.014,.060,05
,CHULA VISTA,.000,.000,C,C,.000,.002,.012,.019,.009,.003,M,M,.003,.002,.002,.001,.001,.001,.000,.000,.002,.002,.000,.000,.003,.019,07
,DOWNTOWN SES,.001,.001,C,C,.002,.014,.050,.082,.050,.019,.028,.010,.006,.003,.003,.002,.001,.001,.001,.001,.001,.010,.010,.007,.014,.082,07
,EL CAJON LES,.000,.001,C,C,C,.020,.027,.033,.024,.012,.002,.001,.000,.001,.001,.001,.001,.001,.001,.001,.001,.003,.001,.002,.006,.033,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.002,.002,.001,.001,.001,.001,M,M,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,06
,OTAY MESA DVN,.001,.001,C,C,.002,.001,.012,M,M,M,.001,.002,.002,.002,.002,.003,.001,.001,.001,.002,.019,.002,.001,.001,.003,.019,20
,PENDLETON,.003,.000,C,C,.001,.002,.001,.004,.003,.005,.001,.002,.004,.001,.000,.001,.000,.000,.000,.001,.004,.001,.000,.001,.002,.005,09
06 CO PPM,CARMEL MT RCH,.5,.2,C,C,C,1.0,1.2,.7,.2,M,C,C,.5,.6,.4,.4,.5,.8,.8,.5,.6,.7,.9,.7,.6,1.2,06
10 INTMP °C,ALPINE,25,24,25,25,24,25,25,24,24,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,25,00
,CARMEL MT RCH,25,25,26,26,26,26,26,25,25,24,24,24,25,25,25,24,25,25,25,25,25,25,25,26,25,26,02
,CHULA VISTA,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,00
,DOWNTOWN SES,24,24,24,24,24,25,24,24,24,23,M,M,23,23,22,22,22,23,23,23,24,24,24,24,24,25,05
,EL CAJON LES,26,26,26,26,26,26,27,27,27,26,26,26,26,26,26,25,25,25,26,26,26,26,26,26,26,27,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,00
,OTAY MESA DVN,26,26,26,26,26,26,26,27,26,26,25,25,25,25,24,24,24,24,25,25,25,26,26,26,25,27,07
,PENDLETON,26,26,26,26,26,26,26,25,25,24,24,24,24,24,24,24,24,25,25,25,25,25,25,26,25,26,00
11 PM2.5 µg/M3,ALPINE,2.9,.4,-.3,1.9,2.6,2.3,2.2,.3,-.2,-1.0,-2.6,-1.9,-2.6,-2.0,-.2,.6,4.4,4.4,4.7,2.6,1.2,1.6,3.8,3.5,1.1,4.7,18
,DOWNTOWN SES,10.1,9.2,7.4,7.9,6.5,6.6,8.1,10.4,7.7,8.6,12.9,6.8,2.9,3.6,9.3,8.0,6.1,5.4,10.8,10.9,11.7,13.7,13.5,17.7,8.9,17.7,23
,EL CAJON LES,M,M,M,M,M,M,M,M,M,M,M,.7,.7,.7,3.4,4.7,.2,.6,7.7,11.4,10.8,7.3,8.8,7.9,4.9,11.4,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,13.6,9.9,13.7,7.7,9.5,5.2,92.6,28.5,20.8,4.2,2.6,5.4,4.9,5.7,6.7,7.0,7.6,7.4,14.1,55.5,28.6,42.0,26.5,18.4,18.2,92.6,06
,PENDLETON,.5,.5,.2,3.5,3.3,2.3,.3,-.5,3.4,4.0,3.7,1.8,2.8,5.2,4.3,2.5,1.0,1.3,3.4,4.5,4.4,3.2,4.5,3.1,2.6,5.2,13
12 VWDR °,ALPINE,71,76,360,22,36,20,357,329,310,290,4,297,296,275,304,279,247,289,87,75,40,78,92,39,178,360,02
,CHULA VISTA,49,104,121,83,98,92,51,33,4,297,287,280,288,284,271,292,309,321,347,103,92,104,44,57,167,347,18
,DOWNTOWN SES,345,14,343,53,41,32,39,150,207,242,M,M,297,300,304,302,280,342,354,345,44,57,40,16,189,354,18
,EL CAJON LES,196,243,112,122,150,125,131,359,250,342,313,313,273,274,294,324,293,234,133,106,102,124,253,249,221,359,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,55,359,3,12,50,54,50,39,76,99,317,303,279,278,293,306,311,321,3,34,41,72,53,53,144,359,01
,OTAY MESA DVN,56,106,27,26,107,28,114,19,313,127,317,270,276,288,297,303,312,9,353,20,118,124,132,121,161,353,18
,PENDLETON,57,36,21,36,46,28,50,44,60,306,312,290,296,310,309,305,315,313,328,2,80,68,49,48,155,328,18
13 SIGTHETA °,ALPINE,46,49,38,23,25,48,45,66,36,27,59,48,40,58,33,27,27,23,27,17,17,13,14,42,35,66,07
,CHULA VISTA,50,68,43,40,42,39,30,42,22,31,29,20,19,18,18,17,20,20,24,33,35,15,51,15,31,68,01
,DOWNTOWN SES,38,34,49,52,21,26,63,64,50,21,M,M,22,23,22,25,27,19,21,15,25,38,50,17,33,64,07
,EL CAJON LES,69,41,66,53,54,57,74,77,52,37,45,28,53,24,19,17,22,25,32,12,13,62,57,53,43,77,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,30,46,19,19,25,15,30,16,18,44,47,26,15,15,12,11,11,7,12,17,16,9,12,17,20,47,10
,OTAY MESA DVN,40,42,62,17,34,42,56,34,34,49,59,63,27,13,13,10,12,20,13,27,36,42,26,41,34,63,11
,PENDLETON,17,37,10,28,58,30,21,26,20,41,12,19,18,12,14,16,15,13,16,31,10,24,31,13,22,58,04
14 VWSP MPH,ALPINE,1.3,1.5,2.3,1.7,1.9,1.7,.6,.8,2.5,3.6,.7,2.4,3.3,2.4,4.7,5.2,3.4,1.1,1.2,1.1,1.2,2.2,1.9,.4,2.0,5.2,15
,CHULA VISTA,.9,.5,1.4,1.4,2.2,2.2,2.1,1.2,2.1,1.8,3.6,5.0,7.5,7.9,7.2,6.9,4.3,2.5,2.3,1.0,.7,2.0,.9,1.7,2.9,7.9,13
,DOWNTOWN SES,1.1,2.3,1.8,.9,2.1,2.2,1.2,.8,.6,2.9,M,M,6.6,7.1,7.8,5.6,3.0,2.8,2.7,2.2,1.0,.7,.4,1.2,2.6,7.8,14
,EL CAJON LES,.1,.8,.7,.5,.4,.6,.3,.1,.7,.7,2.5,3.5,2.6,7.1,7.7,6.1,3.8,1.6,1.0,1.7,1.9,.2,.3,.4,1.9,7.7,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,5.4,1.8,4.4,3.3,4.1,4.0,3.1,5.5,7.4,4.0,1.6,8.0,10.7,10.1,11.0,10.9,7.2,5.8,3.0,2.1,2.5,3.5,2.3,3.1,5.2,11.0,14
,OTAY MESA DVN,1.6,1.8,.8,5.6,2.6,1.7,1.6,1.1,.8,3.9,1.7,4.0,8.1,11.2,10.1,10.0,6.7,3.8,3.2,2.2,2.0,.9,1.5,.9,3.7,11.2,13
,PENDLETON,5.4,3.4,4.1,2.1,2.2,3.4,4.3,3.7,3.3,2.3,7.2,3.3,5.0,9.7,7.6,6.4,6.8,7.1,6.2,1.1,2.7,1.9,2.9,3.5,4.4,9.7,13
15 SWSP MPH,ALPINE,1.7,2.5,3.0,2.1,2.1,2.1,1.7,1.6,3.3,4.1,4.1,3.4,4.1,4.2,5.6,6.0,3.9,1.3,1.4,1.3,1.4,2.3,2.0,1.4,2.8,6.0,15
,CHULA VISTA,1.1,1.1,1.8,2.0,3.0,2.7,2.4,1.8,2.2,2.2,4.0,5.3,7.9,8.3,7.6,7.2,4.6,2.7,2.5,1.3,1.1,2.1,1.1,1.8,3.2,8.3,13
,DOWNTOWN SES,1.4,2.7,2.5,1.4,2.5,2.4,2.2,1.4,1.1,3.2,M,M,7.2,7.7,8.4,6.1,3.5,3.1,2.9,2.4,1.7,1.0,.6,1.3,3.0,8.4,14
,EL CAJON LES,.6,.9,1.3,1.0,1.2,1.2,.8,.9,1.0,1.5,3.2,4.1,3.6,7.8,8.2,6.4,4.1,1.8,1.3,1.7,1.9,.2,.4,.5,2.3,8.2,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,5.9,3.2,4.8,3.9,4.6,4.2,3.5,6.0,7.7,5.1,4.5,8.9,11.2,10.5,11.6,11.1,7.4,5.8,3.4,2.5,2.7,3.6,2.4,3.2,5.7,11.6,14
,OTAY MESA DVN,2.9,2.2,1.9,5.7,3.2,2.5,2.9,2.0,2.3,5.8,3.3,6.0,9.1,11.6,10.4,10.1,6.9,4.2,3.4,2.6,2.7,1.6,2.0,2.2,4.5,11.6,13
,PENDLETON,5.6,3.6,4.2,2.4,2.9,3.8,4.6,4.1,3.7,3.2,7.3,3.6,5.3,9.9,7.8,6.7,7.0,7.2,6.4,1.7,2.9,2.0,3.3,3.6,4.7,9.9,13
16 AMBTEMP °F,ALPINE,71.3,72.2,73.9,72.9,72.0,71.9,73.4,76.6,82.0,86.0,90.0,92.4,93.1,93.8,93.3,90.0,84.7,77.6,74.6,73.0,73.6,73.4,73.2,71.8,79.4,93.8,13
,CARMEL MT RCH,67.9,66.3,66.3,66.8,67.6,67.2,70.0,80.3,85.3,89.0,92.2,93.9,94.0,93.8,91.7,88.9,84.7,80.0,76.7,74.6,72.4,71.7,70.6,68.5,78.4,94.0,12
,CHULA VISTA,66.9,64.6,63.8,63.7,64.4,64.1,66.7,72.7,80.1,85.9,91.2,93.1,93.1,92.2,91.3,89.3,86.8,80.7,79.3,75.5,71.3,70.2,68.2,67.0,76.8,93.1,11
,DOWNTOWN SES,67.3,66.4,66.0,65.8,65.7,67.2,66.6,71.9,80.4,84.3,M,M,89.1,89.4,88.9,87.8,83.7,80.2,77.5,75.8,73.3,71.2,69.9,68.1,75.3,89.4,13
,EL CAJON LES,60.8,59.1,57.5,56.2,55.0,54.3,55.7,63.8,74.7,85.2,92.6,95.6,97.2,96.9,96.0,93.1,88.6,82.8,76.6,72.2,70.0,67.6,64.6,63.2,74.1,97.2,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,70.0,66.7,68.9,70.1,69.1,70.1,73.0,82.1,89.3,92.5,95.2,95.7,94.0,92.8,90.9,88.2,84.3,77.9,76.3,74.2,74.2,72.3,72.3,70.2,79.6,95.7,11
,OTAY MESA DVN,71.5,71.7,73.9,73.0,72.0,71.2,72.0,78.2,84.1,90.9,93.7,95.5,96.3,93.8,92.8,90.4,87.5,82.4,79.4,76.8,75.3,75.3,73.4,70.9,80.9,96.3,12
,PENDLETON,64.8,65.5,61.7,63.4,66.4,64.4,66.3,71.7,79.6,78.2,77.9,78.4,80.2,80.9,81.5,79.6,78.5,75.7,72.7,73.2,71.3,69.8,68.8,66.2,72.4,81.5,14
17 RELHUM %,ALPINE,18,17,16,16,16,16,15,15,13,11,9,9,8,8,9,11,13,17,19,19,18,18,18,19,15,19,18
,EL CAJON LES,41,45,47,50,52,54,52,40,27,16,9,7,7,8,9,10,11,14,19,24,26,29,33,36,28,54,05
,KEARNY MESA,25,28,25,22,22,22,20,14,11,10,9,9,10,11,12,13,17,23,24,22,20,21,22,24,18,28,01
18 PRES mmHg,EL CAJON LES,751,751,750,750,750,750,751,751,751,750,750,749,748,748,748,748,748,748,748,748,748,748,748,748,749,751,00
,KEARNY MESA,748,748,748,748,748,748,748,749,749,748,748,747,747,746,746,746,745,746,746,746,746,746,746,746,747,749,07
19 SOLAR W/M2,EL CAJON LES,0,-1,0,0,0,1,29,266,466,638,743,789,752,642,489,285,49,-4,-4,-2,-1,-1,-1,0,214,789,11
,KEARNY MESA,0,0,0,0,0,1,78,288,493,655,748,781,748,655,506,313,105,2,0,0,0,0,0,0,224,781,11
25 NOY,EL CAJON LES,26.60,25.77,23.11,25.46,26.53,C,C,64.82,58.99,M,M,M,2.88,6.34,6.34,7.50,8.85,14.95,23.64,24.37,17.73,19.62,19.27,26.84,22.61,64.82,07
26 NOY-NO,EL CAJON LES,25.75,24.92,22.79,23.89,23.37,C,C,29.51,32.08,M,M,M,2.31,5.56,5.71,6.85,8.25,14.71,23.42,24.28,17.71,18.67,19.13,26.17,18.68,32.08,08
27 NO Trace,EL CAJON LES,.84,.84,.31,1.56,3.15,C,C,35.31,26.91,M,M,M,.57,.77,.62,.64,.59,.23,.22,.09,.02,.95,.14,.67,3.91,35.31,07
28 SO2 Tr PPB,EL CAJON LES,.1,.1,C,C,C,.1,.1,.2,.2,.1,.0,.0,.0,.0,.1,.1,.1,.1,.2,.2,.1,.1,.1,.1,.1,.2,07
29 CO Tr PPB,EL CAJON LES,413.3,498.8,C,C,C,591.4,649.1,870.3,704.1,546.2,248.0,156.8,160.6,205.2,233.5,247.7,250.6,337.6,471.3,468.5,392.4,463.0,446.0,449.6,419.2,870.3,07
BCarbon ng/m3,DOWNTOWN SES,809.5,590.7,541.1,502.6,680.2,1221.5,1953.6,2768.8,2298.5,1592.9,2453.2,1096.4,899.4,666.5,713.5,652.9,891.5,808.8,656.1,870.7,1161.7,1594.7,1734.8,1586.2,1197.7,2768.8,07
