,EL CAJON LES,25,25,25,25,25,25,26,25,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,25,26,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,24,25,25,25,24,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,25,02
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,27,27,26,26,26,25,25,25,25,25,26,26,27,27,27,26,27,00
,PENDLETON,26,26,26,26,26,26,26,25,25,24,24,24,24,24,24,24,25,25,25,25,25,26,26,26,25,26,00
11 PM2.5 µg/M3,ALPINE,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,DOWNTOWN SES,8.6,11.1,9.3,11.1,12.6,12.8,14.6,15.7,12.9,13.4,16.7,14.5,9.7,8.7,10.1,14.6,11.0,10.8,13.4,11.1,10.4,9.4,15.1,9.4,11.9,16.7,10
,EL CAJON LES,13.5,13.2,11.7,12.5,10.0,14.9,12.0,9.6,13.5,18.3,12.6,15.8,15.8,12.8,13.8,15.0,13.0,11.2,13.1,10.2,12.1,14.8,9.7,10.8,12.9,18.3,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,16.0,15.4,16.4,25.3,24.3,29.7,25.5,27.6,32.8,32.4,24.3,9.9,16.1,M,16.0,15.8,13.9,9.0,16.9,9.1,8.7,10.5,12.6,18.3,18.5,32.8,08
,PENDLETON,3.8,2.1,1.9,5.1,6.8,4.7,5.4,5.9,6.3,4.1,4.6,3.5,2.3,7.0,4.4,.5,.8,3.7,3.8,2.9,2.3,2.5,3.7,3.4,3.8,7.0,13
12 VWDR °,ALPINE,237,113,346,115,56,346,340,284,275,270,269,291,266,288,310,298,7,255,307,295,295,293,278,285,255,346,02
,CHULA VISTA,117,107,101,98,112,119,94,124,135,204,254,247,254,263,256,258,244,250,239,232,137,71,47,40,167,263,13
,DOWNTOWN SES,214,144,115,116,112,112,101,115,97,238,218,206,223,219,223,235,256,248,318,350,344,349,10,8,190,350,19
,EL CAJON LES,142,167,116,110,115,111,109,101,124,311,M,M,M,250,250,237,220,219,187,145,107,96,84,131,159,311,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,79,88,100,89,80,73,93,124,151,160,196,245,237,237,279,283,283,284,287,310,358,26,29,17,171,358,20
,OTAY MESA DVN,182,148,132,98,83,138,130,146,168,206,223,298,305,297,295,302,295,307,6,24,26,27,23,18,162,307,17
,PENDLETON,93,83,66,80,94,77,66,72,102,208,244,257,257,255,263,271,292,279,266,13,35,66,52,62,148,292,16
13 SIGTHETA °,ALPINE,44,24,28,29,36,27,36,30,38,40,34,38,35,30,35,31,46,71,31,36,48,35,32,30,36,71,17
,CHULA VISTA,30,15,17,19,21,17,14,37,52,73,24,27,23,23,22,23,23,20,29,65,22,19,21,14,27,73,09
,DOWNTOWN SES,28,23,19,19,14,18,19,56,63,36,23,21,24,23,21,23,30,21,31,16,10,12,32,46,26,63,08
,EL CAJON LES,39,28,18,16,15,16,17,22,42,62,M,M,M,20,25,22,22,19,23,24,42,22,25,51,27,62,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,13,10,13,9,10,10,20,33,38,46,62,47,25,19,20,16,18,9,10,8,34,33,6,6,21,62,10
,OTAY MESA DVN,29,30,17,14,18,13,23,44,65,61,58,31,21,18,17,13,13,15,13,13,10,9,13,13,24,65,08
,PENDLETON,13,14,13,14,12,15,14,16,29,38,14,12,12,14,14,15,19,16,13,17,15,17,20,16,16,38,09
14 VWSP MPH,ALPINE,.7,1.3,.7,1.3,.7,.8,1.1,1.7,2.1,2.5,3.5,3.7,4.0,4.0,3.9,3.4,1.1,.3,2.2,2.7,1.6,2.7,2.9,3.0,2.2,4.0,12
,CHULA VISTA,1.2,3.3,3.1,2.2,2.1,1.8,3.8,1.7,1.8,1.1,5.4,5.3,6.0,5.3,5.0,4.8,3.6,2.8,1.0,.2,.6,.6,1.1,1.4,2.7,6.0,12
,DOWNTOWN SES,1.9,2.5,3.0,3.4,3.3,2.7,3.6,2.2,.7,4.1,5.6,6.8,6.7,5.9,6.9,5.9,3.5,3.2,1.0,2.3,2.0,2.1,1.1,.7,3.4,6.9,14
,EL CAJON LES,1.3,1.7,2.4,3.2,2.9,3.3,4.4,3.9,1.3,.8,M,M,M,6.3,4.9,5.7,3.9,3.3,1.8,1.0,.5,1.3,1.4,.6,2.7,6.3,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.7,4.2,3.1,3.5,2.8,2.7,2.9,3.4,3.1,3.0,2.7,5.0,6.9,7.3,6.6,7.5,4.7,4.9,3.6,2.6,1.7,.8,3.9,4.2,4.0,7.5,15
,OTAY MESA DVN,2.2,2.0,3.4,2.8,2.2,3.6,3.3,2.1,1.1,1.9,2.5,5.8,6.0,7.5,7.3,7.4,6.2,4.7,3.0,3.1,3.9,5.5,4.3,4.2,4.0,7.5,13
,PENDLETON,3.8,3.3,3.0,1.8,2.4,2.6,4.1,4.9,3.5,4.9,6.2,6.3,6.4,6.1,4.6,4.0,3.7,2.9,2.0,1.3,2.9,2.9,2.7,4.2,3.8,6.4,12
15 SWSP MPH,ALPINE,1.6,1.5,.9,1.3,1.1,1.2,1.6,2.4,2.8,3.3,4.2,4.4,4.9,4.8,4.4,3.9,3.6,3.0,2.6,3.4,2.3,3.1,3.2,3.3,2.9,4.9,12
,CHULA VISTA,1.4,3.4,3.3,2.3,2.3,2.0,3.9,2.1,2.8,2.4,5.9,5.9,6.5,5.7,5.4,5.2,3.9,3.0,1.2,.4,.6,.7,1.1,1.4,3.0,6.5,12
,DOWNTOWN SES,2.2,2.7,3.2,3.6,3.4,2.9,3.8,2.9,2.8,4.7,6.0,7.3,7.3,6.5,7.5,6.6,3.9,3.6,1.7,2.3,2.0,2.2,1.2,.9,3.8,7.5,14
,EL CAJON LES,1.9,2.5,2.6,3.4,3.0,3.4,4.5,4.3,2.2,2.1,M,M,M,6.7,5.4,6.2,4.3,3.6,2.0,1.1,.6,1.5,1.5,.8,3.0,6.7,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.8,4.3,3.2,3.6,2.9,2.8,3.0,4.1,3.9,4.3,4.4,6.2,7.5,7.8,7.0,7.9,5.0,5.0,3.7,2.7,1.8,1.1,4.0,4.3,4.3,7.9,15
,OTAY MESA DVN,2.7,2.3,3.6,3.0,2.4,3.7,3.5,2.6,2.3,2.9,3.6,6.7,6.5,7.8,7.6,7.6,6.4,5.0,3.2,3.2,4.0,5.6,4.5,4.4,4.4,7.8,13
,PENDLETON,3.9,3.5,3.1,1.9,2.5,2.7,4.3,5.0,4.1,5.5,6.4,6.5,6.6,6.3,4.8,4.1,4.0,3.1,2.1,1.8,3.0,3.1,3.1,4.4,4.0,6.6,12
16 AMBTEMP °F,ALPINE,54.1,50.4,50.1,50.7,49.8,50.3,51.7,53.3,58.6,65.3,70.8,75.5,78.7,81.1,81.6,78.8,74.2,69.2,63.0,64.8,64.8,64.1,63.3,62.9,63.6,81.6,14
,CARMEL MT RCH,61.0,60.4,60.4,59.3,58.2,57.9,59.4,61.6,63.5,67.7,71.7,75.7,77.4,75.4,74.4,72.8,69.8,66.4,63.6,62.3,61.1,59.2,57.7,57.1,64.8,77.4,12
,CHULA VISTA,63.5,63.3,62.9,61.9,61.6,60.8,61.1,63.0,65.1,67.3,68.6,69.3,70.0,69.4,69.4,68.2,66.8,65.4,64.6,63.9,62.7,61.5,60.2,59.0,64.6,70.0,12
,DOWNTOWN SES,63.7,63.9,63.6,63.4,62.4,62.3,62.3,63.6,65.8,67.0,68.2,68.7,68.9,69.4,69.1,69.0,68.1,66.5,65.8,65.1,64.5,63.7,62.5,60.7,65.3,69.4,13
,EL CAJON LES,61.8,61.7,60.8,60.3,59.1,58.9,58.8,61.1,64.0,68.0,70.0,74.7,78.5,77.8,78.4,75.9,72.1,68.1,64.7,63.0,61.6,59.7,57.8,55.9,65.5,78.5,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,63.3,63.0,63.0,62.0,58.6,58.6,60.8,64.0,65.9,68.8,71.9,73.7,73.5,73.5,74.4,71.5,69.6,66.4,63.9,63.0,61.2,59.4,58.7,58.3,65.3,74.4,14
,OTAY MESA DVN,61.7,61.8,61.3,59.6,59.0,59.2,60.0,61.9,64.5,68.1,72.5,73.2,73.7,74.0,73.0,70.9,68.4,65.3,63.0,61.7,61.2,60.8,60.3,60.8,64.8,74.0,13
,PENDLETON,64.9,65.0,65.1,64.3,63.2,63.4,61.2,63.4,67.1,68.7,69.0,69.4,70.0,70.5,70.0,69.1,68.3,67.1,66.5,65.6,63.2,61.6,59.5,60.9,65.7,70.5,13
17 RELHUM %,ALPINE,89,91,94,91,93,95,93,88,69,51,40,32,28,23,23,33,29,27,61,26,15,15,16,15,52,95,05
,EL CAJON LES,71,71,73,74,76,75,74,69,63,54,49,41,35,41,41,47,55,63,71,75,78,81,81,81,64,81,21
,KEARNY MESA,72,71,69,69,75,76,74,66,61,54,47,47,50,51,50,56,61,67,74,77,79,81,85,87,67,87,23
18 PRES mmHg,EL CAJON LES,746,746,745,745,746,746,747,747,747,747,747,746,746,745,745,745,745,746,746,747,747,747,747,747,746,747,06
,KEARNY MESA,743,743,743,743,743,744,744,745,745,745,745,744,744,743,743,743,743,744,744,744,745,745,745,744,744,745,07
19 SOLAR W/M2,EL CAJON LES,3,3,1,1,1,4,60,271,506,674,781,827,800,694,533,328,113,4,-2,-2,-1,-1,-1,-1,233,827,11
,KEARNY MESA,0,0,0,0,-1,2,46,321,515,675,773,808,780,689,540,345,133,8,0,0,0,0,0,0,235,808,11
25 NOY,EL CAJON LES,7.12,6.91,4.14,4.13,4.64,C,C,5.25,5.79,6.62,M,M,M,11.52,11.51,11.55,11.06,12.66,12.29,12.12,14.76,13.44,10.30,10.25,9.26,14.76,20
26 NOY-NO,EL CAJON LES,7.15,6.88,4.16,4.15,4.65,C,C,4.53,4.91,5.59,M,M,M,9.66,10.09,10.25,10.03,12.33,12.11,12.11,14.64,13.40,10.30,10.22,8.79,14.64,20
27 NO Trace,EL CAJON LES,-.02,.02,-.02,-.02,-.01,C,C,.72,.87,1.03,M,M,M,1.86,1.42,1.29,1.03,.32,.17,.00,.12,.04,.00,.03,.46,1.86,13
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.1,.1,.2,.2,.3,.4,.3,.2,.1,.0,.0,.0,.0,.0,.0,.0,.4,14
29 CO Tr PPB,EL CAJON LES,215.7,220.3,C,C,C,226.1,220.7,216.8,222.2,247.6,229.2,280.5,297.6,314.9,319.3,291.7,276.6,270.3,282.5,275.7,344.3,324.3,280.0,267.2,267.7,344.3,20
BCarbon ng/m3,DOWNTOWN SES,138.3,146.9,279.6,565.2,677.1,866.3,1235.8,1210.5,923.5,1391.9,1191.1,676.7,501.0,505.1,401.7,587.6,591.5,635.2,633.6,640.6,819.2,615.7,816.4,987.4,709.9,1391.9,09
