,DOWNTOWN SES,.006,.006,C,C,.011,.016,.025,.021,.018,M,.004,.003,.003,.003,.003,.003,.002,.002,.002,.002,.002,.002,.002,.002,.007,.025,06
,EL CAJON LES,.006,.005,C,C,C,.013,.011,.010,.010,.010,.008,.007,.004,.003,.003,.003,.003,.004,.003,.003,.002,.002,.003,.004,.006,.013,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.013,.008,C,C,.025,.022,.018,M,M,.017,.014,.006,.004,.003,.003,.003,.003,.003,.003,.005,.004,.002,.003,.002,.008,.025,04
,OTAY MESA DVN,.016,.017,C,C,.012,.025,.032,.019,.016,.032,.039,.010,.007,.005,.006,.006,.005,.004,.004,.005,.009,.012,.010,.007,.014,.039,10
,PENDLETON,.008,.006,C,C,.009,.010,.013,.014,.008,.002,M,M,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.001,.001,.004,.014,07
03 NO2 PPM,ALPINE,.001,.001,C,C,.000,.004,.013,.012,.008,.003,.002,.002,.004,.003,.002,.002,.002,.003,.004,.004,.003,.003,.003,.003,.004,.013,06
,CARMEL MT RCH,.012,.009,C,C,.019,.016,.013,.014,.009,M,.027,.017,.014,M,M,.013,.011,.014,.015,.014,.009,.003,.002,.002,.012,.027,10
,CHULA VISTA,.002,.003,C,C,.016,.023,.021,.012,.010,.009,.003,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.003,.003,.002,.006,.023,05
,DOWNTOWN SES,.006,.005,C,C,.011,.015,.021,.016,.013,M,.004,.002,.003,.002,.002,.002,.002,.002,.002,.001,.002,.002,.001,.001,.005,.021,06
,EL CAJON LES,.006,.005,C,C,C,.012,.009,.009,.007,.007,.006,.006,.003,.002,.002,.002,.002,.003,.003,.002,.002,.002,.003,.004,.005,.012,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.012,.008,C,C,.020,.019,.016,M,M,.013,.011,.005,.004,.003,.003,.003,.003,.003,.003,.005,.004,.002,.003,.003,.007,.020,04
,OTAY MESA DVN,.013,.014,C,C,.011,.020,.020,.014,.011,.020,.029,.007,.005,.003,.005,.004,.004,.003,.003,.004,.008,.011,.009,.006,.010,.029,10
,PENDLETON,.008,.006,C,C,.009,.009,.010,.010,.006,.002,M,M,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.001,.001,.003,.010,06
04 NO PPM,ALPINE,.000,.000,C,C,.000,.001,.006,.008,.005,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.008,07
,CARMEL MT RCH,.000,.001,C,C,.019,.009,.004,.010,.003,M,.020,.011,.009,M,M,.008,.008,.010,.008,.007,.003,.000,.000,.000,.007,.020,10
,CHULA VISTA,.000,.000,C,C,.002,.002,.008,.003,.003,.003,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.008,06
,DOWNTOWN SES,.000,.000,C,C,.001,.001,.005,.005,.005,M,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,06
,EL CAJON LES,.000,.000,C,C,C,.002,.001,.002,.003,.003,.002,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.003,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.006,.003,.002,M,M,.004,.003,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.006,04
,OTAY MESA DVN,.003,.003,C,C,.002,.005,.011,.005,.005,.011,.010,.002,.002,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.003,.011,06
,PENDLETON,.000,.000,C,C,.001,.001,.002,.004,.002,.000,M,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,07
06 CO PPM,CARMEL MT RCH,.3,.2,C,C,C,.4,.4,.4,.3,M,C,C,M,M,M,M,C,C,M,M,M,M,C,C,.3,.4,05
10 INTMP °C,ALPINE,25,25,25,25,26,25,26,25,24,24,23,23,24,23,24,24,24,24,24,25,26,25,26,25,25,26,04
,CARMEL MT RCH,26,26,26,26,26,26,26,26,25,25,24,23,24,25,25,25,25,25,25,26,26,26,26,26,25,26,00
,CHULA VISTA,24,24,24,23,24,24,24,24,24,23,23,23,23,23,24,23,23,24,24,24,23,24,23,24,24,24,00
,DOWNTOWN SES,24,24,24,24,24,24,25,24,24,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,25,06
,EL CAJON LES,24,24,24,24,24,24,24,25,24,24,26,26,23,25,25,25,25,25,25,25,25,26,25,26,25,26,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,24,24,25,24,24,24,25,24,24,24,23,24,24,24,24,24,24,24,25,25,24,25,25,24,25,03
,OTAY MESA DVN,27,27,27,27,27,27,28,27,27,27,27,27,26,26,25,25,25,25,26,26,26,27,27,27,27,28,06
,PENDLETON,26,26,26,26,26,26,26,26,25,25,24,24,23,24,24,24,25,25,25,25,25,26,26,26,25,26,00
11 PM2.5 µg/M3,ALPINE,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,DOWNTOWN SES,10.4,8.0,9.6,8.9,15.6,17.8,22.9,21.5,22.1,18.5,9.4,8.4,8.3,7.1,4.4,5.4,5.2,6.3,6.6,15.0,6.3,8.0,6.6,10.3,10.9,22.9,06
,EL CAJON LES,14.6,15.5,6.7,7.2,5.5,6.5,8.4,12.3,13.2,17.5,14.9,10.9,8.3,9.4,7.0,7.1,9.9,8.3,10.0,9.2,10.2,10.5,10.5,12.9,10.2,17.5,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,17.4,24.8,16.7,23.5,19.5,29.6,33.0,29.6,33.1,28.6,34.5,18.9,11.9,9.3,13.3,10.7,7.9,7.9,7.0,8.5,12.1,18.5,19.2,16.2,18.8,34.5,10
,PENDLETON,4.2,4.4,4.0,3.2,1.7,2.3,2.7,6.1,5.8,3.2,3.1,6.3,3.6,3.1,4.3,3.6,2.8,4.2,3.0,1.5,1.1,4.1,2.4,2.1,3.4,6.3,11
12 VWDR °,ALPINE,83,87,89,98,92,64,148,230,241,253,253,259,255,250,241,243,245,246,216,232,217,186,294,192,196,294,22
,CHULA VISTA,168,99,106,108,108,108,66,147,137,239,258,254,249,252,251,246,238,224,230,222,217,181,151,165,184,258,10
,DOWNTOWN SES,165,113,98,114,165,177,103,136,150,216,210,209,224,221,227,226,221,207,210,222,206,192,237,238,187,238,23
,EL CAJON LES,123,95,91,110,124,103,103,80,76,278,236,230,228,221,238,228,227,231,213,203,160,169,203,160,172,278,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,114,118,75,71,19,36,31,128,137,211,208,230,234,229,229,237,236,208,198,136,168,188,141,114,154,237,15
,OTAY MESA DVN,42,90,166,20,0,42,38,339,348,211,238,288,273,278,261,272,275,293,346,10,255,194,217,191,195,348,08
,PENDLETON,83,76,80,56,35,55,62,64,80,220,238,249,251,263,248,236,247,231,176,198,195,156,155,135,158,263,13
13 SIGTHETA °,ALPINE,12,11,12,11,11,43,44,21,23,26,31,36,31,32,31,29,22,21,17,17,26,28,52,52,27,52,22
,CHULA VISTA,54,41,25,16,13,27,54,47,46,44,23,24,21,24,27,23,22,22,28,21,25,38,38,38,31,54,00
,DOWNTOWN SES,35,37,27,21,26,29,31,31,38,27,19,23,24,24,26,26,28,20,39,29,26,21,26,25,27,39,18
,EL CAJON LES,44,13,11,13,15,14,28,44,59,53,33,23,24,22,27,24,19,23,24,22,17,31,24,18,26,59,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,21,39,12,25,39,37,20,43,52,23,21,18,19,16,17,15,15,18,13,19,15,22,16,23,52,09
,OTAY MESA DVN,19,20,38,40,11,15,13,19,52,45,37,20,17,18,23,16,11,15,13,43,33,20,52,15,25,52,08
,PENDLETON,13,19,17,15,16,15,15,16,50,20,17,12,12,14,15,19,17,23,19,26,21,18,15,17,18,50,08
14 VWSP MPH,ALPINE,1.4,1.8,1.7,1.7,1.6,.5,.3,.9,2.0,3.8,4.6,4.9,5.4,5.9,4.7,4.6,4.3,2.8,1.4,1.2,1.4,1.7,.8,1.1,2.5,5.9,13
,CHULA VISTA,.8,.9,.7,2.6,2.6,1.0,.2,.9,1.3,3.1,5.6,6.6,7.6,6.8,6.3,5.1,4.7,3.5,2.3,2.8,2.2,1.8,1.4,1.2,3.0,7.6,12
,DOWNTOWN SES,1.1,1.3,1.7,.7,2.2,2.0,2.3,2.3,2.6,4.3,6.5,6.7,8.0,7.0,6.4,5.9,4.5,4.4,2.9,3.9,2.5,3.1,2.9,3.1,3.7,8.0,12
,EL CAJON LES,1.7,3.1,3.3,2.4,1.5,1.5,2.1,1.4,.3,1.8,3.7,5.5,6.8,7.2,6.7,6.1,5.5,4.4,2.6,3.6,2.5,1.6,2.1,2.6,3.3,7.2,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.6,2.0,1.6,2.1,1.4,.7,.3,4.2,2.9,3.2,5.7,7.7,8.9,9.3,9.7,8.3,7.9,5.9,3.8,5.2,3.0,4.4,3.8,3.6,4.5,9.7,14
,OTAY MESA DVN,2.4,2.0,.4,1.5,3.3,2.9,3.5,2.7,2.8,2.9,4.1,8.0,9.2,9.9,7.7,7.9,6.8,4.2,2.2,.6,1.1,2.1,1.7,2.9,3.9,9.9,13
,PENDLETON,2.9,2.4,2.7,3.3,3.5,3.8,5.0,5.1,1.8,5.1,6.2,7.5,7.0,4.8,5.6,5.3,4.8,3.5,4.7,2.5,2.3,2.8,3.5,2.6,4.1,7.5,11
15 SWSP MPH,ALPINE,1.5,1.9,1.7,1.7,1.7,1.4,.6,1.5,2.3,4.3,5.4,5.7,6.4,6.9,5.5,5.3,4.7,3.2,1.8,1.5,1.6,1.9,1.3,1.6,3.0,6.9,13
,CHULA VISTA,1.2,1.1,.7,2.7,2.7,1.1,.6,1.4,2.0,3.6,6.1,7.2,8.1,7.5,7.0,5.5,5.0,3.9,2.6,3.0,2.4,2.3,2.0,1.6,3.4,8.1,12
,DOWNTOWN SES,1.8,1.8,2.0,.7,2.6,2.6,2.4,2.7,3.2,4.8,6.9,7.4,8.7,7.9,7.2,6.5,5.0,4.8,3.6,4.3,3.1,3.8,3.3,3.4,4.2,8.7,12
,EL CAJON LES,2.4,3.1,3.4,2.5,1.6,1.6,2.3,1.8,1.5,2.7,4.3,6.3,7.5,7.8,7.4,6.7,6.0,4.7,2.9,3.9,2.8,1.9,2.2,3.2,3.8,7.8,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.9,2.7,2.2,2.2,1.8,1.1,1.9,4.6,4.1,4.3,6.5,8.2,9.4,9.8,10.1,8.8,8.2,6.2,4.2,5.3,4.3,4.9,4.2,3.8,5.0,10.1,14
,OTAY MESA DVN,2.5,2.6,1.4,1.7,3.4,3.1,3.6,3.1,3.6,3.7,5.0,8.7,9.6,10.5,8.3,8.3,6.9,4.5,2.7,1.1,1.4,2.3,1.9,3.0,4.3,10.5,13
,PENDLETON,3.1,2.6,3.0,3.4,3.8,4.1,5.2,5.3,2.9,5.5,6.5,7.7,7.2,5.0,5.8,5.6,5.0,3.7,5.1,2.8,2.6,3.0,3.7,2.8,4.4,7.7,11
16 AMBTEMP °F,ALPINE,62.3,63.1,63.8,64.3,64.5,63.4,61.5,64.7,69.3,74.3,76.8,78.0,78.5,76.4,73.5,70.6,66.1,59.2,55.9,54.8,55.3,55.3,55.2,54.7,65.1,78.5,12
,CARMEL MT RCH,60.5,60.3,60.2,59.5,59.7,59.7,59.4,61.2,65.3,69.2,72.8,73.9,73.3,72.5,71.6,69.9,66.0,62.7,61.4,61.7,61.7,61.5,61.6,61.4,64.5,73.9,11
,CHULA VISTA,64.7,64.1,62.2,60.5,60.0,61.6,62.4,63.5,66.0,69.2,69.6,69.9,69.2,68.2,67.2,65.6,64.4,63.4,63.6,63.5,63.3,63.3,63.5,63.5,64.7,69.9,11
,DOWNTOWN SES,65.8,65.4,64.6,63.8,63.7,63.3,63.1,65.1,67.1,68.2,68.7,69.3,68.9,67.7,66.3,65.7,64.1,63.9,63.7,63.8,63.7,63.9,63.7,63.7,65.3,69.3,11
,EL CAJON LES,63.0,61.7,58.2,56.4,55.3,54.8,58.3,61.6,65.4,70.2,74.6,76.4,74.8,72.9,71.4,69.7,66.5,63.0,62.4,62.4,61.7,62.0,62.0,61.7,64.4,76.4,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,64.1,64.2,63.8,61.8,60.6,62.1,63.4,64.9,67.3,70.5,72.1,71.8,71.3,69.4,68.1,66.6,64.4,62.9,63.2,63.4,63.5,63.4,63.4,63.4,65.4,72.1,10
,OTAY MESA DVN,61.9,60.9,60.1,58.6,56.8,57.8,58.6,60.9,63.9,70.6,75.4,74.7,75.2,72.2,71.3,69.4,65.8,62.7,62.0,62.0,61.5,61.0,60.9,61.5,64.4,75.4,10
,PENDLETON,63.2,63.6,64.3,63.1,62.2,62.1,61.9,63.0,65.8,68.5,68.8,68.4,67.8,66.9,67.2,66.2,65.5,64.9,64.6,64.2,64.3,64.6,64.8,65.0,65.0,68.8,10
17 RELHUM %,ALPINE,36,34,31,27,30,33,35,36,33,29,27,26,28,41,49,54,65,81,90,93,94,92,91,90,52,94,20
,EL CAJON LES,91,83,79,77,78,80,76,79,72,58,47,45,52,56,58,61,66,74,75,74,75,74,74,72,70,91,00
,KEARNY MESA,86,87,86,88,89,87,85,80,72,62,60,62,63,65,66,68,73,75,75,74,74,74,72,72,75,89,04
18 PRES mmHg,EL CAJON LES,746,746,745,745,745,746,746,746,746,746,746,745,745,745,745,745,745,745,745,745,746,746,746,746,746,746,00
,KEARNY MESA,743,743,743,743,743,743,744,744,744,744,743,743,743,742,742,742,742,743,743,743,743,743,743,743,743,744,06
19 SOLAR W/M2,EL CAJON LES,2,0,-2,-1,-1,4,51,197,497,686,797,846,818,709,552,346,126,5,2,3,0,3,2,2,235,846,11
,KEARNY MESA,0,0,0,0,0,2,43,212,513,671,771,814,787,698,552,361,82,6,0,0,0,0,0,0,230,814,11
25 NOY,EL CAJON LES,8.84,7.76,6.04,6.20,8.82,C,C,12.65,12.58,12.50,M,M,M,M,4.03,4.09,4.41,4.45,3.93,3.48,3.22,3.16,3.89,5.65,6.42,12.65,07
26 NOY-NO,EL CAJON LES,8.85,7.78,6.06,6.19,8.64,C,C,10.82,9.78,9.63,M,M,M,M,3.46,3.44,3.77,3.37,3.77,3.29,3.23,3.15,3.80,5.66,5.81,10.82,07
27 NO Trace,EL CAJON LES,-.01,-.01,-.01,.00,.17,C,C,1.83,2.79,2.86,M,M,M,M,.57,.64,.63,1.07,.15,.19,.00,.00,.09,-.01,.60,2.86,09
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.1,.3,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.3,11
29 CO Tr PPB,EL CAJON LES,267.3,261.8,C,C,C,320.9,297.9,311.3,304.6,316.7,291.9,255.4,221.6,199.4,193.2,200.8,196.6,175.6,171.9,173.1,171.2,161.3,165.5,200.1,231.3,320.9,05
BCarbon ng/m3,DOWNTOWN SES,510.4,345.7,298.1,439.2,732.0,1313.0,1544.5,1744.1,M,M,<,<,<,<,283.5,201.7,177.5,158.8,124.7,124.7,152.9,169.8,137.0,145.9,478.0,1744.1,07
