,KEARNY MESA,24,23,23,24,24,24,23,23,23,23,24,24,25,25,25,25,25,25,25,25,25,24,24,24,24,25,12
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,26,26,25,25,26,26,26,26,26,26,26,26,26,26,26,26,00
,PENDLETON,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,00
11 PM2.5 µg/M3,ALPINE,13.6,15.6,8.1,11.8,12.6,11.7,12.4,7.0,6.8,5.1,3.7,2.6,1.4,3.9,10.5,7.1,10.8,9.5,8.3,14.1,11.9,12.4,12.4,7.7,9.2,15.6,01
,DOWNTOWN SES,10.1,12.3,12.7,10.9,12.1,10.5,13.9,17.1,18.6,15.8,7.9,9.1,11.2,7.9,11.2,8.9,7.6,11.8,10.2,14.4,21.4,17.3,18.1,19.6,12.9,21.4,20
,EL CAJON LES,18.4,16.2,17.6,18.2,24.4,16.6,17.7,17.8,17.8,7.3,8.8,9.9,11.5,9.7,8.2,9.4,8.1,9.7,13.5,12.5,14.0,16.7,18.8,17.6,14.1,24.4,04
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,27.1,25.5,13.8,10.4,10.7,7.2,15.3,12.8,9.5,9.6,9.2,10.8,7.8,12.4,11.6,13.9,9.7,9.6,9.3,12.6,15.5,14.1,12.3,9.5,12.5,27.1,00
,PENDLETON,14.4,11.3,14.5,15.9,15.6,14.5,12.5,15.6,13.5,9.5,8.9,12.6,10.2,7.0,6.1,9.3,7.3,7.8,10.9,11.2,10.0,12.6,11.4,16.0,11.6,16.0,23
12 VWDR °,ALPINE,345,332,270,66,121,138,117,120,144,187,198,209,215,250,<,247,253,245,295,348,39,65,91,11,0,348,19
,CHULA VISTA,142,126,129,108,123,125,130,130,140,153,194,198,222,230,232,216,238,212,197,47,91,81,75,57,0,238,16
,DOWNTOWN SES,119,116,107,90,115,109,109,118,146,166,188,190,207,213,203,205,194,184,183,115,88,43,62,7,0,213,13
,EL CAJON LES,93,110,92,95,124,148,124,176,138,141,M,M,207,228,219,225,225,202,237,217,235,315,81,266,0,315,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,136,125,108,106,101,128,96,98,139,170,186,168,203,204,196,190,198,171,133,68,52,63,33,37,0,204,13
,OTAY MESA DVN,173,125,133,133,151,142,146,146,144,151,156,164,197,236,245,220,201,188,196,88,120,40,46,22,0,245,14
,PENDLETON,77,56,65,64,63,74,54,72,89,150,151,171,193,207,199,189,188,214,32,45,52,58,39,48,0,214,17
13 SIGTHETA °,ALPINE,42,59,55,36,11,12,15,14,16,30,39,36,36,34,<,29,28,30,25,39,47,35,37,20,32,59,01
,CHULA VISTA,14,15,14,13,13,12,12,13,15,17,29,26,21,24,19,22,23,21,25,13,16,29,26,21,19,29,10
,DOWNTOWN SES,20,22,19,16,18,16,14,17,22,19,18,19,19,19,20,25,21,14,17,25,20,25,14,18,19,25,15
,EL CAJON LES,62,19,48,35,22,12,17,38,19,30,M,M,28,22,24,24,24,31,20,16,65,47,49,46,32,65,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,15,14,11,9,11,11,11,11,14,13,18,17,19,17,17,19,13,12,18,7,10,17,14,8,14,19,12
,OTAY MESA DVN,15,22,9,12,11,12,13,12,13,17,19,29,22,12,13,17,16,13,11,29,25,46,20,13,18,46,21
,PENDLETON,9,18,12,10,11,11,11,10,10,22,14,16,17,12,18,17,15,15,8,11,12,13,12,9,13,22,09
14 VWSP MPH,ALPINE,.6,.7,.6,.3,4.1,5.2,3.8,3.7,4.3,3.1,3.4,4.2,4.0,4.5,<,3.4,2.7,1.8,1.7,1.1,.4,.8,1.0,2.2,.0,5.2,05
,CHULA VISTA,2.8,3.8,4.1,4.2,4.2,4.7,4.9,5.3,6.3,7.3,5.1,5.3,8.2,7.1,6.2,4.8,4.0,2.7,.8,1.3,1.1,1.1,1.6,1.6,.0,8.2,12
,DOWNTOWN SES,2.5,3.0,3.5,4.0,3.9,3.6,4.7,3.8,5.5,7.1,8.1,7.8,8.4,7.1,5.7,4.5,4.4,4.3,2.6,1.2,1.5,1.7,2.1,2.1,.0,8.4,12
,EL CAJON LES,.9,2.7,1.6,1.6,3.5,4.8,2.6,1.4,4.8,3.7,M,M,5.2,6.2,5.3,3.8,3.2,1.8,1.9,1.6,.5,.3,1.2,.3,.0,6.2,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.7,3.3,3.0,5.0,4.9,3.3,3.9,5.7,5.5,8.4,7.5,8.3,8.3,7.7,7.8,6.6,6.0,4.4,1.5,2.5,2.9,2.4,2.0,3.9,.0,8.4,09
,OTAY MESA DVN,3.6,2.7,6.0,5.5,5.0,7.4,7.5,8.0,8.2,6.2,5.2,4.7,5.4,9.5,7.2,6.1,6.0,5.8,4.7,.8,1.3,1.5,2.5,3.5,.0,9.5,13
,PENDLETON,4.5,5.0,5.3,5.8,4.3,5.1,5.9,5.1,4.9,5.6,8.5,7.6,6.6,6.3,4.6,4.2,3.7,1.3,1.4,2.8,4.3,4.5,6.1,6.1,.0,8.5,10
15 SWSP MPH,ALPINE,2.9,1.7,1.8,1.6,4.2,5.4,3.9,3.8,4.5,4.3,4.6,5.1,4.8,5.3,<,3.8,3.1,2.0,1.8,1.4,.7,1.0,1.4,2.3,3.1,5.4,05
,CHULA VISTA,2.9,4.0,4.2,4.3,4.3,4.8,5.0,5.5,6.5,7.6,5.9,6.1,8.8,7.7,6.5,5.3,4.4,3.1,1.2,1.3,1.2,1.3,2.0,1.7,4.4,8.8,12
,DOWNTOWN SES,3.0,3.3,3.7,4.2,4.1,3.9,4.9,3.9,5.9,7.5,8.6,8.3,8.9,7.6,6.1,5.1,4.7,4.4,2.8,1.6,1.7,1.9,2.2,2.2,4.6,8.9,12
,EL CAJON LES,1.6,2.9,2.0,2.0,3.7,4.9,2.7,2.0,5.0,4.9,M,M,5.9,6.7,5.9,4.1,3.6,2.2,2.0,1.7,.9,1.1,1.8,1.3,3.1,6.7,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.2,3.5,3.1,5.1,5.0,3.4,4.0,5.8,5.8,8.7,7.9,8.7,9.3,8.1,8.1,7.1,6.3,4.5,2.2,2.6,3.1,2.5,2.4,4.3,5.2,9.3,12
,OTAY MESA DVN,3.7,2.8,6.1,5.6,5.1,7.5,7.7,8.2,8.4,6.6,5.5,5.4,6.2,9.8,7.5,6.4,6.2,6.2,4.8,1.5,1.9,2.2,2.8,3.6,5.5,9.8,13
,PENDLETON,4.6,5.6,5.7,5.9,4.4,5.2,6.2,5.2,5.0,6.1,8.7,7.9,7.0,6.5,4.8,4.5,3.9,1.4,2.7,2.9,4.5,4.9,6.6,6.9,5.3,8.7,10
16 AMBTEMP °F,ALPINE,46.7,45.7,46.0,46.4,45.9,45.0,44.9,45.4,48.9,51.2,53.9,55.6,55.4,55.3,<,51.6,50.9,50.3,49.9,49.7,49.0,48.1,46.9,47.0,49.1,55.6,11
,CARMEL MT RCH,51.4,50.7,51.2,51.3,51.8,52.0,51.8,52.5,54.6,56.6,58.1,59.9,60.1,60.3,59.6,58.6,57.5,55.6,55.2,53.3,52.4,51.2,49.8,48.8,54.3,60.3,13
,CHULA VISTA,53.5,54.1,54.6,54.6,54.8,55.1,55.2,55.8,57.2,59.5,60.3,61.8,61.6,60.8,59.9,59.5,58.9,58.2,57.0,56.6,55.0,53.2,52.2,51.3,56.7,61.8,11
,DOWNTOWN SES,54.8,54.6,54.8,55.0,54.8,54.8,54.9,55.8,57.6,59.4,59.8,61.6,61.1,60.3,59.7,59.2,58.8,57.9,57.3,56.7,55.7,54.4,53.9,52.8,56.9,61.6,11
,EL CAJON LES,50.4,49.6,50.0,50.5,52.4,52.3,52.2,53.6,55.9,59.2,M,M,62.4,60.4,59.1,58.5,58.1,57.3,57.0,56.2,55.0,53.1,51.4,49.6,54.7,62.4,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,52.9,52.7,53.2,53.3,53.1,53.5,53.4,54.7,56.6,58.3,59.6,60.6,61.7,60.4,59.3,59.1,58.5,57.1,55.5,53.4,52.6,51.3,50.8,49.1,55.4,61.7,12
,OTAY MESA DVN,50.9,51.0,52.5,53.3,53.4,53.9,54.1,54.4,55.7,56.8,58.3,58.8,59.7,58.5,57.8,57.3,57.0,55.9,54.5,54.8,54.0,52.8,52.1,50.8,54.9,59.7,12
,PENDLETON,53.1,53.1,53.5,53.5,54.0,53.9,53.9,53.8,56.7,59.1,60.6,61.7,61.2,60.2,61.0,60.5,60.1,57.9,56.3,55.3,53.6,52.4,51.3,49.6,56.1,61.7,11
17 RELHUM %,ALPINE,78,100,100,100,95,92,90,90,81,75,68,60,60,62,<,90,92,95,95,96,97,99,100,100,88,100,01
,EL CAJON LES,90,92,92,90,83,82,80,76,68,59,58,55,56,64,65,68,69,72,74,77,80,84,87,90,75,92,01
,KEARNY MESA,93,92,90,90,88,87,86,81,76,74,70,69,63,67,73,71,74,79,83,87,89,92,93,94,82,94,23
18 PRES mmHg,EL CAJON LES,748,748,748,748,747,747,747,747,747,747,747,746,746,745,745,745,745,745,745,745,746,746,746,746,746,748,00
,KEARNY MESA,750,749,749,749,748,748,748,748,748,748,748,747,747,746,746,746,746,746,746,746,747,747,747,747,747,750,00
19 SOLAR W/M2,EL CAJON LES,0,1,2,3,3,2,4,86,185,316,238,M,465,207,126,84,43,8,2,1,-1,0,-1,-1,77,465,12
,KEARNY MESA,1,1,1,1,1,1,3,59,229,250,379,501,505,249,163,135,90,9,1,1,1,1,1,1,108,505,12
25 NOY,EL CAJON LES,12.41,13.22,11.47,11.64,8.39,C,C,M,M,3.04,4.17,6.10,7.50,3.93,3.76,4.08,5.18,5.60,7.29,8.55,15.40,19.68,22.09,20.63,9.70,22.09,22
26 NOY-NO,EL CAJON LES,11.81,12.91,11.26,11.44,8.17,C,C,M,M,2.57,3.37,4.89,5.94,3.13,3.01,3.66,4.53,5.16,7.01,8.08,14.03,17.88,19.52,18.04,8.82,19.52,22
27 NO Trace,EL CAJON LES,.60,.30,.20,.20,.22,C,C,M,M,.46,.80,1.20,1.56,.79,.74,.41,.64,.44,.28,.46,1.37,1.80,2.56,2.58,.88,2.58,23
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,342.4,369.1,C,C,C,262.3,268.5,365.9,236.6,188.7,190.3,212.7,229.4,191.9,190.7,209.0,217.4,231.6,246.2,296.9,362.0,489.5,527.9,510.1,292.3,527.9,22
BCarbon ug/m3,10TH AVE MARINE TERM,1.71,2.03,1.69,1.16,1.82,1.54,1.72,2.63,2.96,1.82,.37,.31,.25,.23,.34,.27,.29,.27,.52,1.95,1.77,2.65,2.23,1.98,1.35,2.96,08
,ALPINE,.89,1.09,1.12,.59,.91,1.04,.91,.63,.46,.37,.20,.20,.33,.51,.43,.26,.24,.30,.31,.34,.45,.67,.64,.43,.56,1.12,02
,CHICANO PARK,1.07,1.14,.95,.95,1.76,1.45,1.83,2.22,1.95,1.71,.44,.38,.57,.58,.68,.46,.33,.29,.34,.90,4.28,2.60,2.46,1.89,1.30,4.28,20
,DOWNTOWN SES,.91,.97,.66,.83,1.57,1.06,1.13,1.67,1.51,1.37,.33,.26,.26,.41,.33,.31,.38,.40,.34,.56,1.66,1.42,1.54,1.43,.89,1.67,07
,OCEANVIEW BLVD,.90,.76,.67,.94,1.34,.91,1.13,1.50,1.28,1.06,.45,.31,.34,.36,.42,.37,.31,.34,.38,.66,1.25,2.13,1.99,1.81,.90,2.13,21
,SAN YSIDRO,1.36,.95,1.53,2.18,2.70,1.91,2.81,3.02,2.15,1.26,.53,.35,.37,.30,.35,.31,.47,.81,.67,.52,.67,1.00,1.29,1.05,1.19,3.02,07
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
