Current Date:,12/11/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
12/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.038,.037,.035,.035,.035,.034,.033,.031,.03,.028,.027,.024,.022,.021,.02,.019,.018,.019,.018,.019,.019,.021,.02,.019,0.025,0.038,00
,CHULA VISTA,.002,.002,.004,.005,.007,.008,.01,.012,.013,.016,.016,.015,.013,.011,.009,.007,.005,.002,0,0,0,0,0,0,0.006,0.016,09
,EL CAJON LES,,,,.004,.006,.008,.011,.014,.016,.016,.016,.015,.013,.01,.008,.005,.003,.003,.003,.002,.002,,,,0.008,0.016,08
,KEARNY MESA,.006,.004,.005,.006,.009,.011,.014,.016,.017,.019,.02,.019,.017,.013,.01,.008,.006,.004,.003,.001,.001,.001,.001,.002,0.008,0.02,10
,OTAY MESA DVN,.009,.01,.009,.011,.014,.017,.02,.021,.021,.022,.022,.021,.02,.017,.014,.012,.012,.011,.009,.008,.006,.004,.004,.005,0.013,0.022,09
,PENDLETON,.009,.009,.008,.009,.009,.01,.011,.013,.014,.016,.016,.015,.014,.013,.011,.008,.006,.004,.003,.003,.003,.002,.002,.002,0.008,0.016,09
