Current Date:,12/5/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
12/4/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.038,.037,.036,.036,.037,.037,.038,.039,.04,.04,.039,.038,.036,.035,.033,.032,.032,.033,.035,.036,.036,.038,.039,.039,0.036,0.04,08
,CHULA VISTA,.007,.008,.009,.009,.009,.014,.019,.025,.031,.036,.037,.033,.029,.024,.02,.015,.01,.005,.003,.002,.002,.005,.005,.006,0.015,0.037,10
,EL CAJON LES,,,,.005,.006,.009,.015,.02,.024,.028,.031,.032,.032,.029,.024,.02,.016,.012,.009,.007,.006,,,,0.018,0.032,11
,KEARNY MESA,.018,.017,.018,.021,.023,.024,.025,.029,.033,.036,.033,.029,.024,.021,.02,.018,.014,.012,.012,.013,.013,.016,.014,.012,0.02,0.036,09
,OTAY MESA DVN,.032,.032,,.034,.035,.036,.038,.039,.04,.041,.04,.039,.035,.032,.029,.026,.024,.022,.02,.019,.02,.02,.02,.021,0.03,0.041,09
,PENDLETON,.021,.02,.02,.021,.023,.025,.027,.029,.032,.035,.035,.033,.03,.027,.024,.022,.019,.016,.015,.015,.016,.018,.018,.016,0.023,0.035,09
