Current Date:,12/24/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
12/23/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.036,.034,.033,.033,.032,.033,.034,.036,.038,.04,.042,.042,.043,.043,.042,.041,.04,.039,.039,.04,.04,.04,.041,.04,0.038,0.043,12
,CHULA VISTA,.013,.014,.016,.019,.022,.026,.03,.034,.039,.042,.042,.04,.037,.031,.026,.02,.014,.01,.007,.005,.004,.004,.004,.004,0.02,0.042,09
,EL CAJON LES,,,.009,.012,.015,.02,.025,.03,.034,.038,.039,.039,.036,.032,.027,.021,.016,.012,.008,.004,.003,,,,0.022,0.039,10
,KEARNY MESA,.016,.015,.016,.019,.022,.026,.03,.034,.038,.041,.042,.042,.041,.04,.036,.032,.029,.029,.028,.027,.026,.025,.023,.023,0.029,0.042,10
,OTAY MESA DVN,.006,.009,.012,.015,.019,.023,.028,.034,.039,.041,.042,.042,.041,.039,.037,.035,.032,.029,.025,.024,.023,.021,.019,.017,0.027,0.042,10
,PENDLETON,.012,.012,.014,.016,.02,.024,.028,.033,.038,.043,.046,.046,.044,.042,.039,.034,.03,.026,.022,.021,.02,.018,.017,.015,0.027,0.046,10
