Current Date:,12/3/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
12/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.039,.039,.039,.039,.039,.04,.041,.042,.043,.044,.044,.043,.042,.041,.04,.038,.036,.036,.036,.036,.037,.038,.038,.039,0.039,0.044,09
,CHULA VISTA,.037,.036,.036,.036,.036,.036,.037,.038,.041,.042,.042,.04,.036,.032,.029,.025,.022,.018,.016,.014,.015,.016,.015,.013,0.029,0.042,09
,EL CAJON LES,,,.026,.029,.03,.032,.034,.038,.043,.044,.042,.039,.035,.031,.028,.024,.021,.017,.015,.016,.017,,,,0.029,0.044,09
,KEARNY MESA,.034,.033,.034,.035,.035,.036,.037,.04,.043,.044,.043,.041,.038,.035,.032,.029,.026,.023,.021,.02,.021,.021,.02,.018,0.031,0.044,09
,OTAY MESA DVN,.038,.038,.038,.038,.037,.038,.038,.04,.041,.041,.041,.041,.041,.04,.04,.039,.036,.035,.034,.031,.029,.027,.025,.024,0.036,0.041,08
,PENDLETON,.03,.026,.027,.028,.029,.03,.033,.036,.039,.041,.043,.044,.04,.038,.036,.032,.03,.027,.023,.021,.022,.021,.019,.018,0.03,0.044,11
