Current Date:,12/16/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
12/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.04,.039,.039,.039,.039,.04,.041,.041,.041,.04,.039,.037,.034,.032,.031,.029,.028,.029,.03,.032,.035,.037,.039,.041,0.036,0.041,06
,CHULA VISTA,.003,.004,.007,.009,.011,.013,.015,.017,.02,.021,.021,.018,.016,.013,.01,.007,.005,.003,.001,.001,.001,0,0,0,0.009,0.021,09
,EL CAJON LES,,,,.008,.011,.015,.019,.024,.028,.03,.029,.027,.023,.019,.014,.009,.006,.003,.003,.002,,,,,0.015,0.03,09
,KEARNY MESA,.003,.005,.009,.012,.015,.018,.022,.025,.027,.028,.026,.024,.02,.016,.013,.009,.007,.006,.004,.004,.004,.005,.006,.007,0.013,0.028,09
,OTAY MESA DVN,.013,.015,.015,.016,.018,.02,.022,.024,.024,.024,.025,.023,.02,.018,.016,.015,.014,.012,.011,.011,.011,.013,.013,.013,0.016,0.025,10
,PENDLETON,.009,.011,.013,.014,.015,.016,.018,.019,.022,.024,.026,.027,.027,.026,.024,.022,.02,.016,.013,.01,.009,.009,.009,.009,0.017,0.027,11
