Current Date:,12/12/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
12/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.019,.019,.021,.022,.023,.024,.027,.031,.034,.037,.038,.038,.036,.034,.032,.029,.027,.025,.024,.024,.024,.025,.026,.028,0.027,0.038,10
,CHULA VISTA,0,0,.003,.007,.011,.016,.021,.026,.031,.036,.037,.035,.03,.025,.02,.015,.01,.007,.005,.004,.004,.005,.006,.006,0.015,0.037,10
,EL CAJON LES,,,,,,.019,.022,.025,.029,.033,.035,.034,.031,.027,.022,.017,.013,.009,.007,.005,.005,,,,0.02,0.035,10
,KEARNY MESA,.002,.003,.007,.011,.014,.019,.024,.029,.033,.036,.036,.033,.029,.025,.02,.016,.011,.009,.008,.008,.008,.009,.01,.01,0.017,0.036,09
,OTAY MESA DVN,.007,.009,.011,.014,.016,.02,.025,.029,.032,.034,.035,.036,.035,.033,.032,.03,.028,.027,.026,.025,.025,.025,.023,.021,0.024,0.036,11
,PENDLETON,.003,.004,.005,.005,.005,,,,,,,,,,,,,,,,,,,,0.004,0.005,02
