Current Date:,12/18/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
12/17/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.031,.03,.031,.032,.033,.034,.036,.038,.041,.041,.041,.039,.038,.037,.036,.034,.032,.031,.031,.031,.031,.03,.029,.029,0.034,0.041,08
,CHULA VISTA,.009,.01,.012,.015,.018,.022,.027,.031,.034,.038,.039,.038,.035,.031,.027,.024,.02,.016,.012,.011,.01,.009,.007,.004,0.02,0.039,10
,EL CAJON LES,,,,.022,.024,.026,.03,.033,.036,.037,.037,.036,.035,.034,.032,.029,.025,.022,.019,.018,.016,,,,0.028,0.037,09
,KEARNY MESA,.012,.014,.017,.02,.022,.026,.029,.033,.036,.038,.038,.036,.034,.032,.029,.025,.022,.02,.019,.019,.018,.015,.012,.01,0.024,0.038,09
,OTAY MESA DVN,.021,.02,.02,.021,.023,.025,.028,.03,.034,.036,.037,.037,.036,.035,.034,.032,.03,.029,.027,.027,.026,.025,.024,.022,0.028,0.037,10
,PENDLETON,.011,.011,.013,.016,.019,.022,.026,.03,.034,.037,.038,.038,.038,.037,.035,.032,.028,.025,.023,.021,.019,.015,.012,.01,0.024,0.038,10
