Current Date:,12/7/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
12/6/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.036,.036,.036,.036,.036,.036,.037,.037,.037,.036,.035,.036,.036,.037,.037,.038,.038,.038,.039,.039,.038,.036,.034,.032,0.036,0.039,18
,CHULA VISTA,.022,.02,.021,.022,.023,.026,.028,.029,.03,.031,.03,.031,.032,.033,.032,.031,.03,.028,.028,.027,.025,.019,.014,.012,0.026,0.033,13
,EL CAJON LES,,,,.028,.029,.03,.032,.034,.034,.033,.032,.032,.032,.032,.032,.031,.031,.031,.03,.029,.028,,,,0.031,0.034,07
,KEARNY MESA,.026,.024,.023,.024,.025,.026,.027,.028,.029,.03,.03,.03,.03,.031,.031,.032,.034,.034,.034,.035,.035,.032,.028,.023,0.029,0.035,19
,OTAY MESA DVN,.036,.036,.035,.035,.035,.035,.035,.034,.032,.029,.027,.028,.028,.028,.028,.029,.031,.033,.035,.035,.035,.034,.033,.03,0.032,0.036,00
,PENDLETON,.021,.021,.022,.023,.024,.026,.027,.029,.031,.032,.033,.034,.034,.033,.032,.03,.028,.027,.025,.024,.023,.023,.023,.023,0.027,0.034,11
