Current Date:,12/28/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
12/27/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.031,.03,.031,.032,.033,.033,.034,.035,.037,.037,.037,.037,.035,.033,.031,.03,.028,.027,.027,.026,.026,.028,.029,.03,0.031,0.037,08
,CHULA VISTA,.009,.008,.008,.011,.014,.017,.021,.026,.03,.033,.034,.034,.03,.027,.022,.018,.014,.011,.008,.006,.006,.007,.01,.01,0.017,0.034,10
,EL CAJON LES,,,,.003,.008,.011,.016,.02,.024,.028,.031,.032,.029,.026,.022,.018,.014,.01,.007,.005,.004,,,,0.017,0.032,11
,KEARNY MESA,.008,.009,.011,.014,.016,.02,.024,.028,.032,.034,.034,.033,.03,.027,.024,.022,.019,.016,.014,.013,.013,.015,.014,.012,0.02,0.034,09
,OTAY MESA DVN,.012,.01,.013,.015,.018,.02,.024,.028,.031,.033,.032,.031,.031,.03,.03,.028,.025,.024,.023,.023,.022,.021,.018,.017,0.023,0.033,09
,PENDLETON,.013,.013,.014,.016,.018,.021,.024,.028,.032,.035,.036,.036,.036,.033,.031,.029,.028,.027,.027,.027,.026,.029,.031,.032,0.026,0.036,10
