Current Date:,8/23/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
8/22/2019
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.059,.058,C,C,.051,.047,.032,.029,.032,.042,M,.068,.079,.076,.069,.063,.059,.055,.048,.040,.037,.028,.021,.021,.048,.079,12
,CHULA VISTA,.022,.019,C,C,.010,.018,.022,.017,.020,.031,.040,.042,.042,.042,.042,.040,.036,.032,.030,.031,.032,.031,.029,.032,.030,.042,11
,DOWNTOWN SES,.028,.023,C,C,.025,.026,.025,.026,.027,.033,.039,.042,.042,.040,.039,.040,.038,.036,.033,.033,.034,.036,.035,.033,.033,.042,11
,EL CAJON LES,.013,.014,C,C,C,.012,.012,.017,.023,.032,M,.049,.053,.050,.047,.046,.045,.045,.031,.027,.027,.030,.029,.028,.031,.053,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.013,.014,C,C,.012,.022,.022,.023,.025,.031,.036,.044,.047,.044,.041,.038,.040,.038,.033,.029,.032,.031,.032,.033,.030,.047,12
,OTAY MESA DVN,.011,.010,C,C,.005,.003,.006,.012,.018,.025,.038,.046,M,M,.044,.042,.039,.035,.032,.026,.027,.029,.027,.021,.024,.046,11
,PENDLETON,.017,.016,C,C,.028,.030,.028,.018,.022,.029,.040,.043,.040,.039,.037,.036,.036,.036,.035,.035,.036,.035,.036,.036,.032,.043,11
02 NOX PPM,ALPINE,.002,.001,C,C,.003,.005,.017,.021,.015,.010,M,.006,.009,.008,.006,.005,.005,.005,.006,.010,.007,.006,.007,.007,.008,.021,07
,CARMEL MT RCH,.013,.026,C,C,.011,.026,.035,M,M,M,,M,.031,.029,.026,.020,.024,.032,.024,.014,.014,.012,.007,.007,.021,.035,06
,CHULA VISTA,.005,.006,C,C,.010,.008,.007,.011,.012,.011,.005,.003,.002,.002,.002,.003,.004,.007,.005,.004,.002,.002,.004,.003,.005,.012,08
,DOWNTOWN SES,.003,.005,C,C,.006,.007,.009,.010,.012,.009,.009,.003,.003,.003,.004,.002,.003,.004,.005,.004,.004,.002,.003,.003,.005,.012,08
,EL CAJON LES,.005,.005,C,C,C,.007,.013,.012,.013,.012,M,.011,.007,.004,.004,.004,.004,.003,.009,.010,.008,.005,.005,.005,.007,.013,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.008,C,C,.013,.008,.008,.009,.011,.011,.014,.012,.007,.005,.004,.004,.004,.004,.006,.006,.004,.005,.004,.003,.007,.014,10
,OTAY MESA DVN,.009,.010,C,C,.018,.030,.030,.018,.015,.019,.023,.014,M,M,.007,.009,.009,.009,.009,.008,.006,.004,.005,.008,.013,.030,05
,PENDLETON,.005,.005,C,C,.011,.002,.003,.008,.007,.007,.003,.001,.001,.001,.001,.000,.001,.001,.000,.000,.001,.002,.001,.001,.003,.011,04
03 NO2 PPM,ALPINE,.002,.002,C,C,.003,.004,.012,.015,.010,.008,M,.006,.008,.007,.005,.005,.005,.005,.006,.010,.007,.006,.007,.007,.007,.015,07
,CARMEL MT RCH,.011,.016,C,C,.008,.012,.015,M,M,M,,M,.020,.016,.015,.012,.015,.020,.015,.008,.009,.009,.006,.005,.012,.020,12
,CHULA VISTA,.005,.006,C,C,.010,.008,.006,.009,.009,.007,.004,.002,.002,.001,.001,.002,.003,.006,.005,.004,.002,.002,.004,.003,.005,.010,04
,DOWNTOWN SES,.003,.005,C,C,.005,.006,.008,.009,.010,.007,.007,.002,.002,.002,.003,.002,.002,.004,.005,.004,.004,.002,.002,.003,.004,.010,08
,EL CAJON LES,.005,.005,C,C,C,.007,.011,.009,.008,.008,M,.009,.006,.004,.003,.003,.003,.003,.008,.009,.008,.005,.005,.005,.006,.011,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.010,.008,C,C,.013,.007,.008,.008,.009,.008,.011,.009,.006,.004,.003,.003,.003,.004,.006,.007,.004,.005,.004,.004,.007,.013,04
,OTAY MESA DVN,.007,.008,C,C,.014,.023,.020,.012,.009,.013,.017,.010,M,M,.005,.006,.007,.008,.007,.007,.005,.003,.003,.006,.010,.023,05
,PENDLETON,.006,.005,C,C,.006,.002,.003,.007,.006,.005,.003,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.001,.001,.003,.007,07
04 NO PPM,ALPINE,.000,.000,C,C,.000,.001,.005,.007,.004,.002,M,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.007,07
,CARMEL MT RCH,.002,.010,C,C,.003,.014,.020,M,M,M,,M,.011,.013,.011,.008,.009,.012,.009,.006,.005,.004,.001,.001,.008,.020,06
,CHULA VISTA,.000,.000,C,C,.000,.000,.001,.002,.003,.003,.001,.001,.000,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.003,08
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.000,.001,.002,.002,.002,.001,.001,.001,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.001,.002,08
,EL CAJON LES,.000,.000,C,C,C,.000,.002,.003,.004,.003,M,.003,.001,.001,.001,.001,.001,.000,.000,.001,.001,.000,.000,.000,.001,.004,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.001,.002,.003,.004,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,10
,OTAY MESA DVN,.001,.002,C,C,.004,.007,.010,.006,.006,.007,.007,.003,M,M,.002,.002,.002,.002,.001,.001,.001,.001,.001,.001,.003,.010,06
,PENDLETON,.000,.000,C,C,.005,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.005,04
06 CO PPM,CARMEL MT RCH,.3,.4,C,C,C,.6,.6,M,M,M,,C,.5,.5,.4,.4,.5,.6,.5,.4,.3,.3,.2,.2,.4,.6,05
10 INTMP °C,ALPINE,24,24,25,25,25,25,25,24,24,23,23,23,23,23,23,23,23,23,24,24,24,24,25,26,24,26,23
,CARMEL MT RCH,26,26,26,26,26,26,26,26,25,25,,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,00
,CHULA VISTA,25,25,24,25,25,25,25,25,25,24,25,25,25,25,24,25,24,25,24,25,25,25,25,25,25,25,00
,DOWNTOWN SES,24,24,24,24,24,24,24,25,24,24,24,23,24,24,24,24,24,24,24,24,24,25,24,25,24,25,07
,EL CAJON LES,26,26,26,26,26,26,26,26,26,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,01
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,26,26,25,24,24,25,25,25,25,25,25,26,26,27,27,26,27,00
,PENDLETON,25,25,25,26,25,25,25,25,25,25,25,25,24,24,24,24,25,25,25,25,25,25,25,25,25,26,03
11 PM2.5 µg/M3,ALPINE,6.3,3.3,8.1,7.3,4.6,1.6,2.9,3.4,3.8,4.6,4.3,7.0,11.7,14.9,14.8,16.9,13.0,16.0,18.5,17.3,13.8,10.5,9.9,8.3,9.2,18.5,18
,DOWNTOWN SES,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,EL CAJON LES,11.9,10.0,8.6,11.0,11.4,15.5,18.4,18.0,16.6,17.5,18.1,16.2,M,M,M,15.9,14.1,12.7,14.9,17.9,13.9,14.2,16.9,21.6,15.0,21.6,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,13.5,12.7,13.4,16.8,12.2,27.2,21.4,23.2,21.7,27.1,M,M,9.3,16.4,19.3,17.7,10.3,10.8,13.0,13.7,11.3,12.1,9.7,13.8,15.7,27.2,05
,PENDLETON,7.5,6.2,6.2,6.0,10.4,7.8,6.0,13.5,12.8,11.8,16.0,11.8,12.5,13.0,14.3,11.5,53.8,12.8,10.0,10.3,11.8,8.3,19.3,12.3,12.7,53.8,16
12 VWDR °,ALPINE,92,342,326,348,41,9,263,163,263,266,262,288,302,309,308,300,285,295,295,341,330,314,126,14,245,348,03
,CHULA VISTA,246,222,248,236,198,199,331,355,176,230,256,252,246,241,241,235,238,259,269,247,245,264,237,253,247,355,07
,DOWNTOWN SES,173,209,221,195,181,194,214,201,210,201,217,210,213,207,193,196,186,194,221,229,221,207,204,194,204,229,19
,EL CAJON LES,147,166,163,209,146,187,289,9,258,277,268,264,254,248,238,252,222,196,261,255,246,249,10,114,205,289,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,142,155,151,175,166,196,225,149,161,201,219,228,209,200,198,202,165,179,236,245,244,278,82,147,190,278,21
,OTAY MESA DVN,1,20,34,20,136,168,353,351,289,308,310,304,311,321,310,309,314,309,330,335,342,340,340,110,249,353,06
,PENDLETON,101,96,139,162,187,143,149,128,180,184,193,212,223,201,198,178,183,207,214,209,155,143,182,172,172,223,12
13 SIGTHETA °,ALPINE,15,57,13,27,32,61,31,29,18,27,29,38,24,28,22,28,36,29,47,40,47,17,56,53,34,61,05
,CHULA VISTA,40,51,30,53,21,30,44,62,70,39,22,22,20,22,20,24,23,21,20,18,19,23,24,29,31,70,08
,DOWNTOWN SES,34,21,22,20,17,18,22,24,19,21,21,22,22,21,21,21,19,18,21,21,19,21,36,35,22,36,22
,EL CAJON LES,27,49,54,38,22,24,31,56,49,53,42,19,22,20,26,25,34,36,20,17,20,52,38,35,34,56,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,12,28,24,18,14,22,30,38,44,31,28,20,20,17,17,21,17,17,14,11,19,30,36,38,24,44,08
,OTAY MESA DVN,21,39,32,18,22,27,56,33,29,58,34,13,17,17,24,20,17,27,14,10,8,11,13,22,24,58,09
,PENDLETON,16,16,21,19,21,18,19,33,19,17,19,17,16,19,20,16,17,16,16,24,43,23,18,23,20,43,20
14 VWSP MPH,ALPINE,1.8,.7,2.0,1.3,.8,.6,.4,.5,2.9,3.3,4.5,3.7,6.0,5.6,5.9,4.6,3.0,2.1,.5,1.4,1.1,1.3,.5,.9,2.3,6.0,12
,CHULA VISTA,.6,1.1,2.3,1.1,3.1,2.7,1.2,.3,.9,3.4,6.7,7.5,9.4,10.2,9.5,6.7,5.9,3.6,4.1,4.7,4.0,1.9,1.0,.1,3.8,10.2,13
,DOWNTOWN SES,2.2,3.1,3.5,4.0,6.5,6.0,4.7,3.7,5.4,6.4,8.4,8.4,9.6,9.5,8.7,8.2,8.7,8.1,5.1,4.0,5.1,3.7,2.3,2.6,5.7,9.6,12
,EL CAJON LES,.9,.8,.8,1.0,2.5,1.2,2.3,.8,1.2,2.3,3.7,7.5,7.1,8.0,6.4,5.7,3.8,1.7,5.1,4.6,3.8,.7,1.8,1.8,3.1,8.0,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.9,2.2,2.5,4.7,6.4,4.4,2.2,2.9,2.9,4.5,5.2,7.9,8.8,9.8,9.5,7.7,8.3,6.0,5.8,4.9,3.3,.3,2.5,2.9,5.0,9.8,13
,OTAY MESA DVN,1.6,.6,1.4,2.4,1.6,2.3,1.7,3.4,3.6,2.1,4.6,9.5,9.5,10.2,7.6,6.6,6.7,2.9,5.2,6.9,7.4,6.8,4.1,2.5,4.6,10.2,13
,PENDLETON,2.7,2.8,2.6,4.3,4.2,3.6,4.5,2.7,5.4,6.0,6.5,7.4,7.2,6.8,6.5,8.1,8.7,7.5,5.7,2.9,1.9,3.2,3.6,3.2,4.9,8.7,16
15 SWSP MPH,ALPINE,1.9,1.1,2.1,2.0,1.7,1.2,1.4,1.9,3.1,3.8,5.0,4.5,6.5,6.3,6.3,5.3,3.7,2.3,1.5,2.0,1.3,1.4,.7,1.2,2.8,6.5,12
,CHULA VISTA,1.5,1.6,2.5,1.7,3.3,3.0,1.5,1.2,1.7,4.1,7.3,8.0,10.0,10.9,10.1,7.3,6.3,4.1,4.4,4.9,4.2,2.1,1.2,1.6,4.4,10.9,13
,DOWNTOWN SES,2.6,3.5,3.8,4.4,6.8,6.4,5.0,4.2,5.7,6.9,9.0,9.0,10.4,10.1,9.6,8.8,9.2,8.5,5.5,4.4,5.4,4.0,2.8,3.2,6.2,10.4,12
,EL CAJON LES,1.1,1.1,1.1,1.5,2.8,2.4,2.7,1.9,2.3,3.2,4.7,8.0,7.7,8.6,7.0,6.5,4.5,2.7,5.4,4.8,4.0,1.9,2.3,2.2,3.8,8.6,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4.0,2.6,2.7,5.0,6.7,5.3,3.0,3.3,4.0,5.3,5.8,8.6,9.3,10.3,9.9,8.3,8.7,6.4,6.1,5.0,3.5,2.3,3.0,3.4,5.5,10.3,13
,OTAY MESA DVN,1.7,.8,1.5,2.5,2.2,2.6,2.3,3.8,4.1,3.3,5.1,9.7,10.0,10.9,8.4,7.0,7.2,3.6,5.6,7.0,7.5,7.0,4.2,2.9,5.0,10.9,13
,PENDLETON,2.8,2.9,3.2,4.6,4.7,3.8,4.7,3.2,5.7,6.3,6.9,7.9,7.5,7.2,6.9,8.5,9.0,7.8,5.9,3.1,2.6,3.6,3.9,3.5,5.3,9.0,16
16 AMBTEMP °F,ALPINE,74.5,73.8,72.1,71.1,70.4,70.1,70.0,75.1,79.3,82.9,86.6,89.2,89.1,87.1,83.0,79.5,77.1,74.2,71.4,68.0,64.2,60.2,58.3,58.2,74.4,89.2,11
,CARMEL MT RCH,64.2,63.2,61.7,60.1,61.5,62.6,64.3,64.7,67.2,71.8,,80.0,82.0,78.2,78.0,77.4,76.8,75.1,69.3,63.9,63.0,63.5,63.9,64.6,68.6,82.0,12
