,OTAY MESA DVN,.004,.003,C,C,.003,.004,.005,.010,.010,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.006,.010,07
,PENDLETON,.003,.003,C,C,.010,.003,.003,.012,.005,M,M,M,M,M,M,M,M,-.001,-.002,-.002,-.002,-.002,-.001,.001,.002,.012,07
03 NO2 PPM,ALPINE,.011,.012,C,C,.010,.012,.015,.009,.007,.006,.006,.005,.005,.005,.004,.003,.004,.005,.006,.007,.008,.011,.011,.011,.008,.015,06
,CARMEL MT RCH,.006,.005,C,C,.011,.014,.014,.017,.015,.014,.012,.012,.009,.013,.012,.011,.009,.011,.008,.008,.009,.008,.006,.006,.010,.017,07
,CHULA VISTA,.001,.001,.001,.001,.002,.004,.005,.005,.005,.004,M,M,M,.001,.001,.001,.001,.001,.001,.002,.002,.002,.001,.001,.002,.005,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.004,.005,.005,.004,.004,.005,.006,.007,.005,M,M,M,.004,.004,.004,.004,.004,.004,.006,.005,.005,.006,.005,.005,.005,.007,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.004,.004,C,C,.004,.005,.006,.007,.008,.010,M,.004,.004,.004,.004,.005,.006,.006,.004,.005,.006,.007,.007,.006,.006,.010,09
,OTAY MESA DVN,.002,.002,C,C,.002,.003,.003,.007,.006,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.004,.007,07
,PENDLETON,.001,.001,C,C,.003,.001,.001,.004,.002,M,M,M,M,M,M,M,M,.000,.000,.000,.000,.000,.000,.003,.001,.004,07
04 NO PPM,ALPINE,.000,.000,C,C,.000,.002,.006,.005,.003,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.006,06
,CARMEL MT RCH,.003,.002,C,C,.012,.018,.017,.023,.015,.015,.012,.011,.008,.012,.009,.009,.007,.009,.005,.005,.006,.005,.004,.003,.010,.023,07
,CHULA VISTA,.000,.000,.000,.000,.000,.000,.000,.001,.001,.002,M,M,M,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,09
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,.000,.000,.000,.001,.001,.003,.003,M,M,M,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.001,.003,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.001,.003,.005,M,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.005,09
,OTAY MESA DVN,.001,.001,C,C,.001,.001,.002,.003,.004,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.002,.004,08
,PENDLETON,.002,.002,C,C,.007,.002,.002,.008,.003,M,M,M,M,M,M,M,M,-.002,-.002,-.002,-.002,-.002,-.002,-.002,.001,.008,07
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.6,.5,.5,.4,.4,.4,.4,.4,.6,.4,.4,.3,.6,.5,.4,.4,.4,.4,.3,.4,.6,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,24,24,25,24,25,25,24,24,24,24,24,23,23,23,23,24,24,24,24,24,24,24,24,25,24,25,02
,CARMEL MT RCH,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,25,26,00
,CHULA VISTA,25,25,25,25,24,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,25,25,00
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,25,25,26,26,26,26,25,25,25,25,25,25,25,24,25,25,25,24,25,25,25,25,25,25,25,26,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,24,25,25,25,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,25,02
,OTAY MESA DVN,27,27,27,26,27,27,27,27,26,26,26,25,25,25,25,24,24,25,25,25,26,26,26,26,26,27,00
,PENDLETON,24,24,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,02
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,10.2,15.4,9.7,11.6,10.8,11.3,8.9,14.2,11.1,13.5,10.8,14.2,14.6,14.0,17.2,13.1,10.1,10.2,13.5,8.9,11.8,8.8,9.8,13.4,11.9,17.2,14
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,12.1,11.9,13.2,10.1,12.6,14.2,13.7,19.2,17.1,20.6,16.2,16.6,19.0,12.6,17.2,9.5,12.6,10.3,15.6,15.1,12.9,11.7,8.8,9.8,13.8,20.6,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,11.0,10.1,8.4,14.0,9.3,13.8,13.5,13.2,16.3,17.3,21.0,19.5,13.4,16.5,8.3,12.7,9.9,10.7,9.8,10.6,7.1,7.0,11.8,10.0,12.3,21.0,10
,PENDLETON,6.5,6.5,9.8,7.3,9.0,8.2,6.9,7.7,10.8,7.7,6.8,7.0,9.4,6.5,5.5,5.1,6.3,4.3,7.1,7.5,5.1,6.3,7.0,9.2,7.2,10.8,08
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,86,109,286,38,250,323,293,286,300,299,300,281,277,286,260,267,288,310,315,333,287,180,82,300,252,333,19
,CHULA VISTA,274,271,245,185,237,326,252,226,290,276,271,268,258,256,256,254,251,253,250,253,236,239,246,254,255,326,05
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,225,239,242,217,201,259,187,258,266,263,256,251,222,245,250,216,218,246,231,199,207,193,176,176,227,266,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,280,276,262,261,226,293,272,319,235,237,271,281,269,267,274,267,269,268,250,288,295,294,300,299,273,319,07
,OTAY MESA DVN,342,300,307,280,302,350,312,274,300,293,295,297,296,291,297,296,293,291,303,319,316,341,357,353,309,357,22
,PENDLETON,220,258,259,256,249,273,261,241,221,246,247,256,263,260,259,255,247,251,250,241,216,209,192,116,239,273,05
13 SIGTHETA °,ALPINE,51,61,56,54,70,34,48,47,35,32,30,29,27,31,28,30,29,19,18,21,27,37,48,38,38,70,04
,CHULA VISTA,27,23,47,25,29,39,26,42,58,30,29,25,22,24,25,22,23,23,21,22,21,21,25,57,29,58,08
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,28,22,19,24,30,39,62,48,52,58,41,33,24,27,25,20,20,22,17,18,19,17,15,15,29,62,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,9,10,38,47,46,28,24,24,51,46,27,26,21,23,21,21,19,19,12,11,8,7,7,14,23,51,08
,OTAY MESA DVN,15,37,17,13,32,50,25,29,42,23,19,18,18,18,18,17,14,13,12,15,16,30,44,20,23,50,05
,PENDLETON,43,10,12,16,18,27,23,26,20,16,12,11,11,13,13,13,18,14,16,20,23,30,23,17,19,43,00
14 VWSP MPH,ALPINE,.9,.6,1.2,.5,.4,1.2,.2,1.1,2.8,3.5,4.4,4.5,5.4,5.5,5.5,5.0,4.4,4.7,3.3,2.2,.2,.3,.7,.5,2.5,5.5,13
,CHULA VISTA,2.0,2.4,1.1,1.0,1.2,.9,1.9,1.4,.8,4.3,5.8,6.4,7.4,7.0,6.4,6.3,5.0,4.3,4.3,2.8,1.9,2.1,2.0,1.2,3.3,7.4,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.9,2.4,2.8,1.2,1.3,.5,.9,1.4,1.6,1.5,3.4,5.5,6.8,6.1,5.9,7.1,6.3,4.5,4.8,3.2,2.8,2.6,2.2,1.7,3.3,7.1,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.5,3.4,2.0,.4,.5,2.8,2.3,3.3,1.0,3.1,6.4,7.0,8.4,7.5,7.1,7.3,7.2,5.7,5.7,4.1,3.3,3.1,2.8,2.5,4.2,8.4,12
,OTAY MESA DVN,3.4,2.8,3.1,2.4,1.2,1.1,2.4,1.9,2.7,5.5,7.2,8.0,8.5,8.1,7.2,7.6,8.1,7.0,6.2,4.7,3.5,1.3,1.0,2.8,4.5,8.5,12
,PENDLETON,1.5,4.8,4.3,3.0,3.5,1.5,2.6,2.2,3.3,5.6,7.3,8.0,7.6,6.4,6.1,6.5,5.0,4.9,4.0,3.5,2.1,1.4,1.2,1.5,4.1,8.0,11
15 SWSP MPH,ALPINE,1.4,1.2,2.2,1.9,1.3,2.3,2.1,2.5,3.3,3.8,5.1,5.2,6.1,6.3,6.2,5.7,5.0,4.9,3.4,2.4,1.2,1.1,.9,.7,3.2,6.3,13
,CHULA VISTA,2.3,2.6,1.3,1.1,1.3,1.0,2.4,2.3,2.1,4.8,6.5,7.0,7.9,7.7,7.1,6.8,5.4,4.7,4.6,3.0,2.0,2.3,2.2,1.4,3.7,7.9,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,2.2,2.6,3.0,1.5,1.5,1.1,1.4,2.2,2.6,3.0,4.7,6.4,7.4,6.9,6.8,7.6,6.8,5.0,5.2,3.4,2.9,2.7,2.3,1.8,3.8,7.6,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.6,3.5,2.2,.9,1.2,3.0,2.8,4.0,2.8,4.3,7.1,7.8,9.0,8.1,7.7,7.8,7.6,6.1,5.9,4.2,3.4,3.1,2.8,2.6,4.6,9.0,12
,OTAY MESA DVN,3.5,3.3,3.6,2.7,1.6,1.3,3.0,2.4,3.4,5.9,7.6,8.4,8.9,8.5,7.6,8.0,8.4,7.2,6.5,4.9,4.0,1.6,1.2,3.0,4.9,8.9,12
,PENDLETON,2.1,4.9,4.4,3.1,3.6,1.8,3.0,2.5,3.6,5.8,7.5,8.1,7.7,6.6,6.3,6.7,5.2,5.0,4.2,3.7,2.2,1.7,1.5,1.7,4.3,8.1,11
16 AMBTEMP °F,ALPINE,70.5,71.4,68.2,64.4,65.1,65.5,66.8,69.5,73.2,81.0,84.4,87.6,89.6,88.9,86.7,84.5,82.5,77.2,71.6,67.3,66.0,65.7,65.2,64.6,74.1,89.6,12
,CARMEL MT RCH,63.7,63.7,64.3,64.8,65.4,65.9,66.4,67.8,70.5,74.4,77.3,79.1,78.6,79.5,80.8,78.8,75.9,73.6,68.9,65.8,64.7,64.0,63.3,62.7,70.0,80.8,14
,CHULA VISTA,66.0,65.9,66.0,66.1,66.2,66.9,67.3,67.9,70.0,73.0,73.8,74.2,73.4,72.8,72.3,70.9,69.6,68.5,66.6,66.0,66.1,66.4,66.6,66.2,68.7,74.2,11
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,66.6,66.3,66.1,65.8,66.0,66.5,67.1,69.0,73.2,77.3,81.7,83.6,83.5,83.5,83.8,81.6,78.9,76.0,71.4,67.8,66.7,65.4,64.6,64.2,72.4,83.8,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,64.6,64.9,65.9,66.5,67.0,67.2,67.4,68.7,71.1,75.0,77.9,77.9,77.3,76.6,76.2,76.1,73.3,72.1,68.9,66.4,65.5,65.1,65.0,65.4,70.1,77.9,10
,OTAY MESA DVN,64.4,64.4,64.6,64.4,64.7,65.1,66.0,67.8,72.9,77.0,78.5,77.9,77.7,77.1,76.7,75.6,73.6,71.1,67.7,65.3,64.3,64.0,64.1,64.5,69.6,78.5,10
,PENDLETON,68.6,68.1,67.4,67.0,66.8,66.4,66.5,66.7,67.7,69.0,69.7,70.4,70.5,71.4,71.8,71.5,70.1,69.2,68.1,67.6,67.0,67.0,66.8,67.0,68.4,71.8,14
17 RELHUM %,ALPINE,71,69,76,85,82,82,79,73,66,49,44,36,34,37,40,41,43,54,66,76,78,79,79,80,63,85,03
,EL CAJON LES,82,83,83,84,84,82,81,77,68,60,53,51,51,50,48,52,55,60,68,76,79,82,85,86,70,86,23
,KEARNY MESA,89,89,88,88,87,87,88,85,79,70,64,63,62,62,62,62,67,69,75,81,85,86,87,87,78,89,00
18 PRES mmHg,KEARNY MESA,745,745,745,745,745,745,745,746,746,746,746,745,745,745,745,744,744,744,745,745,745,746,746,745,745,746,07
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,0,14,53,139,423,803,913,972,967,904,793,624,407,194,27,0,0,0,0,0,301,972,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,.0,.0,.0,.0,.0,.1,.1,M,M,M,.2,.2,.2,.2,.2,.1,.1,.0,.0,.0,.0,.0,.0,.2,12
29 CO Tr PPB,EL CAJON LES,200.2,199.2,198.6,188.3,190.6,221.8,231.1,281.6,275.0,M,C,C,254.3,264.0,266.3,246.4,235.4,235.1,253.9,215.7,211.0,202.6,202.1,194.1,227.0,281.6,07
