Current Date:,8/10/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
8/9/2019
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.045,.046,C,C,.046,.042,.043,.040,.048,.058,.059,.060,.069,.071,.070,.063,.054,.044,.036,.030,.026,.026,.027,.030,.046,.071,13
,CHULA VISTA,.029,.029,C,C,.030,.028,.027,.028,.033,.040,.047,.043,.042,.041,.037,.033,.032,.034,.032,.032,.034,.032,.031,.032,.033,.047,10
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.018,.015,C,C,C,.018,.020,.024,.028,.041,.059,.063,.063,.057,.052,.044,.038,.033,.030,.026,.022,.021,.021,.023,.034,.063,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.015,.008,C,C,.017,.017,.017,.020,.026,.034,.040,.050,M,.047,.039,.034,.035,.034,.029,.027,.024,.026,.026,.027,.028,.050,11
,OTAY MESA DVN,.017,.015,C,C,.013,.012,.013,.021,.029,.038,.047,.054,.054,.052,.047,.039,.032,.030,.030,.025,.025,.024,.024,.020,.030,.054,11
,PENDLETON,.035,.033,C,C,.032,.033,.028,.025,.026,.033,.040,.036,M,.037,.033,.031,.038,.036,.034,.032,.034,.030,.018,.019,.031,.040,10
02 NOX PPM,ALPINE,.002,.001,C,C,.003,.008,.004,.011,.008,.003,.003,.003,.004,.005,.005,.005,.005,.006,.007,.008,.008,.009,.007,.005,.005,.011,07
,CARMEL MT RCH,.025,.026,C,C,.022,.011,.011,.035,.016,M,.037,.032,.036,.034,.025,.025,.024,.017,.016,.016,.015,.012,.011,.013,.022,.037,10
,CHULA VISTA,.005,.004,C,C,.003,.004,.006,.007,.007,.005,.004,.002,.002,.002,.002,.001,.001,.002,.002,.001,.001,.002,.002,.002,.003,.007,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.007,.007,C,C,C,.005,.006,.008,.008,.008,.008,.009,.008,.007,.006,.007,.007,.007,.007,.008,.008,.006,.006,.005,.007,.009,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.008,C,C,.010,.009,.010,.010,.013,.015,.014,.007,M,.004,.004,.004,.004,.004,.006,.005,.005,.006,.005,.005,.007,.015,09
,OTAY MESA DVN,.010,.009,C,C,.011,.011,.013,.008,.007,.012,.011,.007,.006,.006,.004,.004,.003,.003,.004,.004,.004,.004,.004,.008,.007,.013,06
,PENDLETON,.001,.001,C,C,.010,.001,.004,.006,.005,.003,.000,-.001,M,.000,.000,.000,.000,.000,.000,.000,.000,.004,.013,.007,.003,.013,22
03 NO2 PPM,ALPINE,.002,.001,C,C,.002,.005,.003,.009,.007,.003,.003,.003,.004,.005,.005,.004,.005,.005,.007,.007,.008,.009,.007,.005,.005,.009,07
,CARMEL MT RCH,.017,.016,C,C,.012,.008,.008,.014,.009,M,.023,.019,.022,.020,.014,.013,.012,.009,.009,.010,.009,.008,.007,.009,.013,.023,10
,CHULA VISTA,.005,.004,C,C,.003,.004,.005,.006,.005,.004,.003,.002,.002,.001,.001,.001,.001,.001,.002,.001,.001,.002,.002,.002,.003,.006,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.007,.007,C,C,C,.005,.004,.006,.006,.006,.006,.008,.007,.006,.005,.005,.006,.006,.007,.007,.007,.006,.005,.005,.006,.008,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.008,C,C,.010,.009,.009,.008,.009,.011,.011,.006,M,.004,.003,.003,.003,.004,.006,.005,.006,.006,.005,.005,.007,.011,09
,OTAY MESA DVN,.008,.008,C,C,.008,.009,.009,.005,.005,.008,.009,.005,.004,.004,.003,.002,.002,.002,.003,.003,.003,.002,.003,.006,.005,.009,05
,PENDLETON,.002,.003,C,C,.006,.003,.006,.006,.005,.004,.001,.000,M,.000,.000,.000,.000,.000,.000,.000,.000,.004,.012,.007,.003,.012,22
04 NO PPM,ALPINE,.000,.000,C,C,.001,.002,.001,.003,.002,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.003,07
,CARMEL MT RCH,.008,.010,C,C,.010,.002,.003,.021,.007,M,.014,.013,.014,.015,.011,.012,.012,.008,.007,.006,.006,.004,.004,.004,.009,.021,07
,CHULA VISTA,.000,.000,C,C,.000,.000,.000,.001,.002,.001,.001,.000,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.001,.001,.002,.002,.001,.001,.001,.001,.001,.001,.001,.002,.001,.001,.001,.000,.000,.000,.000,.001,.002,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.001,.003,.004,.004,.003,.001,M,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.004,08
,OTAY MESA DVN,.002,.001,C,C,.003,.002,.004,.002,.002,.003,.003,.002,.002,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.003,.002,.004,06
,PENDLETON,-.002,-.002,C,C,.004,-.001,-.001,.000,.000,.000,-.002,-.002,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.004,04
06 CO PPM,CARMEL MT RCH,.4,.4,C,C,C,.3,.3,.5,.3,M,C,.6,.6,.6,.5,.4,.6,.6,.5,.5,.4,.4,.4,.4,.5,.6,11
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
