Current Date:,8/29/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
8/28/2019
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.018,.022,C,C,.041,.031,.030,.017,.025,M,.043,.057,.068,.066,.065,.064,.061,.050,.034,.026,.020,.025,.034,.039,.039,.068,12
,CHULA VISTA,.027,.025,C,C,.023,.020,.020,.022,.027,.032,.034,.037,.034,.033,.033,.031,.033,.033,.030,.031,.034,.031,.023,.020,.028,.037,11
,DOWNTOWN SES,.028,.028,C,C,.026,.025,.024,.027,.031,.033,.035,.036,.033,.032,.032,.031,.030,.031,.030,.029,.025,.027,.027,.026,.029,.036,11
,EL CAJON LES,.023,.022,C,C,C,.015,.019,.019,.022,.029,M,.046,.047,.048,.048,.046,.037,.029,.024,.023,.023,.020,.019,.023,.029,.048,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.025,.025,C,C,.020,.019,.018,.021,.025,.031,.037,.039,.040,.037,.038,.036,.033,.029,.030,.028,.024,.023,.021,.019,.028,.040,12
,OTAY MESA DVN,.019,.018,C,C,.016,.014,.012,.008,.015,.025,.035,.040,.040,.039,.038,.037,.032,.029,.029,.026,.025,.022,.024,.022,.025,.040,11
,PENDLETON,.029,.029,C,C,.025,.026,.025,.023,.027,.029,.035,.036,.034,.032,.033,.032,.033,.032,.032,.031,.031,.030,.023,.016,.029,.036,11
02 NOX PPM,ALPINE,.013,.011,C,C,.007,.016,.018,.021,.009,M,.009,.006,.005,.004,.004,.003,.004,.006,.009,.011,.013,.014,.008,.005,.009,.021,07
,CARMEL MT RCH,.012,.012,C,C,.030,.033,.019,.025,.039,.036,M,M,.032,.034,.030,.021,.020,.017,.015,.013,.014,.013,.012,.012,.022,.039,08
,CHULA VISTA,.002,.002,C,C,.003,.005,.006,.006,.004,.003,.002,.002,.002,.001,.003,.002,.002,.002,.002,.002,.002,.002,.007,.007,.003,.007,22
,DOWNTOWN SES,.004,.004,C,C,.005,.005,.006,.005,.004,.003,.002,.002,.002,.003,.006,.005,.008,.005,.006,.006,.008,.006,.005,.005,.005,.008,16
,EL CAJON LES,.002,.002,C,C,C,.004,.004,.006,.007,.009,M,.005,.003,.003,.004,.005,.009,.009,.009,.009,.006,.007,.007,.006,.006,.009,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.004,.004,C,C,.006,.007,.009,.010,.008,.006,.005,.005,.005,.004,.004,.005,.006,.007,.003,.004,.005,.005,.005,.006,.006,.010,07
,OTAY MESA DVN,.004,.004,C,C,.006,.007,.012,.028,.032,.026,.017,.007,.005,.004,.005,.005,.004,.004,.003,.004,.004,.005,.005,.004,.009,.032,08
,PENDLETON,.001,.001,C,C,.002,.002,.002,.005,.003,.002,.002,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.005,.011,.002,.011,23
03 NO2 PPM,ALPINE,.013,.010,C,C,.007,.014,.015,.012,.007,M,.004,.005,.005,.004,.003,.003,.003,.005,.009,.011,.013,.014,.008,.005,.008,.015,06
,CARMEL MT RCH,.008,.008,C,C,.014,.015,.010,.012,.016,.018,M,M,.019,.018,.016,.012,.011,.010,.009,.007,.008,.007,.008,.008,.012,.019,12
,CHULA VISTA,.002,.003,C,C,.003,.005,.006,.005,.003,.002,.001,.001,.001,.001,.002,.001,.002,.002,.002,.002,.002,.002,.006,.007,.003,.007,23
,DOWNTOWN SES,.004,.004,C,C,.005,.005,.005,.004,.003,.002,.002,.001,.002,.002,.004,.004,.006,.004,.005,.006,.008,.006,.005,.005,.004,.008,20
,EL CAJON LES,.002,.002,C,C,C,.004,.003,.005,.005,.006,M,.004,.002,.002,.003,.004,.007,.008,.008,.008,.006,.006,.006,.006,.005,.008,17
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.004,.004,C,C,.006,.007,.008,.009,.007,.005,.004,.004,.004,.004,.004,.004,.005,.006,.003,.004,.005,.005,.005,.006,.005,.009,07
,OTAY MESA DVN,.003,.003,C,C,.004,.005,.009,.017,.018,.016,.012,.005,.003,.003,.003,.003,.002,.002,.002,.003,.003,.004,.003,.003,.006,.018,08
,PENDLETON,.001,.001,C,C,.002,.002,.002,.004,.002,.002,.001,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.004,.010,.002,.010,23
04 NO PPM,ALPINE,.000,.000,C,C,.000,.002,.004,.009,.003,M,.005,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.001,.001,.009,07
,CARMEL MT RCH,.004,.004,C,C,.016,.019,.008,.012,.022,.018,M,M,.014,.016,.014,.009,.009,.007,.006,.005,.006,.005,.004,.004,.010,.022,08
,CHULA VISTA,.000,.000,C,C,.000,.000,.000,.001,.001,.001,.000,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.001,.000,.001,.001,.002,.002,.002,.001,.000,.000,.000,.000,.000,.000,.001,.002,14
,EL CAJON LES,.000,.000,C,C,C,.000,.000,.001,.002,.005,M,.001,.001,.001,.001,.001,.002,.001,.001,.001,.000,.000,.000,.000,.001,.005,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.001,06
,OTAY MESA DVN,.001,.001,C,C,.002,.002,.003,.011,.014,.009,.005,.002,.002,.002,.002,.002,.002,.001,.001,.001,.002,.002,.001,.001,.003,.014,08
,PENDLETON,.000,.000,C,C,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.001,07
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.5,.3,.4,.4,.4,C,C,.5,.6,.7,.5,.6,.5,.4,.4,.4,.3,.4,.3,.4,.7,14
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,24,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,25,00
,CARMEL MT RCH,25,25,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,02
,CHULA VISTA,24,23,24,24,24,23,24,24,24,24,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,00
,DOWNTOWN SES,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,00
,EL CAJON LES,27,26,26,26,26,26,27,26,27,26,27,27,26,26,25,26,25,25,25,26,26,26,26,26,26,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,24,24,24,25,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,04
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,26,26,25,25,24,24,24,25,24,24,25,26,27,27,27,26,27,00
,PENDLETON,25,25,26,26,25,25,25,25,25,25,25,24,24,24,24,24,25,25,25,25,25,25,25,25,25,26,02
11 PM2.5 µg/M3,ALPINE,12.2,14.2,10.5,13.0,8.4,7.3,9.2,11.8,12.1,12.9,14.5,16.5,18.6,12.5,12.4,10.6,10.3,6.6,10.2,10.3,11.8,9.8,10.8,8.5,11.4,18.6,12
,DOWNTOWN SES,,,,,,,,,,M,M,M,M,M,8.5,7.0,7.0,11.7,10.1,7.4,8.2,11.3,12.4,12.0,9.5,12.4,22
,EL CAJON LES,9.5,7.4,13.0,9.6,10.0,12.1,13.0,19.5,19.3,22.4,M,M,15.3,15.9,9.7,10.5,11.4,8.9,10.0,13.5,9.7,8.1,9.6,9.9,12.1,22.4,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,11.1,8.4,7.2,13.0,11.3,18.5,17.1,24.9,37.1,24.1,M,M,M,M,M,9.0,7.9,7.2,7.3,6.7,7.7,6.0,9.1,7.6,12.6,37.1,08
,PENDLETON,7.4,4.5,6.6,7.0,10.5,12.1,9.5,13.4,14.0,10.0,9.8,10.3,9.4,6.2,11.6,8.9,9.3,7.5,7.2,5.7,8.1,7.1,8.8,7.8,8.8,14.0,08
12 VWDR °,ALPINE,125,75,92,117,140,21,148,280,297,275,268,263,294,307,303,306,305,310,329,213,123,119,21,11,198,329,18
,CHULA VISTA,128,55,309,215,215,181,202,217,228,239,250,253,266,262,262,267,261,270,278,272,270,257,300,348,242,348,23
,DOWNTOWN SES,211,224,145,239,214,198,197,206,215,199,216,207,199,208,216,215,257,281,276,284,309,338,330,337,238,338,21
,EL CAJON LES,180,156,138,158,144,118,157,201,222,259,233,231,245,249,273,245,252,233,224,202,178,183,206,295,208,295,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,122,149,68,127,131,146,140,171,155,176,201,206,210,230,229,227,263,276,285,287,281,279,300,342,208,342,23
,OTAY MESA DVN,14,13,29,37,191,339,193,222,273,283,261,300,292,298,296,299,295,300,292,316,350,2,5,8,205,350,20
,PENDLETON,187,168,224,254,252,177,193,199,195,196,201,200,209,215,216,243,247,260,261,260,256,272,352,22,219,352,22
13 SIGTHETA °,ALPINE,39,30,30,21,22,38,39,19,26,29,33,36,29,27,27,25,26,21,17,45,17,19,10,19,27,45,19
,CHULA VISTA,41,29,33,57,42,33,32,24,24,27,25,26,22,25,28,26,23,21,18,23,21,21,17,17,27,57,03
,DOWNTOWN SES,59,32,33,39,26,24,29,24,25,23,23,25,24,27,30,24,25,21,23,25,27,18,19,20,27,59,00
,EL CAJON LES,15,19,15,15,20,22,45,34,47,39,37,41,26,31,28,31,24,22,21,17,14,16,32,48,27,48,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,41,23,14,19,32,23,23,20,22,32,27,28,23,25,30,19,12,9,8,7,7,11,27,21,41,01
,OTAY MESA DVN,12,11,13,30,56,20,38,47,41,37,53,21,24,18,17,18,14,10,12,14,18,36,12,13,24,56,04
,PENDLETON,17,24,58,51,29,27,33,21,19,18,18,17,18,19,22,16,14,14,17,18,19,28,19,11,23,58,02
14 VWSP MPH,ALPINE,.2,.7,.6,.5,.5,.2,.8,3.0,3.3,3.8,4.2,4.4,5.5,5.8,5.3,5.0,4.1,4.2,2.3,.2,1.3,1.5,2.2,1.2,2.5,5.8,13
,CHULA VISTA,.9,.6,.8,.7,1.0,1.5,2.3,3.2,3.6,4.7,6.2,6.9,6.8,5.9,5.1,4.8,5.0,5.1,3.9,2.5,2.6,1.9,1.8,1.1,3.3,6.9,11
,DOWNTOWN SES,1.2,1.4,1.3,2.1,2.4,2.6,3.3,4.6,4.5,5.7,6.4,6.5,6.9,6.0,5.8,6.5,4.9,4.8,4.7,3.5,2.3,3.0,3.0,2.0,4.0,6.9,12
,EL CAJON LES,2.3,1.7,1.4,2.0,1.5,1.5,1.6,2.8,2.1,3.3,3.8,4.0,5.3,4.5,5.1,4.5,4.6,5.0,3.6,3.6,2.9,2.5,1.0,.6,3.0,5.3,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.8,1.5,1.8,1.7,2.3,1.8,3.2,4.4,5.5,5.8,5.8,5.9,6.7,7.6,6.1,5.7,6.6,7.1,5.9,4.8,3.6,3.3,3.7,1.6,4.3,7.6,13
,OTAY MESA DVN,1.9,2.1,1.4,.6,.0,1.0,.5,1.4,3.3,3.9,3.1,7.7,8.4,7.9,8.3,6.7,7.5,7.7,6.3,4.0,2.8,1.6,2.7,2.5,3.9,8.4,12
,PENDLETON,3.1,2.2,.3,.9,1.7,1.8,2.4,3.5,4.5,5.3,6.7,7.0,6.7,6.0,5.3,5.1,5.4,4.3,3.2,2.1,1.7,1.1,1.9,1.9,3.5,7.0,11
15 SWSP MPH,ALPINE,.3,.9,.9,.6,.8,1.0,1.2,3.2,3.7,4.4,4.8,5.3,6.2,6.4,5.9,5.5,4.5,4.5,2.5,1.0,1.5,1.7,2.2,1.3,2.9,6.4,13
,CHULA VISTA,1.4,1.2,1.2,1.4,1.5,1.9,2.6,3.6,4.2,5.3,6.8,7.6,7.3,6.6,5.7,5.3,5.4,5.4,4.1,2.8,2.8,2.1,1.9,1.2,3.7,7.6,11
