,PENDLETON,25,24,24,25,24,24,24,24,24,23,M,24,25,25,25,25,26,26,26,26,26,26,26,26,25,26,16
11 PM2.5 µg/M3,ALPINE,3.1,2.7,2.7,2.9,2.6,2.4,2.3,2.7,5.6,2.9,2.9,4.0,8.0,8.4,6.4,6.0,4.8,4.6,5.4,5.8,5.3,2.9,5.5,5.5,4.3,8.4,13
,DOWNTOWN SES,14.7,10.4,8.4,7.3,5.9,5.5,5.5,5.7,5.6,6.3,8.6,8.0,5.8,5.5,4.8,4.3,4.5,5.1,5.3,5.8,6.1,6.6,6.8,7.3,6.6,14.7,00
,EL CAJON LES,9.4,6.9,10.1,9.3,7.2,6.3,8.5,9.5,10.3,8.2,6.5,7.7,8.2,5.8,5.1,4.8,4.5,4.8,6.0,6.1,5.6,6.1,6.7,7.0,7.1,10.3,08
,OTAY MESA DVN,26.1,16.2,12.5,17.7,17.6,17.2,14.9,12.6,16.6,21.6,14.0,12.2,7.2,5.4,6.2,5.1,4.9,5.0,5.9,8.5,13.0,6.1,6.4,6.4,11.6,26.1,00
,PENDLETON,8.1,5.1,6.5,5.5,4.1,4.7,6.0,6.0,5.0,4.5,7.2,7.6,7.3,6.3,5.7,4.8,4.8,5.1,4.9,5.5,5.5,5.1,5.5,6.2,5.7,8.1,00
12 VWDR °,ALPINE,72,359,63,87,82,100,92,92,170,218,271,269,262,264,255,231,221,234,230,181,152,297,268,167,0,359,01
,CHULA VISTA,78,56,65,99,69,59,82,34,79,172,273,289,275,254,250,260,252,245,248,238,292,292,279,257,0,292,20
,DOWNTOWN SES,29,20,53,50,28,43,71,353,74,144,255,260,279,252,237,253,256,256,249,246,295,280,265,248,0,353,07
,EL CAJON LES,90,91,270,131,275,130,228,246,219,M,M,M,263,258,255,226,228,248,163,163,265,269,160,144,0,275,04
,KEARNY MESA,61,55,41,68,42,46,69,42,102,213,285,289,277,260,244,254,259,247,231,237,278,267,228,144,0,289,11
,OTAY MESA DVN,137,90,144,127,160,135,131,267,279,185,280,272,270,278,281,263,263,257,238,212,253,322,313,286,0,322,21
,PENDLETON,47,46,60,46,56,59,79,70,66,72,M,206,210,207,213,233,238,223,227,285,328,67,74,66,0,328,20
13 SIGTHETA °,ALPINE,18,10,23,12,14,19,14,16,32,41,29,31,33,28,29,27,22,24,24,19,14,35,32,59,25,59,23
,CHULA VISTA,23,29,25,19,26,22,29,21,28,36,33,24,19,20,25,22,21,19,18,21,21,16,20,19,23,36,09
,DOWNTOWN SES,30,20,61,21,60,30,30,30,28,56,42,29,25,26,21,25,24,22,25,22,23,20,22,21,30,61,02
,EL CAJON LES,49,32,40,31,48,52,43,37,48,M,M,M,36,26,25,26,22,20,19,21,33,35,13,13,32,52,05
,KEARNY MESA,5,6,6,7,5,7,5,12,22,37,29,15,18,19,14,17,11,12,13,15,9,8,17,15,14,37,09
,OTAY MESA DVN,22,29,11,30,49,21,20,44,38,33,46,23,14,14,14,13,10,16,18,13,31,13,16,42,24,49,04
,PENDLETON,10,11,12,11,14,12,15,9,11,15,M,19,19,16,14,15,14,15,31,16,25,17,9,14,15,31,18
14 VWSP MPH,ALPINE,1.6,1.6,.7,1.9,2.4,1.0,1.9,1.2,.8,2.0,3.8,4.6,4.4,4.7,4.8,5.5,5.6,4.6,2.9,3.0,3.8,4.1,1.5,.6,.0,5.6,16
,CHULA VISTA,1.1,1.6,1.2,3.0,2.2,1.6,2.3,1.4,1.4,.9,2.9,6.1,7.8,6.4,5.9,6.7,4.8,3.7,3.5,3.3,7.0,6.8,3.2,3.2,.0,7.8,12
,DOWNTOWN SES,1.8,2.1,1.4,2.4,.5,.4,1.4,.7,1.9,1.5,2.5,5.1,5.7,5.8,6.5,6.0,4.9,3.5,2.9,5.0,5.7,4.5,3.5,3.3,.0,6.5,14
,EL CAJON LES,.6,.3,.0,.0,.0,.0,.0,.0,.0,M,M,M,4.8,5.5,5.9,5.0,4.8,3.7,2.6,3.4,3.6,1.4,2.2,3.2,.0,5.9,14
,KEARNY MESA,5.4,4.3,5.2,4.5,4.6,4.0,3.8,3.4,1.4,1.6,4.0,7.4,6.7,7.0,8.8,7.6,7.2,5.9,4.6,4.5,10.5,5.5,2.9,2.5,.0,10.5,20
,OTAY MESA DVN,2.4,1.2,1.9,2.5,1.2,1.6,2.2,.5,.5,2.5,2.2,5.4,9.3,8.2,8.4,8.3,7.0,2.3,2.6,3.1,2.5,6.1,2.5,.3,.0,9.3,12
,PENDLETON,5.4,6.3,6.0,6.5,4.3,5.3,4.1,6.4,6.3,4.0,M,4.2,4.3,5.7,5.8,6.6,5.6,4.5,2.3,5.9,3.7,3.3,4.3,4.5,.0,6.6,15
15 SWSP MPH,ALPINE,1.8,1.6,1.0,1.9,2.5,1.1,2.0,1.3,1.1,2.6,4.3,5.3,5.0,5.3,5.6,6.1,6.0,5.0,3.2,3.2,4.0,4.6,1.8,.9,3.2,6.1,15
,CHULA VISTA,1.1,1.9,1.3,3.2,2.5,1.8,2.4,1.5,1.6,1.6,3.2,6.7,8.3,6.8,6.4,7.3,5.0,3.9,3.7,3.5,7.6,7.1,3.4,3.4,4.0,8.3,12
,DOWNTOWN SES,2.0,2.2,1.9,2.6,1.1,.9,1.5,1.0,2.7,2.2,3.4,6.0,6.4,6.7,7.0,6.6,5.3,3.9,3.2,5.6,6.2,4.8,3.7,3.5,3.8,7.0,14
,EL CAJON LES,.7,.3,.0,.0,.0,.0,.0,.0,.0,M,M,M,5.7,6.4,6.7,5.7,5.2,4.1,3.1,3.6,6.8,1.9,2.3,3.3,2.7,6.8,20
,KEARNY MESA,5.5,4.3,5.3,4.5,4.7,4.2,3.8,3.5,2.2,2.4,4.5,7.7,7.3,7.6,9.0,8.0,7.4,6.1,4.8,5.1,10.6,5.6,3.3,3.2,5.4,10.6,20
,OTAY MESA DVN,2.6,1.8,2.0,2.7,1.5,1.9,2.4,1.2,.7,2.8,2.7,5.7,9.6,8.5,8.7,8.5,7.1,2.4,2.7,3.5,6.1,6.3,2.6,1.0,4.0,9.6,12
,PENDLETON,5.6,6.5,6.1,6.6,4.5,5.4,4.3,6.5,6.4,4.3,M,4.4,4.6,6.0,6.0,6.8,5.8,4.7,2.9,6.8,4.0,3.7,4.3,5.3,5.3,6.8,15
16 AMBTEMP °F,ALPINE,44.6,45.3,44.2,44.3,43.8,43.7,43.4,45.5,48.3,51.0,51.6,51.9,52.7,51.8,51.6,50.1,47.7,46.3,45.8,45.3,45.0,44.3,43.8,43.6,46.9,52.7,12
,CARMEL MT RCH,44.2,43.8,41.8,40.7,41.5,40.4,40.6,43.6,47.3,51.3,54.6,55.3,56.5,56.9,56.9,55.4,54.0,53.2,53.0,49.8,50.5,49.7,48.3,48.0,49.1,56.9,13
,CHULA VISTA,45.8,45.3,44.4,44.4,44.3,42.8,43.8,43.9,48.8,53.6,56.6,57.8,58.6,59.1,58.8,58.1,56.9,56.1,56.2,55.5,53.9,53.6,52.8,52.6,51.8,59.1,13
,DOWNTOWN SES,46.5,45.8,45.0,45.7,43.8,42.9,42.3,44.4,50.0,53.5,56.4,57.7,58.0,58.6,58.3,57.4,56.6,56.0,56.1,55.9,53.5,53.7,53.7,53.4,51.9,58.6,13
,EL CAJON LES,42.4,41.2,40.0,39.3,38.2,37.3,37.0,38.3,43.1,50.2,55.7,58.4,59.3,59.4,59.0,58.1,55.9,54.5,53.8,52.4,51.4,51.1,49.3,49.6,49.0,59.4,13
,KEARNY MESA,46.0,46.3,45.1,43.8,44.5,44.5,43.1,46.5,52.0,54.0,56.5,57.7,58.0,58.0,57.8,57.1,56.1,55.6,55.5,54.3,52.6,51.7,51.6,49.7,51.6,58.0,12
,OTAY MESA DVN,46.6,46.7,45.4,43.5,43.5,42.7,41.9,43.2,47.3,52.0,55.0,56.9,56.9,56.7,55.7,55.8,53.5,51.8,51.9,52.0,51.7,51.0,50.5,49.8,50.1,56.9,11
,PENDLETON,46.1,45.9,44.2,44.6,44.8,43.6,42.1,42.7,46.7,52.6,M,57.0,57.9,58.5,58.4,58.1,56.8,56.1,55.1,54.6,53.1,52.0,50.8,50.6,51.0,58.5,13
17 RELHUM %,ALPINE,60,59,62,61,60,60,59,55,56,46,48,51,49,59,61,68,76,84,88,93,96,97,96,96,68,97,21
,EL CAJON LES,88,89,96,97,95,96,97,96,84,66,53,48,50,53,55,58,64,69,74,87,97,92,97,95,79,97,03
,KEARNY MESA,94,83,87,91,85,81,86,76,67,62,60,63,62,64,63,65,70,77,79,97,96,93,89,98,79,98,23
18 PRES mmHg,EL CAJON LES,753,753,753,753,753,753,753,753,753,753,753,753,752,752,751,751,751,751,751,751,752,752,752,752,752,753,00
,KEARNY MESA,754,754,754,754,754,754,754,754,754,754,754,754,753,753,753,753,753,753,752,752,753,753,753,753,753,754,00
19 SOLAR W/M2,EL CAJON LES,-5,-5,-5,-5,-5,-5,-3,28,111,384,485,584,488,455,336,223,55,-3,-4,-5,-3,-4,-5,-4,129,584,11
,KEARNY MESA,0,0,0,0,0,0,2,79,246,405,522,571,590,431,344,197,63,2,0,0,0,0,0,0,144,590,12
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,0,0,3,10,21,28,31,27,25,19,10,3,0,0,0,0,0,0,0,7,31,11
25 NOY,EL CAJON LES,11.62,13.82,24.96,21.78,16.17,C,C,61.46,63.13,35.92,21.21,10.55,10.00,5.20,6.18,5.53,4.51,5.11,6.19,4.48,3.20,4.32,6.88,4.65,15.76,63.13,08
26 NOY-NO,EL CAJON LES,10.00,10.18,13.70,13.19,12.14,C,C,13.25,17.83,15.93,11.35,7.52,7.44,4.23,5.06,4.61,3.85,4.76,5.56,4.30,2.96,4.12,6.04,4.46,8.29,17.83,08
27 NO Trace,EL CAJON LES,1.61,3.63,11.26,8.59,4.02,C,C,48.20,45.29,19.98,9.85,3.02,2.55,.97,1.11,.92,.65,.35,.63,.18,.24,.19,.83,.19,7.46,48.20,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.2,.2,.1,.1,M,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.2,07
29 CO Tr PPB,EL CAJON LES,342.4,281.6,C,C,C,414.5,597.4,860.7,935.2,590.5,416.9,C,254.6,194.7,185.3,183.5,175.9,191.5,226.8,198.6,185.8,182.5,252.1,234.8,345.2,935.2,08
BCarbon ug/m3,10TH AVE MARINE TERM,1.55,.95,.85,.82,.88,1.15,1.04,2.40,1.50,1.81,1.16,1.19,.26,.32,.15,.08,.21,.24,.19,.15,.07,.07,.10,.10,.72,2.40,07
,BOSTON AVE,1.87,1.34,.97,1.12,.97,1.19,1.60,1.89,1.42,1.82,2.02,1.00,.50,.71,.35,.33,.24,.51,.54,.42,.25,.22,.21,.11,.90,2.02,10
,CHICANO PARK,1.37,.98,.74,.48,.50,.73,1.31,1.54,.97,.85,1.03,.65,.30,.40,.28,.26,.32,.61,.37,.39,.05,.11,.52,1.32,.67,1.54,07
,DOWNTOWN SES,1.31,.96,.60,.39,.36,.43,.83,<,.61,.63,.81,.46,.21,.30,.17,.09,.16,.14,.14,.18,.12,.08,.05,.08,.40,1.31,00
,OCEANVIEW BLVD,1.32,1.35,.98,.53,.57,.62,1.03,1.13,.76,.61,.88,.59,.28,.57,.29,.17,.20,.32,.32,.24,.13,.06,.37,.16,.56,1.35,01
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,7.1,7.1,6.4,8.4,6.4,7.1,6.6,7.4,11.2,8.1,8.0,10.2,16.7,18.8,14.5,12.2,11.8,11.5,12.7,12.1,10.6,5.3,11.6,12.0,10.1,18.8,13
,DOWNTOWN SES,24.6,18.4,15.5,12.8,12.1,11.5,13.5,15.7,17.2,17.2,20.9,17.2,14.5,14.2,13.4,12.3,11.7,12.6,14.1,13.5,14.1,16.8,17.3,19.3,15.4,24.6,00
,EL CAJON LES,15.8,12.1,17.2,16.2,12.7,11.5,17.8,21.9,23.1,20.0,16.3,18.2,19.9,13.5,14.1,13.1,12.4,12.3,14.7,12.8,11.3,12.9,13.3,14.3,15.3,23.1,08
,OTAY MESA DVN,63.1,37.0,32.3,35.7,43.3,59.8,54.8,47.0,80.1,111.1,61.4,47.6,19.1,13.1,15.8,14.7,13.7,16.4,18.7,25.6,28.5,14.5,16.6,15.7,36.9,111.1,09
,PENDLETON,15.1,10.8,12.2,10.5,9.2,9.5,12.1,11.7,10.1,10.1,19.1,17.9,15.4,14.9,12.0,11.9,11.5,12.6,11.6,15.1,14.6,12.4,11.0,12.1,12.6,19.1,10
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.02,.05,.00,.00,.00,.00,.05,20
