Current Date:,1/28/2023,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
1/27/2023
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.042,.043,C,C,.043,.043,.042,.040,.034,.038,.042,.043,.044,.044,.045,.041,.041,.038,.034,.036,.036,.032,.038,.045,.040,.045,14
,CHULA VISTA,.025,.021,C,C,.024,.024,.014,.009,.013,.020,.027,.035,.041,.038,.041,.039,.037,.025,.010,.003,.002,.002,.002,.002,.020,.041,12
,DOWNTOWN SES,.002,.005,C,C,.012,.005,.002,.007,.020,.026,.020,.023,.026,.033,.033,.036,.033,.030,.020,.003,.001,.001,.002,.001,.015,.036,15
,EL CAJON LES,.006,.005,C,C,C,.002,.002,.003,.006,.013,.020,.034,.041,.040,.038,.040,.044,.038,.020,.009,.005,.004,.005,.003,.018,.044,16
,KEARNY MESA,.029,.024,C,C,.027,.025,.023,.018,.028,.027,.036,.039,.038,.043,.043,.045,.042,.030,.018,.013,.015,.022,.020,.018,.028,.045,15
,OTAY MESA DVN,.023,.026,C,C,.028,.010,.010,.022,.006,.021,.031,.032,.037,.040,.041,.039,.035,.034,.029,.015,.003,.003,.003,.007,.022,.041,14
,PENDLETON,.021,.022,C,C,.023,.022,.021,.023,.022,.027,M,M,.033,.034,.035,.029,.029,.026,.014,.004,.019,.017,.018,.013,.022,.035,14
03 NO2 PPB,ALPINE,.9,.8,C,C,.6,.9,1.5,3.1,7.3,5.9,2.0,1.9,2.1,2.7,2.7,7.1,6.1,8.5,10.3,6.3,5.4,7.2,3.7,1.8,4.0,10.3,18
,CARMEL MT RCH,13.4,16.9,C,C,31.1,28.8,34.5,35.3,25.6,16.7,23.5,19.1,13.9,16.8,15.4,14.0,14.5,20.0,21.2,30.6,21.9,15.6,17.2,29.1,21.5,35.3,07
,CHULA VISTA,10.0,14.6,C,C,8.8,9.4,21.2,26.4,21.9,15.3,14.3,10.9,8.4,9.0,5.7,8.6,12.2,23.0,31.6,38.8,35.5,38.1,41.2,38.8,20.1,41.2,22
,DOWNTOWN SES,31.8,28.5,C,C,17.6,25.7,29.9,27.3,16.7,12.5,24.8,24.0,19.8,13.7,11.8,10.8,14.0,15.5,21.6,35.5,36.0,36.3,33.5,36.9,23.8,36.9,23
,EL CAJON LES,21.0,19.9,C,C,C,21.1,22.0,24.3,29.0,25.7,20.9,11.1,4.9,5.7,7.9,6.4,5.8,9.3,21.0,27.4,27.5,25.3,23.8,23.5,18.2,29.0,08
,KEARNY MESA,10.4,13.9,C,C,7.8,11.0,11.7,16.9,8.3,11.4,5.7,6.2,7.6,4.4,4.4,4.6,5.5,10.5,21.1,20.3,20.3,15.3,15.3,16.0,11.3,21.1,18
,OTAY MESA DVN,12.0,10.0,C,C,7.0,25.3,25.0,16.9,36.4,17.6,11.8,13.1,8.6,7.4,6.1,5.8,7.4,8.8,10.2,27.3,43.5,40.3,37.5,28.9,18.4,43.5,20
,PENDLETON,8.7,7.5,C,C,6.9,7.4,9.1,8.4,10.3,6.9,M,M,7.2,4.7,8.0,18.0,17.1,17.3,27.6,37.8,18.4,18.0,14.5,14.1,13.3,37.8,19
04 NO PPB,ALPINE,.0,.0,C,C,.0,.0,.2,1.2,3.3,2.3,.6,.5,.5,.7,.6,1.4,.5,.4,.8,.1,.3,.0,.0,.0,.6,3.3,08
,OTAY MESA DVN,2.1,1.5,C,C,1.2,10.9,4.9,4.1,88.0,13.9,6.5,7.3,3.6,2.8,2.1,1.5,1.0,.4,.7,3.3,18.0,20.6,13.9,9.4,9.8,88.0,08
,PENDLETON,.2,.0,C,C,.1,.4,.6,2.1,6.5,3.6,M,M,5.1,1.7,2.9,6.7,2.3,.0,1.4,8.3,.5,1.0,1.1,2.9,2.3,8.3,19
06 CO PPM,CARMEL MT RCH,.3,.3,C,C,.5,.9,1.1,1.0,.7,.4,.5,.6,.5,.6,.6,.5,.4,.7,.7,.8,.5,.4,.4,.9,.6,1.1,06
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
,CARMEL MT RCH,24,24,24,24,24,23,23,22,23,24,25,25,25,25,26,25,25,26,26,26,25,25,24,24,24,26,14
