,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
,PENDLETON,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
11 PM2.5 µg/M3,ALPINE,7.0,5.8,5.2,4.4,5.1,5.7,4.2,5.4,P,P,8.2,10.2,9.6,8.9,9.6,9.1,7.4,7.7,9.0,9.9,9.4,9.8,9.5,8.7,7.7,10.2,11
,CARMEL MT RCH,7.4,7.8,7.7,8.6,9.6,11.0,11.8,11.9,11.6,11.2,11.1,12.6,14.9,10.4,9.4,9.2,8.2,9.3,9.2,7.4,6.9,6.8,6.3,6.7,9.4,14.9,12
,CHULA VISTA,9.8,9.5,10.0,10.4,9.2,10.4,11.5,12.8,15.5,M,17.5,15.3,16.2,12.7,9.5,9.3,8.9,9.5,9.2,9.5,10.8,9.8,9.8,8.9,11.1,17.5,10
,DOWNTOWN SES,12.2,11.4,8.4,8.7,9.3,9.8,12.1,10.9,9.7,11.6,13.9,12.5,12.4,8.3,7.4,7.3,7.0,8.3,9.9,10.7,9.1,8.3,9.8,8.3,9.8,13.9,10
,EL CAJON LES,7.8,7.9,8.5,9.2,9.3,9.4,10.6,11.6,10.4,9.6,9.6,8.7,8.9,10.2,7.4,6.6,6.4,6.7,7.4,7.7,7.2,8.1,8.2,9.4,8.6,11.6,07
,KEARNY MESA,7.6,7.1,7.6,8.3,9.5,10.0,9.9,11.6,10.2,11.5,12.7,14.8,15.3,9.1,8.2,8.2,8.3,9.4,8.5,7.4,7.4,7.1,7.1,7.0,9.3,15.3,12
,OTAY MESA DVN,10.5,11.8,10.6,11.8,15.1,13.1,13.8,23.9,15.3,M,M,M,13.2,12.5,10.6,9.1,8.0,7.2,7.6,7.8,8.7,12.0,11.9,13.9,11.8,23.9,07
,PENDLETON,8.5,7.1,6.8,7.9,8.7,7.9,6.4,7.8,11.4,16.3,14.4,10.9,10.0,8.3,9.4,7.4,7.7,7.7,8.8,10.2,13.6,10.9,8.8,13.1,9.5,16.3,09
12 VWDR °,ALPINE,335,99,121,111,336,64,216,270,P,P,283,299,314,284,242,259,267,275,317,325,186,68,114,59,0,336,04
,CHULA VISTA,327,337,0,1,5,13,14,345,301,286,269,272,262,272,279,273,267,260,273,237,239,250,182,158,0,345,07
,DOWNTOWN SES,341,333,333,317,344,337,323,335,329,319,285,297,298,284,281,286,289,302,302,311,314,326,335,330,0,344,04
,EL CAJON LES,314,337,333,339,321,319,238,271,303,276,261,266,253,242,242,262,260,261,261,257,177,245,175,163,0,339,03
,KEARNY MESA,322,326,319,312,334,359,309,317,315,311,297,306,301,302,300,306,300,290,304,297,307,301,306,289,0,359,05
,OTAY MESA DVN,4,24,269,345,7,350,252,269,301,294,298,294,291,295,296,294,295,290,327,311,303,281,354,37,0,354,22
,PENDLETON,319,312,322,323,319,349,358,272,291,271,268,276,274,274,273,271,254,269,273,273,263,295,308,313,0,358,06
13 SIGTHETA °,ALPINE,35,20,45,44,30,27,59,27,P,P,29,30,29,28,28,31,31,28,25,32,47,48,18,26,33,59,06
,CHULA VISTA,21,15,16,14,18,25,37,33,30,26,24,22,19,19,21,22,24,21,22,27,25,29,28,16,23,37,06
,DOWNTOWN SES,26,25,29,24,24,29,25,30,27,26,22,24,23,23,21,22,19,26,24,24,24,21,25,18,24,30,07
,EL CAJON LES,21,22,22,19,25,40,55,52,62,52,36,42,40,26,26,25,22,21,21,20,20,27,27,31,31,62,08
,KEARNY MESA,20,14,16,16,14,17,17,18,20,18,21,17,15,15,15,17,14,12,11,11,13,11,11,12,15,21,10
,OTAY MESA DVN,13,22,28,14,11,25,27,34,25,16,15,12,13,14,11,12,12,10,14,19,24,33,42,28,20,42,22
,PENDLETON,19,18,16,16,20,40,50,17,20,18,16,15,15,15,15,13,13,15,15,19,14,17,17,19,19,50,06
14 VWSP MPH,ALPINE,.7,1.3,.9,.2,.8,.2,.1,1.9,P,P,4.2,4.4,4.4,5.0,5.3,3.6,3.8,2.7,2.2,.7,.6,.5,1.2,.9,.0,5.3,14
,CHULA VISTA,1.5,1.5,1.0,.8,1.5,1.7,1.7,2.2,4.2,5.4,6.4,7.5,8.7,8.3,8.0,7.2,6.4,4.6,4.0,2.0,2.0,1.3,1.4,1.8,.0,8.7,12
,DOWNTOWN SES,2.7,3.0,2.7,3.3,3.6,2.8,2.8,3.0,4.2,5.7,7.6,7.2,7.6,8.2,9.0,7.2,7.6,5.0,4.0,3.3,3.2,3.8,2.6,3.7,.0,9.0,14
,EL CAJON LES,1.3,.9,1.4,1.7,2.3,1.0,.6,1.4,1.3,2.1,4.0,3.9,4.0,6.5,5.3,5.1,5.0,5.0,3.6,2.3,2.5,1.4,1.2,1.3,.0,6.5,13
,KEARNY MESA,3.7,4.2,3.4,4.2,3.7,3.9,3.7,4.1,5.4,7.0,8.1,8.0,10.2,10.2,10.1,7.8,8.7,7.8,5.3,5.0,4.5,4.0,3.3,4.0,.0,10.2,12
,OTAY MESA DVN,2.2,1.8,.8,1.9,3.2,1.1,.8,1.3,4.4,7.0,7.1,8.9,10.5,9.6,9.6,9.6,8.3,7.2,4.5,3.8,2.6,2.0,1.1,.5,.0,10.5,12
,PENDLETON,2.7,3.0,3.6,3.0,2.3,1.4,1.7,2.7,2.7,3.6,5.8,5.9,6.5,6.8,7.2,7.4,4.7,3.6,3.7,2.3,2.5,1.8,2.3,2.3,.0,7.4,15
15 SWSP MPH,ALPINE,.8,1.3,1.0,.4,.8,.2,.3,2.1,P,P,4.7,5.0,4.9,5.9,6.0,4.4,4.5,3.3,2.4,1.5,.8,.6,1.3,1.3,2.4,6.0,14
,CHULA VISTA,1.6,1.6,1.0,.9,1.6,1.9,2.1,2.6,4.9,6.0,7.0,8.0,9.2,8.7,8.5,7.7,7.0,5.0,4.3,2.4,2.3,1.5,1.6,1.9,4.1,9.2,12
,DOWNTOWN SES,3.3,3.3,3.0,3.6,3.9,3.1,3.1,3.5,4.9,6.4,8.2,7.9,8.5,8.8,9.6,7.7,8.0,5.6,4.3,3.6,3.5,4.1,2.8,3.9,5.2,9.6,14
,EL CAJON LES,1.3,1.0,1.5,1.8,2.6,1.3,1.1,1.8,2.0,2.8,4.6,4.9,4.9,7.2,5.9,5.5,5.4,5.3,3.8,3.1,2.6,1.9,1.8,1.5,3.2,7.2,13
,KEARNY MESA,4.0,4.3,3.6,4.5,3.9,4.1,3.9,4.3,5.8,7.4,8.7,8.4,10.5,10.6,10.5,8.2,9.0,8.1,5.4,5.1,4.6,4.1,3.3,4.1,6.1,10.6,13
,OTAY MESA DVN,2.3,2.0,1.2,2.1,3.3,1.2,.9,2.5,5.0,7.2,7.3,9.1,10.9,10.0,9.8,9.8,8.5,7.5,5.0,4.3,3.0,2.4,1.2,1.6,4.9,10.9,12
,PENDLETON,2.9,3.1,3.7,3.1,2.6,2.0,2.0,2.8,3.0,4.0,6.1,6.1,6.7,7.1,7.4,7.5,4.9,3.7,3.9,2.4,2.5,1.9,2.4,2.5,3.9,7.5,15
16 AMBTEMP °F,ALPINE,75.6,75.2,73.9,73.7,74.3,74.2,78.4,80.5,P,P,89.2,89.7,90.4,92.1,90.8,88.3,88.8,85.1,80.6,78.5,77.6,77.3,77.4,75.8,81.2,92.1,13
,CARMEL MT RCH,65.3,64.8,64.6,64.7,65.1,65.5,66.1,67.5,71.3,75.9,79.2,81.6,82.6,82.6,82.0,80.2,79.4,77.5,71.9,70.5,69.7,69.1,67.4,66.9,72.1,82.6,12
,CHULA VISTA,68.1,67.6,67.2,66.7,67.0,67.5,68.0,70.1,73.2,75.4,77.2,77.9,79.2,78.6,77.5,76.4,75.0,73.9,70.4,70.7,70.8,70.9,70.2,69.0,72.0,79.2,12
,DOWNTOWN SES,68.0,67.6,67.3,67.4,67.2,67.0,67.5,68.5,71.2,74.3,76.8,77.8,79.1,79.1,77.2,76.2,76.0,74.1,71.0,69.8,70.4,70.0,69.5,69.1,71.8,79.1,12
,EL CAJON LES,67.4,67.1,67.0,66.5,65.8,65.9,67.7,71.2,76.5,81.9,85.6,88.8,91.9,91.7,91.1,88.8,86.9,84.8,80.3,77.7,75.9,74.7,72.3,71.0,77.4,91.9,12
,KEARNY MESA,67.2,67.0,66.9,66.5,66.2,66.2,66.3,67.3,70.1,74.4,76.9,78.8,79.9,79.3,77.7,75.5,74.9,73.5,70.4,69.4,69.5,68.7,67.8,66.7,71.1,79.9,12
,OTAY MESA DVN,65.0,65.2,64.2,63.5,63.6,63.8,66.4,70.5,74.7,78.2,80.0,80.9,81.9,80.7,81.1,79.4,77.5,72.8,70.3,68.4,67.1,66.3,67.2,68.2,71.5,81.9,12
,PENDLETON,67.3,66.9,66.5,66.6,66.3,66.1,65.8,66.2,67.2,69.2,70.5,70.7,70.4,69.8,70.0,70.6,70.1,69.9,69.0,68.8,68.9,68.7,68.7,68.5,68.4,70.7,11
17 RELHUM %,ALPINE,55,49,48,45,48,50,39,39,P,P,34,36,35,33,33,35,35,43,52,56,58,59,57,57,45,59,21
,EL CAJON LES,87,87,87,88,91,92,87,79,66,57,51,46,40,39,38,42,47,51,59,63,69,70,76,80,66,92,05
,KEARNY MESA,95,96,96,98,99,100,100,97,90,80,73,68,65,66,70,76,77,81,86,88,89,93,95,98,87,100,05
18 PRES mmHg,EL CAJON LES,748,747,747,747,748,748,748,748,748,748,748,748,747,747,747,747,746,746,747,747,747,748,748,747,747,748,00
,KEARNY MESA,749,749,749,749,749,749,750,750,750,750,750,749,749,749,748,748,748,748,748,749,749,749,749,749,749,750,06
19 SOLAR W/M2,EL CAJON LES,-1,-1,0,0,1,21,181,393,598,764,885,940,933,858,677,356,324,144,10,-1,-1,-2,-2,-1,295,940,11
,KEARNY MESA,1,1,1,1,1,11,58,155,525,817,932,991,982,908,784,545,285,148,22,1,1,1,1,1,299,991,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,1,10,22,34,43,50,52,51,47,37,19,16,7,1,0,0,0,0,0,16,52,11
25 NOY,EL CAJON LES,3.52,3.39,3.58,5.04,4.42,5.62,8.77,11.67,9.20,8.57,7.50,7.16,6.20,7.30,6.22,5.60,7.28,8.41,8.82,10.49,11.27,10.85,9.90,11.46,7.59,11.67,07
26 NOY-NO,EL CAJON LES,3.43,3.28,3.47,4.87,4.19,5.27,6.86,7.88,6.40,6.34,5.81,5.62,4.95,5.69,4.66,4.33,5.68,7.13,7.98,9.84,10.74,9.58,9.53,11.22,6.44,11.22,23
27 NO Trace,EL CAJON LES,.09,.11,.10,.16,.23,.35,1.90,3.79,2.80,2.22,1.68,1.53,1.24,1.61,1.56,1.26,1.60,1.28,.84,.65,.53,1.27,.36,.23,1.14,3.79,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,13
29 CO Tr PPB,EL CAJON LES,190.9,191.9,192.6,208.1,247.4,239.8,273.6,310.8,298.6,319.5,296.4,280.4,275.2,245.4,216.6,232.6,273.2,341.5,322.5,312.6,313.2,318.9,282.8,304.7,270.3,341.5,17
BCarbon ug/m3,10TH AVE MARINE TERM,.24,.29,.25,.21,.16,.18,.34,1.27,<,<,<,<,.52,.36,<,.36,.28,.26,.59,.40,.47,.55,.77,.34,.41,1.27,07
,BOSTON AVE,.24,.36,.21,.26,.34,.47,.55,.54,.58,.52,.47,.49,.60,.32,.26,.30,.29,.42,.57,.50,.66,.56,.38,.40,.43,.66,20
,CHICANO PARK,.19,.22,.15,.22,.21,<,.45,<,.38,.45,.47,<,.24,<,.16,.19,.15,<,.21,<,<,.30,.18,.13,.25,.47,10
,DOWNTOWN SES,.22,.19,.15,<,.18,<,.31,.31,<,.32,.48,.46,.49,<,.24,.26,.33,.37,.40,.44,<,.37,.28,<,.32,.49,12
,OCEANVIEW BLVD,.21,.21,.22,.21,.29,<,.40,<,.43,.34,<,.42,.44,<,.32,.32,.41,.39,.49,.42,.45,.26,<,.31,.34,.49,18
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,19.2,15.2,13.7,11.4,14.1,15.1,13.3,22.2,P,P,30.4,28.7,27.3,27.0,30.3,28.9,24.7,23.8,24.3,26.5,26.6,25.6,23.0,22.9,22.4,30.4,10
,CARMEL MT RCH,16.5,16.9,15.6,17.1,18.4,23.6,24.6,25.8,29.2,23.4,24.6,26.8,29.4,24.1,19.7,17.7,17.1,17.9,19.6,15.2,14.9,14.1,13.2,14.4,19.9,29.4,12
,CHULA VISTA,19.6,17.7,18.3,18.7,18.3,20.1,21.8,25.3,31.6,M,36.1,32.5,35.9,30.3,25.1,22.1,19.3,20.2,18.8,18.2,21.6,18.9,18.9,17.3,22.8,36.1,10
,DOWNTOWN SES,22.4,23.1,16.2,17.7,18.9,17.8,20.7,19.9,19.5,23.4,32.6,28.0,31.2,24.6,19.5,16.1,14.4,20.0,20.7,20.3,18.8,16.3,40.2,23.7,21.9,40.2,22
,EL CAJON LES,14.2,15.0,15.4,18.2,18.1,17.8,21.7,25.5,26.6,23.7,27.1,25.4,24.7,28.2,26.7,23.0,18.9,17.9,19.3,17.6,18.1,20.2,17.6,16.7,20.7,28.2,13
,KEARNY MESA,16.7,13.8,16.5,15.9,19.8,19.6,19.5,21.6,19.8,23.7,26.8,29.4,31.6,20.7,16.5,16.4,17.6,19.0,15.8,15.4,14.4,15.4,14.6,14.6,18.9,31.6,12
,OTAY MESA DVN,27.5,49.5,23.7,29.3,67.0,26.6,29.1,87.6,35.9,M,M,M,47.3,44.7,41.8,28.3,22.8,21.0,21.9,17.9,19.0,23.0,35.8,47.8,35.5,87.6,07
,PENDLETON,23.8,16.4,13.0,16.3,16.5,14.7,11.2,19.5,21.3,29.3,27.7,23.5,23.0,21.5,25.6,20.6,18.1,18.9,25.1,25.1,31.0,27.1,23.2,34.0,21.9,34.0,23
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
