Current Date:,8/4/2023,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
8/3/2023
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.040,.040,C,C,.045,.044,.042,.040,.039,.046,.058,.070,.072,.067,.064,.059,.057,.054,.045,.035,.030,.027,.021,.021,.046,.072,12
,CHULA VISTA,.022,.021,C,C,.021,.019,.018,.022,.033,.037,.035,.034,.035,.034,.034,.037,.036,.033,.030,.028,.024,.023,.024,.026,.028,.037,09
,DOWNTOWN SES,.027,.028,C,C,.019,.020,.024,.028,.032,.035,.033,.030,.032,.033,.034,.036,.033,.031,.030,.027,.025,.023,.026,.027,.028,.036,15
,EL CAJON LES,.013,.014,C,C,C,.008,.013,M,M,M,M,M,M,.046,.043,.044,.043,.041,.031,.028,.027,.024,.020,.023,.027,.046,13
,KEARNY MESA,.030,.033,C,C,.026,.020,.028,.031,.035,.043,.044,.041,.039,.037,.037,.040,.040,.036,.035,.031,.028,.021,.014,.009,.031,.044,10
,OTAY MESA DVN,.021,.019,C,C,.011,.009,.012,.020,.029,.042,.049,.043,.043,.041,.041,.042,.043,.040,.033,.032,.030,.029,.029,.026,.031,.049,10
,PENDLETON,.020,.017,C,C,.027,.026,.025,.025,.033,.036,.035,.035,.035,.033,.033,.033,.035,.038,.040,.034,.033,.032,.031,.025,.030,.040,18
03 NO2 PPB,ALPINE,2.5,3.0,C,C,1.8,4.1,4.3,7.9,5.5,4.6,4.3,2.8,2.2,1.9,2.2,2.4,2.7,2.8,4.6,6.0,6.3,5.1,6.7,6.1,4.0,7.9,07
,CARMEL MT RCH,8.7,4.6,5.0,9.4,12.0,15.3,16.1,16.6,14.4,16.9,16.5,14.1,15.6,14.9,14.0,13.1,10.4,8.8,8.6,11.6,14.3,12.1,9.6,5.8,12.0,16.9,09
,CHULA VISTA,4.0,3.6,C,C,3.7,4.7,6.0,6.9,3.7,3.3,2.3,2.2,2.0,1.9,2.3,2.3,2.4,2.0,2.1,2.3,2.8,2.3,1.5,1.6,2.9,6.9,07
,DOWNTOWN SES,4.5,3.9,C,C,7.0,7.8,9.2,8.7,6.9,4.3,4.4,5.8,4.8,2.6,2.2,4.2,4.3,3.2,4.4,5.6,5.2,6.3,2.8,1.5,4.9,9.2,06
,EL CAJON LES,7.1,6.4,C,C,C,6.2,5.9,M,M,M,M,M,M,3.4,3.2,2.5,2.9,3.3,4.0,3.9,4.1,3.9,4.5,3.0,4.2,7.1,00
,KEARNY MESA,2.8,2.3,C,C,3.8,11.7,8.0,5.8,7.1,3.4,2.5,1.9,2.2,2.7,2.4,2.1,1.6,1.7,3.0,3.7,4.4,8.7,13.4,15.7,5.0,15.7,23
,OTAY MESA DVN,3.8,4.4,C,C,8.6,10.4,8.7,5.4,6.2,3.7,3.1,2.2,1.9,1.8,1.8,1.6,1.8,1.6,1.5,1.5,1.9,2.4,2.5,3.4,3.6,10.4,05
,PENDLETON,9.3,5.2,C,C,4.3,4.6,4.4,10.8,5.4,1.5,2.5,2.3,.9,1.2,2.4,4.8,.6,.6,.7,1.0,.7,.5,1.0,4.2,3.1,10.8,07
04 NO PPB,ALPINE,.0,.0,C,C,.1,1.2,1.3,2.1,1.8,1.1,.7,.2,.2,.2,.2,.3,.3,.2,.1,.0,.0,.1,.1,.1,.4,2.1,07
,OTAY MESA DVN,.1,.2,C,C,.5,1.5,2.2,2.3,2.6,1.1,.7,.6,.5,.4,.5,.8,.3,.2,.1,.2,.1,.1,.1,.1,.6,2.6,08
,PENDLETON,.2,.2,C,C,.1,.2,.9,10.3,4.8,.8,2.4,2.1,.4,.6,1.7,6.0,.2,.1,.1,.1,.1,.1,.0,.2,1.4,10.3,07
06 CO PPM,CARMEL MT RCH,.3,.2,.2,.3,.4,C,.6,.5,.4,.5,.5,.4,.5,.5,.6,.6,.6,.5,.5,.5,.5,.3,.3,.2,.4,.6,06
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,25,24,24,23,23,24,24,24,24,24,24,24,24,24,25,25,25,24,25,00
,CARMEL MT RCH,25,25,25,25,25,25,25,25,25,25,25,25,26,26,25,26,26,26,26,26,25,25,26,26,25,26,12
,CHULA VISTA,26,26,27,27,26,26,26,27,27,27,27,27,27,26,26,27,26,26,26,26,26,26,26,27,26,27,02
,DOWNTOWN SES,26,26,26,26,25,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,26,25,26,25,26,00
,EL CAJON LES,26,26,26,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,03
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,00
,PENDLETON,25,25,26,26,25,25,25,25,25,25,26,26,26,26,27,26,25,25,25,25,25,25,25,25,25,27,14
11 PM2.5 µg/M3,ALPINE,5.7,3.7,3.1,5.3,5.5,3.8,3.5,3.8,5.7,9.0,10.5,9.6,8.6,8.2,8.3,7.8,8.2,8.3,8.6,8.6,9.1,9.3,9.4,9.1,7.1,10.5,10
,CARMEL MT RCH,8.9,9.5,8.7,9.8,11.4,11.7,11.0,12.0,11.7,11.7,12.2,12.0,11.1,9.9,9.2,9.5,9.7,10.0,9.1,7.7,7.5,7.5,7.5,7.7,9.8,12.2,10
,CHULA VISTA,12.1,12.8,13.0,13.2,13.7,14.3,15.3,16.0,13.8,14.1,11.8,11.3,11.3,10.9,11.1,11.6,11.5,11.3,10.9,9.3,8.1,8.1,8.4,8.6,11.7,16.0,07
,DOWNTOWN SES,11.2,13.0,14.5,13.8,13.8,14.3,14.3,14.9,11.8,10.9,10.2,10.0,9.9,9.7,9.8,9.9,10.1,10.4,10.1,9.4,8.5,8.1,8.3,8.6,11.0,14.9,07
,EL CAJON LES,9.5,10.2,11.8,10.6,8.8,10.9,13.3,14.6,14.5,14.3,12.3,10.4,9.4,9.4,9.1,9.0,8.9,9.1,9.6,9.7,8.5,8.9,8.9,9.6,10.4,14.6,07
,KEARNY MESA,10.1,10.7,11.1,11.9,12.0,12.8,14.0,14.8,14.6,13.3,12.4,11.8,11.5,10.9,10.9,11.0,11.1,10.9,9.2,8.8,9.1,9.4,9.6,9.7,11.3,14.8,07
,OTAY MESA DVN,14.9,16.0,14.0,18.3,28.0,27.2,22.9,18.7,20.4,15.5,15.4,11.9,11.3,10.6,10.0,9.2,9.5,9.6,9.3,9.0,9.5,9.9,10.2,11.3,14.2,28.0,04
,PENDLETON,9.9,9.2,10.1,10.9,10.7,10.6,11.3,12.0,11.1,9.6,9.4,9.8,9.5,9.1,9.1,9.9,9.3,9.5,9.2,8.4,8.5,8.0,7.9,8.4,9.6,12.0,07
12 VWDR °,ALPINE,117,127,103,94,44,59,117,264,265,258,261,252,251,250,262,258,260,265,251,258,260,305,167,3,0,305,21
,CHULA VISTA,220,336,231,159,119,193,304,283,265,256,262,258,260,259,265,259,265,265,266,273,276,250,266,207,0,336,01
,DOWNTOWN SES,338,25,161,113,58,35,3,252,255,247,255,262,260,285,290,281,286,284,281,274,263,229,220,223,0,338,00
,EL CAJON LES,172,313,142,95,97,85,223,256,289,200,220,217,218,223,240,261,268,271,253,247,212,180,181,172,0,313,01
,KEARNY MESA,297,79,100,46,26,331,333,341,224,228,235,233,245,266,270,276,285,280,279,272,284,314,75,72,0,341,07
,OTAY MESA DVN,14,29,71,308,24,12,353,337,307,282,279,282,285,287,281,289,281,285,287,292,280,323,293,264,0,353,06
,PENDLETON,42,24,30,72,44,27,21,325,233,233,M,M,M,M,M,273,274,270,246,220,193,190,171,128,0,325,07
13 SIGTHETA °,ALPINE,21,28,12,13,37,43,47,50,25,29,37,36,33,30,31,33,29,31,23,21,25,43,43,62,33,62,23
,CHULA VISTA,43,26,40,25,56,P,67,49,29,27,29,26,33,27,24,33,22,20,18,18,25,21,37,35,32,67,06
,DOWNTOWN SES,18,45,59,36,31,48,33,58,28,21,24,26,27,27,27,28,29,21,19,20,29,20,19,21,30,59,02
,EL CAJON LES,25,27,29,17,17,30,46,63,41,37,36,27,26,28,28,28,26,21,22,22,19,15,15,18,28,63,07
,KEARNY MESA,12,23,46,18,39,17,42,57,50,29,22,18,22,21,19,21,18,14,10,6,5,29,38,7,24,57,07
,OTAY MESA DVN,23,11,38,44,13,18,37,49,31,28,19,17,19,16,18,18,17,13,10,11,21,37,24,15,23,49,07
,PENDLETON,13,10,13,14,13,12,14,40,23,22,M,M,M,M,M,13,14,15,20,17,18,16,21,14,17,40,07
14 VWSP MPH,ALPINE,.6,1.2,1.8,1.0,.6,.5,.6,1.3,3.6,4.3,4.0,4.6,4.8,5.5,5.2,4.6,4.1,3.4,2.8,1.3,.3,.2,.8,.3,.0,5.5,13
,CHULA VISTA,1.0,1.3,1.0,1.4,.7,.7,.7,1.4,4.0,4.8,5.2,6.2,6.0,5.8,6.4,4.7,5.9,7.0,5.4,3.8,1.9,1.3,1.5,1.9,.0,7.0,17
,DOWNTOWN SES,2.6,1.2,.8,2.1,1.3,1.5,2.3,1.4,4.4,6.5,6.1,6.4,6.7,5.8,5.8,5.7,5.7,7.2,5.3,3.8,1.8,2.5,2.8,2.1,.0,7.2,17
,EL CAJON LES,1.3,.2,1.8,2.4,1.3,.6,.6,.8,2.5,3.8,4.6,5.9,6.6,6.0,5.8,5.5,5.2,5.5,5.0,3.2,2.6,2.5,2.9,3.2,.0,6.6,12
,KEARNY MESA,2.4,.7,1.6,2.1,1.1,2.5,1.7,1.4,3.0,5.3,6.5,8.1,7.8,8.6,8.6,7.0,7.9,9.0,5.9,3.7,3.8,1.0,.2,2.2,.0,9.0,17
,OTAY MESA DVN,1.5,2.5,1.4,.4,2.9,2.8,1.8,1.6,3.2,5.3,8.0,9.1,8.8,9.1,8.7,7.5,6.9,8.1,7.2,5.4,3.7,1.9,2.7,2.4,.0,9.1,11
,PENDLETON,2.1,4.0,3.3,3.4,3.4,4.4,4.4,1.9,4.3,5.0,M,M,M,M,M,9.3,6.7,6.4,3.1,3.8,3.3,2.7,2.7,3.1,.0,9.3,15
15 SWSP MPH,ALPINE,.7,1.3,1.9,1.0,1.5,1.2,.9,1.6,4.0,4.8,4.8,5.4,5.6,6.2,6.1,5.4,4.6,3.9,3.3,1.4,.4,.4,.9,.6,2.8,6.2,13
,CHULA VISTA,1.3,1.5,1.5,1.6,1.4,1.0,1.3,2.9,4.8,5.4,5.8,6.8,7.0,6.5,7.0,5.4,6.3,7.5,5.7,4.0,2.1,1.4,1.9,2.4,3.9,7.5,17
,DOWNTOWN SES,2.8,1.6,1.7,2.3,1.8,1.8,2.7,3.4,4.9,6.9,6.7,7.2,7.4,6.5,6.5,6.3,6.4,7.7,5.6,4.0,2.1,2.7,3.0,2.4,4.4,7.7,17
,EL CAJON LES,1.5,1.7,2.4,2.5,1.4,.7,1.4,1.8,3.2,4.3,5.3,6.6,7.2,6.9,7.0,6.2,5.7,6.0,5.4,3.4,2.9,2.6,3.0,3.4,3.9,7.2,12
,KEARNY MESA,2.6,1.6,2.0,2.2,1.8,2.6,2.5,2.6,4.3,5.9,7.1,8.6,8.6,9.1,9.2,7.6,8.3,9.2,6.0,3.8,3.8,1.6,.6,2.2,4.7,9.2,14
,OTAY MESA DVN,1.7,2.6,1.7,1.5,3.0,3.0,2.2,2.5,3.5,5.9,8.4,9.5,9.2,9.5,9.1,8.0,7.2,8.4,7.3,5.5,4.0,2.4,3.1,2.5,5.1,9.5,11
,PENDLETON,2.1,4.1,3.6,3.5,3.5,4.5,4.5,3.4,4.6,5.3,M,M,M,M,M,9.5,6.9,6.6,3.5,3.9,3.5,2.8,2.9,3.6,4.3,9.5,15
16 AMBTEMP °F,ALPINE,71.1,69.3,69.7,70.9,70.9,71.9,74.8,77.8,77.1,77.0,79.0,81.3,83.1,83.0,81.9,80.7,78.5,75.8,70.6,65.8,63.5,62.4,60.6,59.7,73.2,83.1,12
,CARMEL MT RCH,65.0,65.2,64.3,64.2,64.8,65.1,65.4,67.8,72.8,76.2,80.4,81.8,81.7,81.3,80.7,79.4,77.1,73.1,68.5,66.2,65.4,63.9,62.8,62.4,70.6,81.8,11
,CHULA VISTA,69.3,68.6,68.7,68.3,67.7,68.3,68.9,70.5,72.5,73.5,73.6,73.7,73.8,74.4,74.6,74.4,74.4,72.2,69.1,67.9,67.3,66.9,67.3,67.2,70.5,74.6,14
,DOWNTOWN SES,67.4,68.0,68.1,67.6,67.0,67.0,68.9,73.1,74.9,74.5,73.2,73.3,76.0,77.3,77.0,77.5,76.4,70.7,68.8,66.9,65.7,65.3,65.5,65.5,70.7,77.5,15
,EL CAJON LES,66.7,66.6,66.5,63.9,63.1,63.8,66.2,69.5,74.3,78.1,81.0,82.5,82.9,83.0,83.0,82.3,81.2,78.6,73.0,69.2,67.5,65.6,64.7,65.3,72.4,83.0,13
,KEARNY MESA,67.0,66.9,66.7,66.5,65.9,65.8,66.8,69.1,73.8,76.5,77.1,77.6,78.1,77.5,76.5,75.9,74.6,71.0,67.4,65.7,64.9,63.8,62.8,61.5,70.0,78.1,12
,OTAY MESA DVN,64.6,63.7,63.8,63.5,62.2,62.0,62.9,65.7,71.7,76.0,77.9,77.2,77.1,76.3,76.3,75.5,74.6,71.6,67.1,64.8,64.2,64.5,64.2,63.7,68.8,77.9,10
,PENDLETON,67.5,65.8,66.9,68.0,67.8,67.4,67.9,69.3,70.6,72.1,72.9,72.7,72.6,72.9,73.1,72.6,71.9,72.2,70.4,69.0,68.1,67.5,67.4,66.9,69.7,73.1,14
17 RELHUM %,ALPINE,39,27,24,39,37,26,22,22,33,43,40,31,27,28,31,33,38,42,55,74,84,86,91,89,44,91,22
,EL CAJON LES,90,89,91,89,85,88,86,76,66,55,47,42,40,41,42,41,41,50,66,73,77,82,85,85,68,91,02
,KEARNY MESA,97,96,96,95,95,94,90,83,72,63,60,59,58,60,61,62,67,77,84,87,90,92,92,95,80,97,00
18 PRES mmHg,EL CAJON LES,749,749,749,748,748,749,749,749,749,749,749,749,749,748,748,748,748,748,748,748,748,748,748,748,748,749,00
,KEARNY MESA,750,750,750,750,750,750,750,751,750,751,751,751,750,750,750,749,749,749,750,750,750,750,750,750,750,751,07
19 SOLAR W/M2,EL CAJON LES,-1,0,0,-3,-1,31,180,408,608,777,899,961,974,904,779,602,390,174,25,-3,-2,-3,-1,2,321,974,12
,KEARNY MESA,1,1,1,1,1,30,186,432,697,875,995,1053,1046,974,850,679,468,233,37,0,0,0,1,1,357,1053,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,2,10,23,34,44,51,54,54,49,41,31,19,9,1,0,0,0,0,0,18,54,11
25 NOY,EL CAJON LES,7.11,5.63,5.47,4.60,5.01,C,C,M,M,7.02,7.00,4.92,4.74,5.32,4.96,4.19,4.36,4.22,4.21,3.90,4.13,3.86,4.45,3.13,4.91,7.11,00
26 NOY-NO,EL CAJON LES,6.76,5.42,5.26,4.41,4.77,C,C,M,M,4.81,5.17,3.66,3.35,3.74,3.51,2.90,3.14,3.21,3.52,3.44,3.76,3.66,4.22,3.01,4.08,6.76,00
27 NO Trace,EL CAJON LES,.34,.20,.20,.19,.24,C,C,M,M,2.20,1.82,1.25,1.38,1.58,1.44,1.28,1.21,1.00,.69,.45,.36,.20,.22,.12,.81,2.20,09
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.1,14
29 CO Tr PPB,EL CAJON LES,268.0,259.3,C,C,C,274.2,280.3,M,M,M,C,C,M,176.7,195.2,196.5,208.2,209.6,196.0,182.8,188.2,189.5,177.3,171.8,211.5,280.3,06
