,OTAY MESA DVN,.2,.1,C,C,.2,.4,.7,1.1,1.1,1.0,.8,.5,.5,.6,.8,.6,.5,.4,.2,.1,.1,.2,.2,.8,.5,1.1,07
,PENDLETON,.1,.1,C,C,1.2,1.4,7.8,2.0,14.3,9.0,.6,4.9,6.8,7.4,4.2,2.0,1.0,.1,.2,.1,.1,.1,1.6,.1,2.9,14.3,08
06 CO PPM,CARMEL MT RCH,.3,.3,C,C,.5,.6,.4,.6,M,.6,.6,.5,.6,.6,.6,.6,.6,.6,.5,.5,.4,.4,.4,.2,.5,.6,05
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,25,25,24,23,23,23,24,24,25,25,25,24,24,24,24,25,25,24,25,00
,CARMEL MT RCH,25,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,26,25,26,25,25,25,26,26,01
,CHULA VISTA,26,26,26,27,27,27,26,26,27,27,27,26,26,27,26,26,27,27,27,27,26,26,26,26,26,27,03
,DOWNTOWN SES,25,25,25,25,25,25,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,06
,EL CAJON LES,26,26,26,26,27,27,26,26,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,04
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,25,26,26,26,26,26,26,26,26,25,26,26,26,25,24,24,24,24,24,25,25,25,26,26,25,26,01
,PENDLETON,25,25,25,26,25,25,25,25,25,25,25,25,25,26,26,26,25,25,25,25,25,25,25,25,25,26,03
11 PM2.5 µg/M3,ALPINE,10.8,11.1,10.6,11.8,12.3,11.8,12.6,13.0,11.1,10.3,9.1,9.1,8.3,7.7,7.6,7.3,8.4,10.2,9.6,9.1,9.4,9.7,9.4,9.9,10.0,13.0,07
,CARMEL MT RCH,7.5,7.0,7.3,6.9,7.8,8.6,8.9,10.4,11.4,11.1,11.3,10.6,10.9,9.4,8.6,7.0,7.4,8.4,9.7,10.4,10.2,10.2,10.2,10.4,9.2,11.4,08
,CHULA VISTA,7.5,7.2,7.3,6.8,8.4,8.9,9.7,10.3,15.2,16.4,17.2,16.0,15.6,16.7,15.3,14.3,15.1,15.1,12.4,12.6,12.4,12.1,15.8,13.1,12.5,17.2,10
,DOWNTOWN SES,8.0,7.2,6.9,7.2,7.8,8.4,9.1,9.8,10.2,10.0,10.3,9.7,9.2,10.2,11.0,10.9,9.0,10.8,12.1,11.2,11.2,11.1,12.6,13.6,9.8,13.6,23
,EL CAJON LES,8.2,8.0,8.2,7.6,7.3,7.3,7.9,8.6,9.5,10.5,9.8,9.4,9.8,8.8,8.0,7.8,9.5,9.2,9.4,10.0,9.8,9.7,10.2,10.7,8.9,10.7,23
,KEARNY MESA,7.7,7.7,7.8,7.6,7.9,8.8,9.6,10.2,9.7,11.6,11.4,11.5,11.8,12.0,11.8,10.5,11.0,11.0,12.6,12.2,11.0,10.9,13.4,14.1,10.5,14.1,23
,OTAY MESA DVN,8.6,8.6,7.6,7.1,8.3,11.4,10.7,11.0,12.5,12.9,12.5,11.0,10.7,10.9,11.8,11.1,11.3,11.6,11.6,11.4,11.9,13.2,13.5,14.6,11.0,14.6,23
,PENDLETON,9.1,9.9,10.7,12.1,9.6,10.6,10.7,10.4,9.1,8.4,8.5,14.6,10.1,8.9,7.7,9.5,10.1,10.6,11.1,10.8,11.0,11.1,11.5,11.1,10.3,14.6,11
12 VWDR °,ALPINE,78,353,113,118,25,351,115,255,288,287,265,274,270,269,282,297,244,218,314,352,206,279,239,89,0,353,01
,CHULA VISTA,234,242,246,214,235,321,14,1,258,248,256,260,264,251,260,241,247,247,312,298,290,248,253,143,0,321,05
,DOWNTOWN SES,213,208,217,180,167,98,150,171,238,226,236,227,273,278,281,275,237,233,303,329,321,318,357,16,0,357,22
,EL CAJON LES,206,216,187,187,142,188,154,109,299,264,249,256,256,253,265,242,212,209,208,316,283,242,197,140,0,316,19
,KEARNY MESA,281,300,271,183,120,98,133,137,236,288,M,M,262,272,282,290,241,227,279,323,313,294,272,69,0,323,19
,OTAY MESA DVN,334,345,321,331,342,355,336,330,268,296,296,293,293,292,296,294,287,317,333,316,276,271,290,13,0,355,05
,PENDLETON,312,20,160,110,92,89,77,187,248,251,251,255,260,251,252,259,257,252,247,270,335,356,357,350,0,357,22
13 SIGTHETA °,ALPINE,20,52,42,36,38,62,23,40,35,35,33,31,30,30,30,27,27,29,28,46,41,50,70,18,36,70,22
,CHULA VISTA,25,21,19,27,58,37,55,41,23,21,20,24,21,23,23,21,20,23,24,22,21,19,19,24,26,58,04
,DOWNTOWN SES,24,18,23,18,24,35,34,51,24,21,26,22,27,22,21,24,23,22,24,22,22,24,18,22,25,51,07
,EL CAJON LES,16,23,18,18,35,35,32,62,62,34,32,25,28,26,27,29,20,18,24,25,21,22,17,23,28,62,07
,KEARNY MESA,16,13,18,19,21,26,40,61,61,30,M,M,18,21,19,21,15,13,13,10,10,8,22,8,22,61,07
,OTAY MESA DVN,23,21,20,22,12,21,18,50,42,23,16,14,13,13,13,12,16,16,9,11,9,9,29,32,19,50,07
,PENDLETON,26,36,30,22,18,19,21,26,14,13,13,14,15,15,18,14,13,12,15,26,23,10,11,27,19,36,01
14 VWSP MPH,ALPINE,1.4,.4,.8,1.4,.8,.5,1.3,2.0,2.2,3.4,4.9,4.9,5.9,5.6,5.4,4.9,5.4,4.0,2.1,1.3,.2,.4,.8,1.6,.0,5.9,12
,CHULA VISTA,1.4,1.8,2.7,1.4,.3,.4,.9,1.5,4.4,5.0,6.7,6.4,6.4,6.9,5.7,6.0,7.3,4.4,3.6,2.5,2.9,2.1,1.8,.7,.0,7.3,16
,DOWNTOWN SES,1.4,2.6,2.8,2.9,1.8,1.1,1.2,.4,4.3,5.6,6.1,6.6,5.4,6.1,6.1,5.5,6.6,5.2,3.6,4.5,3.7,3.1,2.3,1.3,.0,6.6,11
,EL CAJON LES,3.0,1.7,2.8,2.4,.6,.4,1.1,.1,1.0,2.9,4.8,6.7,6.1,5.8,5.4,4.6,8.5,7.8,3.1,4.0,2.8,2.0,3.2,1.6,.0,8.5,16
,KEARNY MESA,2.6,2.5,2.5,2.5,1.6,1.0,1.7,1.1,2.3,4.9,M,M,8.1,7.7,7.1,6.3,9.4,8.5,4.8,7.1,5.8,4.3,2.6,1.7,.0,9.4,16
,OTAY MESA DVN,2.7,2.8,2.6,2.8,2.8,2.2,2.9,.9,1.8,5.2,7.8,9.0,9.8,10.2,9.0,8.1,7.9,6.7,8.2,6.4,3.8,1.9,2.2,1.3,.0,10.2,13
,PENDLETON,2.1,1.2,1.3,1.1,2.1,2.5,2.2,1.9,3.4,5.5,6.6,8.2,7.1,6.5,5.4,6.9,7.6,8.0,6.1,1.8,1.8,2.2,1.9,.7,.0,8.2,11
15 SWSP MPH,ALPINE,1.8,.7,1.1,1.6,1.2,1.0,1.6,2.4,2.6,4.1,5.7,5.6,6.7,6.4,6.2,5.5,6.2,4.5,2.5,1.7,.4,1.0,1.0,1.6,3.0,6.7,12
,CHULA VISTA,1.5,2.0,2.9,1.5,.6,.6,1.2,1.9,4.8,5.4,7.1,7.0,6.8,7.4,6.1,6.5,7.7,4.7,4.0,3.0,3.3,2.3,1.9,.8,3.8,7.7,16
,DOWNTOWN SES,1.7,2.7,3.1,3.1,2.0,1.3,1.4,1.5,4.7,6.2,6.8,7.3,6.1,6.6,6.6,6.2,7.4,5.7,4.4,4.8,4.0,3.3,2.4,1.4,4.2,7.4,16
,EL CAJON LES,3.1,1.9,3.0,2.6,1.0,.5,1.3,1.1,1.8,3.6,5.5,7.6,7.1,6.6,6.0,5.2,9.0,8.2,3.4,4.4,3.1,2.2,3.4,1.9,3.9,9.0,16
,KEARNY MESA,2.9,2.7,2.7,2.9,1.8,1.1,2.0,1.7,3.3,6.2,M,M,8.5,8.3,7.5,6.9,10.0,8.8,5.1,7.3,6.0,4.3,2.7,1.7,4.7,10.0,16
,OTAY MESA DVN,2.9,3.0,3.0,3.2,2.8,2.3,3.1,1.5,3.1,5.6,8.1,9.3,10.1,10.5,9.3,8.3,8.3,7.1,8.3,6.7,3.9,2.0,2.6,1.8,5.3,10.5,13
,PENDLETON,2.6,1.7,1.5,1.3,2.3,2.8,2.8,2.6,3.5,5.6,6.7,8.4,7.3,6.7,5.7,7.1,7.8,8.1,6.3,2.3,2.0,2.2,2.0,.8,4.2,8.4,11
16 AMBTEMP °F,ALPINE,74.4,74.3,71.5,70.5,70.3,69.9,71.8,77.5,81.9,85.1,86.7,87.4,87.3,87.0,87.4,87.0,85.5,79.9,75.0,72.8,74.3,72.2,69.2,68.9,77.8,87.4,11
,CARMEL MT RCH,69.7,68.8,69.0,68.3,68.9,69.4,72.2,75.1,79.6,79.0,81.8,83.3,84.8,86.0,87.0,87.9,85.9,78.3,72.5,70.4,70.0,69.8,69.3,68.4,75.6,87.9,15
,CHULA VISTA,71.1,71.0,70.4,70.2,70.2,70.3,72.3,76.5,78.4,79.1,79.2,78.1,78.1,79.3,78.9,79.9,76.0,72.8,71.7,72.0,72.2,72.1,71.5,70.7,74.3,79.9,15
,DOWNTOWN SES,71.5,71.3,70.4,70.0,69.9,70.3,72.0,76.8,80.6,79.9,80.9,82.9,83.6,81.6,82.1,82.4,80.1,74.5,72.0,71.4,71.5,71.5,71.3,70.3,75.4,83.6,12
,EL CAJON LES,73.8,72.5,71.2,70.1,69.4,70.4,72.2,75.6,80.9,86.5,89.3,88.4,89.8,90.1,90.9,91.1,87.1,79.2,75.1,74.9,74.0,73.4,72.0,70.7,78.7,91.1,15
,KEARNY MESA,71.2,70.4,70.3,70.7,70.4,71.0,73.4,75.8,81.8,74.8,M,M,85.4,85.0,85.1,86.5,82.8,74.7,71.8,71.0,71.0,69.9,69.3,68.5,75.0,86.5,15
,OTAY MESA DVN,68.6,68.4,67.7,67.0,66.6,66.9,69.2,74.7,81.0,83.4,84.3,83.3,82.9,83.2,81.8,81.6,79.2,73.4,70.6,69.9,68.1,67.7,67.5,67.9,74.0,84.3,10
,PENDLETON,71.1,71.0,70.9,70.9,70.9,71.0,72.1,72.5,72.8,73.2,74.3,74.8,74.5,75.7,76.2,75.5,75.4,73.9,72.6,72.0,71.8,71.1,70.4,70.8,72.7,76.2,14
17 RELHUM %,ALPINE,66,66,73,76,77,77,73,61,46,39,38,37,38,35,34,34,38,53,62,65,62,68,78,79,57,79,23
,EL CAJON LES,75,80,84,86,89,86,82,74,60,50,42,46,43,38,31,32,45,61,71,73,76,77,81,84,65,89,04
,KEARNY MESA,91,94,96,92,94,92,86,77,55,51,M,M,52,50,48,42,57,81,88,90,90,92,94,95,78,96,02
18 PRES mmHg,EL CAJON LES,748,748,748,748,749,749,749,749,749,749,749,748,748,748,748,748,748,748,749,749,749,749,749,749,749,749,04
,KEARNY MESA,749,749,750,750,750,750,750,751,751,750,M,M,750,750,750,749,749,750,750,750,750,751,751,750,750,751,07
19 SOLAR W/M2,EL CAJON LES,0,0,-1,-1,0,45,121,299,568,730,827,769,906,797,723,558,363,160,15,-1,0,-1,-1,-2,286,906,12
,KEARNY MESA,1,1,1,1,1,62,164,340,700,645,917,1018,1024,912,808,639,417,194,17,1,1,1,1,1,328,1024,12
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,2,8,19,32,42,48,47,52,46,40,30,19,8,1,0,0,0,0,0,16,52,12
25 NOY,EL CAJON LES,10.31,9.57,7.07,2.41,1.97,C,C,6.07,9.25,10.23,8.55,9.55,5.88,5.22,4.06,3.57,6.42,3.98,3.97,4.84,4.73,4.02,3.50,4.29,5.88,10.31,00
26 NOY-NO,EL CAJON LES,9.88,9.17,6.40,2.09,1.66,C,C,3.61,5.78,6.80,6.30,6.89,4.24,3.57,2.71,2.34,4.50,2.61,3.02,4.21,3.81,3.59,3.16,4.02,4.56,9.88,00
27 NO Trace,EL CAJON LES,.43,.40,.67,.32,.31,C,C,2.45,3.47,3.42,2.24,2.65,1.63,1.65,1.35,1.23,1.91,1.37,.95,.62,.92,.42,.34,.27,1.31,3.47,08
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,222.1,172.1,C,C,C,171.9,189.3,210.0,286.6,310.1,272.4,257.7,226.9,205.7,183.4,180.9,225.2,159.4,175.4,203.1,194.3,182.6,182.1,211.3,210.5,310.1,09
BCarbon ug/m3,10TH AVE MARINE TERM,.19,.13,<,.20,.15,.21,.24,<,<,<,.38,<,<,.48,.39,<,<,.34,<,.43,.37,.33,.30,.28,.29,.48,13
,BOSTON AVE,.19,.24,.17,.18,.17,.29,.65,.75,.57,.43,.32,.27,.34,.39,.34,.36,.31,.28,.39,.37,.36,.41,.40,.43,.36,.75,07
,CHICANO PARK,.26,<,.23,.18,.18,.31,<,.88,<,.73,<,.35,.38,.34,.32,.34,.31,.24,.34,.32,.24,.45,.42,<,.36,.88,07
,DOWNTOWN SES,.26,.17,.16,.16,.17,.24,.36,.56,.57,.42,.39,.29,.30,.36,.38,.32,.29,.27,.31,.26,.19,<,.38,.34,.31,.57,08
,OCEANVIEW BLVD,.19,<,.14,<,.18,.18,.27,.48,<,.54,<,.37,.34,.38,.36,.38,.24,.25,<,.27,<,.28,.29,.28,.30,.54,09
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,35.6,40.8,32.1,42.6,46.8,43.1,50.6,63.0,60.9,61.2,41.2,37.4,29.3,28.1,27.6,28.7,26.7,30.8,26.3,22.3,25.1,24.7,21.9,22.7,36.2,63.0,07
,CARMEL MT RCH,18.6,15.5,15.1,14.3,18.1,20.7,21.7,32.9,32.3,29.3,31.0,26.5,28.8,26.7,24.7,21.2,21.9,20.0,21.2,20.1,21.5,21.0,21.0,20.5,22.6,32.9,07
,CHULA VISTA,14.8,14.5,13.7,12.8,16.4,18.0,20.2,22.4,36.8,37.9,40.7,37.8,35.1,38.3,34.7,31.9,31.0,30.3,26.0,25.7,25.5,23.2,29.0,26.6,26.8,40.7,10
,DOWNTOWN SES,17.9,14.9,14.7,13.8,15.5,17.5,22.0,23.3,27.6,25.7,24.3,26.5,23.2,28.0,28.4,26.7,20.6,25.1,25.2,21.9,23.7,22.1,26.7,27.0,22.5,28.4,14
,EL CAJON LES,20.0,16.9,16.2,15.1,14.2,14.2,17.0,22.1,27.8,36.8,34.3,30.7,28.5,26.5,26.6,25.5,29.5,23.0,21.3,20.7,20.4,22.3,21.5,21.9,23.0,36.8,09
,KEARNY MESA,15.5,18.2,16.1,14.2,16.7,17.5,20.1,23.5,27.6,38.0,31.3,34.9,34.5,44.1,43.5,37.7,30.2,22.0,27.6,29.0,23.6,22.1,29.9,32.2,27.0,44.1,13
,OTAY MESA DVN,18.8,17.7,15.9,13.6,16.1,30.9,20.6,29.7,47.0,51.2,51.9,42.3,47.4,52.3,42.5,32.8,32.5,28.7,26.2,26.0,28.7,32.8,32.5,46.4,32.6,52.3,13
,PENDLETON,23.2,24.0,27.7,31.2,19.8,21.7,20.3,20.0,18.6,17.8,19.7,60.0,28.5,19.9,18.1,21.9,22.4,22.8,22.4,21.9,25.4,21.7,22.5,22.1,23.9,60.0,11
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
